config_id,train_horizon,evaluation_horizon,policy,year,corridor,rows,dates,signals,hits,base_hit,hit_rate,lift,forward_delta_bps,forward_signal_bps,regret_bps,brier,raw_brier,auc,log_loss,week_cells,weeks_with_1_2,week_coverage,mean_cell_week_coverage,signals_per_corridor_week,silent_weeks,max_week_signals,max_silent_week_run,min_year_corridor_coverage
tabm_kzt,3,3,cadence80,2024,KZT,245,245,38,24,0.3346938775510204,0.631578947368421,1.8870346598202827,84.0171393705959,83.46638101946606,42.72532788328316,0.1908582784253897,0.21187519756781456,0.7482418075714501,0.5600465709787099,51,32,0.6274509803921569,0.6274509803921569,0.7450980392156863,19,2,8,0.6274509803921569
tabm_kzt,3,3,cadence80,2025,KZT,244,244,46,23,0.26229508196721313,0.5,1.9062499999999996,71.72212349330563,53.07073179255442,48.82826108174027,0.15925360727425067,0.16022328712075745,0.762065972222222,0.4890748457347685,51,38,0.7450980392156863,0.7450980392156863,0.9019607843137255,13,2,3,0.7450980392156863
tabm_kzt,3,3,cadence80,2026,KZT,158,158,40,23,0.4240506329113924,0.575,1.3559701492537315,56.34101639766196,81.39125929438015,46.260867132497495,0.18875601269336137,0.19279086714952462,0.7949811382647204,0.5554599789813478,33,30,0.9090909090909091,0.9090909090909091,1.2121212121212122,3,2,1,0.9090909090909091
tabm_kzt,3,3,cadence85,2024,KZT,245,245,40,25,0.3346938775510204,0.625,1.8673780487804876,81.45964236880779,80.90888401767795,40.90949989722937,0.1908582784253897,0.21187519756781456,0.7482418075714501,0.5600465709787099,51,34,0.6666666666666666,0.6666666666666666,0.7843137254901961,17,2,4,0.6666666666666666
tabm_kzt,3,3,cadence85,2025,KZT,244,244,51,23,0.26229508196721313,0.45098039215686275,1.7193627450980389,58.8351645135847,40.183772812833475,60.03691479061663,0.15925360727425067,0.16022328712075745,0.762065972222222,0.4890748457347685,51,41,0.803921568627451,0.803921568627451,1.0,10,2,1,0.803921568627451
tabm_kzt,3,3,cadence85,2026,KZT,158,158,45,20,0.4240506329113924,0.4444444444444444,1.0480928689883915,22.505258186812277,47.55550108353045,69.3715141048233,0.18875601269336137,0.19279086714952462,0.7949811382647204,0.5554599789813478,33,33,1.0,1.0,1.3636363636363635,0,2,0,1.0
tabm_kzt,3,3,cadence90,2024,KZT,245,245,49,28,0.3346938775510204,0.5714285714285714,1.7073170731707314,70.42070922591833,69.86995087478851,40.820473426088505,0.1908582784253897,0.21187519756781456,0.7482418075714501,0.5600465709787099,51,40,0.7843137254901961,0.7843137254901961,0.9607843137254902,11,2,4,0.7843137254901961
tabm_kzt,3,3,cadence90,2025,KZT,244,244,58,26,0.26229508196721313,0.4482758620689655,1.7090517241379308,59.11605408338057,40.464662382629356,54.412854965730745,0.15925360727425067,0.16022328712075745,0.762065972222222,0.4890748457347685,51,45,0.8823529411764706,0.8823529411764706,1.1372549019607843,6,2,1,0.8823529411764706
tabm_kzt,3,3,cadence90,2026,KZT,158,158,45,20,0.4240506329113924,0.4444444444444444,1.0480928689883915,22.505258186812277,47.55550108353045,69.3715141048233,0.18875601269336137,0.19279086714952462,0.7949811382647204,0.5554599789813478,33,33,1.0,1.0,1.3636363636363635,0,2,0,1.0
tabm_kzt,3,3,rank80,2024,KZT,245,245,56,29,0.3346938775510204,0.5178571428571429,1.5472560975609755,56.720807490061915,56.170049138932086,47.638767598986526,0.1908582784253897,0.21187519756781456,0.7482418075714501,0.5600465709787099,51,44,0.8627450980392157,0.8627450980392157,1.0980392156862746,7,2,3,0.8627450980392157
tabm_kzt,3,3,rank80,2025,KZT,244,244,60,25,0.26229508196721313,0.4166666666666667,1.5885416666666663,48.21716919585513,29.565777495103912,59.99105410553895,0.15925360727425067,0.16022328712075745,0.762065972222222,0.4890748457347685,51,47,0.9215686274509803,0.9215686274509803,1.1764705882352942,4,2,1,0.9215686274509803
tabm_kzt,3,3,rank80,2026,KZT,158,158,42,22,0.4240506329113924,0.5238095238095238,1.2352523098791757,36.47286866156814,61.52311155828633,64.17114358404645,0.18875601269336137,0.19279086714952462,0.7949811382647204,0.5554599789813478,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_kzt,3,3,rank90,2024,KZT,245,245,59,27,0.3346938775510204,0.4576271186440678,1.3673005374121534,48.63423275761646,48.08347440648662,50.740179753757424,0.1908582784253897,0.21187519756781456,0.7482418075714501,0.5600465709787099,51,44,0.8627450980392157,0.8627450980392157,1.1568627450980393,7,2,3,0.8627450980392157
tabm_kzt,3,3,rank90,2025,KZT,244,244,74,26,0.26229508196721313,0.35135135135135137,1.339527027027027,20.60295711285022,1.9515654120990222,80.4447887753838,0.15925360727425067,0.16022328712075745,0.762065972222222,0.4890748457347685,51,50,0.9803921568627451,0.9803921568627451,1.4509803921568627,1,2,1,0.9803921568627451
tabm_kzt,3,3,rank90,2026,KZT,158,158,42,22,0.4240506329113924,0.5238095238095238,1.2352523098791757,36.47286866156814,61.52311155828633,64.17114358404645,0.18875601269336137,0.19279086714952462,0.7949811382647204,0.5554599789813478,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_kzt,3,3,rank90_shared,2024,KZT,245,245,59,27,0.3346938775510204,0.4576271186440678,1.3673005374121534,48.63423275761646,48.08347440648662,50.740179753757424,0.1908582784253897,0.21187519756781456,0.7482418075714501,0.5600465709787099,51,44,0.8627450980392157,0.8627450980392157,1.1568627450980393,7,2,3,0.8627450980392157
tabm_kzt,3,3,rank90_shared,2025,KZT,244,244,74,26,0.26229508196721313,0.35135135135135137,1.339527027027027,20.60295711285022,1.9515654120990222,80.4447887753838,0.15925360727425067,0.16022328712075745,0.762065972222222,0.4890748457347685,51,50,0.9803921568627451,0.9803921568627451,1.4509803921568627,1,2,1,0.9803921568627451
tabm_kzt,3,3,rank90_shared,2026,KZT,158,158,42,22,0.4240506329113924,0.5238095238095238,1.2352523098791757,36.47286866156814,61.52311155828633,64.17114358404645,0.18875601269336137,0.19279086714952462,0.7949811382647204,0.5554599789813478,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_kzt,3,3,strict05,2024,KZT,245,245,32,18,0.3346938775510204,0.5625,1.680640243902439,67.25729252197465,66.7065341708448,53.141406152686926,0.1908582784253897,0.21187519756781456,0.7482418075714501,0.5600465709787099,51,32,0.6274509803921569,0.6274509803921569,0.6274509803921569,19,1,8,0.6274509803921569
tabm_kzt,3,3,strict05,2025,KZT,244,244,26,16,0.26229508196721313,0.6153846153846154,2.346153846153846,99.09326437667889,80.44187267592767,44.66684051827281,0.15925360727425067,0.16022328712075745,0.762065972222222,0.4890748457347685,51,24,0.47058823529411764,0.47058823529411764,0.5098039215686274,27,2,4,0.47058823529411764
tabm_kzt,3,3,strict05,2026,KZT,158,158,25,18,0.4240506329113924,0.72,1.6979104477611942,96.97424444044715,122.02448733716534,23.747960509789138,0.18875601269336137,0.19279086714952462,0.7949811382647204,0.5554599789813478,33,23,0.696969696969697,0.696969696969697,0.7575757575757576,10,2,2,0.696969696969697
tabm_kzt,5,5,cadence80,2024,KZT,243,243,34,15,0.2674897119341564,0.4411764705882353,1.6493212669683255,88.71067654673016,87.54407397555688,71.96709125011273,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,30,0.5882352941176471,0.5882352941176471,0.6666666666666666,21,2,5,0.5882352941176471
tabm_kzt,5,5,cadence80,2025,KZT,242,242,60,18,0.19834710743801653,0.3,1.5125000000000004,44.95737221465642,16.71107332693631,117.59359631898461,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,45,0.8823529411764706,0.8823529411764706,1.1764705882352942,6,2,1,0.8823529411764706
tabm_kzt,5,5,cadence80,2026,KZT,156,156,40,20,0.36538461538461536,0.5,1.368421052631579,61.2904282719993,98.45500456371842,75.32686201022875,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,29,0.8787878787878788,0.8787878787878788,1.2121212121212122,4,2,1,0.8787878787878788
tabm_kzt,5,5,cadence85,2024,KZT,243,243,39,18,0.2674897119341564,0.46153846153846156,1.7254437869822474,85.91274285856944,84.74614028739617,70.44761422068147,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,34,0.6666666666666666,0.6666666666666666,0.7647058823529411,17,2,5,0.6666666666666666
tabm_kzt,5,5,cadence85,2025,KZT,242,242,60,18,0.19834710743801653,0.3,1.5125000000000004,44.95737221465642,16.71107332693631,117.59359631898461,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,45,0.8823529411764706,0.8823529411764706,1.1764705882352942,6,2,1,0.8823529411764706
tabm_kzt,5,5,cadence85,2026,KZT,156,156,40,22,0.36538461538461536,0.55,1.5052631578947369,66.21511623261752,103.37969252433663,73.84819865519421,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,29,0.8787878787878788,0.8787878787878788,1.2121212121212122,4,2,1,0.8787878787878788
tabm_kzt,5,5,cadence90,2024,KZT,243,243,43,20,0.2674897119341564,0.46511627906976744,1.7388193202146687,82.56847450159677,81.40187193042348,68.84060355508687,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,36,0.7058823529411765,0.7058823529411765,0.8431372549019608,15,2,4,0.7058823529411765
tabm_kzt,5,5,cadence90,2025,KZT,242,242,68,20,0.19834710743801653,0.29411764705882354,1.4828431372549022,15.845381115831321,-12.40091777188879,140.48051465047428,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,48,0.9411764705882353,0.9411764705882353,1.3333333333333333,3,2,1,0.9411764705882353
tabm_kzt,5,5,cadence90,2026,KZT,156,156,42,22,0.36538461538461536,0.5238095238095238,1.4335839598997495,49.01023871527963,86.17481500699876,90.33457697373002,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,31,0.9393939393939394,0.9393939393939394,1.2727272727272727,2,2,1,0.9393939393939394
tabm_kzt,5,5,rank80,2024,KZT,243,243,48,22,0.2674897119341564,0.4583333333333333,1.7134615384615384,73.74734651998806,72.58074394881478,73.37444768330852,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,38,0.7450980392156863,0.7450980392156863,0.9411764705882353,13,2,3,0.7450980392156863
tabm_kzt,5,5,rank80,2025,KZT,242,242,55,17,0.19834710743801653,0.3090909090909091,1.558333333333334,44.357998153225154,16.11169926550504,120.21440751642086,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,42,0.8235294117647058,0.8235294117647058,1.0784313725490196,9,2,3,0.8235294117647058
tabm_kzt,5,5,rank80,2026,KZT,156,156,35,20,0.36538461538461536,0.5714285714285714,1.5639097744360904,73.56370316752516,110.72827945924426,68.18188878015866,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,28,0.8484848484848485,0.8484848484848485,1.0606060606060606,5,2,3,0.8484848484848485
tabm_kzt,5,5,rank90,2024,KZT,243,243,56,22,0.2674897119341564,0.39285714285714285,1.4686813186813186,61.16705399047085,60.00045141929757,75.7625063478696,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,42,0.8235294117647058,0.8235294117647058,1.0980392156862746,9,2,3,0.8235294117647058
tabm_kzt,5,5,rank90,2025,KZT,242,242,73,21,0.19834710743801653,0.2876712328767123,1.4503424657534247,12.632923289096176,-15.613375598623936,133.28489343871448,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,49,0.9607843137254902,0.9607843137254902,1.4313725490196079,2,2,1,0.9607843137254902
tabm_kzt,5,5,rank90,2026,KZT,156,156,44,22,0.36538461538461536,0.5,1.368421052631579,33.609313138031965,70.7738894297511,98.46647881852633,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,31,0.9393939393939394,0.9393939393939394,1.3333333333333333,2,2,1,0.9393939393939394
tabm_kzt,5,5,rank90_shared,2024,KZT,243,243,56,22,0.2674897119341564,0.39285714285714285,1.4686813186813186,61.16705399047085,60.00045141929757,75.7625063478696,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,42,0.8235294117647058,0.8235294117647058,1.0980392156862746,9,2,3,0.8235294117647058
tabm_kzt,5,5,rank90_shared,2025,KZT,242,242,73,21,0.19834710743801653,0.2876712328767123,1.4503424657534247,12.632923289096176,-15.613375598623936,133.28489343871448,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,49,0.9607843137254902,0.9607843137254902,1.4313725490196079,2,2,1,0.9607843137254902
tabm_kzt,5,5,rank90_shared,2026,KZT,156,156,44,22,0.36538461538461536,0.5,1.368421052631579,33.609313138031965,70.7738894297511,98.46647881852633,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,31,0.9393939393939394,0.9393939393939394,1.3333333333333333,2,2,1,0.9393939393939394
tabm_kzt,5,5,strict05,2024,KZT,243,243,25,11,0.2674897119341564,0.44,1.644923076923077,74.29132526519085,73.12472269401758,89.99027598629982,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,24,0.47058823529411764,0.47058823529411764,0.49019607843137253,27,2,8,0.47058823529411764
tabm_kzt,5,5,strict05,2025,KZT,242,242,9,5,0.19834710743801653,0.5555555555555556,2.800925925925926,107.8227229125911,79.57642402487097,66.91909458672744,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,8,0.1568627450980392,0.1568627450980392,0.17647058823529413,43,2,13,0.1568627450980392
tabm_kzt,5,5,strict05,2026,KZT,156,156,15,11,0.36538461538461536,0.7333333333333333,2.0070175438596496,115.34486581195516,152.50944210367427,56.526107841166066,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,14,0.42424242424242425,0.42424242424242425,0.45454545454545453,19,2,10,0.42424242424242425
tabm_pooled,3,3,cadence80,2024,AMD,245,245,42,27,0.4,0.6428571428571429,1.6071428571428574,53.299783247319404,65.02042301851029,33.003367453096544,0.19697991193679912,0.21612955205820253,0.7517700957934194,0.5785185714121533,51,36,0.7058823529411765,0.7058823529411765,0.8235294117647058,15,2,4,0.7058823529411765
tabm_pooled,3,3,cadence80,2024,KGS,245,245,38,26,0.4122448979591837,0.6842105263157895,1.6597186034392912,63.3265101784982,75.23936177571767,21.57136860634538,0.20462342708531897,0.22390050177413465,0.7405115511551155,0.5946127505243436,51,32,0.6274509803921569,0.6274509803921569,0.7450980392156863,19,2,4,0.6274509803921569
tabm_pooled,3,3,cadence80,2024,KZT,245,245,55,30,0.3346938775510204,0.5454545454545454,1.6297117516629702,56.46608876284029,55.91533041171045,40.51499202271176,0.2017173145302417,0.19944804416230305,0.7223552296872663,0.5976804461442348,51,43,0.8431372549019608,0.8431372549019608,1.0784313725490196,8,2,4,0.8431372549019608
tabm_pooled,3,3,cadence80,2024,TJS,245,245,39,26,0.4,0.6666666666666666,1.6666666666666663,65.57360818134492,75.62486954887775,21.766132991433295,0.19755524666603186,0.2164495970736079,0.7546161321671525,0.5812708673270374,51,33,0.6470588235294118,0.6470588235294118,0.7647058823529411,18,2,4,0.6470588235294118
tabm_pooled,3,3,cadence80,2024,UZS,245,245,45,29,0.3836734693877551,0.6444444444444445,1.6796690307328606,54.442447002785805,60.876053667554054,27.586746398183248,0.19277864643099704,0.20946733441099608,0.7541214597717346,0.5672053318555573,51,38,0.7450980392156863,0.7450980392156863,0.8823529411764706,13,2,4,0.7450980392156863
tabm_pooled,3,3,cadence80,2025,AMD,244,244,52,22,0.2786885245901639,0.4230769230769231,1.5180995475113122,59.59152906759593,41.25436284707031,51.230019706681254,0.17434412927267107,0.17876078461064118,0.747994652406417,0.5252427144948385,51,42,0.8235294117647058,0.8235294117647058,1.0196078431372548,9,2,1,0.8235294117647058
tabm_pooled,3,3,cadence80,2025,KGS,244,244,52,22,0.2540983606557377,0.4230769230769231,1.665012406947891,62.23607974844871,40.33750679080084,50.879585336072104,0.1681037437858351,0.16746169985275886,0.7577100319035803,0.5122900615094745,51,42,0.8235294117647058,0.8235294117647058,1.0196078431372548,9,2,1,0.8235294117647058
tabm_pooled,3,3,cadence80,2025,KZT,244,244,52,24,0.26229508196721313,0.46153846153846156,1.7596153846153844,53.34223185605974,34.69084015530852,67.91780472932223,0.16870462684442264,0.17500795994802062,0.7312500000000001,0.5141740051769828,51,42,0.8235294117647058,0.8235294117647058,1.0196078431372548,9,2,1,0.8235294117647058
tabm_pooled,3,3,cadence80,2025,TJS,244,244,52,26,0.3360655737704918,0.5,1.4878048780487811,61.310429778420776,53.655590861069335,49.01321440197723,0.18915698670145376,0.19754130047290375,0.7350948509485095,0.5593067403769272,51,42,0.8235294117647058,0.8235294117647058,1.0196078431372548,9,2,1,0.8235294117647058
tabm_pooled,3,3,cadence80,2025,UZS,244,244,52,24,0.27459016393442626,0.46153846153846156,1.680826636050516,64.69856242656658,49.38841371859592,62.55538278916139,0.16570235331189648,0.16779706136046887,0.7716502234589763,0.5045097523323598,51,42,0.8235294117647058,0.8235294117647058,1.0196078431372548,9,2,1,0.8235294117647058
tabm_pooled,3,3,cadence80,2026,AMD,158,158,42,24,0.4050632911392405,0.5714285714285714,1.4107142857142858,41.726628835927116,59.168297446607234,44.16072843074896,0.19149399291559413,0.19050128568643107,0.7707779255319148,0.565863676478853,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_pooled,3,3,cadence80,2026,KGS,158,158,42,23,0.379746835443038,0.5476190476190477,1.4420634920634918,42.75470421626995,54.61522247066447,48.062371288529214,0.17789930128374784,0.17632223620775972,0.8,0.5300835836803889,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_pooled,3,3,cadence80,2026,KZT,158,158,42,23,0.4240506329113924,0.5476190476190477,1.291400142146411,43.939485908264885,68.98972880498307,59.05512530691164,0.20634932377397797,0.19750316608693239,0.7628341807446285,0.5990143846705988,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_pooled,3,3,cadence80,2026,TJS,158,158,42,23,0.3987341772151899,0.5476190476190477,1.3733938019652308,43.75978799595276,56.87919448910987,47.111481068445656,0.17959641460731574,0.1783041781571442,0.7928153717627402,0.5370438757382195,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_pooled,3,3,cadence80,2026,UZS,158,158,42,26,0.43037974683544306,0.6190476190476191,1.4383753501400562,36.43740815985446,51.05435783082796,58.36373389389878,0.20047444954923602,0.19910118224515974,0.7594771241830065,0.5861931249249184,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_pooled,3,3,cadence85,2024,AMD,245,245,50,29,0.4,0.58,1.4500000000000002,38.282180442444684,50.00282021363558,43.13191130599612,0.19697991193679912,0.21612955205820253,0.7517700957934194,0.5785185714121533,51,41,0.803921568627451,0.803921568627451,0.9803921568627451,10,2,4,0.803921568627451
tabm_pooled,3,3,cadence85,2024,KGS,245,245,56,33,0.4122448979591837,0.5892857142857143,1.4294554455445545,33.480785906746185,45.39363750396567,42.64691878113299,0.20462342708531897,0.22390050177413465,0.7405115511551155,0.5946127505243436,51,42,0.8235294117647058,0.8235294117647058,1.0980392156862746,9,2,4,0.8235294117647058
tabm_pooled,3,3,cadence85,2024,KZT,245,245,55,30,0.3346938775510204,0.5454545454545454,1.6297117516629702,59.81183658159275,59.26107823046291,43.023859940604886,0.2017173145302417,0.19944804416230305,0.7223552296872663,0.5976804461442348,51,42,0.8235294117647058,0.8235294117647058,1.0784313725490196,9,2,4,0.8235294117647058
tabm_pooled,3,3,cadence85,2024,TJS,245,245,46,30,0.4,0.6521739130434783,1.6304347826086965,42.52303381046068,52.574295177993505,40.93811306852944,0.19755524666603186,0.2164495970736079,0.7546161321671525,0.5812708673270374,51,39,0.7647058823529411,0.7647058823529411,0.9019607843137255,12,2,4,0.7647058823529411
tabm_pooled,3,3,cadence85,2024,UZS,245,245,45,29,0.3836734693877551,0.6444444444444445,1.6796690307328606,54.442447002785805,60.876053667554054,27.586746398183248,0.19277864643099704,0.20946733441099608,0.7541214597717346,0.5672053318555573,51,38,0.7450980392156863,0.7450980392156863,0.8823529411764706,13,2,4,0.7450980392156863
tabm_pooled,3,3,cadence85,2025,AMD,244,244,53,23,0.2786885245901639,0.4339622641509434,1.5571587125416204,59.14344612373598,40.80627990321037,50.26341556127218,0.17434412927267107,0.17876078461064118,0.747994652406417,0.5252427144948385,51,43,0.8431372549019608,0.8431372549019608,1.0392156862745099,8,2,1,0.8431372549019608
tabm_pooled,3,3,cadence85,2025,KGS,244,244,65,26,0.2540983606557377,0.4,1.5741935483870966,47.72141476961195,25.822841811964064,57.16646266360566,0.1681037437858351,0.16746169985275886,0.7577100319035803,0.5122900615094745,51,49,0.9607843137254902,0.9607843137254902,1.2745098039215685,2,2,1,0.9607843137254902
tabm_pooled,3,3,cadence85,2025,KZT,244,244,55,25,0.26229508196721313,0.45454545454545453,1.732954545454545,55.086714110937415,36.4353224101862,64.96786019639259,0.16870462684442264,0.17500795994802062,0.7312500000000001,0.5141740051769828,51,43,0.8431372549019608,0.8431372549019608,1.0784313725490196,8,2,1,0.8431372549019608
tabm_pooled,3,3,cadence85,2025,TJS,244,244,56,27,0.3360655737704918,0.48214285714285715,1.4346689895470386,56.89644529177128,49.24160637441985,49.18523846662007,0.18915698670145376,0.19754130047290375,0.7350948509485095,0.5593067403769272,51,43,0.8431372549019608,0.8431372549019608,1.0980392156862746,8,2,1,0.8431372549019608
tabm_pooled,3,3,cadence85,2025,UZS,244,244,68,25,0.27459016393442626,0.36764705882352944,1.3388937664618081,45.137564896935984,29.827416188965326,70.10836696146983,0.16570235331189648,0.16779706136046887,0.7716502234589763,0.5045097523323598,51,50,0.9803921568627451,0.9803921568627451,1.3333333333333333,1,2,1,0.9803921568627451
tabm_pooled,3,3,cadence85,2026,AMD,158,158,42,24,0.4050632911392405,0.5714285714285714,1.4107142857142858,41.726628835927116,59.168297446607234,44.16072843074896,0.19149399291559413,0.19050128568643107,0.7707779255319148,0.565863676478853,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_pooled,3,3,cadence85,2026,KGS,158,158,42,23,0.379746835443038,0.5476190476190477,1.4420634920634918,42.75470421626995,54.61522247066447,48.062371288529214,0.17789930128374784,0.17632223620775972,0.8,0.5300835836803889,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_pooled,3,3,cadence85,2026,KZT,158,158,42,23,0.4240506329113924,0.5476190476190477,1.291400142146411,43.939485908264885,68.98972880498307,59.05512530691164,0.20634932377397797,0.19750316608693239,0.7628341807446285,0.5990143846705988,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_pooled,3,3,cadence85,2026,TJS,158,158,43,23,0.3987341772151899,0.5348837209302325,1.3414544112218532,40.96750004117209,54.086906534329195,48.67868191995553,0.17959641460731574,0.1783041781571442,0.7928153717627402,0.5370438757382195,33,32,0.9696969696969697,0.9696969696969697,1.303030303030303,1,2,1,0.9696969696969697
tabm_pooled,3,3,cadence85,2026,UZS,158,158,42,26,0.43037974683544306,0.6190476190476191,1.4383753501400562,36.43740815985446,51.05435783082796,58.36373389389878,0.20047444954923602,0.19910118224515974,0.7594771241830065,0.5861931249249184,33,32,0.9696969696969697,0.9696969696969697,1.2727272727272727,1,2,1,0.9696969696969697
tabm_pooled,3,3,cadence90,2024,AMD,245,245,57,33,0.4,0.5789473684210527,1.4473684210526319,50.585145484205974,62.30578525539687,36.53086628813502,0.19697991193679912,0.21612955205820253,0.7517700957934194,0.5785185714121533,51,42,0.8235294117647058,0.8235294117647058,1.1176470588235294,9,2,4,0.8235294117647058
tabm_pooled,3,3,cadence90,2024,KGS,245,245,56,33,0.4122448979591837,0.5892857142857143,1.4294554455445545,33.480785906746185,45.39363750396567,42.64691878113299,0.20462342708531897,0.22390050177413465,0.7405115511551155,0.5946127505243436,51,42,0.8235294117647058,0.8235294117647058,1.0980392156862746,9,2,4,0.8235294117647058
tabm_pooled,3,3,cadence90,2024,KZT,245,245,55,30,0.3346938775510204,0.5454545454545454,1.6297117516629702,59.81183658159275,59.26107823046291,43.023859940604886,0.2017173145302417,0.19944804416230305,0.7223552296872663,0.5976804461442348,51,42,0.8235294117647058,0.8235294117647058,1.0784313725490196,9,2,4,0.8235294117647058
tabm_pooled,3,3,cadence90,2024,TJS,245,245,57,36,0.4,0.631578947368421,1.5789473684210529,43.192436002521816,53.24369737005463,37.90796545892387,0.19755524666603186,0.2164495970736079,0.7546161321671525,0.5812708673270374,51,42,0.8235294117647058,0.8235294117647058,1.1176470588235294,9,2,4,0.8235294117647058
tabm_pooled,3,3,cadence90,2024,UZS,245,245,57,33,0.3836734693877551,0.5789473684210527,1.5089585666293392,49.632984073699525,56.06659073846779,38.68394015976297,0.19277864643099704,0.20946733441099608,0.7541214597717346,0.5672053318555573,51,42,0.8235294117647058,0.8235294117647058,1.1176470588235294,9,2,4,0.8235294117647058
tabm_pooled,3,3,cadence90,2025,AMD,244,244,59,26,0.2786885245901639,0.4406779661016949,1.5812562313060818,57.642166974648994,39.30500075412336,48.51220993423455,0.17434412927267107,0.17876078461064118,0.747994652406417,0.5252427144948385,51,45,0.8823529411764706,0.8823529411764706,1.1568627450980393,6,2,1,0.8823529411764706
tabm_pooled,3,3,cadence90,2025,KGS,244,244,65,26,0.2540983606557377,0.4,1.5741935483870966,47.72141476961195,25.822841811964064,57.16646266360566,0.1681037437858351,0.16746169985275886,0.7577100319035803,0.5122900615094745,51,49,0.9607843137254902,0.9607843137254902,1.2745098039215685,2,2,1,0.9607843137254902
tabm_pooled,3,3,cadence90,2025,KZT,244,244,66,27,0.26229508196721313,0.4090909090909091,1.5596590909090908,41.75157309390328,23.100181393152067,67.11965990902146,0.16870462684442264,0.17500795994802062,0.7312500000000001,0.5141740051769828,51,50,0.9803921568627451,0.9803921568627451,1.2941176470588236,1,2,1,0.9803921568627451
tabm_pooled,3,3,cadence90,2025,TJS,244,244,61,29,0.3360655737704918,0.47540983606557374,1.4146341463414642,54.62733246993564,46.97249355258421,51.51110501885558,0.18915698670145376,0.19754130047290375,0.7350948509485095,0.5593067403769272,51,48,0.9411764705882353,0.9411764705882353,1.196078431372549,3,2,1,0.9411764705882353
tabm_pooled,3,3,cadence90,2025,UZS,244,244,68,25,0.27459016393442626,0.36764705882352944,1.3388937664618081,45.137564896935984,29.827416188965326,70.10836696146983,0.16570235331189648,0.16779706136046887,0.7716502234589763,0.5045097523323598,51,50,0.9803921568627451,0.9803921568627451,1.3333333333333333,1,2,1,0.9803921568627451
tabm_pooled,3,3,cadence90,2026,AMD,158,158,45,24,0.4050632911392405,0.5333333333333333,1.316666666666667,24.599796850088786,42.04146546076891,54.61754074618479,0.19149399291559413,0.19050128568643107,0.7707779255319148,0.565863676478853,33,32,0.9696969696969697,0.9696969696969697,1.3636363636363635,1,2,1,0.9696969696969697
tabm_pooled,3,3,cadence90,2026,KGS,158,158,44,21,0.379746835443038,0.4772727272727273,1.2568181818181818,27.10962154868722,38.97013980308175,59.69312270559843,0.17789930128374784,0.17632223620775972,0.8,0.5300835836803889,33,32,0.9696969696969697,0.9696969696969697,1.3333333333333333,1,2,1,0.9696969696969697
tabm_pooled,3,3,cadence90,2026,KZT,158,158,43,23,0.4240506329113924,0.5348837209302325,1.2613675807011457,39.141136388015674,64.19137928473387,58.58432463833211,0.20634932377397797,0.19750316608693239,0.7628341807446285,0.5990143846705988,33,31,0.9393939393939394,0.9393939393939394,1.303030303030303,2,2,1,0.9393939393939394
