config_id,train_horizon,evaluation_horizon,policy,year,evaluation_scope,cohort,rows,dates,signals,hits,base_hit,hit_rate,lift,forward_delta_bps,forward_signal_bps,regret_bps,brier,raw_brier,auc,log_loss,week_cells,weeks_with_1_2,week_coverage,mean_cell_week_coverage,signals_per_corridor_week,silent_weeks,max_week_signals,max_silent_week_run,min_year_corridor_coverage
tabm_kzt,5,5,cadence80,2025,KZT,common_H5_dates_frozen_contacts,242,242,60,18,0.19834710743801653,0.3,1.5125000000000004,44.95737221465642,16.71107332693631,117.59359631898461,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,45,0.8823529411764706,0.8823529411764706,1.1764705882352942,6,2,1,0.8823529411764706
tabm_kzt,5,3,cadence80,2026,KZT,common_H5_dates_frozen_contacts,156,156,40,23,0.4230769230769231,0.575,1.3590909090909091,56.30569835037496,80.52866290455422,52.69442088892117,,,,,33,29,0.8787878787878788,0.8787878787878788,1.2121212121212122,4,2,1,0.8787878787878788
tabm_kzt,5,5,cadence80,2026,KZT,common_H5_dates_frozen_contacts,156,156,40,20,0.36538461538461536,0.5,1.368421052631579,61.2904282719993,98.45500456371842,75.32686201022875,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,29,0.8787878787878788,0.8787878787878788,1.2121212121212122,4,2,1,0.8787878787878788
tabm_kzt,5,3,cadence85,2024,KZT,common_H5_dates_frozen_contacts,243,243,39,23,0.3333333333333333,0.5897435897435898,1.7692307692307687,81.97178202312027,80.5415866259133,29.396458763892912,,,,,51,34,0.6666666666666666,0.6666666666666666,0.7647058823529411,17,2,5,0.6666666666666666
tabm_kzt,5,5,cadence85,2024,KZT,common_H5_dates_frozen_contacts,243,243,39,18,0.2674897119341564,0.46153846153846156,1.7254437869822474,85.91274285856944,84.74614028739617,70.44761422068147,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,34,0.6666666666666666,0.6666666666666666,0.7647058823529411,17,2,5,0.6666666666666666
tabm_kzt,5,3,cadence85,2025,KZT,common_H5_dates_frozen_contacts,242,242,60,22,0.2644628099173554,0.36666666666666664,1.3864583333333336,49.980664079718196,31.27290646184881,56.59003377187466,,,,,51,45,0.8823529411764706,0.8823529411764706,1.1764705882352942,6,2,1,0.8823529411764706
tabm_kzt,5,5,cadence85,2025,KZT,common_H5_dates_frozen_contacts,242,242,60,18,0.19834710743801653,0.3,1.5125000000000004,44.95737221465642,16.71107332693631,117.59359631898461,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,45,0.8823529411764706,0.8823529411764706,1.1764705882352942,6,2,1,0.8823529411764706
tabm_kzt,5,3,cadence85,2026,KZT,common_H5_dates_frozen_contacts,156,156,40,24,0.4230769230769231,0.6,1.4181818181818182,59.48551262117776,83.708477175357,49.89683512333565,,,,,33,29,0.8787878787878788,0.8787878787878788,1.2121212121212122,4,2,1,0.8787878787878788
tabm_kzt,5,5,cadence85,2026,KZT,common_H5_dates_frozen_contacts,156,156,40,22,0.36538461538461536,0.55,1.5052631578947369,66.21511623261752,103.37969252433663,73.84819865519421,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,29,0.8787878787878788,0.8787878787878788,1.2121212121212122,4,2,1,0.8787878787878788
tabm_kzt,5,3,cadence90,2024,KZT,common_H5_dates_frozen_contacts,243,243,43,26,0.3333333333333333,0.6046511627906976,1.813953488372093,79.29970263017468,77.86950723296768,29.019348355546985,,,,,51,36,0.7058823529411765,0.7058823529411765,0.8431372549019608,15,2,4,0.7058823529411765
