config_id,train_horizon,evaluation_horizon,policy,evaluation_scope,cohort,year,rows,dates,signals,hits,base_hit,hit_rate,lift,forward_delta_bps,forward_signal_bps,regret_bps,brier,raw_brier,auc,log_loss,week_cells,weeks_with_1_2,week_coverage,mean_cell_week_coverage,signals_per_corridor_week,silent_weeks,max_week_signals,max_silent_week_run,min_year_corridor_coverage
tabm_pooled,3,3,strict05,KZT,native_matured,2024,245,245,39,20,0.3346938775510204,0.5128205128205128,1.5322076297686056,49.73581085901351,49.185052507883675,42.1491387773036,0.2017173145302417,0.19944804416230305,0.7223552296872663,0.5976804461442348,51,38,0.7450980392156863,0.7450980392156863,0.7647058823529411,13,2,4,0.7450980392156863
tabm_pooled,3,3,strict05,KZT,native_matured,2025,244,244,21,13,0.26229508196721313,0.6190476190476191,2.360119047619047,95.1021965711211,76.4508048703699,41.969344396113854,0.16870462684442264,0.17500795994802062,0.7312500000000001,0.5141740051769828,51,19,0.37254901960784315,0.37254901960784315,0.4117647058823529,32,2,4,0.37254901960784315
tabm_pooled,3,3,strict05,KZT,native_matured,2026,158,158,17,14,0.4240506329113924,0.8235294117647058,1.9420544337137842,120.25947043024652,145.30971332696467,5.771815830598277,0.20634932377397797,0.19750316608693239,0.7628341807446285,0.5990143846705988,33,16,0.48484848484848486,0.48484848484848486,0.5151515151515151,17,2,11,0.48484848484848486
tabm_pooled,5,5,cadence80,all5,native_matured,2024,1215,243,198,107,0.3333333333333333,0.5404040404040404,1.6352830188679248,74.55102083073338,86.26465378301141,48.765630587476124,0.19974743682245563,0.21612010217211886,0.7079682975156226,0.5857259237348276,255,169,0.6627450980392157,0.6627450980392158,0.7764705882352941,86,2,5,0.6078431372549019
tabm_pooled,5,5,cadence80,all5,native_matured,2025,1210,242,231,89,0.22148760330578512,0.3852813852813853,1.760071913050584,71.52270099244467,46.522978837693316,75.1685060395059,0.1632352008230147,0.16202595027117905,0.6725488798047977,0.5035379406122235,255,190,0.7450980392156863,0.7450980392156862,0.9058823529411765,65,2,3,0.6470588235294118
tabm_pooled,5,5,cadence80,all5,native_matured,2026,780,156,215,99,0.3423076923076923,0.4604651162790698,1.3451789913770578,30.317151361624145,53.68218207363395,88.98587521575908,0.1940700485312486,0.19006534582302087,0.7292492571420229,0.570291862285581,165,150,0.9090909090909091,0.909090909090909,1.303030303030303,15,2,1,0.9090909090909091
tabm_pooled,5,5,cadence80,KZT,native_matured,2024,243,243,45,19,0.2674897119341564,0.4222222222222222,1.578461538461538,71.89592724278445,70.72932467161117,66.8279562353435,0.20093565464439428,0.18620033660999497,0.6808124459809852,0.5908382355040985,51,37,0.7254901960784313,0.7254901960784313,0.8823529411764706,14,2,4,0.7254901960784313
tabm_pooled,5,5,cadence80,KZT,native_matured,2025,242,242,54,17,0.19834710743801653,0.3148148148148148,1.587191358024692,51.58491439609929,23.338615508379192,94.96669136386166,0.1518251924097314,0.1552895131026106,0.6619415807560137,0.47603931957102635,51,44,0.8627450980392157,0.8627450980392157,1.0588235294117647,7,2,2,0.8627450980392157
tabm_pooled,5,5,cadence80,KZT,native_matured,2026,156,156,43,19,0.36538461538461536,0.4418604651162791,1.2093023255813955,37.23504016654753,74.39961645826665,96.65322581643484,0.2142154418513384,0.20685560100342146,0.7146907673223462,0.6206426181957624,33,30,0.9090909090909091,0.9090909090909091,1.303030303030303,3,2,1,0.9090909090909091
tabm_pooled,5,5,cadence85,all5,native_matured,2024,1215,243,216,114,0.3333333333333333,0.5277777777777778,1.5879621668099742,69.96343422956517,82.04662554378241,49.23585358603497,0.19974743682245563,0.21612010217211886,0.7079682975156226,0.5857259237348276,255,176,0.6901960784313725,0.6901960784313725,0.8470588235294118,79,2,5,0.6470588235294118
tabm_pooled,5,5,cadence85,all5,native_matured,2025,1210,242,315,102,0.22148760330578512,0.3238095238095238,1.4665795258748735,41.52427379682153,16.69719260664199,109.88969435252028,0.1632352008230147,0.16202595027117905,0.6725488798047977,0.5035379406122235,255,239,0.9372549019607843,0.9372549019607843,1.2352941176470589,16,2,1,0.8823529411764706
tabm_pooled,5,5,cadence85,all5,native_matured,2026,780,156,215,99,0.3423076923076923,0.4604651162790698,1.3451789913770578,30.317151361624145,53.68218207363395,88.98587521575908,0.1940700485312486,0.19006534582302087,0.7292492571420229,0.570291862285581,165,150,0.9090909090909091,0.909090909090909,1.303030303030303,15,2,1,0.9090909090909091
tabm_pooled,5,5,cadence85,KZT,native_matured,2024,243,243,46,19,0.2674897119341564,0.41304347826086957,1.5441471571906347,70.03291201757042,68.86630944639714,69.72020635930873,0.20093565464439428,0.18620033660999497,0.6808124459809852,0.5908382355040985,51,37,0.7254901960784313,0.7254901960784313,0.9019607843137255,14,2,4,0.7254901960784313
tabm_pooled,5,5,cadence85,KZT,native_matured,2025,242,242,69,17,0.19834710743801653,0.2463768115942029,1.2421497584541066,33.4293510742652,5.183052186545092,122.76920507111205,0.1518251924097314,0.1552895131026106,0.6619415807560137,0.47603931957102635,51,51,1.0,1.0,1.3529411764705883,0,2,0,1.0
tabm_pooled,5,5,cadence85,KZT,native_matured,2026,156,156,43,19,0.36538461538461536,0.4418604651162791,1.2093023255813955,37.23504016654753,74.39961645826665,96.65322581643484,0.2142154418513384,0.20685560100342146,0.7146907673223462,0.6206426181957624,33,30,0.9090909090909091,0.9090909090909091,1.303030303030303,3,2,1,0.9090909090909091
tabm_pooled,5,5,cadence90,all5,native_matured,2024,1215,243,234,122,0.3333333333333333,0.5213675213675214,1.5623715415019765,68.24575376004367,80.53097034493176,47.10460500553,0.19974743682245563,0.21612010217211886,0.7079682975156226,0.5857259237348276,255,186,0.7294117647058823,0.7294117647058824,0.9176470588235294,69,2,4,0.7254901960784313
tabm_pooled,5,5,cadence90,all5,native_matured,2025,1210,242,341,106,0.22148760330578512,0.31085043988269795,1.4025150355385458,33.40555092975348,8.648466145522255,119.204702851581,0.1632352008230147,0.16202595027117905,0.6725488798047977,0.5035379406122235,255,250,0.9803921568627451,0.9803921568627452,1.3372549019607842,5,2,1,0.9607843137254902
tabm_pooled,5,5,cadence90,all5,native_matured,2026,780,156,223,104,0.3423076923076923,0.4663677130044843,1.365771529590033,28.3137886890521,51.52632529890462,92.7540180523722,0.1940700485312486,0.19006534582302087,0.7292492571420229,0.570291862285581,165,156,0.9454545454545454,0.9454545454545455,1.3515151515151516,9,2,1,0.9090909090909091
tabm_pooled,5,5,cadence90,KZT,native_matured,2024,243,243,46,19,0.2674897119341564,0.41304347826086957,1.5441471571906347,70.03291201757042,68.86630944639714,69.72020635930873,0.20093565464439428,0.18620033660999497,0.6808124459809852,0.5908382355040985,51,37,0.7254901960784313,0.7254901960784313,0.9019607843137255,14,2,4,0.7254901960784313
tabm_pooled,5,5,cadence90,KZT,native_matured,2025,242,242,69,17,0.19834710743801653,0.2463768115942029,1.2421497584541066,33.4293510742652,5.183052186545092,122.76920507111205,0.1518251924097314,0.1552895131026106,0.6619415807560137,0.47603931957102635,51,51,1.0,1.0,1.3529411764705883,0,2,0,1.0
tabm_pooled,5,5,cadence90,KZT,native_matured,2026,156,156,43,18,0.36538461538461536,0.4186046511627907,1.145654834761322,34.91082512978845,72.07540142150755,99.95967591876975,0.2142154418513384,0.20685560100342146,0.7146907673223462,0.6206426181957624,33,30,0.9090909090909091,0.9090909090909091,1.303030303030303,3,2,1,0.9090909090909091
tabm_pooled,5,5,rank80,all5,native_matured,2024,1215,243,263,130,0.3333333333333333,0.49429657794676807,1.4837952090183186,60.36373675249631,72.55497411591321,56.21545124886877,0.19974743682245563,0.21612010217211886,0.7079682975156226,0.5857259237348276,255,201,0.788235294117647,0.788235294117647,1.031372549019608,54,2,3,0.7843137254901961
tabm_pooled,5,5,rank80,all5,native_matured,2025,1210,242,307,102,0.22148760330578512,0.3322475570032573,1.4997265933531805,40.36488189804514,15.721775460262174,111.34063309696944,0.1632352008230147,0.16202595027117905,0.6725488798047977,0.5035379406122235,255,240,0.9411764705882353,0.9411764705882353,1.203921568627451,15,2,1,0.9019607843137255
tabm_pooled,5,5,rank80,all5,native_matured,2026,780,156,199,100,0.3423076923076923,0.5025125628140703,1.4635519279482123,44.79941885412391,68.31757817390479,81.96851738390345,0.1940700485312486,0.19006534582302087,0.7292492571420229,0.570291862285581,165,152,0.9212121212121213,0.9212121212121213,1.206060606060606,13,2,1,0.8787878787878788
tabm_pooled,5,5,rank80,KZT,native_matured,2024,243,243,53,23,0.2674897119341564,0.4339622641509434,1.6223512336719879,62.58114656800687,61.41454399683358,75.92568024039474,0.20093565464439428,0.18620033660999497,0.6808124459809852,0.5908382355040985,51,40,0.7843137254901961,0.7843137254901961,1.0392156862745099,11,2,3,0.7843137254901961
tabm_pooled,5,5,rank80,KZT,native_matured,2025,242,242,61,18,0.19834710743801653,0.29508196721311475,1.4877049180327873,37.437413705567685,9.191114817847575,110.93838533194638,0.1518251924097314,0.1552895131026106,0.6619415807560137,0.47603931957102635,51,49,0.9607843137254902,0.9607843137254902,1.196078431372549,2,2,1,0.9607843137254902
tabm_pooled,5,5,rank80,KZT,native_matured,2026,156,156,41,18,0.36538461538461536,0.43902439024390244,1.2015404364569962,53.46415167143596,90.62872796315507,82.62575103866536,0.2142154418513384,0.20685560100342146,0.7146907673223462,0.6206426181957624,33,30,0.9090909090909091,0.9090909090909091,1.2424242424242424,3,2,1,0.9090909090909091
tabm_pooled,5,5,rank90,all5,native_matured,2024,1215,243,301,135,0.3333333333333333,0.4485049833887043,1.342816209578387,48.31846813650579,60.67752132277107,60.055162566677005,0.19974743682245563,0.21612010217211886,0.7079682975156226,0.5857259237348276,255,221,0.8666666666666667,0.8666666666666666,1.1803921568627451,34,2,3,0.8431372549019608
tabm_pooled,5,5,rank90,all5,native_matured,2025,1210,242,364,101,0.22148760330578512,0.2774725274725275,1.2466591859634806,20.097448688211287,-4.412130866787803,129.95971830703326,0.1632352008230147,0.16202595027117905,0.6725488798047977,0.5035379406122235,255,253,0.9921568627450981,0.9921568627450981,1.427450980392157,2,2,1,0.9803921568627451
tabm_pooled,5,5,rank90,all5,native_matured,2026,780,156,209,99,0.3423076923076923,0.47368421052631576,1.3842430760957245,36.389884300453595,59.68888847858918,86.61760985392823,0.1940700485312486,0.19006534582302087,0.7292492571420229,0.570291862285581,165,152,0.9212121212121213,0.9212121212121211,1.2666666666666666,13,2,1,0.9090909090909091
tabm_pooled,5,5,rank90,KZT,native_matured,2024,243,243,58,23,0.2674897119341564,0.39655172413793105,1.482493368700265,57.48844604953616,56.32184347836289,72.04090910691518,0.20093565464439428,0.18620033660999497,0.6808124459809852,0.5908382355040985,51,44,0.8627450980392157,0.8627450980392157,1.1372549019607843,7,2,3,0.8627450980392157
tabm_pooled,5,5,rank90,KZT,native_matured,2025,242,242,70,15,0.19834710743801653,0.21428571428571427,1.0803571428571432,23.144280268865682,-5.102018618854427,132.3531986561348,0.1518251924097314,0.1552895131026106,0.6619415807560137,0.47603931957102635,51,51,1.0,1.0,1.3725490196078431,0,2,0,1.0
tabm_pooled,5,5,rank90,KZT,native_matured,2026,156,156,41,16,0.36538461538461536,0.3902439024390244,1.0680359435173299,43.74463909583403,80.90921538755316,89.778230855371,0.2142154418513384,0.20685560100342146,0.7146907673223462,0.6206426181957624,33,30,0.9090909090909091,0.9090909090909091,1.2424242424242424,3,2,1,0.9090909090909091
tabm_pooled,5,5,rank90_shared,all5,native_matured,2024,1215,243,305,138,0.3333333333333333,0.4524590163934426,1.3571023876972885,43.83965874309462,56.07609214178467,64.14362569744232,0.19974743682245563,0.21612010217211886,0.7079682975156226,0.5857259237348276,255,220,0.8627450980392157,0.8627450980392156,1.196078431372549,35,2,3,0.8431372549019608
tabm_pooled,5,5,rank90_shared,all5,native_matured,2025,1210,242,371,107,0.22148760330578512,0.2884097035040431,1.2998995983935744,18.675563268621673,-5.909518871158821,130.4594824080364,0.1632352008230147,0.16202595027117905,0.6725488798047977,0.5035379406122235,255,253,0.9921568627450981,0.9921568627450981,1.4549019607843137,2,2,1,0.9803921568627451
tabm_pooled,5,5,rank90_shared,all5,native_matured,2026,780,156,209,99,0.3423076923076923,0.47368421052631576,1.3842430760957245,36.389884300453595,59.68888847858918,86.61760985392823,0.1940700485312486,0.19006534582302087,0.7292492571420229,0.570291862285581,165,152,0.9212121212121213,0.9212121212121211,1.2666666666666666,13,2,1,0.9090909090909091
tabm_pooled,5,5,rank90_shared,KZT,native_matured,2024,243,243,61,25,0.2674897119341564,0.4098360655737705,1.5321563682219415,39.57937678534752,38.41277421417424,89.65946791812634,0.20093565464439428,0.18620033660999497,0.6808124459809852,0.5908382355040985,51,44,0.8627450980392157,0.8627450980392157,1.196078431372549,7,2,3,0.8627450980392157
tabm_pooled,5,5,rank90_shared,KZT,native_matured,2025,242,242,75,20,0.19834710743801653,0.26666666666666666,1.3444444444444446,16.34444107121877,-11.90185781650134,135.93153592335122,0.1518251924097314,0.1552895131026106,0.6619415807560137,0.47603931957102635,51,50,0.9803921568627451,0.9803921568627451,1.4705882352941178,1,2,1,0.9803921568627451
tabm_pooled,5,5,rank90_shared,KZT,native_matured,2026,156,156,41,16,0.36538461538461536,0.3902439024390244,1.0680359435173299,43.74463909583403,80.90921538755316,89.778230855371,0.2142154418513384,0.20685560100342146,0.7146907673223462,0.6206426181957624,33,30,0.9090909090909091,0.9090909090909091,1.2424242424242424,3,2,1,0.9090909090909091
tabm_pooled,5,5,strict05,all5,native_matured,2024,1215,243,157,77,0.3333333333333333,0.49044585987261147,1.4635119280406723,43.85239985491836,56.48857279587479,80.91716761191765,0.19974743682245563,0.21612010217211886,0.7079682975156226,0.5857259237348276,255,152,0.596078431372549,0.596078431372549,0.615686274509804,103,2,6,0.5490196078431373
tabm_pooled,5,5,strict05,all5,native_matured,2025,1210,242,59,35,0.22148760330578512,0.5932203389830508,2.650187734668336,145.11221214396872,120.45633262616606,27.939973162843366,0.1632352008230147,0.16202595027117905,0.6725488798047977,0.5035379406122235,255,59,0.23137254901960785,0.23137254901960783,0.23137254901960785,196,1,21,0.058823529411764705
tabm_pooled,5,5,strict05,all5,native_matured,2026,780,156,64,49,0.3423076923076923,0.765625,2.2588652482269502,122.90190965922856,144.69876410254284,31.0870869988427,0.1940700485312486,0.19006534582302087,0.7292492571420229,0.570291862285581,165,59,0.3575757575757576,0.3575757575757576,0.3878787878787879,106,2,20,0.21212121212121213
tabm_pooled,5,5,strict05,KZT,native_matured,2024,243,243,29,10,0.2674897119341564,0.3448275862068966,1.2891246684350133,34.507372655419466,33.340770084246195,121.94989894329485,0.20093565464439428,0.18620033660999497,0.6808124459809852,0.5908382355040985,51,28,0.5490196078431373,0.5490196078431373,0.5686274509803921,23,2,6,0.5490196078431373
tabm_pooled,5,5,strict05,KZT,native_matured,2025,242,242,3,1,0.19834710743801653,0.3333333333333333,1.6805555555555556,40.61889771796155,12.372598830241438,78.01366219133706,0.1518251924097314,0.1552895131026106,0.6619415807560137,0.47603931957102635,51,3,0.058823529411764705,0.058823529411764705,0.058823529411764705,48,1,21,0.058823529411764705
tabm_pooled,5,5,strict05,KZT,native_matured,2026,156,156,8,7,0.36538461538461536,0.875,2.3947368421052633,159.89322629937664,197.05780259109574,11.556491167151183,0.2142154418513384,0.20685560100342146,0.7146907673223462,0.6206426181957624,33,7,0.21212121212121213,0.21212121212121213,0.24242424242424243,26,2,20,0.21212121212121213
v3,3,3,cadence80,all5,native_matured,2024,1225,245,241,147,0.38612244897959186,0.6099585062240664,1.5814780661309447,55.53411102420333,63.3693155226936,33.02917552945506,0.1974752899945697,0.20081475973553053,0.7486435045656965,0.5792021393074753,255,187,0.7333333333333333,0.7333333333333334,0.9450980392156862,68,2,4,0.7058823529411765
v3,3,3,cadence80,all5,native_matured,2025,1220,244,279,120,0.28114754098360656,0.43010752688172044,1.5268290139229286,55.509238533807846,39.30154984227558,55.660400513899944,0.1738647410629486,0.17293527180616117,0.7354684502893843,0.5219706598495621,255,218,0.8549019607843137,0.8549019607843137,1.0941176470588236,37,2,2,0.7647058823529411
v3,3,3,cadence80,all5,native_matured,2026,790,158,201,113,0.40759493670886077,0.5621890547263682,1.381888544891641,41.943838172536715,58.20538500227739,50.82571773195966,0.20550202376837928,0.20355106692497377,0.7381018739714392,0.6045888975411278,165,155,0.9393939393939394,0.9393939393939394,1.2181818181818183,10,2,1,0.9090909090909091
v3,3,3,cadence80,KZT,native_matured,2024,245,245,50,27,0.3346938775510204,0.54,1.6134146341463411,63.15931141765195,62.60855306652212,40.64833069034352,0.20542061380622917,0.19851155616899951,0.7018180457878198,0.5998182999053372,51,38,0.7450980392156863,0.7450980392156863,0.9803921568627451,13,2,4,0.7450980392156863
v3,3,3,cadence80,KZT,native_matured,2025,244,244,60,25,0.26229508196721313,0.4166666666666667,1.5885416666666663,46.5301756439262,27.87878394317498,71.37633062824199,0.17807348934356304,0.17543359195859992,0.7055121527777778,0.53292511288824,51,46,0.9019607843137255,0.9019607843137255,1.1764705882352942,5,2,1,0.9019607843137255
v3,3,3,cadence80,KZT,native_matured,2026,158,158,37,20,0.4240506329113924,0.5405405405405406,1.27470754336426,49.40814251335787,74.45838541007605,56.08731632605566,0.22947505238973498,0.22630788626468626,0.6869772019025752,0.6715905105919227,33,31,0.9393939393939394,0.9393939393939394,1.121212121212121,2,2,1,0.9393939393939394
v3,3,3,cadence85,all5,native_matured,2024,1225,245,246,149,0.38612244897959186,0.6056910569105691,1.5716622895767856,55.553965882075104,63.34688317329886,32.91440719333172,0.1974752899945697,0.20081475973553053,0.7486435045656965,0.5792021393074753,255,190,0.7450980392156863,0.7450980392156863,0.9647058823529412,65,2,4,0.7058823529411765
v3,3,3,cadence85,all5,native_matured,2025,1220,244,300,127,0.28114754098360656,0.42333333333333334,1.5122736811283002,52.74456472413871,36.16225684555918,58.18745143263332,0.1738647410629486,0.17293527180616117,0.7354684502893843,0.5219706598495621,255,231,0.9058823529411765,0.9058823529411765,1.1764705882352942,24,2,1,0.8627450980392157
v3,3,3,cadence85,all5,native_matured,2026,790,158,207,116,0.40759493670886077,0.5603864734299517,1.3770097670924115,38.42564547468642,54.769026445447295,52.63646096817426,0.20550202376837928,0.20355106692497377,0.7381018739714392,0.6045888975411278,165,156,0.9454545454545454,0.9454545454545455,1.2545454545454546,9,2,1,0.9090909090909091
v3,3,3,cadence85,KZT,native_matured,2024,245,245,52,27,0.3346938775510204,0.5192307692307693,1.5513602251407124,62.23194336089751,61.68118500976767,40.7764436623573,0.20542061380622917,0.19851155616899951,0.7018180457878198,0.5998182999053372,51,40,0.7843137254901961,0.7843137254901961,1.0196078431372548,11,2,2,0.7843137254901961
v3,3,3,cadence85,KZT,native_matured,2025,244,244,60,25,0.26229508196721313,0.4166666666666667,1.5885416666666663,46.5301756439262,27.87878394317498,71.37633062824199,0.17807348934356304,0.17543359195859992,0.7055121527777778,0.53292511288824,51,46,0.9019607843137255,0.9019607843137255,1.1764705882352942,5,2,1,0.9019607843137255
v3,3,3,cadence85,KZT,native_matured,2026,158,158,40,22,0.4240506329113924,0.55,1.2970149253731345,37.47615731265274,62.52640020937092,67.09747496744072,0.22947505238973498,0.22630788626468626,0.6869772019025752,0.6715905105919227,33,31,0.9393939393939394,0.9393939393939394,1.2121212121212122,2,2,1,0.9393939393939394
v3,3,3,cadence90,all5,native_matured,2024,1225,245,264,152,0.38612244897959186,0.5757575757575758,1.4931237721021609,50.806583661217864,58.57573658878342,37.02651484809747,0.1974752899945697,0.20081475973553053,0.7486435045656965,0.5792021393074753,255,201,0.788235294117647,0.788235294117647,1.035294117647059,54,2,4,0.7450980392156863
v3,3,3,cadence90,all5,native_matured,2025,1220,244,310,129,0.28114754098360656,0.4161290322580645,1.4891422623834982,51.322287934064214,34.694791822464815,58.26245434132396,0.1738647410629486,0.17293527180616117,0.7354684502893843,0.5219706598495621,255,238,0.9333333333333333,0.9333333333333333,1.2156862745098038,17,2,1,0.8627450980392157
v3,3,3,cadence90,all5,native_matured,2026,790,158,213,119,0.40759493670886077,0.5586854460093896,1.3711077080142928,37.96263587048186,54.25035425449841,51.26481176386974,0.20550202376837928,0.20355106692497377,0.7381018739714392,0.6045888975411278,165,159,0.9636363636363636,0.9636363636363636,1.290909090909091,6,2,1,0.9393939393939394
v3,3,3,cadence90,KZT,native_matured,2024,245,245,52,27,0.3346938775510204,0.5192307692307693,1.5513602251407124,62.23194336089751,61.68118500976767,40.7764436623573,0.20542061380622917,0.19851155616899951,0.7018180457878198,0.5998182999053372,51,40,0.7843137254901961,0.7843137254901961,1.0196078431372548,11,2,2,0.7843137254901961
v3,3,3,cadence90,KZT,native_matured,2025,244,244,68,25,0.26229508196721313,0.36764705882352944,1.4016544117647056,36.924882181792086,18.273490481040866,71.01710564462623,0.17807348934356304,0.17543359195859992,0.7055121527777778,0.53292511288824,51,51,1.0,1.0,1.3333333333333333,0,2,0,1.0
v3,3,3,cadence90,KZT,native_matured,2026,158,158,40,22,0.4240506329113924,0.55,1.2970149253731345,35.577433560472095,60.627676457190276,67.09747496744072,0.22947505238973498,0.22630788626468626,0.6869772019025752,0.6715905105919227,33,31,0.9393939393939394,0.9393939393939394,1.2121212121212122,2,2,1,0.9393939393939394
v3,3,3,rank80,all5,native_matured,2024,1225,245,282,156,0.38612244897959186,0.5531914893617021,1.435439044542928,47.64257297153871,55.43811488364843,37.97295377883791,0.1974752899945697,0.20081475973553053,0.7486435045656965,0.5792021393074753,255,210,0.8235294117647058,0.823529411764706,1.1058823529411765,45,2,4,0.7254901960784313
v3,3,3,rank80,all5,native_matured,2025,1220,244,321,124,0.28114754098360656,0.3862928348909657,1.3763362598371467,41.74691382003141,25.304281603389004,64.36986545045146,0.1738647410629486,0.17293527180616117,0.7354684502893843,0.5219706598495621,255,239,0.9372549019607843,0.9372549019607842,1.2588235294117647,16,2,1,0.8823529411764706
v3,3,3,rank80,all5,native_matured,2026,790,158,194,110,0.40759493670886077,0.5670103092783505,1.3916246296741135,42.75998545204014,59.055955544473,50.340418245874204,0.20550202376837928,0.20355106692497377,0.7381018739714392,0.6045888975411278,165,148,0.896969696969697,0.8969696969696969,1.1757575757575758,17,2,1,0.8787878787878788
v3,3,3,rank80,KZT,native_matured,2024,245,245,59,31,0.3346938775510204,0.5254237288135594,1.5698635799917318,52.533451557635985,51.98269320650616,45.91812946942562,0.20542061380622917,0.19851155616899951,0.7018180457878198,0.5998182999053372,51,43,0.8431372549019608,0.8431372549019608,1.1568627450980393,8,2,1,0.8431372549019608
v3,3,3,rank80,KZT,native_matured,2025,244,244,72,24,0.26229508196721313,0.3333333333333333,1.2708333333333333,21.13103697122696,2.4796452704757552,86.002004218185,0.17807348934356304,0.17543359195859992,0.7055121527777778,0.53292511288824,51,51,1.0,1.0,1.411764705882353,0,2,0,1.0
v3,3,3,rank80,KZT,native_matured,2026,158,158,37,20,0.4240506329113924,0.5405405405405406,1.27470754336426,42.14251458672176,67.19275748343995,59.34829002702357,0.22947505238973498,0.22630788626468626,0.6869772019025752,0.6715905105919227,33,29,0.8787878787878788,0.8787878787878788,1.121212121212121,4,2,1,0.8787878787878788
v3,3,3,rank90,all5,native_matured,2024,1225,245,291,163,0.38612244897959186,0.5601374570446735,1.451759488148902,48.08558007969314,55.95088651104274,36.79695604957698,0.1974752899945697,0.20081475973553053,0.7486435045656965,0.5792021393074753,255,215,0.8431372549019608,0.8431372549019608,1.1411764705882352,40,2,2,0.8235294117647058
v3,3,3,rank90,all5,native_matured,2025,1220,244,355,127,0.28114754098360656,0.35774647887323946,1.2743348274869435,25.536116682249176,9.077539962107407,77.25137485231501,0.1738647410629486,0.17293527180616117,0.7354684502893843,0.5219706598495621,255,250,0.9803921568627451,0.9803921568627452,1.392156862745098,5,2,1,0.9607843137254902
v3,3,3,rank90,all5,native_matured,2026,790,158,206,115,0.40759493670886077,0.558252427184466,1.3704932870719566,37.82717338052414,54.20569655581388,53.2956506376282,0.20550202376837928,0.20355106692497377,0.7381018739714392,0.6045888975411278,165,150,0.9090909090909091,0.9090909090909092,1.2484848484848485,15,2,1,0.8787878787878788
v3,3,3,rank90,KZT,native_matured,2024,245,245,59,31,0.3346938775510204,0.5254237288135594,1.5698635799917318,52.533451557635985,51.98269320650616,45.91812946942562,0.20542061380622917,0.19851155616899951,0.7018180457878198,0.5998182999053372,51,43,0.8431372549019608,0.8431372549019608,1.1568627450980393,8,2,1,0.8431372549019608
v3,3,3,rank90,KZT,native_matured,2025,244,244,72,24,0.26229508196721313,0.3333333333333333,1.2708333333333333,21.13103697122696,2.4796452704757552,86.002004218185,0.17807348934356304,0.17543359195859992,0.7055121527777778,0.53292511288824,51,51,1.0,1.0,1.411764705882353,0,2,0,1.0
v3,3,3,rank90,KZT,native_matured,2026,158,158,40,21,0.4240506329113924,0.525,1.2380597014925374,36.290485641772605,61.340728538490794,64.72122458809065,0.22947505238973498,0.22630788626468626,0.6869772019025752,0.6715905105919227,33,30,0.9090909090909091,0.9090909090909091,1.2121212121212122,3,2,1,0.9090909090909091
v3,3,3,rank90_shared,all5,native_matured,2024,1225,245,295,165,0.38612244897959186,0.559322033898305,1.4489247311827957,47.39625072320528,55.29119722148617,36.67107282193576,0.1974752899945697,0.20081475973553053,0.7486435045656965,0.5792021393074753,255,216,0.8470588235294118,0.8470588235294118,1.1568627450980393,39,2,2,0.8431372549019608
v3,3,3,rank90_shared,all5,native_matured,2025,1220,244,355,128,0.28114754098360656,0.36056338028169016,1.2836826962597618,27.965990683002946,11.546031835581545,74.86200120880378,0.1738647410629486,0.17293527180616117,0.7354684502893843,0.5219706598495621,255,252,0.9882352941176471,0.9882352941176471,1.392156862745098,3,2,1,0.9803921568627451
v3,3,3,rank90_shared,all5,native_matured,2026,790,158,211,114,0.40759493670886077,0.5402843601895735,1.3252887940548894,36.70865099424119,53.167320433982916,53.7859401950956,0.20550202376837928,0.20355106692497377,0.7381018739714392,0.6045888975411278,165,151,0.9151515151515152,0.9151515151515153,1.2787878787878788,14,2,1,0.9090909090909091
v3,3,3,rank90_shared,KZT,native_matured,2024,245,245,59,31,0.3346938775510204,0.5254237288135594,1.5698635799917318,52.533451557635985,51.98269320650616,45.91812946942562,0.20542061380622917,0.19851155616899951,0.7018180457878198,0.5998182999053372,51,43,0.8431372549019608,0.8431372549019608,1.1568627450980393,8,2,1,0.8431372549019608
v3,3,3,rank90_shared,KZT,native_matured,2025,244,244,72,24,0.26229508196721313,0.3333333333333333,1.2708333333333333,21.13103697122696,2.4796452704757552,86.002004218185,0.17807348934356304,0.17543359195859992,0.7055121527777778,0.53292511288824,51,51,1.0,1.0,1.411764705882353,0,2,0,1.0
v3,3,3,rank90_shared,KZT,native_matured,2026,158,158,43,22,0.4240506329113924,0.5116279069767442,1.206525511975009,36.28040693640782,61.330649833126,66.33440834904293,0.22947505238973498,0.22630788626468626,0.6869772019025752,0.6715905105919227,33,31,0.9393939393939394,0.9393939393939394,1.303030303030303,2,2,1,0.9393939393939394
v3,3,3,strict05,all5,native_matured,2024,1225,245,207,111,0.38612244897959186,0.5362318840579711,1.3887754059850883,35.071504727363724,42.98727428890536,47.75478460588001,0.1974752899945697,0.20081475973553053,0.7486435045656965,0.5792021393074753,255,198,0.7764705882352941,0.776470588235294,0.8117647058823529,57,2,4,0.7647058823529411
v3,3,3,strict05,all5,native_matured,2025,1220,244,116,58,0.28114754098360656,0.5,1.773655846597318,88.66232131363176,72.37244964505784,33.75714420797938,0.1738647410629486,0.17293527180616117,0.7354684502893843,0.5219706598495621,255,108,0.4235294117647059,0.4235294117647059,0.4549019607843137,147,2,6,0.39215686274509803
