scenario,seed,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,own_h_target_sum,all_date_h5_base_sum,exposure_weeks,contacts_per_week,relevance,h5_quality,own_h_quality,h5_unconditional_same_dates,forward_bps_per_contact,timing_bps_all_volume,h5_lift_vs_unconditional
execution_drag25bps,8101,group_unconstrained_expected_budget,4.1848484848484855,2.365909090909091,0.8258417508417508,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,107.89410803403473,-22.24534992798997,125.9546094771762,50381.84379087048,3.6845117845117845,0.2710437710437711,1.477020202020202,67.20026599870519,1.4774410774410773,1.2344807823969661,48.21428571428571,0.08679685746352415,0.5653511947863866,0.35294472604392946,0.3530452972885992,0.29498816668428585,16.057992599256124,2.4027982336817253,0.05795655935964361
execution_drag25bps,8101,group_unconstrained_exploratory,8.202525252525252,4.583838383838384,1.51489898989899,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,293.9199669892189,54.140970387643804,231.57647134904988,92630.58853961994,6.76986531986532,0.5446969696969697,3.090740740740741,182.7143664905577,3.0025252525252526,2.3661442041040543,48.21428571428571,0.17012644968200524,0.5588325842004803,0.37680356299899437,0.3660488886152331,0.28846533613238273,22.27537994281782,6.545587988017927,0.08833822686661164
execution_drag25bps,8101,random_expected_budget,4.349158249158249,2.516329966329966,0.859090909090909,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,4.662333146434005,-148.13181590610697,148.44499080338272,59377.996321353094,4.20580808080808,0.3351010101010101,1.2235690235690235,-28.759820085080758,1.2235690235690235,1.2356019458567955,48.21428571428571,0.09020476368624517,0.5785786173260045,0.28133467523418754,0.28133467523418754,0.28410139964346853,-6.61273249614383,0.10383000567142704,-0.002766724409280996
execution_drag25bps,8101,universal,7.6089225589225595,4.1603535353535355,1.3803872053872053,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,499.69117489520295,272.5569394409472,219.52531289533317,87810.12515813328,6.3501683501683495,0.3842592592592593,3.401515151515152,359.91891843574444,4.477525252525252,2.2154880561026706,48.21428571428571,0.15781469011098645,0.5467730159081354,0.44704294532822975,0.5884571984866251,0.29116974695775966,47.30221863195172,11.128106013405269,0.1558731983704701
execution_drag25bps,8101,universal_expected_budget,3.5574915824915827,2.0166666666666666,0.6548821548821548,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,199.27405337748203,81.58073143178002,114.13583036321042,45654.33214528416,3.029124579124579,0.18888888888888888,1.5351851851851852,161.4818845840223,2.023905723905724,1.0219950587878943,48.21428571428571,0.07378501059982542,0.566878830182429,0.43153585878901163,0.5689137070250574,0.287279684319622,45.39206371668327,4.437826607945741,0.14425617446938965
execution_drag25bps,8101,v3_readiness,5.589814814814815,3.372811447811448,1.1446127946127946,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,322.26219544454875,131.8900457364174,184.78233489331657,73912.93395732663,5.172138047138047,0.3699494949494949,2.423063973063973,242.05064150507195,2.423063973063973,1.6174716254697317,48.21428571428571,0.1159368998628258,0.6033851852967307,0.43347839836161844,0.43347839836161844,0.28936050281717907,43.3020859409438,7.1767684825968185,0.14411789554443938
execution_drag25bps,8101,weekly_expected_budget,4.468013468013469,2.6665824915824916,0.8806397306397307,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,-109.25549066356822,-258.66743273430563,144.94392860272387,57977.57144108956,4.038804713804714,0.44898989898989905,1.1151515151515152,-68.88320635746001,1.1151515151515152,1.2570380265285204,48.21428571428571,0.09266990896620529,0.5968161266013563,0.24958553127354932,0.24958553127354932,0.2813415929758632,-15.41696479891908,-2.43311618002015,-0.031756061702313876
execution_drag25bps,8102,group_aware,4.625252525252525,2.8643939393939393,0.9640572390572391,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,307.7488303286692,158.23555255450518,144.88802524891145,57955.210099564574,3.6874579124579125,0.3376262626262626,1.8474747474747475,157.52735083471623,1.3335858585858587,1.3355230402538927,48.21428571428571,0.09593116348671904,0.6192946058091287,0.39943219043459277,0.2883271456649924,0.2887459728873889,34.05810817348091,6.3577406050102,0.11068621754720387
execution_drag25bps,8102,group_expected_budget,4.625252525252525,2.8643939393939393,0.9640572390572391,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,307.7488303286692,158.23555255450518,144.88802524891145,57955.210099564574,3.6874579124579125,0.3376262626262626,1.8474747474747475,157.52735083471623,1.3335858585858587,1.3355230402538927,48.21428571428571,0.09593116348671904,0.6192946058091287,0.39943219043459277,0.2883271456649924,0.2887459728873889,34.05810817348091,6.3577406050102,0.11068621754720387
execution_drag25bps,8102,group_unconstrained_expected_budget,4.323484848484849,2.5242424242424244,0.8247474747474748,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,287.8364615857531,147.8867199105499,135.62625682671842,54250.50273068737,3.3723063973063976,0.29974747474747476,1.6702020202020202,131.10427204126069,1.6561447811447811,1.2688495688002992,48.21428571428571,0.08967227833894503,0.5838444016120553,0.3863092109105776,0.3830578431945174,0.2934784353980015,30.323749622299644,5.946373727795524,0.09283077551257612
execution_drag25bps,8102,group_unconstrained_exploratory,8.41540404040404,4.684343434343434,1.4991582491582491,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,363.75587455454337,108.91815952189907,246.42231099224028,98568.92439689611,6.526851851851852,0.582996632996633,3.2510101010101007,199.96025011052433,3.157996632996633,2.429259627472395,48.21428571428571,0.17454171343060232,0.5566391597899475,0.3863165791447862,0.37526381595398856,0.28866821079641963,23.7612180176347,7.514782400623714,0.09764836834836654
execution_drag25bps,8102,random_expected_budget,4.435690235690236,2.6195286195286194,0.8686026936026936,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,107.79603397383025,-53.69400768933819,157.0543514274782,62821.740570991285,3.977777777777778,0.37491582491582487,1.1965488215488218,-19.700835873727307,1.1965488215488218,1.2610809774848728,48.21428571428571,0.09199950118468639,0.5905571580385607,0.26975482010019736,0.26975482010019736,0.2843032111074899,-4.4414363553188165,2.2269433860156407,-0.01454839100729255
execution_drag25bps,8102,universal,7.708333333333334,4.233838383838384,1.433838383838384,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,779.6863478166667,523.0263895316938,248.95162495163964,99580.64998065586,6.5026094276094275,0.42760942760942755,3.4201178451178453,375.0767257329517,4.532154882154882,2.2511085850128665,48.21428571428571,0.15987654320987657,0.5492547092547092,0.44369096369096367,0.5879552279552279,0.29203570832599346,48.65860225724778,16.10743263391809,0.1516552553649702
execution_drag25bps,8102,universal_expected_budget,3.8713804713804714,2.262794612794613,0.7852693602693603,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,396.73207878007645,253.12694150854378,139.73375680015218,55893.502720060875,3.4053030303030303,0.21355218855218855,1.6914983164983166,196.4592819366062,2.245959595959596,1.1140402856397138,48.21428571428571,0.08029529866566905,0.5844929552965733,0.43692381283701515,0.5801443729344233,0.28776305864932594,50.74657047762397,8.196033251780076,0.1491607541876892
execution_drag25bps,8102,v3_readiness,5.742171717171717,3.2934343434343436,1.198989898989899,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,565.5187668946082,344.15628961146746,215.62030556596903,86248.12222638761,5.4699494949494945,0.36195286195286197,2.422053872053872,252.13049462648723,2.422053872053872,1.6730228125602573,48.21428571428571,0.11909689487467266,0.5735520471436739,0.4218010173417183,0.4218010173417183,0.2913571545687418,43.908560566466846,11.68297414271669,0.13044386277297654
execution_drag25bps,8102,weekly_expected_budget,4.605050505050505,2.7281144781144784,0.9134680134680135,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,-54.00472719609339,-215.82905831461815,157.21928061347424,62887.712245389695,4.019949494949495,0.5136363636363637,1.2867003367003367,-11.921340962511165,1.2867003367003367,1.3036371423485962,48.21428571428571,0.09551215862326974,0.592417927908167,0.27941068947868686,0.27941068947868686,0.2830885656778044,-2.5887535759785156,-1.1156762044892685,-0.0036778761991175246
execution_drag25bps,8103,group_aware,4.709848484848485,2.7586700336700334,0.9485690235690235,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,363.20770230218193,222.43527475027503,136.06257906705838,54425.03162682335,3.6441077441077443,0.28855218855218856,1.8823232323232324,156.44687289696847,1.3067340067340067,1.3353313124547377,48.21428571428571,0.09768574635241303,0.5857237324182796,0.3996568548603292,0.2774471431379908,0.28351895326367277,33.2169651317353,8.096284087241985,0.11613790159665643
execution_drag25bps,8103,group_expected_budget,4.709848484848485,2.7586700336700334,0.9485690235690235,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,363.20770230218193,222.43527475027503,136.06257906705838,54425.03162682335,3.6441077441077443,0.28855218855218856,1.8823232323232324,156.44687289696847,1.3067340067340067,1.3353313124547377,48.21428571428571,0.09768574635241303,0.5857237324182796,0.3996568548603292,0.2774471431379908,0.28351895326367277,33.2169651317353,8.096284087241985,0.11613790159665643
execution_drag25bps,8103,group_unconstrained_expected_budget,4.144865319865319,2.278956228956229,0.7683501683501683,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,175.43714608472243,59.37424637744552,111.91803438741158,44767.213754964636,3.297643097643098,0.24048821548821547,1.6777777777777776,140.10782988098072,1.6446969696969698,1.2114505958156936,48.21428571428571,0.08596757700461405,0.549826364208688,0.40478463069393394,0.39680347677748223,0.29227743299872955,33.80274606498753,3.910679661124446,0.1125071976952044
execution_drag25bps,8103,group_unconstrained_exploratory,8.276936026936028,4.442424242424242,1.511195286195286,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,249.21704911994,17.59843802126374,223.3416750717402,89336.6700286961,6.3255050505050505,0.5278619528619529,3.211363636363636,219.1096615368746,3.1699494949494946,2.3593708584154136,48.21428571428571,0.1716697842623769,0.536723278755212,0.38798942337028364,0.3829858639275907,0.28505365400157745,26.472315458741686,5.555311785157185,0.10293576936870619
execution_drag25bps,8103,random_expected_budget,4.477609427609428,2.3873737373737374,0.8137205387205388,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,23.501148017752655,-124.83856250405819,143.86210109420142,57544.84043768056,3.541666666666666,0.36077441077441075,1.3036195286195285,-7.585378866909405,1.3036195286195285,1.2427084919056863,48.21428571428571,0.09286893627634371,0.5331804338835207,0.29114185810429744,0.29114185810429744,0.27753838560438304,-1.6940688975990474,0.5238654618886541,0.013603472499914393
execution_drag25bps,8103,universal,7.560269360269359,3.9573232323232324,1.3733164983164983,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,609.2953990990569,374.08809297870516,227.64703676008241,91058.81470403296,6.2332491582491585,0.3919191919191919,3.469360269360269,393.4459580087712,4.596127946127947,2.1723585261377982,48.21428571428571,0.15680558673151265,0.523436804132894,0.45889373830943264,0.6079317716219829,0.287338773609569,52.04126192598426,13.581839297150317,0.17155496469986364
execution_drag25bps,8103,universal_expected_budget,3.6247474747474744,1.9773569023569022,0.68493265993266,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,417.0253405579633,305.0626041084499,108.33798897476592,43335.19558990637,3.2253367003367,0.18005050505050504,1.7006734006734006,185.23933850428784,2.2037037037037037,1.033654557008371,48.21428571428571,0.07517994762439208,0.5455157679624727,0.4691839673029585,0.6079606149273141,0.2851659499619026,51.10406719220983,9.295936202165239,0.18401801734105594
execution_drag25bps,8103,v3_readiness,5.820707070707071,3.2488215488215486,1.1112794612794612,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,516.8309681242961,305.4967114400758,205.5135496135132,82205.41984540528,5.03526936026936,0.3245791245791245,2.4458754208754208,245.1809167467572,2.4458754208754208,1.6509928613491485,48.21428571428571,0.12072577628133185,0.5581489515545914,0.4202024584237165,0.4202024584237165,0.28364128984566717,42.122187866254166,11.520709270469316,0.13656116857804934
execution_drag25bps,8103,weekly_expected_budget,4.419781144781145,2.5976430976430978,0.8928451178451178,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,27.944069275038427,-123.30730423360302,146.8315923638603,58732.636945544116,3.7643097643097643,0.39755892255892256,1.2121212121212122,-30.845385035425267,1.2121212121212122,1.225246624734607,48.21428571428571,0.09166953485472006,0.5877311596549032,0.2742491477326833,0.2742491477326833,0.27721884514154554,-6.978939459897769,0.6229028789043997,-0.0029696974088622707
high_response,8101,group_aware,4.41952861952862,2.814057239057239,1.9324074074074074,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,581.1986441134262,576.7791154938976,0.0,120738.87450948214,7.97483164983165,0.6695286195286195,1.622811447811448,120.58601440406773,1.1813131313131313,1.2782295935109134,48.21428571428571,0.09166429729392694,0.6367324394331859,0.3671910711564833,0.26729392046320277,0.28922306054604696,27.28481355935404,12.943274669395603,0.07796801061043634
high_response,8101,group_expected_budget,4.41952861952862,2.814057239057239,1.9324074074074074,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,581.1986441134262,576.7791154938976,0.0,120738.87450948214,7.97483164983165,0.6695286195286195,1.622811447811448,120.58601440406773,1.1813131313131313,1.2782295935109134,48.21428571428571,0.09166429729392694,0.6367324394331859,0.3671910711564833,0.26729392046320277,0.28922306054604696,27.28481355935404,12.943274669395603,0.07796801061043634
high_response,8101,group_unconstrained_expected_budget,4.210606060606061,2.2754208754208753,1.5725589225589225,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,356.4119217087714,352.2013156481654,0.0,97628.56933413105,6.8962962962962955,0.5291245791245791,1.4890572390572392,68.65834190068846,1.4894781144781144,1.2433085654702472,48.21428571428571,0.08733108866442202,0.5404022230218704,0.3536443964655552,0.3537443524849066,0.29528019187130733,16.30604737475868,7.93728176217743,0.05836420459424785
high_response,8101,group_unconstrained_exploratory,8.30765993265993,4.206397306397307,2.8919191919191922,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,591.2212937757491,582.9136338430892,0.0,182914.3613268798,12.989646464646464,1.0717171717171716,3.151010101010101,186.92860059309987,3.0664983164983166,2.3950272750952863,48.21428571428571,0.17230702082553934,0.5063275748518163,0.37928973098941193,0.36911697654389797,0.2882914436205685,22.50075257151859,13.166478747396262,0.09099828736884341
high_response,8101,random_expected_budget,4.262457912457912,2.332659932659933,1.5733164983164982,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,14.357088354388823,10.094630441930912,0.0,106200.33581229695,7.540656565656565,0.6913299663299664,1.1766835016835018,-31.617049603069407,1.1766835016835018,1.2092487951103377,48.21428571428571,0.08840653448060856,0.5472570006714326,0.27605750622062486,0.27605750622062486,0.28369753319465246,-7.4175628832984035,0.3197318849686949,-0.007640026974027603
high_response,8101,universal,7.706228956228957,3.737962962962963,2.6554713804713805,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,1051.158485552952,1043.4522565967231,0.0,173275.6982450988,12.407659932659932,0.7825757575757576,3.4600168350168348,365.7495329155329,4.553030303030303,2.2441763872332308,48.21428571428571,0.15983289686993393,0.4850573457127253,0.4489896231567449,0.5908246859639541,0.29121589820131927,47.461545068667725,23.409264865598246,0.15777372495542563
high_response,8101,universal_expected_budget,3.58030303030303,1.901094276094276,1.3120370370370371,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,521.9397102998851,518.3594072695821,0.0,91161.7000075352,5.816161616161615,0.3692760942760943,1.550925925925926,163.59595287493107,2.043013468013468,1.0290989017880585,48.21428571428571,0.0742581369248036,0.5309869751257817,0.4331828654723281,0.570625852259369,0.2874334638934061,45.693325813565174,11.62358016437107,0.14574940157892197
high_response,8101,v3_readiness,5.6342592592592595,3.1581649831649834,2.274158249158249,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,771.5998850724557,765.9656258131963,0.0,145090.15471223334,10.525420875420874,0.6787037037037036,2.454208754208754,247.92115714712116,2.454208754208754,1.6296396026108524,48.21428571428571,0.11685871056241429,0.5605288712930455,0.43558676327780677,0.43558676327780677,0.28923759586190967,44.00244038108313,17.183504036905173,0.1463491674158971
high_response,8101,weekly_expected_budget,4.488973063973064,2.587121212121212,1.8160774410774412,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,-48.373417173370584,-52.86239023734365,0.0,123428.45396962191,8.267929292929292,0.9324915824915825,1.120117845117845,-69.78482961456814,1.120117845117845,1.2633289447011529,48.21428571428571,0.09310462651203393,0.5763280766562283,0.24952652403007744,0.24952652403007744,0.2814293885700031,-15.545833895649075,-1.077274407835684,-0.03190286453992566
high_response,8102,group_aware,4.652861952861953,2.86473063973064,1.9733164983164984,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,583.6630239136509,579.010161960789,0.0,124648.53872093826,7.972643097643098,0.7362794612794612,1.8531986531986533,157.5330783430411,1.3396464646464645,1.343950957523297,48.21428571428571,0.09650380346676643,0.6156921629640351,0.3982922063825169,0.2879188074390332,0.28884393543991554,33.857243120257046,12.057813843892845,0.10944827094260134
high_response,8102,group_expected_budget,4.652861952861953,2.86473063973064,1.9733164983164984,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,583.6630239136509,579.010161960789,0.0,124648.53872093826,7.972643097643098,0.7362794612794612,1.8531986531986533,157.5330783430411,1.3396464646464645,1.343950957523297,48.21428571428571,0.09650380346676643,0.6156921629640351,0.3982922063825169,0.2879188074390332,0.28884393543991554,33.857243120257046,12.057813843892845,0.10944827094260134
high_response,8102,group_unconstrained_expected_budget,4.366582491582491,2.418097643097643,1.6987373737373739,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,495.50551532692407,491.1389328353416,0.0,115898.2090804551,7.296969696969697,0.641161616161616,1.6962962962962962,132.59460186448092,1.682239057239057,1.2821657463940483,48.21428571428571,0.09056615538097021,0.5537734939759036,0.3884722891566265,0.38525301204819273,0.2936314037043141,30.365761352289802,10.236580043004682,0.0948408854523124
high_response,8102,group_unconstrained_exploratory,8.55547138047138,4.3210437710437715,2.9684343434343434,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,593.9522320938461,585.3967607133748,0.0,199006.559058365,13.123737373737374,1.1484848484848484,3.3168350168350167,205.97699412992802,3.2271885521885526,2.4718399701474127,48.21428571428571,0.1774468138171842,0.505062033274629,0.38768582925845396,0.3772075679611174,0.2889192027209168,24.075469950152453,12.270377175395248,0.09876662653753715
high_response,8102,random_expected_budget,4.389646464646464,2.430218855218855,1.6736531986531986,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,102.35386230810073,97.96421584345428,0.0,119296.65289753415,7.355050505050505,0.793013468013468,1.177104377104377,-20.361816170193965,1.177104377104377,1.246387881181915,48.21428571428571,0.0910445192667415,0.5536251893612533,0.26815471054094997,0.26815471054094997,0.283938100988344,-4.638600473679348,2.114514312794818,-0.01578339044739402
high_response,8102,universal,7.833249158249158,3.8565656565656568,2.6695286195286196,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,1192.4163600499191,1184.58311089167,0.0,186852.6399667985,12.331986531986532,0.836026936026936,3.4746632996633,379.70559740126953,4.616161616161616,2.2876097580904755,48.21428571428571,0.16246738994887144,0.4923328211134872,0.44357880484423867,0.5893035601070289,0.2920384264403749,48.47357587258709,24.633964984599313,0.15154037840386375
high_response,8102,universal_expected_budget,3.910774410774411,2.1514309764309765,1.5421717171717173,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,675.5467921265033,671.6360177157289,0.0,111600.60859142011,6.971632996632996,0.4639730639730639,1.7099326599326599,197.27862236629002,2.2743265993265993,1.1251769439766965,48.21428571428571,0.0811123581493952,0.5501291433491176,0.43723633232888504,0.5815540249677141,0.2877120554120352,50.44489956331307,13.956027928035137,0.14952427691684983
high_response,8102,v3_readiness,5.7793771043771045,3.097558922558923,2.1507575757575754,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,1045.1460631662364,1039.3666860618596,0.0,156515.06452870058,10.189730639730639,0.6714646464646464,2.436111111111111,255.4175187832638,2.436111111111111,1.684294424914836,48.21428571428571,0.11986856216485847,0.5359676080339068,0.4215179364686348,0.4215179364686348,0.291431826388212,44.194644884795494,21.591528250041,0.13008611008042276
high_response,8102,weekly_expected_budget,4.627946127946128,2.6834175084175085,1.830892255892256,8.071717171717172,8.071717171717172,484053.76917414437,484053.76917414437,89.58862524484097,84.96067911689484,0.0,129610.83680913327,8.036868686868686,0.982070707070707,1.2916666666666665,-14.23397323928761,1.2916666666666665,1.3104787278197123,48.21428571428571,0.09598703080184563,0.5798290287377228,0.27910149145143687,0.27910149145143687,0.2831663747998942,-3.0756566402825904,1.8507990423809786,-0.004064883348457338
high_response,8103,group_aware,4.744276094276094,2.759006734006734,1.856986531986532,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,492.7246966450238,487.98042055074774,0.0,105300.77246535262,7.1893939393939394,0.6463804713804714,1.9004208754208756,157.91215060357564,1.3254208754208754,1.3456582596972118,48.21428571428571,0.09839980047387455,0.5815443028991165,0.40057130690891035,0.27937262694723397,0.2836382691388325,33.28477252706573,10.983354966187552,0.11693303777007785
high_response,8103,group_expected_budget,4.744276094276094,2.759006734006734,1.856986531986532,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,492.7246966450238,487.98042055074774,0.0,105300.77246535262,7.1893939393939394,0.6463804713804714,1.9004208754208756,157.91215060357564,1.3254208754208754,1.3456582596972118,48.21428571428571,0.09839980047387455,0.5815443028991165,0.40057130690891035,0.27937262694723397,0.2836382691388325,33.28477252706573,10.983354966187552,0.11693303777007785
high_response,8103,group_unconstrained_expected_budget,4.167003367003367,2.19040404040404,1.4324074074074074,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,430.7626990435483,426.595695676545,0.0,83402.51534167212,5.9006734006734,0.4792929292929293,1.6882154882154885,141.46047468253204,1.6578282828282827,1.2184112585524982,48.21428571428571,0.08642673650081058,0.5256544925662573,0.40513897866839055,0.39784663865546216,0.29239507416781835,33.94777066961217,9.602156461819991,0.1127439045005722
high_response,8103,group_unconstrained_exploratory,8.342760942760943,4.182239057239057,2.7457070707070708,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,473.25183346634685,464.9090725235859,0.0,164465.5299132806,11.48526936026936,1.006986531986532,3.239646464646465,221.5238257091888,3.2029461279461278,2.3798250948571686,48.21428571428571,0.17303504177578255,0.501301557833562,0.38831826620389054,0.38391920251836303,0.2852562971880616,26.55281953169306,10.549284236719943,0.10306196901582892
high_response,8103,random_expected_budget,4.458838383838383,2.230808080808081,1.5002525252525252,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,0.6196313914681859,-3.8392069923701904,0.0,100553.43694456184,6.703703703703704,0.6590909090909092,1.2911616161616162,-2.737458181336039,1.2911616161616162,1.237809516969421,48.21428571428571,0.09247961092405536,0.5003114911932945,0.28957354023899873,0.28957354023899873,0.27760806972865765,-0.6139397631585611,0.013812239506214196,0.01196547051034108
high_response,8103,universal,7.59074074074074,3.6511784511784517,2.3743265993265994,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,836.8007778529297,829.210037112189,0.0,151899.66534629263,11.006818181818183,0.7058922558922559,3.4747474747474745,392.5566094843479,4.613552188552188,2.1818003891869724,48.21428571428571,0.15743758573388203,0.4810042360664465,0.45776131650735213,0.6077868216194637,0.2874291803271445,51.715191295815536,18.653174971178714,0.17033213618020765
high_response,8103,universal_expected_budget,3.6307239057239054,1.9037037037037035,1.2254208754208755,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,526.6106522644546,522.9799283587307,0.0,73811.06105330407,5.605976430976431,0.36178451178451176,1.7032828282828283,185.64208554957077,2.2063131313131312,1.0348995923112934,48.21428571428571,0.07530390322982916,0.5243317181740199,0.46913036422228926,0.6076785755685902,0.2850394629786513,51.13087372380546,11.738708780337484,0.18409090124363797
high_response,8103,v3_readiness,5.86456228956229,3.1274410774410777,2.0940235690235687,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,704.6603341908374,698.7957719012751,0.0,142856.74677435675,9.19587542087542,0.6154040404040404,2.4648989898989897,248.7111772925853,2.4648989898989897,1.6640382363969968,48.21428571428571,0.1216353660057364,0.5332778343930761,0.4203040002296507,0.4203040002296507,0.28374466059617803,42.4091628688538,15.707624630364625,0.13655933963347267
high_response,8103,weekly_expected_budget,4.437710437710438,2.5330808080808085,1.6905723905723904,8.058922558922559,8.058922558922559,448610.3728431661,448610.3728431661,77.51616396141601,73.07845352370555,0.0,111396.00349030865,7.2035353535353535,0.803030303030303,1.2170875420875422,-32.31199050933344,1.2170875420875422,1.2296900237399888,48.21428571428571,0.09204140167103131,0.5708080424886192,0.2742602427921093,0.2742602427921093,0.27710010398389734,-7.281230031314137,1.7279173343705898,-0.002839861191788029
low_response,8101,group_aware,4.388552188552189,2.819023569023569,0.27550505050505053,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,58.66940150539809,54.28084931684591,0.0,18456.0013036483,1.4414141414141413,0.10193602693602694,1.6113636363636363,118.52590166608984,1.1718855218855218,1.269042688783395,48.21428571428571,0.09102182316997133,0.6423584471382539,0.3671743133343563,0.2670323768605186,0.2891711512725704,27.007973603520547,1.3065656399315697,0.07800316206178587
low_response,8101,group_expected_budget,4.388552188552189,2.819023569023569,0.27550505050505053,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,58.66940150539809,54.28084931684591,0.0,18456.0013036483,1.4414141414141413,0.10193602693602694,1.6113636363636363,118.52590166608984,1.1718855218855218,1.269042688783395,48.21428571428571,0.09102182316997133,0.6423584471382539,0.3671743133343563,0.2670323768605186,0.2891711512725704,27.007973603520547,1.3065656399315697,0.07800316206178587
low_response,8101,group_unconstrained_expected_budget,4.158754208754209,2.4565656565656564,0.2416666666666667,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,22.374386819047263,18.215632610293056,0.0,16970.613280419224,1.1734848484848484,0.1005050505050505,1.4733164983164984,68.79675097208921,1.4737373737373736,1.2257876378229575,48.21428571428571,0.08625564284823545,0.5906974861352872,0.35426871230214957,0.354369914585273,0.2947487579916758,16.542634529174997,0.4982768578202595,0.059519954310473744
low_response,8101,group_unconstrained_exploratory,8.079882154882155,4.852104377104377,0.46212121212121215,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,47.10764664625596,39.02776449137381,0.0,29601.170064021433,2.2047979797979798,0.19814814814814813,3.046127946127946,183.01065723418895,2.9675084175084177,2.329122081000124,48.21428571428571,0.16758274099014842,0.6005167258748398,0.3770015314254758,0.3672712498307098,0.28826188753171167,22.650164164041346,1.0490857398702562,0.08873964389376415
low_response,8101,random_expected_budget,4.354040404040404,2.6172558922558924,0.30925925925925923,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,25.532971895742165,21.178931491701757,0.0,23023.72108920219,1.4526094276094275,0.132996632996633,1.2306397306397305,-26.086334261515198,1.2306397306397305,1.2361210190370093,48.21428571428571,0.0903060231949121,0.6011096933843715,0.2826431581796388,0.2826431581796388,0.28390205517843387,-5.991293566616412,0.5686184434870312,-0.001258896998795056
low_response,8101,universal,7.52516835016835,4.50016835016835,0.439983164983165,7.870033670033671,7.870033670033671,449035.2395037027,449035.2395037027,112.75866833872152,105.23349998855315,0.0,30867.556896834023,2.0494949494949495,0.14436026936026936,3.361026936026936,358.13494924419695,4.427946127946128,2.1909123078948802,48.21428571428571,0.1560775657812695,0.5980156377588116,0.4466381055716507,0.5884182149688475,0.291144623740659,47.591619559738476,2.511131831509445,0.15549348183099165
