scenario,policy,mix,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,own_h_target_sum,all_date_h5_base_sum,exposure_weeks,contacts_per_week,relevance,h5_quality,own_h_quality,h5_unconditional_same_dates,forward_bps_per_contact,timing_bps_all_volume,h5_lift_vs_unconditional
contact_cost10,group_unconstrained_expected_budget,l2kgz_regular10pct_frequent_scenario,3.5267011317170383,1.9927158596593315,0.668625378714852,6.249385967655537,6.249385967655537,438090.3130626375,438090.3130626375,196.32994249196557,161.06293117479515,0.0,48564.89680820641,3.3519681488087136,0.22504916749861725,1.3259567559707603,96.3404244687747,1.2341504684795486,1.0262063682315623,48.214285714285715,0.07314639384302005,0.5650367823170607,0.37597650224622076,0.34994472805771326,0.29098194882534184,27.317433734984405,4.481494720105683,0.08499455342087892
contact_cost10,group_unconstrained_exploratory,wb2016_kg_planning,8.298288439955106,4.57020202020202,1.5084175084175084,8.000224466891133,8.000224466891133,460566.4605070044,460566.4605070044,302.2976302212341,219.31474582168303,0.0,93512.06098840405,6.540740740740741,0.5518518518518518,3.184371492704826,200.59475937931884,3.1101571268237933,2.3849248966639545,48.21428571428571,0.17211264912499483,0.5507403187140534,0.38373834746120894,0.37479501337273585,0.2873996142603181,24.173028068472885,6.563604954830111,0.09633873320089081
contact_cost10,group_unconstrained_exploratory,wb2016_kg_no_frequent,8.329152637485972,4.525084175084175,1.493490460157127,6.9799102132435475,6.9799102132435475,453832.37988480605,453832.37988480605,302.67651639295974,219.3849900181,0.0,95895.90942639826,6.684062850729518,0.55993265993266,3.1765151515151517,188.93558394175807,3.12598204264871,2.3922350767206115,48.214285714285715,0.17275279544415348,0.5432826569558464,0.3813731467975516,0.3753061300113525,0.2872122988783012,22.68365008601708,6.669345992231461,0.09416084791925039
contact_cost10,group_unconstrained_exploratory,wb2016_kg_frequent_quarter_of_monthly,8.25199214365881,4.637878787878788,1.5308080808080808,9.530695847362514,9.530695847362514,470667.58144030184,470667.58144030184,301.72930096364564,219.20937952705756,0.0,89936.28833141274,6.325757575757576,0.5397306397306397,3.1961560044893376,218.08352253566002,3.08641975308642,2.3739596265789684,48.214285714285715,0.17115242964625682,0.5620314109778614,0.38731932227364063,0.3740211695981993,0.2876832145802783,26.42798475071803,6.41066673936446,0.09963610769336234
contact_cost10,group_unconstrained_exploratory,wb2016_kg_frequent_half_of_monthly,8.174831649831651,4.750673400673401,1.5681257014590348,12.081481481481482,12.081481481481482,487502.7829957977,487502.7829957977,300.7820855343316,219.03376903601512,0.0,83976.66723642725,5.967452300785634,0.5195286195286195,3.2157968574635243,247.231461129562,3.0468574635241303,2.355684176437326,48.214285714285715,0.16955206384836016,0.5811340959873142,0.3933777471160215,0.3727119522500352,0.28816302002816635,30.243003369329738,6.1698537121361285,0.10521472708785518
contact_cost10,group_unconstrained_exploratory,wb2016_tj_same_split,8.371787317620651,4.611818181818181,1.5230723905723909,8.094952300785636,8.094952300785636,461782.51599277754,461782.51599277754,300.70627169420186,216.9883985179953,0.0,93673.68850456038,6.5556481481481494,0.557037037037037,3.2133557800224466,201.7523802606034,3.146938832772166,2.407020115713472,48.214285714285715,0.17363707029139128,0.5508761757613436,0.3838315114932609,0.37589808643951056,0.28751567907694675,24.099080949651203,6.511859182189242,0.09631583241631414
contact_cost10,group_unconstrained_exploratory,iom2024_returnees_scenario,10.19074074074074,5.679292929292928,1.8984006734006735,11.075336700336699,11.075336700336699,496224.35151042545,496224.35151042545,260.69497681535944,158.78756940795205,0.0,96284.06734567211,6.842340067340068,0.6818181818181818,3.942676767676768,237.68840755525244,4.0569865319865315,2.955014483917413,48.21428571428571,0.21136351165980796,0.5572993243354863,0.3868881436571788,0.39810516577734456,0.2899705290415052,23.32395785568532,5.253570809692163,0.09691761461567355
contact_cost10,group_unconstrained_exploratory,v3_balanced,10.005555555555556,5.949999999999999,1.987962962962963,17.197222222222223,17.197222222222223,536628.8352436153,536628.8352436153,258.42165978500566,158.36610422945014,0.0,81980.97671770694,5.982407407407408,0.6333333333333333,3.9898148148148147,307.6434601806171,3.962037037037037,2.9111534035774707,48.21428571428571,0.20752263374485602,0.594669627984453,0.3987599481769387,0.3959837127521747,0.29095369941362836,30.7472642046147,4.815649901997701,0.10780624876331035
contact_cost10,group_unconstrained_exploratory,frequent_heavy_stress,11.22625,6.870972222222221,2.30875,22.662361111111114,22.662361111111114,583422.7357946438,583422.7357946438,228.14751666142212,115.88501666142213,0.0,76162.81255795814,5.726805555555555,0.6977777777777777,4.544722222222222,371.45802700107595,4.571527777777778,3.2853441307932094,48.214285714285715,0.23284074074074074,0.6120451818035605,0.40482994964678515,0.40721770651622563,0.2926484026984264,33.088344460623624,3.9105009569206555,0.11218154694835875
contact_cost10,group_unconstrained_exploratory,l2kgz_regular10pct_frequent_scenario,6.939821140779239,3.8010175582292596,1.2375538052834925,6.249385967655537,6.249385967655537,438090.3130626375,438090.3130626375,331.71044017018744,262.3122287623951,0.0,90524.72700019644,6.265209656162715,0.4560149528681907,2.648659822520184,179.19864882611833,2.4303270896069034,1.9765427077075075,48.214285714285715,0.14393703106801384,0.5477111702337708,0.3816611075113066,0.350200248724856,0.2848117649737542,25.821796439842682,7.57173647258345,0.0968493425375524
contact_cost10,random_expected_budget,wb2016_kg_planning,4.420819304152637,2.5077441077441076,0.8471380471380472,8.000224466891133,8.000224466891133,460566.4605070044,460566.4605070044,45.31983837933897,1.1116453378125914,0.0,59914.859110008314,3.908417508417508,0.3569304152637486,1.2412457912457913,-18.68201160857249,1.2412457912457913,1.2464638050824517,48.21428571428571,0.09169106704909175,0.5672577717412001,0.2807727947803349,0.2807727947803349,0.281953122108294,-4.225916130755174,0.9840021422630216,-0.0011803273279590853
contact_cost10,random_expected_budget,wb2016_kg_no_frequent,4.389842873176207,2.469135802469136,0.8292929292929294,6.9799102132435475,6.9799102132435475,453832.37988480605,453832.37988480605,46.0040344604366,2.1056057286745276,0.0,60808.63615353496,3.9507295173961836,0.35244107744107744,1.2309203142536476,-19.279260773846296,1.2309203142536476,1.2374966095333462,48.214285714285715,0.09104859292513613,0.5624656448540786,0.28040190726986847,0.28040190726986847,0.2818999780367933,-4.3917883466059155,1.0136789814802012,-0.0014980707669248194
contact_cost10,random_expected_budget,wb2016_kg_frequent_quarter_of_monthly,4.467283950617285,2.5656565656565657,0.873905723905724,9.530695847362514,9.530695847362514,470667.58144030184,470667.58144030184,44.293544257692524,-0.3792952484803198,0.0,58574.19354471835,3.8449494949494945,0.3636644219977553,1.2567340067340065,-17.78613786066179,1.2567340067340065,1.2599145984061098,48.214285714285715,0.09265477823502516,0.5743213536498046,0.28131948195510437,0.28131948195510437,0.28203145632415333,-3.981420938824388,0.9410791395946311,-0.0007119743690489622
contact_cost10,random_expected_budget,wb2016_kg_frequent_half_of_monthly,4.5447250280583615,2.6621773288439954,0.9185185185185185,12.081481481481482,12.081481481481482,487502.7829957977,487502.7829957977,42.58305405494845,-2.864196225635167,0.0,56339.750935901735,3.7391694725028057,0.37488776655443323,1.282547699214366,-16.293014947477285,1.282547699214366,1.2823325872788738,48.214285714285715,0.09426096354491416,0.5857730253003568,0.28220578611382074,0.28220578611382074,0.282158453891483,-3.5850386650208703,0.8734935581960671,4.7332222337770347e-05
contact_cost10,random_expected_budget,wb2016_tj_same_split,4.44064534231201,2.5204377104377107,0.851372053872054,8.094952300785636,8.094952300785636,461782.51599277754,461782.51599277754,44.89534185769073,0.48888843457063835,0.0,59697.138163135576,3.8980723905723904,0.35897867564534236,1.2465824915824917,-18.855486381919675,1.2465824915824917,1.2520404009394337,48.214285714285715,0.09210227376647132,0.5675836542094694,0.28072102036715724,0.28072102036715724,0.28195010058775877,-4.24611400560591,0.9722183127953877,-0.0012290802206015305
contact_cost10,random_expected_budget,iom2024_returnees_scenario,4.954882154882155,2.860942760942761,0.967929292929293,11.075336700336699,11.075336700336699,496224.35151042545,496224.35151042545,33.872411167826186,-15.676410380995364,0.0,53717.84826520103,3.6140572390572387,0.41287878787878785,1.386195286195286,-22.834006216434993,1.386195286195286,1.3968356146934475,48.21428571428571,0.10276792617533359,0.5773987496602337,0.2797635226963849,0.2797635226963849,0.28191096599888144,-4.608385326366671,0.6826027595123885,-0.0021474433024965545
contact_cost10,random_expected_budget,v3_balanced,5.140740740740741,3.092592592592592,1.075,17.197222222222223,17.197222222222223,536628.8352436153,536628.8352436153,29.767234681240407,-21.640172726167002,0.0,48355.186004041156,3.360185185185185,0.43981481481481477,1.448148148148148,-19.250511224792184,1.448148148148148,1.4506387879880807,48.21428571428571,0.10662277091906723,0.6015850144092219,0.281700288184438,0.281700288184438,0.2821847786432145,-3.744695987531621,0.5547080724375698,-0.00048449045877652086
contact_cost10,random_expected_budget,frequent_heavy_stress,5.614305555555555,3.464722222222222,1.217361111111111,22.662361111111114,22.662361111111114,583422.7357946438,583422.7357946438,19.5507679505952,-36.592287604960354,0.0,41122.27184725368,3.0170833333333333,0.4934722222222222,1.5829166666666665,-20.20642736303213,1.5829166666666665,1.5847748194519582,48.214285714285715,0.11644485596707818,0.6171239146030725,0.2819434480370086,0.2819434480370086,0.2822744155568389,-3.5990964800690532,0.33510466341299366,-0.00033096751983030526
contact_cost10,random_expected_budget,l2kgz_regular10pct_frequent_scenario,4.054378001004071,2.2731304004918984,0.7688816182601551,6.249385967655537,6.249385967655537,438090.3130626375,438090.3130626375,53.16573564456168,12.621955634520958,0.0,63938.95847133611,4.099624568240429,0.31907276577344956,1.1426084633957245,-15.475706773599885,1.1426084633957245,1.1433925289889242,48.214285714285715,0.08409080298378814,0.5606606981216243,0.2818209015323081,0.2818209015323081,0.2820142889256408,-3.8170359965862355,1.213579347894874,-0.00019338739333268906
contact_cost10,universal,wb2016_kg_planning,7.625841750841751,4.117171717171717,1.3958473625140293,8.000224466891133,8.000224466891133,460566.4605070044,460566.4605070044,629.5576406036422,553.2992230952248,0.0,92816.52994760736,6.362008978675645,0.40126262626262627,3.430331088664422,376.1472007258224,4.53526936026936,2.212985055751112,48.21428571428571,0.15816560668412522,0.5398973453281085,0.44982982872491123,0.594723770627518,0.2901955125815245,49.32533522404957,13.66920291830646,0.15963431614338675
contact_cost10,universal,wb2016_kg_no_frequent,7.576571268237935,4.038159371492705,1.368574635241302,6.9799102132435475,6.9799102132435475,453832.37988480605,453832.37988480605,638.1800391686218,562.4143264862425,0.0,94342.14242316694,6.450561167227834,0.3991301907968575,3.4046296296296297,371.6966038191622,4.505415263748597,2.1998727040783357,48.214285714285715,0.15714370037826828,0.5329797910594788,0.44936284621281414,0.5946509448985109,0.29035201098160524,49.058682438237895,14.062020857361647,0.1590108352312089
contact_cost10,universal,wb2016_kg_frequent_quarter_of_monthly,7.699747474747475,4.235690235690235,1.43675645342312,9.530695847362514,9.530695847362514,470667.58144030184,470667.58144030184,616.6240427561728,539.6265680086981,0.0,90528.11123426798,6.229180695847362,0.4044612794612794,3.4688832772166105,382.82309608581284,4.5800505050505045,2.232653583260276,48.214285714285715,0.15969846614291058,0.5501076820482547,0.4505190967097759,0.5948312616837755,0.289964520340779,49.7189157620222,13.101051932857281,0.1605545763689969
contact_cost10,universal,wb2016_kg_frequent_half_of_monthly,7.822923681257015,4.433221099887767,1.5049382716049382,12.081481481481482,12.081481481481482,487502.7829957977,487502.7829957977,595.0680463437238,516.8388095311537,0.0,86714.08004536905,6.007800224466891,0.40979236812570147,3.5331369248035913,393.9495883524635,4.654685746352413,2.265434462442217,48.214285714285715,0.1622532319075529,0.5666961970381158,0.4516389356154213,0.5950059000964819,0.2895892322035537,50.35835761715654,12.20645434446378,0.16204970341186758
contact_cost10,universal,wb2016_tj_same_split,7.658779461279462,4.139545454545455,1.4040768799102132,8.094952300785636,8.094952300785636,461782.51599277754,461782.51599277754,625.1156112035038,548.5278165907093,0.0,92593.57614064935,6.352864758698092,0.4033080808080808,3.443936588103255,377.25626289011734,4.553720538720539,2.2225544395965215,48.214285714285715,0.15884875919690736,0.54049675610504,0.44967172713547715,0.5945752272594884,0.29019694989692596,49.258013603527054,13.53701341116347,0.1594747772385512
contact_cost10,universal,iom2024_returnees_scenario,8.511784511784512,4.746296296296296,1.626178451178451,11.075336700336699,11.075336700336699,496224.35151042545,496224.35151042545,508.89143706105665,423.7735919432116,0.0,86104.36348136337,6.071127946127946,0.45572390572390575,3.799494949494949,407.6531751414875,5.032912457912458,2.4696564467354327,48.21428571428571,0.1765407157999751,0.5576147151898734,0.44638053797468347,0.591287579113924,0.2901455556489017,47.892797870657354,10.255269325499135,0.15623498232578176
contact_cost10,universal,v3_balanced,8.807407407407407,5.22037037037037,1.789814814814815,17.197222222222223,17.197222222222223,536628.8352436153,536628.8352436153,457.1570456711791,369.0829715971051,0.0,76950.6886280059,5.5398148148148145,0.4685185185185185,3.9537037037037033,434.3567565814491,5.212037037037037,2.5483305567720897,48.21428571428571,0.1826721536351166,0.5927249789739276,0.4489066442388562,0.5917788057190917,0.2893394660758891,49.317209536161165,8.519054803747956,0.15956717816296706
contact_cost10,universal,frequent_heavy_stress,9.586111111111112,5.916527777777778,2.0393055555555555,22.662361111111114,22.662361111111114,583422.7357946438,583422.7357946438,344.87923132698626,249.01812021587517,0.0,67303.17223081992,5.04875,0.5134722222222222,4.295,470.8254887569791,5.656527777777778,2.770153594644958,48.214285714285715,0.19882304526748973,0.6171979136482179,0.44804404520428853,0.59007534048102,0.28897574444282376,49.115379876126475,5.911309418842715,0.15906830076146478
contact_cost10,universal,l2kgz_regular10pct_frequent_scenario,7.01705963116145,3.7036417212324784,1.2437425872331427,6.249385967655537,6.249385967655537,438090.3130626375,438090.3130626375,711.6589171636057,641.4883208519913,0.0,96937.34737501701,6.5310200467426105,0.3634568365661496,3.1788629484199564,355.64859270892464,4.1942393560937345,2.0361157559720597,48.214285714285715,0.14553901457223747,0.527805365196741,0.4530192296361884,0.5977203524775394,0.29016651745840244,50.68342174684618,16.24457094676398,0.16285271217778596
contact_cost10,universal_expected_budget,wb2016_kg_planning,3.684539842873176,2.085606060606061,0.7083613916947251,8.000224466891133,8.000224466891133,460566.4605070044,460566.4605070044,337.67715757184055,300.8317591431088,0.0,48294.343485083795,3.2199214365881033,0.1941638608305275,1.6424523007856342,181.0601683416388,2.1578563411896745,1.0565633004786597,48.21428571428571,0.07642008562996218,0.5660424773639362,0.44576863620094886,0.5856515150361339,0.28675583533784227,49.140510365725746,7.331779157347153,0.1590128008631066
contact_cost10,universal_expected_budget,wb2016_kg_no_frequent,3.66141975308642,2.053843995510662,0.6969135802469136,6.9799102132435475,6.9799102132435475,453832.37988480605,453832.37988480605,343.1000351316736,306.4858376008094,0.0,49096.427589900224,3.265712682379349,0.19248035914702583,1.6306677890011225,179.7595917684336,2.144051627384961,1.0504685533838352,48.214285714285715,0.0759405578417924,0.5609419662357367,0.445364885472784,0.5855793031043811,0.2869019736123768,49.09559785296509,7.560060725917373,0.15846291186040723
contact_cost10,universal_expected_budget,wb2016_kg_frequent_quarter_of_monthly,3.719219977553311,2.1332491582491584,0.7255331088664423,9.530695847362514,9.530695847362514,470667.58144030184,470667.58144030184,329.54284123209106,292.3506414565579,0.0,47091.217327859165,3.151234567901235,0.19668911335578002,1.6601290684624017,183.01103320144654,2.1785634118967456,1.0657054211208963,48.214285714285715,0.07713937731221682,0.5735743438473667,0.4463648502863005,0.5857581495703607,0.2865400346182187,49.20683215996284,7.001604831665878,0.15982481566808182
contact_cost10,universal_expected_budget,wb2016_kg_frequent_half_of_monthly,3.777020202020202,2.212654320987655,0.7541526374859708,12.081481481481482,12.081481481481482,487502.7829957977,487502.7829957977,315.98564733250845,278.21544531230643,0.0,45086.00706581811,3.03675645342312,0.20089786756453423,1.6895903479236813,186.26247463445952,2.21307519640853,1.0809422888579572,48.214285714285715,0.07833819678264123,0.5858200916701954,0.44733420992029005,0.5859315222155363,0.2861891732217363,49.31466200123418,6.481719866104483,0.16114503669855373
contact_cost10,universal_expected_budget,wb2016_tj_same_split,3.698389450056117,2.094621212121212,0.7120426487093154,8.094952300785636,8.094952300785636,461782.51599277754,461782.51599277754,335.4985233011774,298.5146288006162,0.0,48140.25741012535,3.2136139169472506,0.19485129068462403,1.6485830527497194,181.7665664944385,2.1655527497194162,1.0604869122132177,48.214285714285715,0.07670733674190465,0.5663603685894761,0.44575701802434703,0.585539402749096,0.28674289891161314,49.14749215815563,7.265292896156872,0.1590141191127339
contact_cost10,universal_expected_budget,iom2024_returnees_scenario,4.058501683501683,2.339057239057239,0.8109427609427611,11.075336700336699,11.075336700336699,496224.35151042545,496224.35151042545,277.778939998697,237.19392316368018,0.0,43806.85507327412,3.0284511784511787,0.21304713804713804,1.8089225589225588,200.20686625835395,2.3662457912457913,1.1622340538340614,48.21428571428571,0.08417633121336826,0.5763351654049569,0.44571191537903143,0.5830343254174012,0.28637022834281134,49.33024102767282,5.597849826458204,0.1593416870362201
contact_cost10,universal_expected_budget,v3_balanced,4.197222222222222,2.5296296296296292,0.8796296296296295,17.197222222222223,17.197222222222223,536628.8352436153,536628.8352436153,245.2416746396988,203.2694524174766,0.0,38994.350444375574,2.7537037037037035,0.22314814814814812,1.8796296296296293,208.010325697585,2.449074074074074,1.198802536403008,48.21428571428571,0.08705349794238684,0.6026913743657621,0.4478270461063313,0.5834987866754908,0.28561807617808266,49.559045169510654,4.570042803017947,0.16220896992824863
contact_cost10,universal_expected_budget,frequent_heavy_stress,4.533472222222223,2.809861111111111,0.9884722222222222,22.662361111111114,22.662361111111114,583422.7357946438,583422.7357946438,185.79072338562435,140.4560011634021,0.0,33253.03691407232,2.471111111111111,0.24180555555555552,2.0341666666666667,225.60619391527896,2.639444444444444,1.2923914296571088,48.214285714285715,0.0940275720164609,0.6198033148494224,0.4486994883735179,0.5822125547624152,0.28507761078187505,49.764547538065884,3.1844957693081737,0.16362187759164287
contact_cost10,universal_expected_budget,l2kgz_regular10pct_frequent_scenario,3.428559900566168,1.9189805430549227,0.6403213421998314,6.249385967655537,6.249385967655537,438090.3130626375,438090.3130626375,377.94448555782003,343.6588865521584,0.0,51142.290293767524,3.3365022531006954,0.18145821134405726,1.5291386512838487,168.00393100501776,2.0156049267350307,0.9840438497692998,48.214285714285715,0.07111087201174275,0.5597045403051105,0.44600027289339106,0.5878867469698248,0.2870137545524002,49.00131130194773,8.627090677163228,0.15898651834099087
contact_cost10,v3_readiness,wb2016_kg_planning,5.717564534231201,3.3050224466891134,1.1516273849607184,8.000224466891133,8.000224466891133,460566.4605070044,460566.4605070044,468.203976821151,411.028331478839,0.0,80788.82534303985,5.225785634118967,0.3521604938271605,2.4303310886644223,246.45401762610544,2.4303310886644223,1.6471624331263794,48.21428571428571,0.11858652367294344,0.5780472484222717,0.42506404153621175,0.42506404153621175,0.2880881227076279,43.10471987689498,10.165828755870304,0.13697591882858384
contact_cost10,v3_readiness,wb2016_kg_no_frequent,5.678058361391694,3.2512626262626263,1.1331088664421998,6.9799102132435475,6.9799102132435475,453832.37988480605,453832.37988480605,476.25027925221684,419.46969563829987,0.0,82098.73847497028,5.297839506172839,0.350925925925926,2.4196689113355783,245.20094262943002,2.4196689113355783,1.6362278344583134,48.214285714285715,0.11776713638442032,0.5726011286480931,0.4261437197948273,0.4261437197948273,0.2881667870101415,43.183941943374315,10.493968706532158,0.1379769327846858
contact_cost10,v3_readiness,wb2016_kg_frequent_quarter_of_monthly,5.776823793490459,3.385662177328844,1.179405162738496,9.530695847362514,9.530695847362514,470667.58144030184,470667.58144030184,456.13452317455227,398.3662852396477,0.0,78823.95564514419,5.1177048260381595,0.35401234567901235,2.4463243546576883,248.33363012111863,2.4463243546576883,1.6635643311284782,48.214285714285715,0.11981560460572804,0.5860767609259494,0.42347221277794517,0.42347221277794517,0.287972143620348,42.98791844766846,9.691224574650402,0.13550006915759716
contact_cost10,v3_readiness,wb2016_kg_frequent_half_of_monthly,5.875589225589225,3.5200617283950617,1.2257014590347923,12.081481481481482,12.081481481481482,487502.7829957977,487502.7829957977,436.01876709688776,377.2628748409955,0.0,75549.1728153181,4.937570145903479,0.3570987654320988,2.4729797979797983,251.46631761280725,2.4729797979797983,1.6909008277986433,48.214285714285715,0.12186407282703578,0.5990993572294968,0.4208905188963068,0.4208905188963068,0.2877840439277941,42.798485046848946,8.943923651419366,0.1331064749685127
contact_cost10,v3_readiness,wb2016_tj_same_split,5.7386980920314254,3.3192452300785638,1.157084736251403,8.094952300785636,8.094952300785636,461782.51599277754,461782.51599277754,465.33482906803084,407.9478481477166,0.0,80501.37359796822,5.214416386083053,0.35311728395061726,2.4394921436588106,247.3812782902336,2.4394921436588106,1.6531772698388165,48.214285714285715,0.11902484931620734,0.5783969075995761,0.4250950484825491,0.4250950484825491,0.28807531661830516,43.10756103962664,10.076926105953065,0.13701973186424393
contact_cost10,v3_readiness,iom2024_returnees_scenario,6.29074074074074,3.707070707070707,1.3046296296296296,11.075336700336699,11.075336700336699,496224.35151042545,496224.35151042545,388.77835378138684,325.87094637397945,0.0,72529.13209201954,4.886952861952862,0.37777777777777777,2.674915824915825,271.3146398914427,2.674915824915825,1.8101089468505807,48.21428571428571,0.13047462277091906,0.5892900152541013,0.42521476168812056,0.42521476168812056,0.28774178136570905,43.1292038685249,7.83472944441379,0.1374729803224115
contact_cost10,v3_readiness,v3_balanced,6.527777777777777,4.029629629629629,1.4157407407407407,17.197222222222223,17.197222222222223,536628.8352436153,536628.8352436153,340.5005391949919,275.22276141721414,0.0,64669.65330043693,4.454629629629629,0.3851851851851852,2.738888888888889,278.83308987149536,2.738888888888889,1.8757165388589763,48.21428571428571,0.1353909465020576,0.6173049645390071,0.41957446808510646,0.41957446808510646,0.2873438102081836,42.71485632073972,6.3451778367521685,0.13223065787692284
contact_cost10,v3_readiness,frequent_heavy_stress,7.056388888888888,4.485138888888889,1.5827777777777776,22.662361111111114,22.662361111111114,583422.7357946438,583422.7357946438,258.88551967581026,188.32163078692136,0.0,54643.385541787466,3.98375,0.4070833333333333,2.9443055555555557,300.2632225069661,2.9443055555555557,2.025029470549845,48.214285714285715,0.14635473251028805,0.6356139038696218,0.41725386765342687,0.41725386765342687,0.28697815588629066,42.551966343545175,4.437357404716126,0.1302757117671362
contact_cost10,v3_readiness,l2kgz_regular10pct_frequent_scenario,5.32695656716143,3.0421451518037355,1.0507600859762916,6.249385967655537,6.249385967655537,438090.3130626375,438090.3130626375,521.233948473968,467.96438280235367,0.0,86101.74722938165,5.435921518687038,0.33447630413374685,2.261008861834523,229.31561592475936,2.261008861834523,1.535991225575293,48.214285714285715,0.11048502509668151,0.571085030157248,0.4244466485371299,0.4244466485371299,0.2883431104064314,43.04814823128069,11.89786518743323,0.13610353813069848
contact_cost10,weekly_expected_budget,wb2016_kg_planning,4.4976150392817065,2.6641133557800223,0.8956509539842874,8.000224466891133,8.000224466891133,460566.4605070044,460566.4605070044,-45.10538286154106,-90.08153325435812,0.0,59865.97354400779,3.941021324354658,0.45339506172839505,1.2046576879910216,-37.21664411846548,1.2046576879910216,1.2619739312039076,48.21428571428571,0.09328386748139837,0.5923391247387628,0.26784366324589043,0.26784366324589043,0.2805873602302459,-8.274750905406343,-0.979345799776384,-0.012743696984355457
contact_cost10,weekly_expected_budget,wb2016_kg_no_frequent,4.471240179573513,2.6274130190796856,0.8848765432098766,6.9799102132435475,6.9799102132435475,453832.37988480605,453832.37988480605,-45.99550832273545,-90.70791011847058,0.0,60967.44194198714,4.002076318742986,0.4483445566778901,1.2001683501683504,-36.32534169232816,1.2001683501683504,1.2548990736035073,48.214285714285715,0.09273683335411731,0.5876251137397633,0.26841956637695713,0.26841956637695713,0.28066017999578924,-8.124220626366135,-1.0134911117274237,-0.012240613618832108
contact_cost10,weekly_expected_budget,wb2016_kg_frequent_quarter_of_monthly,4.537177328843995,2.719163860830527,0.9118125701459034,9.530695847362514,9.530695847362514,470667.58144030184,470667.58144030184,-43.77019466974948,-89.14196795818944,0.0,58213.77094703878,3.8494388327721665,0.4609708193041526,1.211391694725028,-38.55359775767146,1.211391694725028,1.2725862176045084,48.214285714285715,0.0941044186723199,0.599307380724158,0.2669923626356637,0.2669923626356637,0.2804797179767149,-8.49726492120473,-0.929959835682908,-0.013487355341051166
contact_cost10,weekly_expected_budget,wb2016_kg_frequent_half_of_monthly,4.603114478114478,2.810914702581369,0.9387485970819305,12.081481481481482,12.081481481481482,487502.7829957977,487502.7829957977,-41.54488101676351,-87.5760257979083,0.0,55460.099952090415,3.6968013468013474,0.4735970819304153,1.2226150392817061,-40.781853823014764,1.2226150392817061,1.2902733616055098,48.214285714285715,0.09547200399052251,0.6106549632745115,0.26560604675261346,0.26560604675261346,0.2803044260011604,-8.859621896633728,-0.8521978225736946,-0.014698379248546944
contact_cost10,weekly_expected_budget,wb2016_tj_same_split,4.51665263748597,2.676618967452301,0.9011672278338946,8.094952300785636,8.094952300785636,461782.51599277754,461782.51599277754,-44.448777463213304,-89.61530383807302,0.0,59718.13022440732,3.93635241301908,0.45632716049382716,1.210746352413019,-37.25622753619499,1.210746352413019,1.26716014176943,48.214285714285715,0.09367872137007938,0.5926112061923237,0.2680627556709645,0.2680627556709645,0.2805529323314862,-8.248636883648487,-0.9625478644996707,-0.012490176660521712
contact_cost10,weekly_expected_budget,iom2024_returnees_scenario,5.008417508417508,3.011279461279461,1.0455387205387205,11.075336700336699,11.075336700336699,496224.35151042545,496224.35151042545,-27.499567228302674,-77.58374231247777,0.0,55361.16619560795,3.782996632996633,0.5326599326599326,1.3656565656565656,-38.78059443511516,1.3656565656565656,1.401060320467732,48.21428571428571,0.10387828906347425,0.6012436974789916,0.272672268907563,0.272672268907563,0.2797411194480111,-7.743083393095263,-0.5541760928216946,-0.007068850540448091
contact_cost10,weekly_expected_budget,v3_balanced,5.166666666666666,3.231481481481481,1.1101851851851852,17.197222222222223,17.197222222222223,536628.8352436153,536628.8352436153,-22.158814461136345,-73.825481127803,0.0,48752.35580773189,3.416666666666666,0.562962962962963,1.3925925925925926,-44.12840899193908,1.3925925925925926,1.4435094660701353,48.21428571428571,0.10716049382716049,0.6254480286738351,0.2695340501792115,0.2695340501792115,0.2793889289168004,-8.540982385536598,-0.4129262724221077,-0.00985487873758889
contact_cost10,weekly_expected_budget,frequent_heavy_stress,5.6090277777777775,3.593194444444444,1.249861111111111,22.662361111111114,22.662361111111114,583422.7357946438,583422.7357946438,-6.973553382077604,-63.063831159855376,0.0,42025.23370090168,3.1077777777777778,0.6347222222222223,1.5195833333333333,-48.11904205568636,1.5195833333333333,1.5636127587998385,48.214285714285715,0.11633539094650205,0.6406091370558376,0.27091741983409684,0.27091741983409684,0.278767162643527,-8.578856080251128,-0.11952831033537563,-0.007849742809430182
contact_cost10,weekly_expected_budget,l2kgz_regular10pct_frequent_scenario,4.145746338197214,2.4329742547139093,0.7936945993295916,6.249385967655537,6.249385967655537,438090.3130626375,438090.3130626375,-57.24130915621914,-98.69877253819128,0.0,62598.53656344282,4.027316021275011,0.3992015771840629,1.0921219353965708,-36.485030517236744,1.0921219353965708,1.1661180802892557,48.214285714285715,0.0859858499774237,0.5868603759707819,0.2634319242675812,0.2634319242675812,0.28128061515609865,-8.800594040469521,-1.3066097891106498,-0.017848690888517427
