date,unique_authors,category:bank_blocks_compliance,category:benchmark_reference,category:cash_atm,category:crossborder_howto,category:crypto,category:exchange_intent,category:family_support,category:fees_cost,category:partial_fill,category:rate_information,category:rent_study_medical,category:salary_income,category:successful_close,category:timing_forecast,category:trust_safety,category:urgency,category:willing_to_wait,direction:kzt_to_rub,direction:need_eur,direction:need_kzt_offer_unknown,direction:need_rub_offer_unknown,direction:rub_to_kzt,direction:unclassified,events,explicit_rates,messages,probable_listings,strict_listings,text_messages,kzt_per_rub,market_return_1d,market_abs_return_1d,market_90d_percentile,strict_listing_share,rate_information_share,timing_forecast_share,urgency_share_in_strict,rub_to_kzt_share_classified,direction_net
2024-06-29,75,4,0,14,4,3,0,0,5,0,18,5,4,2,3,19,0,0,0,0,0,0,0,1,372,0,372,1,1,370,5.449829047600785,0.0,0.0,0.9777777777777777,0.002688172043010753,0.04838709677419355,0.008064516129032258,0.0,,
2024-06-30,53,3,0,8,6,6,0,0,8,0,13,0,0,1,1,4,1,0,0,0,0,0,0,1,237,0,237,2,1,234,5.518554866516763,0.012610637566004668,0.012610637566004668,1.0,0.004219409282700422,0.05485232067510549,0.004219409282700422,1.0,,
2024-07-01,91,4,0,6,8,0,0,1,3,0,12,2,4,1,0,11,1,0,0,0,0,0,0,2,282,0,282,2,2,280,5.466929593195052,-0.009354853683695707,0.009354853683695707,0.9666666666666667,0.0070921985815602835,0.0425531914893617,0.0,0.5,,
2024-07-02,81,2,0,5,6,0,0,0,5,1,8,2,5,1,0,7,0,0,0,0,0,0,0,0,343,0,343,1,0,340,5.376485316548391,-0.016543889052319405,0.016543889052319405,0.9222222222222223,0.0,0.023323615160349854,0.0,,,
2024-07-03,86,4,1,12,12,6,1,0,2,1,17,3,4,1,2,7,1,1,0,0,0,0,1,0,410,0,410,1,1,401,5.343874346794444,-0.006065481040852583,0.006065481040852583,0.9111111111111111,0.0024390243902439024,0.041463414634146344,0.004878048780487805,1.0,1.0,1.0
2024-07-04,93,6,0,32,15,11,1,3,12,1,21,2,4,0,0,12,1,0,0,0,0,0,0,2,545,0,545,2,2,540,5.344095780777477,4.143697412439806e-05,4.143697412439806e-05,0.9111111111111111,0.003669724770642202,0.03853211009174312,0.0,0.5,,
2024-07-05,82,4,1,31,5,5,0,0,22,0,10,1,1,0,1,8,0,0,0,0,0,0,0,1,302,0,302,1,1,300,5.4362541025176565,0.01724488585546502,0.01724488585546502,0.9333333333333333,0.0033112582781456954,0.033112582781456956,0.0033112582781456954,0.0,,
2024-07-06,56,2,0,16,6,0,0,1,6,0,2,1,0,0,0,4,2,2,0,0,0,0,0,1,146,0,146,3,1,144,5.430194077185321,-0.001114742839104732,0.001114742839104732,0.9222222222222223,0.00684931506849315,0.0136986301369863,0.0,2.0,,
2024-07-07,49,1,0,6,5,2,0,1,3,2,6,2,4,3,1,1,1,1,0,0,1,0,0,0,226,0,226,1,1,224,5.43585404143608,0.0010423134367405495,0.0010423134367405495,0.9222222222222223,0.004424778761061947,0.02654867256637168,0.004424778761061947,1.0,1.0,1.0
2024-07-08,81,0,0,19,11,5,1,1,8,3,18,0,2,4,6,6,2,1,0,0,0,0,1,2,334,0,334,3,3,331,5.543526683156672,0.019807861083066536,0.019807861083066536,1.0,0.008982035928143712,0.05389221556886228,0.017964071856287425,0.6666666666666666,1.0,1.0
2024-07-09,84,0,1,17,12,1,1,1,14,1,15,6,2,2,2,9,0,2,0,0,1,0,0,4,377,0,377,6,5,373,5.557258301487126,0.0024770546107726332,0.0024770546107726332,1.0,0.013262599469496022,0.03978779840848806,0.005305039787798408,0.0,1.0,1.0
2024-07-10,84,0,1,28,8,1,1,1,8,0,11,2,0,2,0,12,1,0,0,0,0,0,0,1,331,0,331,2,1,326,5.408639683329173,-0.026743154644833234,0.026743154644833234,0.8777777777777778,0.0030211480362537764,0.03323262839879154,0.0,1.0,,
2024-07-11,90,6,1,21,7,6,2,1,11,0,13,6,4,1,2,5,1,0,0,0,0,0,0,0,320,0,320,0,0,319,5.483681583213781,0.013874449820701962,0.013874449820701962,0.9444444444444444,0.0,0.040625,0.00625,,,
2024-07-12,83,8,0,14,7,5,1,0,5,0,13,0,3,0,1,5,2,0,0,0,0,0,0,0,297,0,297,0,0,292,5.394463406108761,-0.016269758874790985,0.016269758874790985,0.8555555555555555,0.0,0.04377104377104377,0.003367003367003367,,,
2024-07-13,48,0,0,11,6,1,0,0,5,0,10,2,0,1,0,3,0,0,0,0,0,0,0,2,176,0,176,2,2,175,5.385793037786181,-0.0016072716913347884,0.0016072716913347884,0.8333333333333334,0.011363636363636364,0.056818181818181816,0.0,0.0,,
2024-07-14,39,0,0,5,4,2,0,1,6,1,2,1,0,0,0,6,0,0,0,0,0,0,0,1,105,0,105,1,1,102,5.39330759538602,0.0013952555449341375,0.0013952555449341375,0.8444444444444444,0.009523809523809525,0.01904761904761905,0.0,0.0,,
2024-07-15,87,1,1,38,14,9,1,1,13,2,26,3,2,0,1,8,4,1,0,0,0,0,0,2,357,0,357,2,2,353,5.374586327335131,-0.0034712034720408846,0.0034712034720408846,0.8,0.0056022408963585435,0.07282913165266107,0.0028011204481792717,2.0,,
2024-07-16,92,3,0,28,8,5,0,0,15,5,20,0,3,1,4,14,1,2,0,0,0,0,0,5,456,0,456,8,5,444,5.369919211425811,-0.0008683674658983564,0.0008683674658983564,0.7888888888888889,0.010964912280701754,0.043859649122807015,0.008771929824561403,0.2,,
2024-07-17,99,5,1,21,13,3,1,1,12,2,32,2,4,0,1,10,1,1,0,0,0,0,0,3,451,0,451,4,3,448,5.369987593276415,1.273424197112405e-05,1.273424197112405e-05,0.7888888888888889,0.0066518847006651885,0.07095343680709534,0.0022172949002217295,0.3333333333333333,,
2024-07-18,96,4,1,7,11,4,3,2,3,2,20,4,1,2,1,21,1,0,0,0,0,0,0,0,458,0,458,0,0,450,5.376730806009387,0.001255722218318489,0.001255722218318489,0.8111111111111111,0.0,0.043668122270742356,0.002183406113537118,,,
2024-07-19,90,5,0,10,9,6,1,2,20,0,9,2,5,2,1,5,1,0,0,0,0,1,0,2,383,0,383,4,3,382,5.434359864189207,0.010718233859766668,0.010718233859766668,0.8777777777777778,0.007832898172323759,0.02349869451697128,0.0026109660574412533,0.3333333333333333,0.0,-1.0
2024-07-20,64,1,0,31,6,3,0,2,7,0,10,0,1,1,0,7,1,1,0,0,0,0,0,1,244,0,244,1,1,243,5.4325880683164405,-0.00032603580128032217,0.00032603580128032217,0.8666666666666667,0.004098360655737705,0.040983606557377046,0.0,1.0,,
2024-07-21,81,3,0,20,5,1,1,0,1,1,10,1,1,0,2,13,0,1,0,0,0,0,0,0,256,0,256,0,0,252,5.425522614491328,-0.0013005686675047201,0.0013005686675047201,0.8444444444444444,0.0,0.0390625,0.0078125,,,
2024-07-22,106,4,1,29,13,7,2,3,20,2,19,4,9,2,3,14,2,1,0,0,0,0,0,2,675,0,675,4,2,667,5.39087142794014,-0.006386700233934395,0.006386700233934395,0.8,0.002962962962962963,0.028148148148148148,0.0044444444444444444,1.0,,
2024-07-23,99,2,2,18,10,1,0,2,21,0,30,5,1,2,3,8,0,2,0,0,0,0,0,0,470,0,470,1,0,464,5.39137064091164,9.260339041161636e-05,9.260339041161636e-05,0.8,0.0,0.06382978723404255,0.006382978723404255,,,
2024-07-24,87,0,0,35,8,0,0,2,14,0,24,7,4,2,5,2,0,3,0,0,0,0,0,4,382,0,382,5,4,373,5.496862897233259,0.019566871459570256,0.019566871459570256,0.9555555555555556,0.010471204188481676,0.06282722513089005,0.013089005235602094,0.0,,
2024-07-25,71,4,0,6,5,1,0,4,12,0,16,4,2,0,3,3,0,1,0,0,0,0,0,2,226,0,226,2,2,225,5.587292162435399,0.016451067980548517,0.016451067980548517,1.0,0.008849557522123894,0.07079646017699115,0.01327433628318584,0.0,,
2024-07-26,100,0,0,14,7,4,0,0,13,0,25,2,3,5,4,6,1,1,0,0,0,0,0,1,409,0,409,1,1,401,5.507718244322583,-0.014241946867895816,0.014241946867895816,0.9444444444444444,0.0024449877750611247,0.061124694376528114,0.009779951100244499,1.0,,
