stage,scope,config_id,benchmark,delta_brier,delta_brier_ci95_low,delta_brier_ci95_high,repetitions,lift_delta,lift_delta_ci95_low,lift_delta_ci95_high,forward_delta_bps_delta,forward_delta_bps_delta_ci95_low,forward_delta_bps_delta_ci95_high,symmetric_delta_bps_delta,symmetric_delta_bps_delta_ci95_low,symmetric_delta_bps_delta_ci95_high,regret_bps_delta,regret_bps_delta_ci95_low,regret_bps_delta_ci95_high,signals_delta,signals_delta_ci95_low,signals_delta_ci95_high
development_2023_2025,KZT,synth_basis2010_D3,synth_basis2010_D2,-0.0004341151068569671,-0.0016602615246737325,0.000722678332431121,10000,-0.054394269118947625,-0.28693120389017873,0.20049608886163803,-0.1283586989796568,-12.32175787214003,11.539125446590537,0.900667227621728,-7.580452578279911,9.466359556969232,2.6460146082263236,-10.627584586466288,18.44037732616381,-9.0,-15.0,-4.0
development_2023_2025,KZT,synth_basis2018_D2,synth_no_oxr,-0.0006039450421230418,-0.0015466606835049892,0.0003452074514198281,10000,-0.06713226744795464,-0.3210012321287106,0.1738617721210753,-6.556999102379695,-21.644482306661995,7.077082826218934,-4.32873165408871,-13.664900102450993,4.400236842025444,11.412233619099752,-3.7945452795121737,29.121708799622052,5.0,-1.0,11.0
development_2023_2025,KZT,synth_basis2018_D2,v3_long,-0.0018617628063178954,-0.0034694354260722212,-0.0004018150916863174,10000,-0.08716077395398392,-0.31804281046595567,0.12127886815690356,-2.8279698323284066,-15.999946454851589,9.074784494500033,1.7719148815636636,-6.410174736073938,9.71760338275528,8.360229791090632,-3.027090589565141,20.91348888571783,5.0,-1.0,12.0
development_2023_2025,KZT,synth_full2010_D2,synth_no_oxr,-0.00026257571714109995,-0.002378323243214844,0.0016604076356728453,10000,-0.1550023138074672,-0.4019047807676522,0.07784107693438819,-3.097825539974014,-16.816606899823103,9.715006263207547,-3.8429709978615243,-14.49758649081285,6.153399484320901,5.012531441865491,-6.160812010259899,17.824144733641663,4.0,-3.0,11.0
development_2023_2025,KZT,synth_full2010_D2,v3_long,-0.0015203934813359536,-0.004036515512806801,0.0008642327767412958,10000,-0.17503082031349648,-0.3974362953143883,0.021320153760415524,0.6312037300772744,-11.55651529983644,11.643606923548214,2.257675537790849,-6.119941228902524,10.589726023149604,1.960527613856371,-6.348185707530551,11.45459526210146,4.0,-3.0,11.0
development_2023_2025,KZT,synth_full2010_D2,synth_basis2010_D2,-0.0001644560797761366,-0.0016576951046034455,0.0012447805283505328,10000,-0.0968738429921836,-0.28264013742702987,0.08640980544648862,1.3222707681429462,-11.587265036759625,13.798227968263687,0.11102923564210343,-8.95500314796322,8.823138994569334,-1.392191594300769,-11.84926967511534,10.626746168187994,-2.0,-9.0,4.0
development_2023_2025,KZT,synth_full2010_D2,synth_availability2010_D2,5.7014815722585155e-05,-0.0017405862394511856,0.001736783719027915,10000,-0.0844631883793876,-0.32833288016769663,0.14685342327558792,-0.5384205368413575,-11.535584073408886,9.692496785315894,-2.979932950940679,-10.88590248198836,4.623741705309393,-0.697066513450693,-10.706404334085946,9.914464361358434,4.0,-2.0,10.0
development_2023_2025,KZT,synth_full2010_D3,synth_no_oxr,-0.0005873009431778026,-0.0027689745562067968,0.0015168879941472816,10000,-0.14689441708889484,-0.4149111598067643,0.09589085571776632,-4.523045671441157,-15.27279907939579,5.869738126637919,-2.0595403483566628,-10.328025081432175,6.6104396336913185,6.16393730437899,-3.3227372058491,16.326033933610294,6.0,-1.0,13.0
development_2023_2025,KZT,synth_full2010_D3,v3_long,-0.001845118707372656,-0.004693430577566005,0.0009630152696871139,10000,-0.1669229235949241,-0.44422229454582784,0.09821245379674014,-0.7940164013898681,-15.700200180172317,13.688277797784222,4.041106187295711,-5.814475423006532,14.455268989178773,3.1119334763698703,-11.9121120765287,17.9224569001239,6.0,-1.0,13.0
development_2023_2025,KZT,synth_full2010_D3,synth_full2010_D2,-0.0003247252260367023,-0.0025007067022171864,0.0017621334041008241,10000,0.008107896718572372,-0.16168295086176834,0.18062488712781705,-1.4252201314671424,-12.336415743527445,10.057006217284457,1.7834306495048615,-5.371922320472509,10.087968798856364,1.1514058625134993,-10.970019630323096,12.08476870630471,2.0,-3.0,7.0
development_2023_2025,KZT,synth_kzt_basis2010_D2,synth_kzt_no_oxr,-0.00010196376039295815,-0.0015026769017492908,0.001351146059480012,10000,-0.058128470815283606,-0.2902710353036461,0.15272235579794313,-4.42009630811696,-13.5259033297436,4.03263965676067,-3.9540002335036277,-11.137064961999702,2.9199234779176524,6.40472303616626,-1.5242545265875294,15.07830313179349,6.0,1.0,12.0
development_2023_2025,KZT,synth_kzt_basis2010_D2,synth_no_oxr,-0.0028124289258345215,-0.005617402003535606,-0.00031849013834420924,10000,-0.058128470815283606,-0.2902710353036461,0.15272235579794313,-4.42009630811696,-13.5259033297436,4.03263965676067,-3.9540002335036277,-11.137064961999702,2.9199234779176524,6.40472303616626,-1.5242545265875294,15.07830313179349,6.0,1.0,12.0
development_2023_2025,KZT,synth_kzt_basis2010_D2,v3_long,-0.004070246690029374,-0.00684108808661148,-0.0016201512556456368,10000,-0.07815697732131288,-0.3246565774049288,0.15283707360205684,-0.6910670380656718,-14.151591489511157,12.319657112323126,2.1466463021487456,-6.545158715663441,11.37720377301345,3.35271920815714,-10.655013528678925,16.955111626269105,6.0,0.0,12.0
development_2023_2025,KZT,synth_kzt_basis2010_halyk_D2,synth_kzt_no_oxr,0.003420947217168965,-0.002111687473284384,0.009406554815906043,10000,0.09674675492625529,-0.1547681213353282,0.3481843282027223,10.626659072831643,-4.099972336277712,27.574338787143883,7.378192939855012,-3.1972023134707324,19.548469671140133,-6.654680445913513,-27.910539389357723,9.717592103453123,-7.0,-18.0,3.0
development_2023_2025,KZT,synth_kzt_basis2010_halyk_D2,synth_no_oxr,0.0007104820517274017,-0.00521720773002424,0.007071254855490217,10000,0.09674675492625529,-0.1547681213353282,0.3481843282027223,10.626659072831643,-4.099972336277712,27.574338787143883,7.378192939855012,-3.1972023134707324,19.548469671140133,-6.654680445913513,-27.910539389357723,9.717592103453123,-7.0,-18.0,3.0
development_2023_2025,KZT,synth_kzt_basis2010_halyk_D2,v3_long,-0.0005473357124674515,-0.0065790500418808585,0.005769388000403619,10000,0.07671824842022601,-0.17157768005798457,0.3191287692738154,14.355688342882932,-3.029652956585265,33.1433800668938,13.478839475507385,1.1707416136974205,27.187838208649065,-9.706684273922633,-33.64067452414064,11.314949606768916,-7.0,-19.0,5.0
development_2023_2025,KZT,synth_kzt_basis2010_halyk_D2,synth_kzt_basis2010_D2,0.0035229109775619244,-0.0018791867739620183,0.009399028987239074,10000,0.1548752257415389,-0.10251822944758904,0.4272388536083503,15.046755380948603,-0.08192980287988683,32.55571488412026,11.33219317335864,0.513335628722481,24.000179378276496,-13.059403482079773,-34.21014978656778,3.409998452536715,-13.0,-23.0,-4.0
development_2023_2025,KZT,synth_kzt_basis2010_halyk_D2,synth_kzt_halyk_D2,-0.0018570107504643253,-0.004127285090203757,0.0002518774870427376,10000,0.19231453599029513,-0.04582403595556449,0.44038538406258065,8.913383600166753,-6.186643854075399,26.733748669030863,5.9383091834259325,-6.091372648135098,19.164403031118706,-9.867699643007583,-28.280260936932784,3.7824153626930883,-8.0,-14.0,-2.0
