config_id,cutoff,corridor,signals,hit_rate,lift,forward_delta_bps,symmetric_delta_bps,regret_bps,brier,logloss,auc,ece10,rows,dates,mean_signals_per_corridor_week,min_cell_week_coverage,mean_cell_week_coverage
small_no_oxr,2025-01-01,KZT,47.0,0.3404255319148936,1.7163120567375885,44.535663183302226,31.399730080059335,121.47463169858672,0.16486606300615536,0.5010158035708252,0.6605455326460481,0.10253252346859766,242,242,0.9426934097421203,0.8775510204081632,0.8775510204081632
small_no_oxr,2025-01-01,TJS,43.0,0.4418604651162791,1.5275747508305648,77.27512224880998,57.447247796489506,71.25656210082171,0.19608641964030757,0.5829383612566416,0.6574750830564785,0.06939771916840805,242,242,0.8624641833810889,0.8163265306122449,0.8163265306122449
small_no_oxr,2025-01-01,UZS,44.0,0.29545454545454547,1.4895833333333335,77.26709395949537,59.62672437787155,91.19800464799901,0.14937110439756274,0.4628369741648488,0.7175150343642611,0.06627281820451793,242,242,0.8825214899713467,0.7959183673469388,0.7959183673469388
small_no_oxr,2026-01-01,AMD,35.0,0.45714285714285713,1.3714285714285714,33.84610493517903,27.384319768977377,76.8265161238654,0.20710462654180053,0.6154119186271237,0.6827847633136095,0.09471359357709809,156,156,1.0888888888888888,0.967741935483871,0.967741935483871
small_no_oxr,2026-01-01,KGS,36.0,0.4166666666666667,1.3541666666666667,23.514094646230294,21.091272256348887,92.74425469534339,0.19584853109657901,0.5814292835987788,0.6929012345679012,0.07060653921962312,156,156,1.1199999999999999,0.967741935483871,0.967741935483871
small_no_oxr,2026-01-01,KZT,34.0,0.4117647058823529,1.126934984520124,37.85457310159569,29.393275296770394,99.14371023176395,0.2471151139724671,0.7176823719626554,0.5993265993265993,0.14190329976026453,156,156,1.0577777777777777,0.9354838709677419,0.9354838709677419
small_no_oxr,2026-01-01,TJS,36.0,0.3333333333333333,1.0399999999999998,1.938329954336824,5.284536098671504,105.70608787358844,0.21146811137445964,0.6216646036642055,0.6324528301886793,0.08996969605631831,156,156,1.1199999999999999,0.967741935483871,0.967741935483871
small_no_oxr,2026-01-01,UZS,34.0,0.6176470588235294,1.6058823529411763,36.72397304516303,33.42718434528973,84.71145561109859,0.22336764387414684,0.6483367818329554,0.7097222222222223,0.12899529516121397,156,156,1.0577777777777777,0.967741935483871,0.967741935483871
small_no_oxr,2026-03-01,AMD,28.0,0.42857142857142855,1.1619047619047618,28.307119974530252,23.28830734670441,80.51435322191776,0.2309120671142663,0.6703289627275663,0.6532467532467533,0.12620518033843733,122,122,1.1136363636363638,1.0,1.0
small_no_oxr,2026-03-01,KGS,29.0,0.3793103448275862,1.101806239737274,14.647712840141747,14.701721366946927,100.5114666285485,0.22442573620135634,0.6507695983066593,0.6413690476190476,0.10398409046655568,122,122,1.1534090909090908,1.0,1.0
