cutoff,rule,delay,rows,first_date,last_date,brier,log_loss,raw_brier,candidate_frequency_per_week,weeks_1_to_2_share,threshold,candidate_count,candidate_quality,candidate_lift,candidate_lift_standardized,candidate_lift_unstandardized,forward_delta_bps,forward_bps_absolute,forward_bps_per_candidate,regret_bps_per_candidate
2024-01-01,halyk_l2_retrained,0,243,2024-01-10,2024-12-24,0.20332731128416612,0.5941689339753958,0.1967656067538253,0.96,0.8627450980392157,0.329792021624183,48,0.375,1.4019230769230768,1.4019230769230768,1.4019230769230768,24.792334567164932,23.625731995991657,23.625731995991657,110.5261496342974
2024-01-01,halyk_l2_retrained,1,243,2024-01-10,2024-12-24,0.20457189138150822,0.5966109607527328,0.19854967013427913,0.94,0.8431372549019608,0.329792021624183,47,0.3617021276595745,1.3522094926350239,1.3522094926350239,1.3522094926350245,23.97481262849186,22.808210057318586,22.808210057318586,108.59623896479592
2024-01-01,lag_augmentation,0,243,2024-01-10,2024-12-24,0.20066029386936565,0.5877004022165166,0.2077870670571866,1.02,0.9019607843137255,0.2997022871730933,51,0.37254901960784315,1.3927601809954748,1.3927601809954748,1.392760180995475,23.03302282867248,21.866420257499207,21.866420257499207,105.11581200825361
2024-01-01,lag_augmentation,1,243,2024-01-10,2024-12-24,0.19982086666528176,0.5869208275495958,0.20535875261033892,1.04,0.9019607843137255,0.2997022871730933,52,0.28846153846153844,1.0784023668639051,1.0784023668639051,1.0784023668639051,8.032146022383806,6.865543451210528,6.865543451210528,117.77679997749115
2024-01-01,lag_ensemble,0,243,2024-01-10,2024-12-24,0.1983376973791924,0.5821582950516636,0.19725258464762943,1.0,0.8823529411764706,0.2796986726312952,50,0.38,1.4206153846153844,1.4206153846153844,1.4206153846153846,23.25110805789799,22.084505486724712,22.084505486724712,106.98082049700344
2024-01-01,lag_ensemble,1,243,2024-01-10,2024-12-24,0.1980197473936901,0.5835236786992318,0.19702584460700476,0.96,0.8627450980392157,0.2796986726312952,48,0.375,1.4019230769230768,1.4019230769230768,1.4019230769230768,17.214303304407476,16.0477007332342,16.0477007332342,112.1788595963352
2024-01-01,minimax_shrink_v3,0,243,2024-01-10,2024-12-24,0.1925626805159965,0.5712544196103473,0.1925626805159965,0.94,0.8431372549019608,0.33204808829667726,47,0.3617021276595745,1.3522094926350239,1.3522094926350239,1.3522094926350245,20.72603674913774,19.559434177964466,19.559434177964466,102.91550967716942
2024-01-01,minimax_shrink_v3,1,243,2024-01-10,2024-12-24,0.1925626805159965,0.5712544196103473,0.1925626805159965,0.94,0.8431372549019608,0.33204808829667726,47,0.3617021276595745,1.3522094926350239,1.3522094926350239,1.3522094926350245,20.72603674913774,19.559434177964466,19.559434177964466,102.91550967716942
2024-01-01,v3_long_globalcal,0,243,2024-01-10,2024-12-24,0.1925626805159965,0.5712544196103473,0.18199908182746652,0.94,0.8431372549019608,0.33204808829667726,47,0.3617021276595745,1.3522094926350239,1.3522094926350239,1.3522094926350245,20.72603674913774,19.559434177964466,19.559434177964466,102.91550967716942
2024-01-01,v3_long_globalcal,1,243,2024-01-10,2024-12-24,0.1925626805159965,0.5712544196103473,0.18199908182746652,0.94,0.8431372549019608,0.33204808829667726,47,0.3617021276595745,1.3522094926350239,1.3522094926350239,1.3522094926350245,20.72603674913774,19.559434177964466,19.559434177964466,102.91550967716942
2024-01-01,v3_long_localcal,0,243,2024-01-10,2024-12-24,0.1957165481243733,0.5798804208327081,0.18199908182746652,0.94,0.8431372549019608,0.3405279869093353,47,0.3617021276595745,1.3522094926350239,1.3522094926350239,1.3522094926350245,20.72603674913774,19.559434177964466,19.559434177964466,102.91550967716942
2024-01-01,v3_long_localcal,1,243,2024-01-10,2024-12-24,0.1957165481243733,0.5798804208327081,0.18199908182746652,0.94,0.8431372549019608,0.3405279869093353,47,0.3617021276595745,1.3522094926350239,1.3522094926350239,1.3522094926350245,20.72603674913774,19.559434177964466,19.559434177964466,102.91550967716942
2025-01-01,feature_dropout,0,242,2025-01-10,2025-12-24,0.14699540104836825,0.4571569193561375,0.14768795032665855,0.9226361031518625,0.8431372549019608,0.19486594531593016,46,0.3695652173913043,1.86322463768116,1.86322463768116,1.8632246376811592,49.462152632204074,21.215853744483958,21.215853744483958,114.16831556979767
2025-01-01,feature_dropout,1,242,2025-01-10,2025-12-24,0.152009285484644,0.47078261971020813,0.15337355756567175,0.9627507163323782,0.8823529411764706,0.19486594531593016,48,0.3541666666666667,1.7855902777777777,1.7855902777777777,1.785590277777778,42.37274169145821,14.126442803738103,14.126442803738103,118.03013342681466
2025-01-01,halyk_l1,0,242,2025-01-10,2025-12-24,0.14539409450316326,0.4529887147022446,0.1457844494208351,0.9426934097421203,0.8627450980392157,0.18407890409515165,47,0.3617021276595745,1.823581560283689,1.823581560283689,1.823581560283688,49.36968644030655,21.12338755258644,21.12338755258644,114.85257114084244
2025-01-01,halyk_l1,1,242,2025-01-10,2025-12-24,0.15035865454176947,0.4657558356559043,0.1513459766701609,0.9226361031518625,0.8627450980392157,0.18407890409515165,46,0.3695652173913043,1.86322463768116,1.86322463768116,1.8632246376811592,53.494174813357816,25.247875925637707,25.247875925637707,113.0980508117947
2025-01-01,halyk_l2_retrained,0,242,2025-01-10,2025-12-24,0.15102068125915966,0.4683005871860717,0.15405350192811426,0.8825214899713467,0.8235294117647058,0.23290274941437744,44,0.38636363636363635,1.9479166666666672,1.9479166666666672,1.9479166666666665,55.2382569681827,26.991958080462595,26.991958080462595,108.46154900985628
