config_id,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,rows,probability_kind,mean_probability,event_rate,quantile_ece,calibration_intercept,calibration_slope
hgb_all_contract_market,3,2024,UZS,245,probability,0.44503986609670215,0.3836734693877551,0.13262607711207977,-0.3487871369500933,0.5500501085047372
hgb_all_contract_market,3,2025,__ALL__,1220,probability,0.34327247224956897,0.28114754098360656,0.06212493126596243,-0.37755055859813436,0.9153481748866984
hgb_all_contract_market,3,2025,AMD,244,probability,0.3404069027111878,0.2786885245901639,0.08066757385010558,-0.3363442221437465,0.9993274298120398
hgb_all_contract_market,3,2025,KGS,244,probability,0.35534952448309104,0.2540983606557377,0.10125116382735332,-0.5871953722977373,0.9276827409050902
hgb_all_contract_market,3,2025,KZT,244,probability,0.3409776793523222,0.26229508196721313,0.1060886713511731,-0.5094111167549987,0.8471120864050382
hgb_all_contract_market,3,2025,TJS,244,probability,0.34912050488657587,0.3360655737704918,0.06613227521788255,-0.20842977528005863,0.7455963021351496
hgb_all_contract_market,3,2025,UZS,244,probability,0.33050774981466813,0.27459016393442626,0.0843369620151392,-0.22928225225632443,1.1330016545267858
hgb_all_contract_market,5,2023,__ALL__,1210,probability,0.3006849267966269,0.3859504132231405,0.09516507864045098,0.5654346312712889,1.1703323881906789
hgb_all_contract_market,5,2023,AMD,242,probability,0.3026082683286204,0.3925619834710744,0.09556324629943895,0.45155391926722666,1.0069463557276448
hgb_all_contract_market,5,2023,KGS,242,probability,0.30528027923134143,0.3884297520661157,0.10251788972030364,0.6895861367579594,1.3463295917433387
hgb_all_contract_market,5,2023,KZT,242,probability,0.28436877930063353,0.3677685950413223,0.08766384822557906,0.6196344716131491,1.2200808883021375
hgb_all_contract_market,5,2023,TJS,242,probability,0.3038662439187947,0.3884297520661157,0.09484002620268371,0.5975388073086678,1.2180799070678165
hgb_all_contract_market,5,2023,UZS,242,probability,0.3073010632037442,0.3925619834710744,0.09688527033568199,0.4955132072740931,1.0934965604307183
hgb_all_contract_market,5,2024,__ALL__,1215,probability,0.4793519753245408,0.3333333333333333,0.1693821648286636,-0.6820450476069778,0.36295632275648704
hgb_all_contract_market,5,2024,AMD,243,probability,0.4831419595798274,0.3497942386831276,0.1666841795657112,-0.6163258630836251,0.4100396892969609
hgb_all_contract_market,5,2024,KGS,243,probability,0.4767700450020502,0.37037037037037035,0.1726369910766961,-0.5094930491830488,0.29212745945513785
hgb_all_contract_market,5,2024,KZT,243,probability,0.475042036089392,0.2674897119341564,0.2274084283876607,-0.9935936669783391,0.2128461353421102
hgb_all_contract_market,5,2024,TJS,243,probability,0.47901235770493633,0.3497942386831276,0.1682660811149961,-0.605406742953108,0.38637906807896505
hgb_all_contract_market,5,2024,UZS,243,probability,0.48279347824649793,0.3292181069958848,0.17400550914776433,-0.7221943150079098,0.5100090278037451
hgb_all_contract_market,5,2025,__ALL__,1210,probability,0.27992679977569473,0.22148760330578512,0.06692206634865716,-0.5257002980332345,0.7776015127162393
hgb_all_contract_market,5,2025,AMD,242,probability,0.27950171144696645,0.2190082644628099,0.06103962821958138,-0.44833255229373253,0.8877595609418502
hgb_all_contract_market,5,2025,KGS,242,probability,0.2953558725976156,0.2024793388429752,0.09287653375464029,-0.6595835055349011,0.8496866719642983
hgb_all_contract_market,5,2025,KZT,242,probability,0.2770871011742111,0.19834710743801653,0.08614191401920114,-0.6694169383675247,0.768631588062141
hgb_all_contract_market,5,2025,TJS,242,probability,0.2753283069972907,0.2892561983471074,0.07409365236528775,-0.34404181319767757,0.5470217628494611
hgb_all_contract_market,5,2025,UZS,242,probability,0.27236100666238994,0.19834710743801653,0.07549480772427919,-0.4686868889282303,0.979252063935257
hgb_all_contract_market,10,2023,__ALL__,1185,probability,0.2333466798215233,0.30886075949367087,0.09108632496938979,0.28727958312600604,0.8945674007748995
hgb_all_contract_market,10,2023,AMD,237,probability,0.23890986961091007,0.3333333333333333,0.11989661484700904,0.28413566686845815,0.8142189515543705
hgb_all_contract_market,10,2023,KGS,237,probability,0.2352001774089055,0.31223628691983124,0.09125861737250292,0.44736683760264373,1.0282050508683234
hgb_all_contract_market,10,2023,KZT,237,probability,0.21500145214316888,0.2911392405063291,0.10257335304390476,0.5507709052020363,1.0944533248786834
