config_id,model_kind,feature_set,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,prediction_rows,brier,log_loss,average_precision,roc_auc
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2023,UZS,242,0.2537838623597844,0.7059249562292469,0.6263056606769861,0.7107769423558898
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2024,AMD,243,0.2223038558783532,0.6367010865715749,0.5297508501703222,0.7108711839166045
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2024,KGS,243,0.22653664106081273,0.6455125507902476,0.49926910914064077,0.6330428467683369
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2024,KZT,243,0.2017511604830312,0.5933869000290412,0.3972766662242869,0.6535004321521176
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2024,TJS,243,0.22426223947445478,0.6405521559241614,0.5107289901576988,0.6758749069247951
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2024,UZS,243,0.21625346855296182,0.6227428830164531,0.43862648345585886,0.6463957055214724
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2025,AMD,242,0.1684967890281186,0.5185897435245557,0.4381939449417021,0.656983128681242
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2025,KGS,242,0.1536667757882755,0.4834400594055231,0.4051328842268106,0.6981072221634768
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2025,KZT,242,0.16444027591584545,0.5082833054142842,0.2830070773387283,0.5908505154639175
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2025,TJS,242,0.19557232569578553,0.5758964160779065,0.4504038455326744,0.6393687707641196
logit_plus_cnyrub_spot,logistic,plus_cnyrub_spot,5,2025,UZS,242,0.15371180365995635,0.4825389360571668,0.36701713972674754,0.6867482817869416
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2023,AMD,242,0.250465379327149,0.6976259353233173,0.4245858472193075,0.5601861797350518
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2023,KGS,242,0.24854273327729992,0.693481868904425,0.49629449114658697,0.5690770557791834
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2023,KZT,242,0.24002295631638595,0.6753663922097194,0.4746821369556937,0.5822134097084527
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2023,TJS,242,0.24909975717800367,0.6948454127226434,0.43738009730513183,0.5465066129959747
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2023,UZS,242,0.2507832893137039,0.6984195523146314,0.46367499166442716,0.5387039026136771
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2024,AMD,243,0.23273081389004788,0.6573144873739578,0.4119727110129523,0.577513030528667
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2024,KGS,243,0.23952758691997492,0.6702885938473435,0.35249501431069846,0.4641975308641975
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2024,KZT,243,0.20962397569130573,0.6100027868342774,0.3264573647726835,0.5375972342264477
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2024,TJS,243,0.23277948296681936,0.6583963301946921,0.42255435211604836,0.5535368577810872
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2024,UZS,243,0.22439912330790784,0.637911425867882,0.36037198065925613,0.5316717791411043
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2025,AMD,242,0.17680815363817215,0.5403323654422786,0.39923550103851324,0.6003793550963362
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2025,KGS,242,0.16555485356739924,0.5145804054441887,0.42940111457217944,0.6683937823834196
