stage,scope,config_id,benchmark,delta_brier,delta_brier_ci95_low,delta_brier_ci95_high,repetitions,lift_delta,lift_delta_ci95_low,lift_delta_ci95_high,forward_delta_bps_delta,forward_delta_bps_delta_ci95_low,forward_delta_bps_delta_ci95_high,symmetric_delta_bps_delta,symmetric_delta_bps_delta_ci95_low,symmetric_delta_bps_delta_ci95_high,regret_bps_delta,regret_bps_delta_ci95_low,regret_bps_delta_ci95_high,signals_delta,signals_delta_ci95_low,signals_delta_ci95_high
development_2023_2025,KZT,chronos2_synth_ft_kzt_head2y,basis_train_120m,0.0022582548921995125,-0.003574534634457001,0.008339093602481619,10000,-0.13850463481538,-0.395424122461511,0.10121693156938275,0.27066988984870477,-16.75128505912825,17.886856755245788,2.1363594289092163,-9.785294362774211,15.258136565327659,1.311378540277488,-15.073591790502322,16.455072531056924,1.0,-7.0,10.0
development_2023_2025,KZT,chronos2_synth_ft_kzt_head2y,base_control_head2y,-0.00431907065850181,-0.011884672134546723,0.0036937830872138203,10000,-0.2481754513095613,-0.5681192157124683,0.08565953686464277,-11.795138072067775,-31.53693423573866,7.469150537524956,0.033436997873710794,-14.077034064027394,15.792000964307274,7.591198444602696,-8.932192754924085,23.81349177530421,17.0,6.0,29.0
development_2023_2025,KZT,chronos2_synth_ft_kzt_head2y,chronos2_synth_ft_head2y,-0.00500828674530855,-0.009717751529179445,-0.00015215917360644732,10000,0.06836614868356072,-0.2222676190190241,0.3406827458572902,6.062536415633907,-14.280897224236378,25.401852368064876,4.399269890128444,-10.909352757945596,20.284493764314387,-9.22651381684318,-32.30226074939611,12.227083418143224,-7.0,-14.0,0.0
development_2023_2025,KZT,chronos2_synth_zs_head10y,baseline_reproduction,-0.00700688230066557,-0.013946769111930775,-0.0004669709243154969,10000,-0.17205362154515602,-0.4015811546199842,0.07437083402255837,-12.64168707839302,-27.58524008398058,1.8182429561730613,0.11008699812549594,-8.83878610029771,9.718992255086222,8.916481430293913,-5.841598452210645,24.889862931904403,18.0,8.0,28.0
development_2023_2025,KZT,chronos2_synth_zs_head10y,basis_train_120m,-0.00042955674996424895,-0.0021230613248898566,0.0012069528592656238,10000,-0.06238280505097471,-0.14294496542472473,0.0,-0.5758791164765391,-6.261836763108964,3.6645845410855213,2.2130094291610014,-0.24446005350663536,4.81897641440416,2.636661525968705,-1.0183366883402987,8.896031742573628,2.0,0.0,5.0
development_2023_2025,KZT,chronos2_synth_zs_head10y,chronos2_synth_zs_head2y,-0.00587460019681705,-0.012550951367675586,0.0004685223913310844,10000,-0.174257487864643,-0.3964017490854489,0.0756920918546817,-20.618871530970452,-35.01657189996159,-5.680800738639764,-6.700062769101361,-14.803084925487951,1.7774054671961974,9.506045043043741,-4.937330990809902,24.781240139011757,24.0,12.0,35.0
development_2023_2025,KZT,chronos2_synth_zs_head10y,base_control_head10y,-0.001136159956009784,-0.002667029196674312,0.0002686383544895603,10000,-0.05316764020965614,-0.13069518119289938,0.0,1.229459750751694,-0.8429368634025128,3.6095325232420237,2.4765428032081616,0.3899937012598116,4.914672159157806,0.08730144735586975,-1.135403128549783,1.3550322942114335,1.0,0.0,3.0
development_2023_2025,KZT,chronos2_synth_zs_head2y,baseline_reproduction,-0.0011322821038485214,-0.0031056791947958887,0.0006612225443694939,10000,0.002203866319486991,-0.17578901936763214,0.16074668135246503,7.977184452577433,-1.6766448978225241,19.42023201263355,6.810149767226857,-1.6966948176100667,18.341941070445035,-0.5895636127498278,-8.481703158119382,6.827316988487699,-6.0,-13.0,1.0
development_2023_2025,KZT,chronos2_synth_zs_head2y,basis_train_120m,0.0054450434468528005,-0.0004224412414197803,0.011509538639957009,10000,0.1118746828136683,-0.13087159308238028,0.32004171986909996,20.042992414493913,4.51013888736908,34.40964049216757,8.913072198262363,0.24823719455577134,17.036219848834087,-6.869383517075036,-22.992031805913015,9.015323654586842,-22.0,-33.0,-10.0
development_2023_2025,KZT,chronos2_synth_zs_head2y,base_control_head2y,-0.0011322821038485214,-0.0031056791947958887,0.0006612225443694939,10000,0.002203866319486991,-0.17578901936763214,0.16074668135246503,7.977184452577433,-1.6766448978225241,19.42023201263355,6.810149767226857,-1.6966948176100667,18.341941070445035,-0.5895636127498278,-8.481703158119382,6.827316988487699,-6.0,-13.0,1.0
inspected_retrospective_2026,all,base_control_head10y,baseline_reproduction,0.0018095477281364681,-0.010433296890818771,0.013495349256194882,10000,-0.030175453840248778,-0.29981768354438026,0.18242427738125955,-8.584989403078001,-20.227610224807638,1.0105975227947384,-2.740392937169574,-12.146814538205582,5.452750256773857,6.795212015402555,-0.9122657916038435,16.354701542344927,6.0,-2.0,14.0
inspected_retrospective_2026,all,base_control_head10y,basis_train_120m,3.038908558349624e-05,-0.0017991173799831092,0.0015299729621900933,10000,0.008168035481345148,-0.022075005312202522,0.06562068745366822,-0.45501068880689033,-2.756229328390738,0.5674036870083182,-0.6203838120298677,-2.955476010525511,0.7659766607645545,0.7837243324388794,-0.17301767321716,2.6823823294203066,1.0,0.0,3.0
