stage,scope,config_id,signals,hit_rate,lift,forward_delta_bps,symmetric_delta_bps,regret_bps,brier,logloss,auc,ece10,rows,dates,mean_signals_per_corridor_week,min_cell_week_coverage,mean_cell_week_coverage
development_2023_2025,KZT,chronos2_synth_ft_kzt_head2y,150.0,0.38,1.3393324638709616,30.24209053778087,21.385408897135683,104.65592089787411,0.18496303664324457,0.550031945142508,0.7056199905704855,0.051122315660854026,727,727,1.002865329512894,0.8571428571428571,0.8975340136054423
development_2023_2025,KZT,chronos2_synth_zs_head10y,151.0,0.40397350993377484,1.415454293635367,29.395541531455628,21.462058897387468,105.98120388356533,0.1822752250010808,0.5447941300242061,0.7047949080622349,0.040625596550789456,727,727,1.0095510983763132,0.8367346938775511,0.9115646258503401
development_2023_2025,KZT,chronos2_synth_zs_head2y,127.0,0.4251968503937008,1.58971178150001,50.01441306242608,28.16212166648883,96.47515884052159,0.18814982519789789,0.5565169859883817,0.6962894860914663,0.06366830707687328,727,727,0.8490926456542501,0.5833333333333334,0.7794784580498867
inspected_retrospective_2026,all,base_control_head10y,174.0,0.45977011494252873,1.3451174822159948,29.185433724051745,23.17632554757907,87.61751658281808,0.20843641375290145,0.6078775331145793,0.6970526607822094,0.09549159591558842,780,156,1.0826666666666667,0.9354838709677419,0.9483870967741936
inspected_retrospective_2026,all,base_control_head2y,168.0,0.47023809523809523,1.3752929360562436,37.770423127129746,25.916718484748642,80.82230456741553,0.20662686602476496,0.6058275047333948,0.7058975987617817,0.08518621156061018,780,156,1.0453333333333332,0.8709677419354839,0.9096774193548386
inspected_retrospective_2026,all,baseline_reproduction,168.0,0.47023809523809523,1.3752929360562436,37.770423127129746,25.916718484748642,80.82230456741553,0.20662686602476496,0.6058275047333948,0.7058975987617817,0.08518621156061018,780,156,1.0453333333333332,0.8709677419354839,0.9096774193548386
inspected_retrospective_2026,all,basis_train_120m,173.0,0.45664739884393063,1.3369494467346497,29.640444412858635,23.796709359608936,86.8337922503792,0.20840602466731792,0.6083517625447268,0.6983960108344102,0.09545617758459238,780,156,1.0764444444444443,0.9354838709677419,0.9483870967741936
inspected_retrospective_2026,all,chronos2_small_ft_head10y,177.0,0.4180790960451977,1.223788826460299,22.05207890008766,18.886757265351534,93.43249509619004,0.2162786571094414,0.634994568212807,0.6635930233407071,0.0870770648003697,780,156,1.1013333333333333,0.8709677419354839,0.9548387096774194
inspected_retrospective_2026,all,chronos2_small_ft_head2y,173.0,0.45664739884393063,1.3356453885336512,31.698999678745004,22.90760406480643,84.85248824344464,0.20943793807264507,0.6163721658659647,0.6943696110855583,0.09068783387990365,780,156,1.0764444444444443,0.9032258064516129,0.935483870967742
inspected_retrospective_2026,all,chronos2_synth_ft_head10y,175.0,0.42857142857142855,1.2522744300545863,23.794753638434386,22.122976753031935,92.78914252112206,0.21289247667426583,0.624928563533851,0.6845536646443408,0.09823305259874762,780,156,1.0888888888888888,0.967741935483871,0.9935483870967742
