date,corridor,probability,pr20,pr60,pr120
2024-08-06,KZT,0.3210106864764074,0.025,0.008333333333333333,0.004166666666666667
2024-08-06,TJS,0.3439709817818503,0.025,0.041666666666666664,0.020833333333333332
2024-08-06,UZS,0.3439709817818503,0.025,0.025,0.0125
2024-08-10,AMD,0.3484779352198981,0.875,0.525,0.32916666666666666
2024-08-10,KGS,0.3839284551956211,0.675,0.8583333333333333,0.5958333333333333
2024-08-10,KZT,0.3374949235098426,0.675,0.30833333333333335,0.15416666666666667
2024-08-10,TJS,0.3955204188390311,0.975,0.875,0.4791666666666667
2024-08-10,UZS,0.3374949235098426,0.725,0.39166666666666666,0.19583333333333333
2024-08-16,AMD,0.6919294491462228,0.825,0.725,0.4791666666666667
2024-08-16,KGS,0.6834675123644964,0.725,0.875,0.7791666666666667
2024-08-16,KZT,0.6834675123644964,0.825,0.4083333333333333,0.20416666666666666
2024-08-16,TJS,0.6834675123644964,0.825,0.8916666666666667,0.5125
2024-08-16,UZS,0.6919294491462228,0.825,0.7583333333333333,0.37916666666666665
2024-08-22,AMD,0.3450611151165347,0.925,0.975,0.7875
2024-08-22,KGS,0.4067499785308887,0.925,0.975,0.9875
2024-08-22,TJS,0.4067499785308887,0.925,0.975,0.9625
2024-08-22,UZS,0.3450611151165347,0.925,0.975,0.6625
2024-08-24,KZT,0.7141816152432781,0.825,0.725,0.3625
2024-08-28,AMD,0.7419267887007966,0.775,0.925,0.7625
2024-08-28,KGS,0.7798128583055034,0.875,0.9583333333333334,0.9791666666666666
2024-08-28,TJS,0.7732204457966376,0.775,0.925,0.9375
2024-08-28,UZS,0.7351241539325921,0.775,0.925,0.6208333333333333
2024-08-30,KZT,0.5365948987613582,0.675,0.7416666666666667,0.37083333333333335
2024-09-03,AMD,0.3206839671393629,0.475,0.825,0.5625
2024-09-03,UZS,0.3206839671393629,0.425,0.8083333333333333,0.5125
2024-09-04,KGS,0.4713349474669455,0.325,0.775,0.8125
2024-09-04,TJS,0.4713349474669455,0.125,0.7083333333333334,0.42916666666666664
2024-09-05,KZT,0.7112912306896098,0.125,0.325,0.1625
2024-09-07,AMD,0.6536884603894481,0.425,0.8083333333333333,0.5541666666666667
2024-09-07,UZS,0.6002946493819808,0.225,0.7416666666666667,0.4708333333333333
2024-09-10,KGS,0.4849731335152961,0.675,0.8916666666666667,0.9458333333333333
2024-09-10,TJS,0.4702421936668211,0.475,0.8083333333333333,0.8208333333333333
2024-09-11,KZT,0.3519461274447381,0.775,0.8916666666666667,0.44583333333333336
2024-09-13,AMD,0.3116621828736237,0.475,0.8083333333333333,0.6708333333333333
2024-09-14,KGS,0.7863394504884423,0.775,0.9083333333333333,0.9541666666666667
2024-09-14,TJS,0.703500417271717,0.425,0.7916666666666666,0.8208333333333333
2024-09-14,UZS,0.6947460105926279,0.375,0.775,0.5708333333333333
2024-09-17,KZT,0.7203844443363919,0.575,0.8416666666666667,0.44583333333333336
2024-09-19,AMD,0.6235163975824491,0.975,0.975,0.8375
2024-09-21,KGS,0.4877926623397823,0.925,0.975,0.9875
2024-09-21,KZT,0.4962872458086865,0.925,0.9583333333333334,0.5541666666666667
2024-09-21,TJS,0.6106684119578988,0.925,0.9583333333333334,0.9791666666666666
2024-09-21,UZS,0.587832180463625,0.925,0.9583333333333334,0.8125
2024-09-26,AMD,0.542088534370335,0.775,0.9083333333333333,0.9125
2024-09-27,KGS,0.6170285646264134,0.775,0.925,0.9625
2024-09-27,KZT,0.5382849231898662,0.775,0.9083333333333333,0.5625
2024-09-27,TJS,0.6170285646264134,0.775,0.9083333333333333,0.9541666666666667
2024-09-27,UZS,0.553185970635513,0.75,0.8833333333333333,0.7916666666666666
2024-10-02,AMD,0.8622308509476261,0.975,0.9916666666666667,0.9958333333333333
2024-10-03,KGS,0.8701797869124426,0.975,0.9916666666666667,0.9958333333333333
2024-10-03,KZT,0.8234860619576592,0.975,0.9916666666666667,0.6458333333333334
2024-10-03,TJS,0.8701797869124426,0.975,0.9916666666666667,0.9958333333333333
2024-10-03,UZS,0.8701797869124426,0.975,0.9916666666666667,0.9791666666666666
2024-10-09,AMD,0.8362276045245289,0.925,0.975,0.9875
2024-10-09,KGS,0.740899534312393,0.925,0.975,0.9875
2024-10-09,KZT,0.6803958766892566,0.925,0.975,0.7041666666666667
2024-10-09,TJS,0.8362276045245289,0.925,0.975,0.9875
2024-10-09,UZS,0.8409952945575576,0.925,0.975,0.9875
2024-10-15,AMD,0.6525086651325619,0.825,0.9416666666666667,0.9708333333333333
2024-10-15,KGS,0.6170285646264134,0.725,0.9083333333333333,0.9541666666666667
2024-10-15,KZT,0.5552844809588087,0.775,0.925,0.6791666666666667
2024-10-15,TJS,0.6838547586960487,0.775,0.925,0.9625
2024-10-15,UZS,0.6980479241314878,0.775,0.925,0.9625
2024-10-22,KZT,0.3151784990706486,0.625,0.875,0.7291666666666666
2024-10-23,AMD,0.2666846031573489,0.725,0.9083333333333333,0.9541666666666667
2024-10-23,UZS,0.4112984077228663,0.725,0.9083333333333333,0.9541666666666667
2024-10-24,KGS,0.4604940364907642,0.675,0.8916666666666667,0.9458333333333333
2024-10-24,TJS,0.4714838303578881,0.675,0.8916666666666667,0.9458333333333333
2024-10-26,KZT,0.4882483330470968,0.675,0.8916666666666667,0.8041666666666667
2024-10-29,AMD,0.2819498282212201,0.925,0.975,0.9875
2024-10-31,KGS,0.3667483785004973,0.575,0.8583333333333333,0.9291666666666667
2024-10-31,TJS,0.372315313925933,0.725,0.9083333333333333,0.9541666666666667
2024-10-31,UZS,0.3667483785004973,0.8,0.9333333333333333,0.9666666666666667
2024-11-01,KZT,0.3301706477445092,0.375,0.7916666666666666,0.7708333333333334
2024-11-02,AMD,0.5001708101832658,0.975,0.9916666666666667,0.9958333333333333
2024-11-08,UZS,0.3656487798606271,0.925,0.975,0.9875
2024-11-13,AMD,0.4514952035967852,0.775,0.925,0.9625
2024-11-13,KGS,0.4855193322805039,0.75,0.8833333333333333,0.9416666666666667
2024-11-13,KZT,0.3851175854467808,0.375,0.7416666666666667,0.8208333333333333
2024-11-13,TJS,0.4934153926956078,0.85,0.95,0.975
2024-11-14,UZS,0.6215132525731996,1.0,1.0,1.0
2024-11-19,AMD,0.6108960906005301,0.925,0.975,0.9875
2024-11-19,KGS,0.6108960906005301,0.925,0.975,0.9875
2024-11-19,KZT,0.5985833352064505,0.925,0.975,0.9875
2024-11-19,TJS,0.6108960906005301,0.925,0.975,0.9875
2024-11-20,UZS,0.8492563113679825,0.875,0.9583333333333334,0.9791666666666666
2024-11-23,AMD,0.6496418384139822,0.975,0.9916666666666667,0.9958333333333333
2024-11-23,KGS,0.6760229646677755,0.975,0.9916666666666667,0.9958333333333333
2024-11-23,KZT,0.7296856419426079,0.975,0.9916666666666667,0.9958333333333333
2024-11-23,TJS,0.6697476677836097,0.975,0.9916666666666667,0.9958333333333333
2024-11-26,UZS,0.6697476677836097,0.975,0.9916666666666667,0.9958333333333333
2024-11-29,AMD,0.523828358920289,0.975,0.9916666666666667,0.9958333333333333
2024-11-29,KGS,0.3482633578034874,0.975,0.9916666666666667,0.9958333333333333
2024-11-29,KZT,0.3482633578034874,0.975,0.9916666666666667,0.9958333333333333
2024-11-29,TJS,0.4734786200658532,0.975,0.9916666666666667,0.9958333333333333
2024-12-05,AMD,0.384652898957573,0.575,0.8583333333333333,0.9291666666666667
2024-12-05,KZT,0.5581280336783171,0.225,0.525,0.7625
2024-12-10,KGS,0.693649459073769,0.125,0.7083333333333334,0.8541666666666666
2024-12-10,TJS,0.7097927205547708,0.075,0.5083333333333333,0.7541666666666667
2024-12-10,UZS,0.693649459073769,0.175,0.725,0.8625
2024-12-11,AMD,0.7033726527516402,0.125,0.6916666666666667,0.8458333333333333
2024-12-11,KZT,0.6394407712182797,0.125,0.225,0.6125
2024-12-17,AMD,0.5456853930852803,0.425,0.8083333333333333,0.9041666666666667
2024-12-17,KGS,0.5456853930852803,0.325,0.775,0.8875
2024-12-17,KZT,0.5356454243456741,0.175,0.225,0.6125
2024-12-17,TJS,0.5456853930852803,0.275,0.7583333333333333,0.8791666666666667
2024-12-17,UZS,0.4734151548208778,0.325,0.775,0.8875
2024-12-21,AMD,0.3206839671393629,0.275,0.7416666666666667,0.8708333333333333
2024-12-21,UZS,0.3206839671393629,0.175,0.7083333333333334,0.8541666666666666
2025-01-14,KZT,0.2846357163698438,0.475,0.15833333333333333,0.5208333333333334
2025-01-15,AMD,0.3091631146458731,0.625,0.7416666666666667,0.8708333333333333
2025-01-15,KGS,0.354750411173986,0.675,0.725,0.8625
2025-01-15,TJS,0.354750411173986,0.825,0.775,0.8875
2025-01-15,UZS,0.3091631146458731,0.625,0.7083333333333334,0.8541666666666666
2025-01-24,KZT,0.2163148097405429,0.125,0.058333333333333334,0.24583333333333332
2025-01-28,UZS,0.2376385761508903,0.025,0.008333333333333333,0.3875
2025-02-01,AMD,0.3886014271239257,0.175,0.058333333333333334,0.37916666666666665
2025-02-01,KGS,0.3134965082942791,0.075,0.025,0.3375
2025-02-01,KZT,0.3467058062334537,0.175,0.058333333333333334,0.12916666666666668
2025-02-01,TJS,0.3511748780284956,0.125,0.041666666666666664,0.37083333333333335
2025-02-01,UZS,0.3886014271239257,0.075,0.025,0.44583333333333336
2025-02-07,AMD,0.2995263499646403,0.075,0.025,0.3125
2025-02-07,KGS,0.2995263499646403,0.025,0.008333333333333333,0.2875
2025-02-07,KZT,0.3891262662711284,0.125,0.041666666666666664,0.09583333333333334
2025-02-07,UZS,0.2698303355627552,0.025,0.008333333333333333,0.32083333333333336
2025-02-15,AMD,0.3199582552115887,0.025,0.008333333333333333,0.004166666666666667
2025-02-15,KGS,0.348902014538285,0.025,0.008333333333333333,0.004166666666666667
2025-02-15,KZT,0.3212518347386428,0.025,0.008333333333333333,0.004166666666666667
2025-02-15,TJS,0.3199582552115887,0.025,0.008333333333333333,0.004166666666666667
2025-02-15,UZS,0.3199582552115887,0.025,0.008333333333333333,0.004166666666666667
2025-02-27,AMD,0.4114650878466945,0.025,0.008333333333333333,0.004166666666666667
2025-02-27,KGS,0.4253288031741261,0.025,0.008333333333333333,0.004166666666666667
2025-02-27,KZT,0.4129039966212127,0.075,0.025,0.0125
2025-02-27,TJS,0.4114650878466945,0.025,0.008333333333333333,0.004166666666666667
2025-02-27,UZS,0.4253288031741261,0.025,0.008333333333333333,0.004166666666666667
2025-03-07,AMD,0.2863841136532295,0.475,0.15833333333333333,0.07916666666666666
2025-03-07,KGS,0.2863841136532295,0.475,0.15833333333333333,0.07916666666666666
2025-03-07,KZT,0.2907436207803185,0.525,0.175,0.0875
2025-03-07,UZS,0.2863841136532295,0.475,0.15833333333333333,0.07916666666666666
2025-03-13,AMD,0.3072985437635797,0.175,0.058333333333333334,0.029166666666666667
2025-03-13,KGS,0.3072985437635797,0.125,0.041666666666666664,0.020833333333333332
2025-03-13,KZT,0.4428801150677478,0.425,0.14166666666666666,0.07083333333333333
2025-03-13,TJS,0.2856428846930121,0.125,0.041666666666666664,0.020833333333333332
2025-03-13,UZS,0.2856428846930121,0.125,0.041666666666666664,0.020833333333333332
2025-03-19,KZT,0.3175449600431885,0.025,0.008333333333333333,0.004166666666666667
2025-03-19,UZS,0.2555137757261954,0.025,0.008333333333333333,0.004166666666666667
2025-03-20,AMD,0.5870726259558067,0.075,0.025,0.0125
2025-03-20,KGS,0.6846753807553424,0.125,0.041666666666666664,0.020833333333333332
2025-03-20,TJS,0.5870726259558067,0.075,0.025,0.0125
2025-03-25,KZT,0.4808161912322419,0.075,0.025,0.0125
2025-03-25,UZS,0.5111053312308326,0.125,0.041666666666666664,0.020833333333333332
2025-03-29,AMD,0.5816942236434813,0.125,0.041666666666666664,0.020833333333333332
2025-03-29,KGS,0.4513715531666131,0.225,0.075,0.0375
2025-03-29,KZT,0.6352549649967428,0.375,0.125,0.0625
2025-03-29,TJS,0.5910107590155762,0.175,0.058333333333333334,0.029166666666666667
2025-03-29,UZS,0.5816942236434813,0.125,0.041666666666666664,0.020833333333333332
2025-04-04,AMD,0.4704644336223011,0.525,0.175,0.0875
2025-04-04,KGS,0.3969349082343776,0.325,0.10833333333333334,0.05416666666666667
2025-04-04,KZT,0.4322025761199695,0.375,0.125,0.0625
2025-04-04,TJS,0.4859942700312654,0.575,0.19166666666666668,0.09583333333333334
2025-04-04,UZS,0.4704644336223011,0.475,0.15833333333333333,0.07916666666666666
2025-04-10,KZT,0.2100163369837427,0.125,0.041666666666666664,0.020833333333333332
2025-04-16,KGS,0.3219261445497065,0.025,0.025,0.0125
2025-04-16,KZT,0.2597709773832201,0.025,0.008333333333333333,0.004166666666666667
2025-04-16,UZS,0.2910444995792812,0.025,0.025,0.0125
2025-04-22,AMD,0.3018231044150034,0.025,0.008333333333333333,0.004166666666666667
2025-04-22,KGS,0.3018231044150034,0.025,0.008333333333333333,0.004166666666666667
2025-04-22,KZT,0.2480615372676026,0.025,0.008333333333333333,0.004166666666666667
2025-04-22,TJS,0.3674160497215768,0.075,0.041666666666666664,0.020833333333333332
2025-04-22,UZS,0.3018231044150034,0.025,0.008333333333333333,0.004166666666666667
2025-05-01,KZT,0.2812881586115952,0.375,0.125,0.0625
2025-05-01,TJS,0.3013507344588431,0.425,0.225,0.1125
2025-05-07,UZS,0.2312741406016705,0.075,0.025,0.0125
2025-05-16,KGS,0.3340973627961071,0.075,0.025,0.0125
2025-05-16,KZT,0.4125350612945326,0.475,0.15833333333333333,0.07916666666666666
2025-05-16,TJS,0.3052439770151793,0.525,0.3416666666666667,0.17083333333333334
2025-05-17,AMD,0.5545231723485854,0.525,0.19166666666666668,0.09583333333333334
2025-05-17,UZS,0.347648721450004,0.125,0.041666666666666664,0.020833333333333332
2025-05-23,AMD,0.4791716622029248,0.175,0.058333333333333334,0.029166666666666667
2025-05-23,KGS,0.4754951715298269,0.025,0.008333333333333333,0.004166666666666667
2025-05-23,KZT,0.3099788317597967,0.175,0.075,0.0375
2025-05-23,TJS,0.4848792871357987,0.475,0.4083333333333333,0.20416666666666666
2025-05-23,UZS,0.367232437975016,0.025,0.008333333333333333,0.004166666666666667
2025-05-31,AMD,0.40282200033552,0.075,0.025,0.0125
2025-05-31,KGS,0.40282200033552,0.075,0.025,0.0125
2025-05-31,KZT,0.3697539448563446,0.075,0.025,0.0125
2025-05-31,TJS,0.5185661947085506,0.925,0.8083333333333333,0.4125
2025-05-31,UZS,0.5082802249485708,0.125,0.041666666666666664,0.020833333333333332
2025-06-06,KZT,0.2118803102976678,0.225,0.075,0.0375
2025-06-06,TJS,0.3457418215339068,0.975,0.975,0.5041666666666667
2025-06-06,UZS,0.2686234107896587,0.325,0.10833333333333334,0.05416666666666667
2025-06-07,AMD,0.3021008471663657,0.325,0.10833333333333334,0.05416666666666667
2025-06-07,KGS,0.3021008471663657,0.325,0.10833333333333334,0.05416666666666667
2025-06-12,KZT,0.6195103201585793,0.475,0.19166666666666668,0.09583333333333334
2025-06-12,TJS,0.6179359996241957,0.725,0.9083333333333333,0.49583333333333335
2025-06-12,UZS,0.7123255419732987,0.925,0.325,0.1625
2025-06-19,AMD,0.3004245518585737,0.175,0.058333333333333334,0.029166666666666667
2025-06-19,KGS,0.3327921149626784,0.325,0.10833333333333334,0.05416666666666667
2025-06-20,TJS,0.3140238590672644,0.625,0.875,0.5041666666666667
2025-06-20,UZS,0.3721147204181174,0.925,0.3416666666666667,0.17083333333333334
2025-06-26,KZT,0.2286701632567026,0.125,0.041666666666666664,0.020833333333333332
2025-06-26,UZS,0.2748684691967378,0.925,0.5416666666666666,0.2708333333333333
2025-06-27,AMD,0.3222376426079497,0.125,0.041666666666666664,0.020833333333333332
2025-06-27,KGS,0.3006694134662254,0.075,0.025,0.0125
2025-07-02,KZT,0.3869895953481135,0.275,0.09166666666666666,0.04583333333333333
2025-07-02,TJS,0.3618577671689633,0.725,0.9083333333333333,0.5958333333333333
2025-07-02,UZS,0.3266587162338116,0.275,0.2,0.1
2025-07-03,AMD,0.429199636167751,0.475,0.175,0.0875
2025-07-03,KGS,0.4022525180065694,0.625,0.24166666666666667,0.12083333333333333
2025-07-09,AMD,0.2839651325174344,0.225,0.075,0.0375
2025-07-09,KZT,0.2826554321235112,0.125,0.041666666666666664,0.020833333333333332
2025-07-09,TJS,0.2908671069555665,0.975,0.9916666666666667,0.7291666666666666
2025-07-11,KGS,0.3128465059307946,0.025,0.008333333333333333,0.004166666666666667
2025-07-11,UZS,0.2648892458994293,0.125,0.10833333333333334,0.05416666666666667
2025-07-16,KZT,0.2259578643500043,0.025,0.008333333333333333,0.004166666666666667
2025-07-16,TJS,0.4494055633994637,0.975,0.9916666666666667,0.7708333333333334
2025-07-17,AMD,0.3006694134662254,0.275,0.09166666666666666,0.04583333333333333
2025-07-17,KGS,0.3006694134662254,0.2,0.06666666666666667,0.03333333333333333
2025-07-19,UZS,0.4706080445500459,0.425,0.39166666666666666,0.19583333333333333
2025-07-23,AMD,0.659796322384463,0.325,0.14166666666666666,0.07083333333333333
2025-07-23,KGS,0.5896246295185492,0.225,0.075,0.0375
2025-07-23,KZT,0.5347596175246817,0.125,0.041666666666666664,0.020833333333333332
2025-07-23,TJS,0.6779640997917414,0.825,0.9416666666666667,0.7875
2025-07-26,UZS,0.2988752904260667,0.975,0.8916666666666667,0.4625
2025-07-29,AMD,0.7869067153964032,0.975,0.7416666666666667,0.37916666666666665
2025-07-29,KGS,0.7869067153964032,0.975,0.7416666666666667,0.37083333333333335
2025-07-29,KZT,0.6679168745606594,0.025,0.008333333333333333,0.004166666666666667
2025-07-29,TJS,0.7523573635491855,0.925,0.975,0.9041666666666667
2025-08-01,UZS,0.4306464950151514,0.875,0.9583333333333334,0.5708333333333333
2025-08-02,KZT,0.2487019809587855,0.525,0.175,0.0875
2025-08-09,AMD,0.3092259358631998,0.675,0.8416666666666667,0.4708333333333333
2025-08-09,KGS,0.3092259358631998,0.675,0.825,0.4125
2025-08-09,KZT,0.3844414491380147,0.525,0.175,0.0875
2025-08-09,TJS,0.3897628977561719,0.825,0.9416666666666667,0.9708333333333333
2025-08-09,UZS,0.4463728648664971,0.675,0.8916666666666667,0.5458333333333333
2025-08-16,KZT,0.3156869291315571,0.825,0.3416666666666667,0.17083333333333334
2025-08-16,TJS,0.3096163082468672,0.875,0.9583333333333334,0.9791666666666666
2025-08-16,UZS,0.268059772510783,0.675,0.8916666666666667,0.6041666666666666
2025-08-19,AMD,0.4323308620277763,0.875,0.9583333333333334,0.6291666666666667
2025-08-19,KGS,0.4323308620277763,0.875,0.9583333333333334,0.5291666666666667
2025-08-22,KZT,0.4178182653359019,0.825,0.4083333333333333,0.20416666666666666
2025-08-22,TJS,0.3245924366222969,0.575,0.8583333333333333,0.9291666666666667
2025-08-22,UZS,0.4218953049250632,0.875,0.9583333333333334,0.7291666666666666
2025-08-23,AMD,0.4323308620277763,0.875,0.9583333333333334,0.6791666666666667
2025-08-23,KGS,0.4323308620277763,0.875,0.9583333333333334,0.5791666666666667
2025-08-28,KZT,0.3670690360293889,0.975,0.625,0.3125
2025-08-28,UZS,0.290075971722645,0.875,0.925,0.7958333333333333
2025-08-29,AMD,0.3898279426030665,0.625,0.8416666666666667,0.6291666666666667
2025-08-29,KGS,0.3898279426030665,0.725,0.875,0.5458333333333333
2025-08-30,TJS,0.2980598919162459,0.225,0.675,0.8375
2025-09-03,KZT,0.4386313881118197,0.775,0.49166666666666664,0.24583333333333332
2025-09-03,UZS,0.4247302523528367,0.725,0.875,0.7541666666666667
2025-09-04,AMD,0.4221280165676654,0.975,0.9583333333333334,0.7541666666666667
2025-09-04,KGS,0.4221280165676654,0.975,0.9583333333333334,0.65
2025-09-05,TJS,0.3748116236733513,0.875,0.9416666666666667,0.9708333333333333
2025-09-09,KZT,0.7854163857045239,0.975,0.975,0.4875
2025-09-09,UZS,0.7130672987982338,0.975,0.9916666666666667,0.9625
2025-09-10,AMD,0.7553455021203295,0.975,0.9916666666666667,0.9541666666666667
2025-09-10,KGS,0.7553455021203295,0.975,0.9916666666666667,0.8458333333333333
2025-09-17,AMD,0.3849754662517429,0.725,0.9083333333333333,0.9041666666666667
2025-09-17,KGS,0.3849754662517429,0.725,0.9083333333333333,0.8291666666666667
2025-09-17,KZT,0.3031295153449026,0.675,0.8916666666666667,0.4875
2025-09-17,TJS,0.3941097566641399,0.775,0.925,0.9625
2025-09-17,UZS,0.4047192116644738,0.825,0.9416666666666667,0.9708333333333333
2025-09-23,AMD,0.2908671069555665,0.825,0.9416666666666667,0.9541666666666667
2025-09-23,KGS,0.3142756037690997,0.825,0.9416666666666667,0.8958333333333334
2025-09-23,KZT,0.3142756037690997,0.775,0.925,0.6458333333333334
2025-09-23,TJS,0.2835362034250094,0.875,0.9583333333333334,0.9791666666666666
2025-09-23,UZS,0.2530244583663827,0.875,0.9583333333333334,0.9791666666666666
2025-10-04,AMD,0.3939665669789515,0.125,0.6916666666666667,0.8375
2025-10-04,KGS,0.3939665669789515,0.125,0.6916666666666667,0.7541666666666667
2025-10-04,KZT,0.491030127272955,0.125,0.5416666666666666,0.2708333333333333
2025-10-04,TJS,0.4916987248593054,0.375,0.7916666666666666,0.8958333333333334
2025-10-04,UZS,0.4325184671922383,0.375,0.7916666666666666,0.8958333333333334
2025-10-17,AMD,0.3545995202466104,0.075,0.025,0.3416666666666667
2025-10-17,KGS,0.3545995202466104,0.075,0.025,0.30416666666666664
2025-10-17,KZT,0.363755120857762,0.075,0.041666666666666664,0.029166666666666667
2025-10-17,TJS,0.4527128071141582,0.075,0.4083333333333333,0.7041666666666667
2025-10-17,UZS,0.455513982250614,0.025,0.3416666666666667,0.6708333333333333
2025-10-24,UZS,0.2314368251587543,0.375,0.625,0.8125
2025-10-28,KZT,0.2910444995792812,0.125,0.041666666666666664,0.04583333333333333
2025-10-30,TJS,0.3474826292365096,0.125,0.25833333333333336,0.6125
2025-10-30,UZS,0.4117217211175535,0.225,0.4583333333333333,0.7291666666666666
2025-10-31,AMD,0.3154499358801653,0.325,0.325,0.6458333333333334
2025-10-31,KGS,0.3643034572145431,0.325,0.325,0.6375
2025-11-01,KZT,0.2102287431617179,0.975,0.7416666666666667,0.6875
2025-11-06,TJS,0.511967159338465,0.725,0.625,0.8125
2025-11-06,UZS,0.5833698714806282,0.925,0.7916666666666666,0.8958333333333334
2025-11-11,AMD,0.3913402332161027,0.625,0.44166666666666665,0.7041666666666667
2025-11-11,KGS,0.3913402332161027,0.625,0.44166666666666665,0.7041666666666667
2025-11-11,KZT,0.3587938543556656,0.825,0.7916666666666666,0.7875
2025-11-14,TJS,0.4010193171759652,0.275,0.35833333333333334,0.6791666666666667
2025-11-14,UZS,0.4218120332491994,0.575,0.5416666666666666,0.7708333333333334
2025-11-15,KZT,0.2527478974304231,0.775,0.8416666666666667,0.8791666666666667
2025-11-26,KZT,0.2981195167770756,0.175,0.4583333333333333,0.6625
2025-11-26,UZS,0.2858041886530428,0.025,0.15833333333333333,0.5791666666666667
2025-12-03,AMD,0.4403510088298894,0.025,0.008333333333333333,0.05416666666666667
2025-12-03,KGS,0.4403510088298894,0.025,0.008333333333333333,0.004166666666666667
2025-12-03,KZT,0.400699721820268,0.075,0.30833333333333335,0.5291666666666667
2025-12-03,TJS,0.4305721966719912,0.025,0.008333333333333333,0.25416666666666665
2025-12-03,UZS,0.3921023461209028,0.075,0.058333333333333334,0.4708333333333333
2025-12-10,AMD,0.3288229049775411,0.075,0.025,0.0125
2025-12-10,KGS,0.3288229049775411,0.075,0.025,0.0125
2025-12-10,KZT,0.4757122845243082,0.125,0.3416666666666667,0.5708333333333333
2025-12-10,TJS,0.3201041821552658,0.125,0.041666666666666664,0.2125
2025-12-10,UZS,0.2892103495582597,0.075,0.025,0.32916666666666666
2025-12-16,AMD,0.4379931711437101,0.775,0.325,0.3958333333333333
2025-12-16,KGS,0.4379931711437101,0.775,0.30833333333333335,0.32083333333333336
2025-12-16,KZT,0.354509695419565,0.425,0.525,0.6791666666666667
2025-12-16,TJS,0.4379931711437101,0.775,0.3416666666666667,0.5708333333333333
2025-12-16,UZS,0.3869054151992426,0.425,0.19166666666666668,0.49583333333333335
