open_time,open,close,high,low,volume,source_date
1658707200000,59.486738,62.797178,62.837428,59.3538,154268.2709034,2022-07-25
1658793600000,62.804361,63.756818,65.0,62.600001,115890.60535436,2022-07-26
1658880000000,63.699128,62.511683,65.0,62.2,154316.41822899,2022-07-27
1658966400000,62.491093,63.368764,63.809,61.577356,125757.53951991,2022-07-28
1659052800000,63.287472,62.097926,63.809,61.4,172751.01499421,2022-07-29
1659139200000,62.120563,64.368509,64.5,61.809003,204480.87311187,2022-07-30
1659225600000,64.407973,64.240669,64.7212,63.409,100022.1891702,2022-07-31
1659312000000,64.328592,63.302778,64.75,62.51,125492.94099595,2022-08-01
1659398400000,63.382897,63.348746,64.005283,62.208,113115.57725991,2022-08-02
1659484800000,63.180375,64.294046,65.2014,63.024796,125488.061464,2022-08-03
1659571200000,64.270023,63.9,64.5,63.01,171838.76356452,2022-08-04
1659657600000,63.812687,61.306144,64.059853,61.2,138709.32923939,2022-08-05
1659744000000,61.270742,60.927469,61.379721,60.340001,196125.03225147,2022-08-06
1659830400000,60.845669,61.661716,62.208,60.708147,132315.35324783,2022-08-07
1659916800000,61.598189,63.316083,63.399999,61.1041,120390.52157864,2022-08-08
1660003200000,63.296178,63.186359,63.608999,62.0555,106328.93691579,2022-08-09
1660089600000,63.49997,63.596988,63.932249,62.0,112314.25389099,2022-08-10
1660176000000,63.63636,62.263087,63.804999,62.007923,99026.34867142,2022-08-11
1660262400000,62.192144,63.270497,63.443838,62.005001,119926.81366439,2022-08-12
1660348800000,63.324632,62.667319,63.469999,62.53,91367.13144961,2022-08-13
1660435200000,62.667611,62.315003,62.715459,62.137801,98509.46146233,2022-08-14
1660521600000,62.313488,62.545533,62.863606,61.038932,105780.56274925,2022-08-15
1660608000000,62.456237,63.045732,63.136341,62.0856,111607.0081905,2022-08-16
