config_id,horizon_cbr_rows_pub_proxy,fold_test_year,feature,standardized_coefficient,coefficient_mean,coefficient_std,sign_agreement_folds
logit_full,5,2026,numeric__vol20,-0.000718126531117804,-0.26326620566164927,0.396855383202427,3
logit_full,5,2023,numeric__vol5,-0.38891842236986035,0.27753374058284247,0.46047270507453536,3
logit_full,5,2024,numeric__vol5,0.5059331361867596,0.27753374058284247,0.46047270507453536,3
logit_full,5,2025,numeric__vol5,0.6446064910624442,0.27753374058284247,0.46047270507453536,3
logit_full,5,2026,numeric__vol5,0.3485137574520264,0.27753374058284247,0.46047270507453536,3
logit_full,5,2023,numeric__vol60,-0.36896196130296494,-0.31982342407384173,0.22235248020635934,4
logit_full,5,2024,numeric__vol60,-0.37518723044532465,-0.31982342407384173,0.22235248020635934,4
logit_full,5,2025,numeric__vol60,-0.5296617022288848,-0.31982342407384173,0.22235248020635934,4
logit_full,5,2026,numeric__vol60,-0.005482802318192574,-0.31982342407384173,0.22235248020635934,4
logit_full,5,2023,numeric__volratio,-0.07584493751964,-0.18841521880686518,0.21006084582785278,4
logit_full,5,2024,numeric__volratio,-0.03335916659353451,-0.18841521880686518,0.21006084582785278,4
logit_full,5,2025,numeric__volratio,-0.14923951004603497,-0.18841521880686518,0.21006084582785278,4
logit_full,5,2026,numeric__volratio,-0.4952172610682512,-0.18841521880686518,0.21006084582785278,4
logit_full,10,2023,corridor__corridor_AMD,0.25318855986722183,0.20273523220737794,0.07337307363974074,4
logit_full,10,2024,corridor__corridor_AMD,0.1647539212273137,0.20273523220737794,0.07337307363974074,4
logit_full,10,2025,corridor__corridor_AMD,0.2742325177327367,0.20273523220737794,0.07337307363974074,4
logit_full,10,2026,corridor__corridor_AMD,0.11876593000223953,0.20273523220737794,0.07337307363974074,4
logit_full,10,2023,corridor__corridor_KGS,-0.018856829797697656,0.008101525199979052,0.02927648226230829,2
logit_full,10,2024,corridor__corridor_KGS,0.04487881857574585,0.008101525199979052,0.02927648226230829,2
logit_full,10,2025,corridor__corridor_KGS,-0.011704407550955595,0.008101525199979052,0.02927648226230829,2
logit_full,10,2026,corridor__corridor_KGS,0.018088519572823612,0.008101525199979052,0.02927648226230829,2
logit_full,10,2023,corridor__corridor_KZT,-0.20830179300133028,-0.15600792939133132,0.07458696871041179,4
logit_full,10,2024,corridor__corridor_KZT,-0.12193396870437787,-0.15600792939133132,0.07458696871041179,4
logit_full,10,2025,corridor__corridor_KZT,-0.06743735150135652,-0.15600792939133132,0.07458696871041179,4
logit_full,10,2026,corridor__corridor_KZT,-0.22635860435826058,-0.15600792939133132,0.07458696871041179,4
logit_full,10,2023,corridor__corridor_TJS,0.04252165388419946,0.011307845226915655,0.04723871948877217,3
logit_full,10,2024,corridor__corridor_TJS,0.0263603286337524,0.011307845226915655,0.04723871948877217,3
logit_full,10,2025,corridor__corridor_TJS,-0.058853621307416636,0.011307845226915655,0.04723871948877217,3
logit_full,10,2026,corridor__corridor_TJS,0.03520301969712739,0.011307845226915655,0.04723871948877217,3
logit_full,10,2023,corridor__corridor_UZS,-0.07586699273885078,-0.08634167921417148,0.07473147470246674,3
logit_full,10,2024,corridor__corridor_UZS,-0.13767138197941822,-0.08634167921417148,0.07473147470246674,3
logit_full,10,2025,corridor__corridor_UZS,-0.1470786839823849,-0.08634167921417148,0.07473147470246674,3
logit_full,10,2026,corridor__corridor_UZS,0.015250341843967985,-0.08634167921417148,0.07473147470246674,3
logit_full,10,2023,numeric__accel,0.12420455660434698,0.10903189450781847,0.0904548652011901,3
logit_full,10,2024,numeric__accel,0.13963747622695163,0.10903189450781847,0.0904548652011901,3
logit_full,10,2025,numeric__accel,0.19181091539811618,0.10903189450781847,0.0904548652011901,3
