config_id,model_kind,feature_set,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,train_start,train_end_inclusive,validation_start,validation_end_inclusive_after_purge,test_start,test_end_inclusive,purge_cbr_rows_pub_proxy,threshold,threshold_selected_with_labels,validation_mean_signals_per_week,eligible_count,baseline_hits,baseline_hit_rate,signal_count,signal_hits,hit_rate,hit_wilson95_low,hit_wilson95_high,lift,signals_per_week,signal_symmetric_bps,baseline_symmetric_bps,signal_forward_bps,baseline_forward_bps,signal_regret_bps,baseline_regret_bps,prior_year_prevalence,model_brier,prior_year_prevalence_brier,oracle_test_climatology_brier
logit_core_levels,logistic,core_levels,3,2024,TJS,2021-01-01,2022-12-28,2023-01-10,2023-12-27,2024-01-10,2024-12-26,3,0.3311533153599095,False,1.0016901408450702,245,98,0.4,48,18,0.375,0.2521507240406812,0.5163749387475043,0.9375,0.9545454545454545,1.891164305580368,1.044014813598734,20.007829004588203,10.051261367532824,45.60596825955448,68.4528015482439,0.44508196721311477,0.24819037060220236,0.24203238376780434,0.24000000000000005
logit_core_levels,logistic,core_levels,3,2024,UZS,2021-01-01,2022-12-28,2023-01-10,2023-12-27,2024-01-10,2024-12-26,3,0.3311533153599095,False,1.0016901408450702,245,94,0.3836734693877551,42,14,0.3333333333333333,0.2101228076197232,0.4844777298833308,0.8687943262411347,0.8352272727272727,0.49224011083000635,1.1227142063913833,17.621600770402388,6.4336066647682655,49.62088376611913,70.50845234869746,0.44508196721311477,0.24122974809987374,0.24023914188088563,0.23646813827571841
logit_core_levels,logistic,core_levels,3,2025,AMD,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.3035708465704271,False,1.0016901408450705,244,68,0.2786885245901639,40,13,0.325,0.20084316962661725,0.4798254191110201,1.1661764705882354,0.7977207977207977,-32.79137265018214,0.13773345430802938,-23.08307997968015,-18.337166220525635,99.31947501758516,94.37138073801825,0.38612244897959186,0.20719903423263586,0.21256327896163482,0.20102123085192153
logit_core_levels,logistic,core_levels,3,2025,KGS,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.3035708465704271,False,1.0016901408450705,244,62,0.2540983606557377,37,10,0.2702702702702703,0.15397298246990684,0.4297847547392133,1.0636442894507412,0.7378917378917379,-35.22396624019754,0.15072422928123116,-20.448064793417654,-21.89857295764788,92.56851168287099,96.5009859428173,0.38612244897959186,0.1937003625621611,0.20696274366554918,0.18953238376780435
logit_core_levels,logistic,core_levels,3,2025,KZT,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.3035708465704271,False,1.0016901408450705,244,64,0.26229508196721313,30,11,0.36666666666666664,0.21873702204017678,0.5448675356639506,1.3979166666666665,0.5982905982905983,-28.150588429918102,0.9313528381410803,-20.957158293783564,-18.651391700751198,99.29690070123499,101.63442958060966,0.38612244897959186,0.21180012617790125,0.20882958876424437,0.1934963719430261
logit_core_levels,logistic,core_levels,3,2025,TJS,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.3035708465704271,False,1.0016901408450705,244,82,0.3360655737704918,47,21,0.44680851063829785,0.31410747474911305,0.5875478626124176,1.32952776336274,0.9373219373219374,-8.807667750934703,0.24316377000494702,15.754819771021282,-7.6548389173514275,71.00424111866673,93.74956692028941,0.38612244897959186,0.22411859483748522,0.22563119465250137,0.22312550389680197
logit_core_levels,logistic,core_levels,3,2025,UZS,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.3035708465704271,False,1.0016901408450705,244,67,0.27459016393442626,39,14,0.358974358974359,0.22741884696491105,0.515821368153105,1.3073096058170683,0.7777777777777777,-17.894849905924083,0.5039246477486465,-6.534493618066288,-15.31014870797065,113.76096780472312,105.86943421358649,0.38612244897959186,0.20107957172750118,0.2116298564122872,0.19919040580489114
logit_core_levels,logistic,core_levels,3,2026,AMD,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.32094148986803905,False,0.9988764044943821,158,64,0.4050632911392405,29,14,0.4827586206896552,0.3138581933079522,0.6556926202943085,1.1918103448275863,0.8942731277533039,17.30062614174609,1.1905385847739294,33.929843283073,17.44166861068012,43.80709972292279,68.69567624049905,0.28114754098360656,0.23401323898842094,0.2563421344473208,0.24098702131068742
logit_core_levels,logistic,core_levels,3,2026,KGS,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.32094148986803905,False,0.9988764044943821,158,60,0.379746835443038,34,12,0.35294117647058826,0.21487714895296073,0.5208634116998658,0.9294117647058824,1.0484581497797356,22.665523394952427,1.2573594758677948,41.53502124043816,11.860518254394535,44.36201194630017,73.76613094140238,0.28114754098360656,0.22205811334179568,0.24526099728193382,0.2355391764140362
logit_core_levels,logistic,core_levels,3,2026,KZT,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.32094148986803905,False,0.9988764044943821,158,67,0.4240506329113924,15,6,0.4,0.19824228082594664,0.642535572434923,0.9432835820895523,0.46255506607929514,-0.4018885799261035,1.6716525961369544,25.894987911281085,25.05024289671819,68.75962113027404,86.70409182792886,0.28114754098360656,0.27205918921111066,0.26465298732136106,0.2442316936388399
logit_core_levels,logistic,core_levels,3,2026,TJS,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.32094148986803905,False,0.9988764044943821,158,63,0.3987341772151899,29,16,0.5517241379310345,0.37547667068067625,0.715870888512542,1.3836891078270388,0.8942731277533039,25.320502853626685,1.7844150943014403,48.04902687082718,13.119406493157106,40.552529916915006,73.35036144888913,0.28114754098360656,0.2246670194987467,0.2535718501559741,0.23974523313571547
logit_core_levels,logistic,core_levels,3,2026,UZS,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.32094148986803905,False,0.9988764044943821,158,68,0.43037974683544306,24,10,0.4166666666666667,0.24467347246538232,0.6116566235061137,0.9681372549019608,0.7400881057268722,17.953807939681727,1.4188048357342669,30.12650248233662,14.616949670973497,55.32220813505972,78.21615350280204,0.28114754098360656,0.2405190125153421,0.26742327161270785,0.245153020349303
logit_core_vol,logistic,core_vol,3,2023,AMD,2020-01-01,2021-12-28,2022-01-11,2022-12-28,2023-01-10,2023-12-27,3,0.12468860969378517,False,1.0016901408450705,244,112,0.45901639344262296,60,20,0.3333333333333333,0.2272909421592783,0.459433701333366,0.7261904761904762,1.1931818181818181,-4.242606427837895,1.436123331198088,13.61060318577638,20.745133215193363,73.75120145666803,72.79903788226619,0.3360655737704918,0.30178949852222786,0.263437248051599,0.24832034399355007
logit_core_vol,logistic,core_vol,3,2023,KGS,2020-01-01,2021-12-28,2022-01-11,2022-12-28,2023-01-10,2023-12-27,3,0.12468860969378517,False,1.0016901408450705,244,111,0.45491803278688525,60,21,0.35,0.24167601723815488,0.4763761619052249,0.7693693693693693,1.1931818181818181,-7.6243014785247745,1.0501199391317488,6.564661789680679,19.348116103204873,70.34272153033504,63.27619812436945,0.3360655737704918,0.2997797697007726,0.2620935232464392,0.24796761623219563
logit_core_vol,logistic,core_vol,3,2023,KZT,2020-01-01,2021-12-28,2022-01-11,2022-12-28,2023-01-10,2023-12-27,3,0.12468860969378517,False,1.0016901408450705,244,100,0.4098360655737705,57,20,0.3508771929824561,0.24000246078174026,0.48058345411859105,0.8561403508771929,1.1335227272727273,-5.062932239778808,1.7296583177846108,21.847449263263208,24.212893317382687,75.49698468858371,80.52662379262495,0.3360655737704918,0.2967383954505914,0.2473125503896802,0.2418704649287826
logit_core_vol,logistic,core_vol,3,2023,TJS,2020-01-01,2021-12-28,2022-01-11,2022-12-28,2023-01-10,2023-12-27,3,0.12468860969378517,False,1.0016901408450705,244,110,0.45081967213114754,60,27,0.45,0.33093453853760824,0.575082854510185,0.9981818181818182,1.1931818181818181,1.6038311701627375,1.1242968976806904,16.95323769766581,16.836583256453444,61.428399888039685,65.9231260532995,0.3360655737704918,0.3029343071533632,0.26074979844127927,0.2475812953507123
logit_core_vol,logistic,core_vol,3,2023,UZS,2020-01-01,2021-12-28,2022-01-11,2022-12-28,2023-01-10,2023-12-27,3,0.12468860969378517,False,1.0016901408450705,244,110,0.45081967213114754,59,21,0.3559322033898305,0.2460311586943476,0.48344740327733987,0.7895223420647149,1.1732954545454546,-8.036700104421033,1.39131826974685,6.227456779738881,15.264393811489512,72.74152367143014,69.55261255562054,0.3360655737704918,0.3033912995188632,0.26074979844127927,0.2475812953507123
logit_core_vol,logistic,core_vol,3,2024,AMD,2021-01-01,2022-12-28,2023-01-10,2023-12-27,2024-01-10,2024-12-26,3,0.28589956129222704,False,1.0016901408450702,245,98,0.4,58,23,0.39655172413793105,0.28088568950111137,0.5250701719255011,0.9913793103448276,1.1534090909090908,-2.1655607885771304,1.054443717846404,12.18622777302137,11.720639771190896,69.39223249849516,69.13725164639852,0.44508196721311477,0.23835587024364252,0.24203238376780437,0.24000000000000005
logit_core_vol,logistic,core_vol,3,2024,KGS,2021-01-01,2022-12-28,2023-01-10,2023-12-27,2024-01-10,2024-12-26,3,0.28589956129222704,False,1.0016901408450702,245,101,0.4122448979591837,59,25,0.423728813559322,0.3061253228310244,0.5506574452716337,1.0278570229904347,1.1732954545454546,-0.27686491341832004,1.076265360178538,12.261953780868922,11.912851597219483,68.38993923313899,65.25301460667265,0.44508196721311477,0.24730197889065444,0.2433773151829934,0.24229904206580588
logit_core_vol,logistic,core_vol,3,2024,KZT,2021-01-01,2022-12-28,2023-01-10,2023-12-27,2024-01-10,2024-12-26,3,0.28589956129222704,False,1.0016901408450702,245,82,0.3346938775510204,53,16,0.3018867924528302,0.19518140287607166,0.43537086869967556,0.9019788311090657,1.0539772727272727,1.2632418813137891,1.358512254547834,5.3393772113250595,-0.5507583511298314,77.94741131338877,87.0905174770872,0.44508196721311477,0.2235028245693616,0.23485941622012957,0.222673885880883
logit_core_vol,logistic,core_vol,3,2024,TJS,2021-01-01,2022-12-28,2023-01-10,2023-12-27,2024-01-10,2024-12-26,3,0.28589956129222704,False,1.0016901408450702,245,98,0.4,57,24,0.42105263157894735,0.3018739975305186,0.5502008985931862,1.0526315789473684,1.1335227272727273,6.670675516003022,1.044014813598734,20.608968269864647,10.051261367532824,64.5067007952575,68.4528015482439,0.44508196721311477,0.24069916611128223,0.24203238376780434,0.24000000000000005
logit_core_vol,logistic,core_vol,3,2024,UZS,2021-01-01,2022-12-28,2023-01-10,2023-12-27,2024-01-10,2024-12-26,3,0.28589956129222704,False,1.0016901408450702,245,94,0.3836734693877551,57,25,0.43859649122807015,0.31772495285894004,0.567222188570608,1.143150429264651,1.1335227272727273,-2.186364261908731,1.1227142063913833,7.813185867304512,6.4336066647682655,77.35158975631236,70.50845234869746,0.44508196721311477,0.23538567108325478,0.24023914188088563,0.23646813827571841
logit_core_vol,logistic,core_vol,3,2025,AMD,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.3743732321116306,False,0.9977464788732394,244,68,0.2786885245901639,54,18,0.3333333333333333,0.22241243520150356,0.466392853725497,1.196078431372549,1.076923076923077,5.240112220133613,0.13773345430802938,-1.1418202482743414,-18.337166220525635,78.07859442230027,94.37138073801825,0.38612244897959186,0.2292074477622306,0.21256327896163482,0.20102123085192153
logit_core_vol,logistic,core_vol,3,2025,KGS,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.3743732321116306,False,0.9977464788732394,244,62,0.2540983606557377,49,12,0.24489795918367346,0.14602203389475285,0.38086587260315785,0.9637919684002633,0.9772079772079771,-20.068970111016508,0.15072422928123116,-27.380768977724994,-21.89857295764788,102.3211884097739,96.5009859428173,0.38612244897959186,0.21336503334137472,0.20696274366554918,0.18953238376780435
logit_core_vol,logistic,core_vol,3,2025,KZT,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.3743732321116306,False,0.9977464788732394,244,64,0.26229508196721313,41,16,0.3902439024390244,0.2565593521532712,0.5427341610130745,1.4878048780487805,0.8176638176638177,1.53392153211686,0.9313528381410803,5.822627991147553,-18.651391700751198,79.77780033478376,101.63442958060966,0.38612244897959186,0.22022191978995503,0.20882958876424437,0.1934963719430261
logit_core_vol,logistic,core_vol,3,2025,TJS,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.3743732321116306,False,0.9977464788732394,244,82,0.3360655737704918,51,22,0.43137254901960786,0.30501028092334304,0.5673493876494193,1.2835963653754185,1.0170940170940173,6.192311502930058,0.24316377000494702,15.741137977161298,-7.6548389173514275,79.58078594749573,93.74956692028941,0.38612244897959186,0.24039505973288205,0.22563119465250137,0.22312550389680197
logit_core_vol,logistic,core_vol,3,2025,UZS,2022-01-11,2023-12-27,2024-01-10,2024-12-26,2025-01-10,2025-12-26,3,0.3743732321116306,False,0.9977464788732394,244,67,0.27459016393442626,49,17,0.3469387755102041,0.2292420960931444,0.4868906478056021,1.2634785257386536,0.9772079772079771,-9.214511734908186,0.5039246477486465,-11.349351615253667,-15.31014870797065,111.7423631958972,105.86943421358649,0.38612244897959186,0.21562227784600088,0.2116298564122872,0.19919040580489114
logit_core_vol,logistic,core_vol,3,2026,AMD,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.3704124582618074,False,0.9988764044943819,158,64,0.4050632911392405,34,16,0.47058823529411764,0.31451251633111366,0.6326355957994516,1.161764705882353,1.0484581497797356,1.2564966850454466,1.1905385847739294,17.068314545641584,17.44166861068012,58.28399185112263,68.69567624049905,0.28114754098360656,0.2406607257415151,0.2563421344473208,0.24098702131068742
logit_core_vol,logistic,core_vol,3,2026,KGS,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.3704124582618074,False,0.9988764044943819,158,60,0.379746835443038,35,16,0.45714285714285713,0.3046577363376085,0.6181054865986247,1.2038095238095237,1.079295154185022,16.775201117014518,1.2573594758677948,24.874842345236868,11.860518254394535,61.7613210018225,73.76613094140238,0.28114754098360656,0.2341993818108099,0.24526099728193382,0.2355391764140362
logit_core_vol,logistic,core_vol,3,2026,KZT,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.3704124582618074,False,0.9988764044943819,158,67,0.4240506329113924,26,10,0.38461538461538464,0.22428359511834428,0.5746547996057992,0.9070034443168772,0.801762114537445,-7.2493670796221075,1.6716525961369544,-0.505285453956711,25.05024289671819,92.51033291208397,86.70409182792886,0.28114754098360656,0.27422247473057637,0.26465298732136106,0.2442316936388399
logit_core_vol,logistic,core_vol,3,2026,TJS,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.3704124582618074,False,0.9988764044943819,158,63,0.3987341772151899,34,16,0.47058823529411764,0.31451251633111366,0.6326355957994516,1.1802054154995332,1.0484581497797356,15.618466767937752,1.7844150943014403,34.035707701304,13.119406493157106,62.217707647957845,73.35036144888913,0.28114754098360656,0.23167010426160367,0.2535718501559741,0.23974523313571547
logit_core_vol,logistic,core_vol,3,2026,UZS,2023-01-10,2024-12-26,2025-01-10,2025-12-26,2026-01-13,2026-08-27,3,0.3704124582618074,False,0.9988764044943819,158,68,0.43037974683544306,31,14,0.45161290322580644,0.29161482836586106,0.6222812039633085,1.049335863377609,0.9559471365638768,23.789056543105552,1.4188048357342669,40.8595601834723,14.616949670973497,52.7744405673379,78.21615350280204,0.28114754098360656,0.24327809433932307,0.26742327161270785,0.245153020349303
logit_core_vol_calendar,logistic,core_vol_calendar,3,2023,AMD,2020-01-01,2021-12-28,2022-01-11,2022-12-28,2023-01-10,2023-12-27,3,0.10914753250011482,False,1.0016901408450702,244,112,0.45901639344262296,60,25,0.4166666666666667,0.30064086487871833,0.5427214568676039,0.9077380952380952,1.1931818181818181,1.1150722471941488,1.436123331198088,18.81170594637551,20.745133215193363,70.77708237966918,72.79903788226619,0.3360655737704918,0.3012167779359332,0.263437248051599,0.24832034399355007
logit_core_vol_calendar,logistic,core_vol_calendar,3,2023,KGS,2020-01-01,2021-12-28,2022-01-11,2022-12-28,2023-01-10,2023-12-27,3,0.10914753250011482,False,1.0016901408450702,244,111,0.45491803278688525,61,21,0.3442622950819672,0.23747339039863208,0.4695048457954161,0.7567567567567567,1.2130681818181819,-9.447066592623312,1.0501199391317488,6.9137496722481355,19.348116103204873,69.40609694372516,63.27619812436945,0.3360655737704918,0.2987308394713521,0.2620935232464392,0.24796761623219563
logit_core_vol_calendar,logistic,core_vol_calendar,3,2023,KZT,2020-01-01,2021-12-28,2022-01-11,2022-12-28,2023-01-10,2023-12-27,3,0.10914753250011482,False,1.0016901408450702,244,100,0.4098360655737705,58,22,0.3793103448275862,0.2656408890260369,0.5079742826383442,0.9255172413793102,1.1534090909090908,5.939506005121169,1.7296583177846108,23.219061327128937,24.212893317382687,78.45863170221591,80.52662379262495,0.3360655737704918,0.30056920982094193,0.2473125503896802,0.2418704649287826
logit_core_vol_calendar,logistic,core_vol_calendar,3,2023,TJS,2020-01-01,2021-12-28,2022-01-11,2022-12-28,2023-01-10,2023-12-27,3,0.10914753250011482,False,1.0016901408450702,244,110,0.45081967213114754,61,23,0.3770491803278688,0.2661433042836724,0.5025237242905762,0.8363636363636363,1.2130681818181819,-8.995859491946126,1.1242968976806904,4.8060400990614704,16.836583256453444,71.84375188999667,65.9231260532995,0.3360655737704918,0.3043457837685465,0.26074979844127927,0.2475812953507123
