config_id,track,rows,dates,signals,brier,log_loss,auc,hit_rate,lift,forward_delta_bps,symmetric_bps,symmetric_delta_bps,regret_bps,min_cell_week_coverage,mean_cell_week_coverage,min_observed_calendar_week_coverage,mean_observed_calendar_week_coverage
features_full,diagnostic_2026,780,156,168,0.21238900923764842,0.6231912604173914,0.7110592753210534,0.49404761904761907,1.4455732946298983,41.42709004719776,32.753253235970014,30.37936640353889,75.65339397599757,0.9032258064516129,0.9419354838709678,0.8787878787878788,0.9272727272727274
features_structural,diagnostic_2026,780,156,174,0.2059639967443841,0.6004335791322627,0.7195574245643237,0.4540229885057471,1.3281603621079856,30.794932471964295,25.87505721225529,23.50246436747168,84.68159089929837,0.8387096774193549,0.9483870967741936,0.8484848484848485,0.9393939393939394
long_short_ensemble,diagnostic_2026,780,156,170,0.2066575038788353,0.6064045055316798,0.7048827854071299,0.4823529411764706,1.409120951751487,36.295725555808886,29.45983994035806,27.078557354578923,80.76652757525801,0.9032258064516129,0.935483870967742,0.8787878787878788,0.9090909090909092
long_with_historical_cny,diagnostic_2026,780,156,177,0.20929928645991086,0.611384886516259,0.6941140825430202,0.4350282485875706,1.2727272727272727,24.366995700387964,23.41462968700094,21.039602388616153,90.60196045473154,0.9354838709677419,0.967741935483871,0.9090909090909091,0.9393939393939394
monthly_structural_val3,diagnostic_2026,780,156,167,0.213295974260243,0.6485192961352,0.6829657372728535,0.49101796407185627,1.4368190497585085,27.558349998151325,26.674606735631265,24.287559390896643,92.01953878074423,0.8709677419354839,0.9419354838709678,0.8181818181818182,0.8969696969696971
monthly_train24_val1,diagnostic_2026,780,156,163,0.25132205344872105,0.9519784021004638,0.5802542143957481,0.49693251533742333,1.4530818767249307,33.03345474563785,35.25377003493261,32.88179368859062,89.48589677247384,0.8387096774193549,0.9161290322580646,0.8181818181818182,0.9030303030303031
monthly_train24_val3,diagnostic_2026,780,156,166,0.21701862736977634,0.638388157755098,0.6691197406750333,0.463855421686747,1.3582089552238805,21.804599965194615,18.667657693668588,16.288913376784258,95.49291047532463,0.8387096774193549,0.9096774193548388,0.8181818181818182,0.8787878787878789
monthly_train60_val3,diagnostic_2026,780,156,168,0.21105627524380904,0.6264937546566482,0.6948478145008797,0.42857142857142855,1.2516157789168707,20.13417069763232,14.323837896449986,11.936154373640235,97.70345553055574,0.9032258064516129,0.9225806451612902,0.8484848484848485,0.8848484848484848
objective_common_factor,diagnostic_2026,780,156,172,0.21026176852451717,0.6083971524183155,0.6997539625176132,0.45348837209302323,1.3250571708591965,31.494710795171223,24.510961705293877,22.143764551262212,85.95535410257314,0.8709677419354839,0.9096774193548388,0.8787878787878788,0.9090909090909092
objective_multiscale_ensemble,diagnostic_2026,780,156,163,0.22244426347701773,0.6571098026071042,0.670923042103803,0.49079754601226994,1.4382851215858015,36.36298376447513,29.646456561712327,27.28263237166397,79.98511512500505,0.8064516129032258,0.8838709677419354,0.8181818181818182,0.8727272727272727
objective_survival,diagnostic_2026,780,156,173,0.2092825228775812,0.6121055612993518,0.7007578246490133,0.45664739884393063,1.3368044256426943,31.143436338529597,25.054223851545427,22.681893551754197,85.23264174111341,0.9032258064516129,0.9419354838709678,0.8787878787878788,0.9272727272727274
objective_utility_lower,diagnostic_2026,780,156,174,0.21543225682686368,0.6211507461660747,0.6587489322557329,0.4482758620689655,1.3103596812405771,20.970643498540497,16.283975261881515,13.914799751717633,94.46717433311652,0.8709677419354839,0.9225806451612903,0.8484848484848485,0.9151515151515153
objective_utility_mean,diagnostic_2026,780,156,179,0.21699008624108296,0.6225127496864304,0.6840097538895095,0.4748603351955307,1.3858695652173914,19.10269892101856,20.046009599235095,17.658760509106273,92.79527258871747,0.967741935483871,0.9741935483870968,0.9393939393939394,0.9454545454545455
objective_utility_median,diagnostic_2026,780,156,179,0.2118628485181211,0.6153035565001522,0.6893466500208074,0.4301675977653631,1.256091184774652,20.270508646329127,15.931908979747732,13.536595889938013,94.38587453027469,0.8709677419354839,0.9161290322580646,0.8787878787878788,0.9151515151515153
official_train_120m,diagnostic_2026,780,156,183,0.23800634404268317,0.6763799200538831,0.5543801242598798,0.39344262295081966,1.1490537084398975,11.174912723074648,8.85852644860635,6.481169770589061,100.14184787556015,0.9032258064516129,0.9483870967741936,0.8787878787878788,0.9454545454545455
official_train_12m,diagnostic_2026,780,156,166,0.24417710007686422,0.6945136013556669,0.4628717027691993,0.3433734939759036,1.0136798905608755,-7.782222096518693,12.607367467222817,10.284933952035438,110.1471655521927,0.7419354838709677,0.8903225806451613,0.7272727272727273,0.8727272727272728
official_train_24m,diagnostic_2026,780,156,166,0.23805928985841487,0.6761695251591017,0.5491016346525908,0.3253012048192771,0.9564032697547683,11.413636636818406,13.759504619246169,11.421974084685276,97.68197594831918,0.6451612903225806,0.8967741935483872,0.6363636363636364,0.8787878787878789
official_train_60m,diagnostic_2026,780,156,170,0.2381444705680747,0.6768424328847348,0.557785954691139,0.36470588235294116,1.0637923449186097,-3.283847501051212,3.1834546208672343,0.8046578291321002,109.92421403839352,0.8387096774193549,0.9225806451612903,0.8484848484848485,0.9030303030303031
official_train_allm,diagnostic_2026,780,156,162,0.23914063942563557,0.6795086412322302,0.5121996627023239,0.30864197530864196,0.9073987901349464,5.606556592810699,6.673973348895854,4.321345786408043,103.92950937460436,0.7741935483870968,0.8645161290322582,0.7878787878787878,0.8484848484848486
