config_id,fold_test_year,corridor,brier,signals,mean_per_corridor_week,hit_rate,lift,forward_delta_bps,symmetric_bps,regret_bps,min_cell_week_coverage,mean_cell_week_coverage
monthly_train24_val3,2023,AMD,0.21099601941928417,51,1.0258620689655171,0.4117647058823529,1.0489164086687304,24.918242655756824,19.82985904833043,85.37696064601269,0.9583333333333334,0.9583333333333334
monthly_train24_val3,2023,KGS,0.19519545172678193,52,1.0459770114942528,0.5,1.2872340425531914,21.702197879360668,18.64285190225162,72.90635449543184,0.9583333333333334,0.9583333333333334
monthly_train24_val3,2023,KZT,0.20726882505923724,51,1.0258620689655171,0.47058823529411764,1.2795769993390613,25.327303948431787,27.83949737354743,101.51145854720413,0.9375,0.9375
monthly_train24_val3,2023,TJS,0.1865872500543167,49,0.985632183908046,0.5714285714285714,1.4711246200607904,40.258094954787246,26.39230196050323,63.27813425182643,0.9375,0.9375
monthly_train24_val3,2023,UZS,0.20382192944025546,45,0.9051724137931034,0.5555555555555556,1.4152046783625725,50.1032441529626,27.46671342713709,54.84780423595772,0.875,0.875
monthly_train24_val3,2024,AMD,0.19972048466321934,52,1.04,0.5,1.4294117647058824,42.96319633888758,25.299238262381444,58.52903311888519,0.9183673469387755,0.9183673469387755
monthly_train24_val3,2024,KGS,0.22533984269467203,52,1.04,0.38461538461538464,1.0384615384615385,16.082636778711006,0.9767955618440225,73.26663113566244,0.9183673469387755,0.9183673469387755
monthly_train24_val3,2024,KZT,0.19684770355886522,51,1.02,0.29411764705882354,1.099547511312217,22.281671210315768,9.600507030560848,106.76389444267518,0.9387755102040817,0.9387755102040817
monthly_train24_val3,2024,TJS,0.20655978239851522,52,1.04,0.36538461538461536,1.0445701357466064,27.174972972311004,11.194417906439996,72.0695267832871,0.9183673469387755,0.9183673469387755
monthly_train24_val3,2024,UZS,0.19203244560193222,51,1.02,0.43137254901960786,1.3102941176470588,32.87419407427532,15.51763439524961,70.52244402513888,0.8979591836734694,0.8979591836734694
monthly_train24_val3,2025,AMD,0.16010002376667676,50,1.002865329512894,0.26,1.1871698113207547,44.98373370732693,33.162733058408115,103.51561433520848,0.8979591836734694,0.8979591836734694
monthly_train24_val3,2025,KGS,0.14902315448925121,52,1.0429799426934097,0.3076923076923077,1.519623233908948,43.5097199610451,29.850345925874144,107.70835899735047,0.9183673469387755,0.9183673469387755
monthly_train24_val3,2025,KZT,0.14904151230917018,49,0.982808022922636,0.22448979591836735,1.1318027210884354,26.633552849626025,20.031351197322778,129.7516919567906,0.8775510204081632,0.8775510204081632
monthly_train24_val3,2025,TJS,0.20166066477938563,51,1.0229226361031518,0.35294117647058826,1.2201680672268909,24.695941683247366,18.81183797103998,119.19613651060472,0.9387755102040817,0.9387755102040817
monthly_train24_val3,2025,UZS,0.1410268641666074,48,0.9627507163323782,0.3333333333333333,1.6805555555555556,61.973308604813326,45.002344919411534,119.08102628803742,0.8571428571428571,0.8571428571428571
monthly_train24_val3,2026,AMD,0.21621627058338988,33,1.0266666666666666,0.3939393939393939,1.1818181818181819,17.831191247189185,11.389577343231672,92.51866894187181,0.8709677419354839,0.8709677419354839
monthly_train24_val3,2026,KGS,0.19237676505598686,35,1.0888888888888888,0.4857142857142857,1.5785714285714283,26.978689221577667,23.020065896753238,85.95990508631418,0.967741935483871,0.967741935483871
monthly_train24_val3,2026,KZT,0.25703329553179327,34,1.0577777777777777,0.38235294117647056,1.0464396284829722,13.24798707746384,20.14967135927565,118.8108846344561,0.967741935483871,0.967741935483871
monthly_train24_val3,2026,TJS,0.19855475019233929,33,1.0266666666666666,0.48484848484848486,1.5127272727272725,21.129843817755038,17.71983742220247,90.48621778502422,0.9032258064516129,0.9032258064516129
monthly_train24_val3,2026,UZS,0.2209120554853726,31,0.9644444444444443,0.5806451612903226,1.5096774193548381,30.295604957747045,20.884817977029773,89.17726197818762,0.8387096774193549,0.8387096774193549
basis_train_6m,2023,AMD,0.24715515480432568,53,1.0660919540229885,0.4339622641509434,1.1054617676266132,22.91002399343914,20.812771439636585,83.54210851983441,0.9583333333333334,0.9583333333333334
basis_train_6m,2023,KGS,0.24092792433941246,46,0.9252873563218391,0.5,1.2872340425531912,38.42616933235232,27.81236149792702,65.72184846963441,0.8125,0.8125
basis_train_6m,2023,KZT,0.2339319219961193,49,0.985632183908046,0.5102040816326531,1.38729649163036,30.05741900205582,26.120052621335613,93.11740775128419,0.8541666666666666,0.8541666666666666
basis_train_6m,2023,TJS,0.24079631125160397,43,0.8649425287356322,0.5581395348837209,1.4369124195942602,49.007504466656584,37.77547481808154,63.38780008948585,0.75,0.75
basis_train_6m,2023,UZS,0.2446038206349887,45,0.9051724137931034,0.5777777777777777,1.4718128654970752,40.985809057194174,32.79304408045662,66.55054143065733,0.8333333333333334,0.8333333333333334
basis_train_6m,2024,AMD,0.21973122771176187,58,1.16,0.3103448275862069,0.8872210953346855,-1.600482643858028,0.10646639902132488,96.15671670610773,0.9591836734693877,0.9591836734693877
basis_train_6m,2024,KGS,0.22353208216881915,54,1.08,0.37037037037037035,1.0000000000000002,4.1138684893231146,2.1765746445306315,91.03619349946712,0.9591836734693877,0.9591836734693877
basis_train_6m,2024,KZT,0.2230396520250496,59,1.18,0.3389830508474576,1.267275097783572,-2.112844902552032,-1.4061984045001108,133.41159294727439,0.9795918367346939,0.9795918367346939
basis_train_6m,2024,TJS,0.22410104402929756,57,1.14,0.38596491228070173,1.103405572755418,12.45361904556747,10.501367878993745,90.80507388505815,0.9591836734693877,0.9591836734693877
basis_train_6m,2024,UZS,0.21777470269053043,48,0.96,0.3958333333333333,1.2023437499999998,29.936715057541615,19.079573482362193,78.18095676082909,0.8979591836734694,0.8979591836734694
basis_train_6m,2025,AMD,0.1528731866403211,45,0.9025787965616046,0.3111111111111111,1.4205450733752623,52.12726782380064,31.61918372409151,91.46295229687472,0.8367346938775511,0.8367346938775511
basis_train_6m,2025,KGS,0.14881912189246807,44,0.8825214899713466,0.4090909090909091,2.020408163265306,67.8260053181176,42.711399409284574,80.519801626404,0.8571428571428571,0.8571428571428571
basis_train_6m,2025,KZT,0.15437490416758926,49,0.982808022922636,0.30612244897959184,1.5433673469387756,36.77167421460311,29.108045635199765,124.63141406040728,0.9183673469387755,0.9183673469387755
basis_train_6m,2025,TJS,0.19089785056808498,39,0.7822349570200573,0.4358974358974359,1.506959706959707,72.35326996981519,43.565106991493444,79.89455401687115,0.7346938775510204,0.7346938775510204
basis_train_6m,2025,UZS,0.15007320758911866,39,0.7822349570200573,0.3076923076923077,1.5512820512820509,61.5605608150255,35.80970891923023,101.62284340277482,0.7551020408163265,0.7551020408163265
basis_train_6m,2026,AMD,0.23993985425060002,34,1.0577777777777777,0.47058823529411764,1.4117647058823528,31.902715812313925,32.80398238651061,79.97370311680345,0.9032258064516129,0.9032258064516129
basis_train_6m,2026,KGS,0.2207487926098281,33,1.0266666666666666,0.48484848484848486,1.5757575757575755,33.50588287327151,32.49271555244799,89.42823029066345,0.9032258064516129,0.9032258064516129
