scenario,period,segment,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
low_response,2026 diagnostic,occasional,frequency_gate,1892,429,38,1242,1242,122330554.91845416,122330554.91845416,16759.171954066303,14867.171954066302,0.0,2964776.6121577173,242,14,908.0,123693.56256812195,450,14464.285714285716,4.204444444444444,0.13080493827160491,0.22674418604651161,0.0200845665961945,0.030595813204508857,37.24260434236956,33.03815989792511,1.3699906752845197,56.52760442504046,0.4799154334038055,65.37714723473677,0.0
low_response,2026 diagnostic,occasional,market_only,15120,1396,130,1242,1242,122330554.91845416,122330554.91845416,95360.21067716519,80240.21067716519,0.0,11891009.925050927,834,45,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.09232804232804233,0.008597883597883597,0.10466988727858294,211.91157928258932,178.31157928258932,7.79528963477134,80.19521577916501,0.47023809523809523,61.07041746047376,0.0
low_response,2026 diagnostic,occasional,matched_calendar,1702,136,20,1242,1242,122330554.91845416,122330554.91845416,4081.6139463199784,2379.6139463199784,0.0,1845012.8482896897,116,9,709.0,82729.4232772191,450,14464.285714285716,3.7822222222222224,0.11766913580246913,0.0799059929494712,0.011750881316098707,0.01610305958132045,9.070253214044396,5.288030991822174,0.33365449449982404,22.122414757727014,0.41656874265569915,48.60718171399477,0.0
low_response,2026 diagnostic,occasional,matched_random_market,1702,198,16,1242,1242,122330554.91845416,122330554.91845416,-2294.7056532558627,-3996.7056532558627,0.0,1244396.4452237776,108,9,775.0,94818.96429487443,450,14464.285714285716,3.7822222222222224,0.11766913580246913,0.11633372502937721,0.009400705052878966,0.01288244766505636,-5.099345896124139,-8.881568118346362,-0.18758237913541054,-18.44031025693914,0.45534665099882493,55.71031979722352,0.0
low_response,2026 diagnostic,occasional,user_aware,1702,1012,107,1242,1242,122330554.91845416,122330554.91845416,81749.6136172365,80047.6136172365,0.0,9829067.989666792,705,37,789.0,104823.1461258025,450,14464.285714285716,3.7822222222222224,0.11766913580246913,0.5945945945945946,0.06286721504112809,0.0861513687600644,181.6658080383033,177.8835858160811,6.68268149946111,83.17127697476414,0.463572267920094,61.588217465218854,0.0
low_response,2026 diagnostic,occasional,weekly_fixed,14850,1369,119,1242,1242,122330554.91845416,122330554.91845416,40785.02490794561,25935.024907945615,0.0,10981175.287877131,712,53,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.0921885521885522,0.008013468013468014,0.09581320450885668,90.63338868432358,57.63338868432359,3.334001463095872,37.140855909085595,0.30303030303030304,26.436343066319136,0.0
narrow_flexibility,2023-2025 OOT,frequent,frequency_gate,19784,1054,347,51909,51909,971907824.8527851,971907824.8527851,22174.33799498402,2390.33799498402,0.0,6503498.982392889,347,82,8916.0,1081130.10524831,1350,67307.14285714286,14.654814814814815,0.293936113764194,0.05327537403962798,0.017539425798625153,0.006684775279816602,16.425435551840014,1.7706207370252,0.22815268514113224,34.09601209290145,0.45066720582288716,54.646689509113926,0.0
narrow_flexibility,2023-2025 OOT,frequent,market_only,59670,2677,797,51909,51909,971907824.8527851,971907824.8527851,52522.23730155088,-7147.7626984491235,0.0,14743817.461680904,797,171,27000.0,3251322.249347798,1350,67307.14285714286,44.2,0.8865329512893984,0.04486341545165075,0.013356795709736887,0.015353792213296346,38.905360964111765,-5.29463903588824,0.540403482290169,35.62322813481371,0.45248868778280543,54.48839030246017,0.0
narrow_flexibility,2023-2025 OOT,frequent,matched_calendar,6906,291,97,51909,51909,971907824.8527851,971907824.8527851,1584.3229931184262,-5321.677006881574,0.0,1920628.4153745447,97,39,1496.0,-219233.6013896263,1350,67307.14285714286,5.115555555555556,0.10260426615727476,0.0421372719374457,0.0140457573124819,0.0018686547612167448,1.1735725874951306,-3.941982968060425,0.016301165116747604,8.248982366583725,0.21662322618013322,-31.74538102948542,0.0
narrow_flexibility,2023-2025 OOT,frequent,matched_random_market,6906,373,127,51909,51909,971907824.8527851,971907824.8527851,8789.810482264378,1883.8104822643775,0.0,2445413.2469066125,127,32,3145.0,379752.004399438,1350,67307.14285714286,5.115555555555556,0.10260426615727476,0.05401100492325514,0.018389805965826816,0.0024465892234487277,6.510970727603243,1.395415172047687,0.090438725334841,35.94406995784157,0.4554011004923255,54.98870611054706,0.0
narrow_flexibility,2023-2025 OOT,frequent,user_aware,6906,1962,670,51909,51909,971907824.8527851,971907824.8527851,41474.65479836002,34568.65479836002,0.0,11994108.786816182,670,140,3077.0,372343.1189881689,1350,67307.14285714286,5.115555555555556,0.10260426615727476,0.2841007819287576,0.09701708659136982,0.012907202989847618,30.721966517303716,25.60641096174816,0.42673444680458444,34.579188446205016,0.44555459021141036,53.915887487426716,0.0
narrow_flexibility,2023-2025 OOT,frequent,weekly_fixed,68400,2891,868,51909,51909,971907824.8527851,971907824.8527851,-15104.735017023244,-83504.73501702324,0.0,16350663.534655802,868,461,18630.0,-275063.9083495474,1350,67307.14285714286,50.666666666666664,1.0162368672397326,0.04226608187134503,0.012690058479532165,0.016721570440578704,-11.188692605202403,-61.85535927186906,-0.15541324630564796,-9.237995133963972,0.2723684210526316,-4.021402168853032,0.0
narrow_flexibility,2023-2025 OOT,monthly,frequency_gate,14691,942,320,15436,15436,727562329.9799291,727562329.9799291,54201.821913526706,39510.821913526706,0.0,14869050.996228347,387,68,6597.0,803342.5546457015,1350,67307.14285714286,10.882222222222222,0.21826806749442854,0.06412089034102511,0.021782043427949083,0.020730759264058048,40.149497713723484,29.267275491501263,0.7449783981397434,36.452778275678405,0.44905043904431285,54.68263254003822,0.0
narrow_flexibility,2023-2025 OOT,monthly,market_only,59670,2069,608,15436,15436,727562329.9799291,727562329.9799291,88974.94588176938,29304.945881769385,0.0,28272747.88088627,748,144,27000.0,3251322.249347798,1350,67307.14285714286,44.2,0.8865329512893984,0.0346740405563935,0.010189374895257248,0.03938844260171029,65.90736731982918,21.707367319829174,1.2229185351614327,31.4702151544034,0.45248868778280543,54.48839030246017,0.0
narrow_flexibility,2023-2025 OOT,monthly,matched_calendar,6771,187,59,15436,15436,727562329.9799291,727562329.9799291,-141.6056003695441,-6912.605600369544,0.0,3002083.413600817,73,26,1420.0,-242102.4262364163,1350,67307.14285714286,5.015555555555555,0.10059853549824897,0.027617781716142372,0.008713631664451337,0.0038222337393107025,-0.10489303731077342,-5.120448592866329,-0.0019463019803877219,-0.47169109201964776,0.2097179146359474,-35.75578588634121,0.0
narrow_flexibility,2023-2025 OOT,monthly,matched_random_market,6771,284,102,15436,15436,727562329.9799291,727562329.9799291,15406.445264648648,8635.445264648648,0.0,4802092.922142795,129,21,3100.0,378205.26178773097,1350,67307.14285714286,5.015555555555555,0.10059853549824897,0.041943582927189485,0.015064244572441293,0.006607929515418502,11.412181677517516,6.396626121961962,0.21175430103801085,32.08277206300699,0.45783488406439227,55.856632962299656,0.0
narrow_flexibility,2023-2025 OOT,monthly,user_aware,6771,1576,534,15436,15436,727562329.9799291,727562329.9799291,80836.21770788253,74065.21770788253,0.0,24988549.990633383,660,133,3004.0,371455.0564874391,1350,67307.14285714286,5.015555555555555,0.10059853549824897,0.23275734751144586,0.07886575099689853,0.03459445452189686,59.87867978361669,54.86312422806114,1.111055567020801,32.349303076082,0.443656771525624,54.85970410388998,0.0
narrow_flexibility,2023-2025 OOT,monthly,weekly_fixed,68400,2313,641,15436,15436,727562329.9799291,727562329.9799291,-28122.724857689125,-96522.72485768913,0.0,29934912.53655659,777,337,18630.0,-275063.9083495474,1350,67307.14285714286,50.666666666666664,1.0162368672397326,0.03381578947368421,0.009371345029239767,0.04152630215081627,-20.831648042732684,-71.49831470939935,-0.3865335476956996,-9.394624027494846,0.2723684210526316,-4.021402168853032,0.0
narrow_flexibility,2023-2025 OOT,occasional,frequency_gate,7309,406,129,5750,5750,562703670.9925017,562703670.9925017,67970.386686594,60661.386686594,0.0,12001486.983866585,251,24,3301.0,401617.1007232413,1350,67307.14285714286,5.414074074074074,0.10859174360607025,0.05554795457654946,0.01764947325215488,0.022434782608695653,50.34843458266223,44.93436050858815,1.207925062345999,56.63497096481924,0.45163497058421126,54.948296719556886,0.0
narrow_flexibility,2023-2025 OOT,occasional,market_only,59670,1449,407,5750,5750,562703670.9925017,562703670.9925017,200460.68568388975,140790.68568388978,0.0,42098175.43977108,773,91,27000.0,3251322.249347798,1350,67307.14285714286,44.2,0.8865329512893984,0.024283559577677225,0.006820847997318586,0.07078260869565217,148.4893968028813,104.28939680288131,3.5624556230513904,47.61742844905105,0.45248868778280543,54.48839030246017,0.0
narrow_flexibility,2023-2025 OOT,occasional,matched_calendar,4114,64,26,5750,5750,562703670.9925017,562703670.9925017,-29705.99676409606,-33819.99676409606,0.0,2749568.66425546,53,19,620.0,-264730.0835275076,1350,67307.14285714286,3.0474074074074076,0.061122784675793275,0.015556635877491492,0.006319883325230919,0.004521739130434782,-22.004442047478562,-25.05184945488597,-0.5279154605780403,-108.03875222421469,0.15070491006319883,-64.34858617586475,0.0
narrow_flexibility,2023-2025 OOT,occasional,matched_random_market,4114,122,35,5750,5750,562703670.9925017,562703670.9925017,27023.193390427317,22909.193390427317,0.0,3877870.1935467008,72,11,1835.0,216579.02061753738,1350,67307.14285714286,3.0474074074074076,0.061122784675793275,0.029654837141468156,0.00850753524550316,0.00608695652173913,20.01718028920542,16.96977288179801,0.48023844135872734,69.68565743999774,0.4460379192999514,52.644390038293,0.0
narrow_flexibility,2023-2025 OOT,occasional,user_aware,4114,1014,334,5750,5750,562703670.9925017,562703670.9925017,140053.93168196254,135939.93168196254,0.0,32862136.71942453,646,75,1865.0,222565.76159134376,1350,67307.14285714286,3.0474074074074076,0.061122784675793275,0.24647544968400584,0.08118619348565873,0.05808695652173913,103.74365309775003,100.69624569034262,2.4889464722157255,42.61863215947788,0.45333009236752553,54.09960174801744,0.0
narrow_flexibility,2023-2025 OOT,occasional,weekly_fixed,68400,1619,444,5750,5750,562703670.9925017,562703670.9925017,3509.9606280502503,-64890.039371949744,0.0,42574495.19415201,837,201,18630.0,-275063.9083495474,1350,67307.14285714286,50.666666666666664,1.0162368672397326,0.023669590643274854,0.006491228070175438,0.07721739130434782,2.599970835592778,-48.066695831073886,0.062376714583349896,0.8244280083753935,0.2723684210526316,-4.021402168853032,0.0
narrow_flexibility,2026 diagnostic,frequent,frequency_gate,4992,265,71,11156,11156,207880384.38956743,207880384.38956743,3350.6954173893014,-1641.3045826106986,0.0,1291708.4742123294,71,20,2368.0,304425.20988070156,450,14464.285714285716,11.093333333333334,0.3451259259259259,0.053084935897435896,0.01422275641025641,0.006364288275367515,7.44598981642067,-3.6473435169126636,0.16118381862860637,25.940028143211812,0.47435897435897434,60.982614158794384,0.0
narrow_flexibility,2026 diagnostic,frequent,market_only,15120,687,169,11156,11156,207880384.38956743,207880384.38956743,9872.817056780395,-5247.1829432196055,0.0,2907999.3244520733,169,38,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.045436507936507935,0.011177248677248678,0.015148798852635353,21.93959345951199,-11.660406540488012,0.4749277853113238,33.95054797215483,0.47023809523809523,61.07041746047376,0.0
narrow_flexibility,2026 diagnostic,frequent,matched_calendar,1722,68,25,11156,11156,207880384.38956743,207880384.38956743,1331.985838006213,-390.01416199378696,0.0,446539.1690887679,25,2,705.0,85243.6829418672,450,14464.285714285716,3.8266666666666667,0.11905185185185184,0.03948896631823461,0.014518002322880372,0.0022409465758336322,2.959968528902696,-0.866698137763971,0.0640746283935128,29.829092948874695,0.4094076655052265,49.502719478436234,0.0
narrow_flexibility,2026 diagnostic,frequent,matched_random_market,1722,103,36,11156,11156,207880384.38956743,207880384.38956743,2050.483041373056,328.4830413730561,0.0,568077.7916829963,36,9,802.0,100977.5022953687,450,14464.285714285716,3.8266666666666667,0.11905185185185184,0.05981416957026713,0.020905923344947737,0.0032269630692004303,4.5566289808290135,0.7299623141623469,0.09863763949610825,36.095110060512354,0.4657375145180023,58.63966451531284,0.0
narrow_flexibility,2026 diagnostic,frequent,user_aware,1722,485,145,11156,11156,207880384.38956743,207880384.38956743,8364.865517515187,6642.865517515187,0.0,2422186.5702622165,145,33,817.0,109362.71104340532,450,14464.285714285716,3.8266666666666667,0.11905185185185184,0.28164924506387923,0.08420441347270616,0.012997490139835066,18.58859003892264,14.761923372255971,0.40238839956344535,34.53435676761117,0.47444831591173053,63.50912371858613,0.0
narrow_flexibility,2026 diagnostic,frequent,weekly_fixed,14850,632,167,11156,11156,207880384.38956743,207880384.38956743,2054.9972642132716,-12795.00273578673,0.0,3040451.294734038,167,71,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.04255892255892256,0.011245791245791247,0.014969523126568662,4.566660587140603,-28.4333394128594,0.098854794320671,6.758856054601037,0.30303030303030304,26.436343066319136,0.0
narrow_flexibility,2026 diagnostic,monthly,frequency_gate,3749,250,87,3301,3301,155811539.33382714,155811539.33382714,13392.074588680956,9643.074588680956,0.0,4071902.1469297255,110,24,1802.0,232509.3933301273,450,14464.285714285716,8.331111111111111,0.2591901234567901,0.06668444918644972,0.023206188316884504,0.02635564980308997,29.760165752624346,21.429054641513236,0.85950467121619,32.88898923756991,0.4806615097359296,62.0190432995805,0.0
narrow_flexibility,2026 diagnostic,monthly,market_only,15120,501,137,3301,3301,155811539.33382714,155811539.33382714,24826.44490708859,9706.444907088588,0.0,6475646.205209415,165,41,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.033134920634920635,0.009060846560846561,0.04150257497727961,55.16987757130798,21.569877571307973,1.5933636888021359,38.33817370553172,0.47023809523809523,61.07041746047376,0.0
narrow_flexibility,2026 diagnostic,monthly,matched_calendar,1704,59,20,3301,3301,155811539.33382714,155811539.33382714,4112.963553621269,2408.9635536212686,0.0,911182.953393925,25,4,729.0,88536.16143888573,450,14464.285714285716,3.7866666666666666,0.1178074074074074,0.034624413145539906,0.011737089201877934,0.006058770069675856,9.139919008047265,5.353252341380597,0.2639704075324755,45.13872365918968,0.4278169014084507,51.95784122000336,0.0
narrow_flexibility,2026 diagnostic,monthly,matched_random_market,1704,60,25,3301,3301,155811539.33382714,155811539.33382714,4348.3786916762765,2644.378691676277,0.0,1280503.0964686624,31,7,811.0,112606.16887227116,450,14464.285714285716,3.7866666666666666,0.1178074074074074,0.035211267605633804,0.014671361502347418,0.007573462587094819,9.663063759280615,5.876397092613948,0.2790793743690478,33.958361394580926,0.47593896713615025,66.08343243677885,0.0
narrow_flexibility,2026 diagnostic,monthly,user_aware,1704,365,121,3301,3301,155811539.33382714,155811539.33382714,22104.93306893128,20400.93306893128,0.0,5710010.188297214,149,35,801.0,100908.13745379672,450,14464.285714285716,3.7866666666666666,0.1178074074074074,0.2142018779342723,0.0710093896713615,0.036655558921538926,49.122073486513955,45.33540681984729,1.4186967899451486,38.71259829664719,0.47007042253521125,59.218390524528594,0.0
narrow_flexibility,2026 diagnostic,monthly,weekly_fixed,14850,478,146,3301,3301,155811539.33382714,155811539.33382714,10743.200975633225,-4106.7990243667755,0.0,7007281.524368945,185,58,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.03218855218855219,0.009831649831649832,0.04422902150863375,23.87377994585161,-9.12622005414839,0.6894997008286949,15.331481885338874,0.30303030303030304,26.436343066319136,0.0
narrow_flexibility,2026 diagnostic,occasional,frequency_gate,1892,94,28,1242,1242,122330554.91845416,122330554.91845416,8346.58507934482,6454.58507934482,0.0,2922169.770359586,59,7,908.0,123693.56256812195,450,14464.285714285716,4.204444444444444,0.13080493827160491,0.049682875264270614,0.014799154334038054,0.02254428341384863,18.54796684298849,14.343522398544044,0.6822976553084938,28.562971131953557,0.4799154334038055,65.37714723473677,0.0
narrow_flexibility,2026 diagnostic,occasional,market_only,15120,386,105,1242,1242,122330554.91845416,122330554.91845416,49023.01390542062,33903.01390542062,0.0,10548103.318381928,203,22,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.02552910052910053,0.006944444444444444,0.08454106280193237,108.94003090093472,75.34003090093472,4.007421852872284,46.47566716566891,0.47023809523809523,61.07041746047376,0.0
narrow_flexibility,2026 diagnostic,occasional,matched_calendar,1059,18,9,1242,1242,122330554.91845416,122330554.91845416,-4932.33105006418,-5991.33105006418,0.0,961370.0841158498,21,6,427.0,53947.97672491706,450,14464.285714285716,2.3533333333333335,0.0732148148148148,0.0169971671388102,0.0084985835694051,0.007246376811594203,-10.960735666809288,-13.314069000142622,-0.4031969816005563,-51.30522710825075,0.40321057601510857,50.94237651078098,0.0
narrow_flexibility,2026 diagnostic,occasional,matched_random_market,1059,33,11,1242,1242,122330554.91845416,122330554.91845416,3670.278633847754,2611.278633847754,0.0,1037631.3380349645,20,1,484.0,57954.45587415398,450,14464.285714285716,2.3533333333333335,0.0732148148148148,0.031161473087818695,0.010387157695939566,0.008856682769726247,8.156174741883898,5.802841408550565,0.3000295908323452,35.37170186858869,0.45703493862134087,54.72564294065532,0.0
narrow_flexibility,2026 diagnostic,occasional,user_aware,1059,271,96,1242,1242,122330554.91845416,122330554.91845416,37042.76809104194,35983.76809104194,0.0,9837814.094945084,189,22,508.0,68493.50427710002,450,14464.285714285716,2.3533333333333335,0.0732148148148148,0.2559017941454202,0.0906515580736544,0.07729468599033816,82.31726242453763,79.9639290912043,3.028087963447459,37.65345404328736,0.4796978281397545,64.67753000670446,0.0
narrow_flexibility,2026 diagnostic,occasional,weekly_fixed,14850,354,113,1242,1242,122330554.91845416,122330554.91845416,17272.192807793912,2422.192807793911,0.0,10463331.555761239,217,54,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.02383838383838384,0.007609427609427609,0.09098228663446055,38.38265068398647,5.382650683986469,1.4119279373258462,16.507354962180884,0.30303030303030304,26.436343066319136,0.0
no_behavioral_response,2023-2025 OOT,frequent,frequency_gate,19784,4112,0,51909,51909,971907824.8527851,971907824.8527851,0.0,-19784.0,0.0,0.0,0,0,8916.0,1081130.10524831,1350,67307.14285714286,14.654814814814815,0.293936113764194,0.20784472300849172,0.0,0.0,0.0,-14.654814814814815,0.0,,0.45066720582288716,54.646689509113926,0.0
no_behavioral_response,2023-2025 OOT,frequent,market_only,59670,10472,0,51909,51909,971907824.8527851,971907824.8527851,0.0,-59670.0,0.0,0.0,0,0,27000.0,3251322.249347798,1350,67307.14285714286,44.2,0.8865329512893984,0.1754985754985755,0.0,0.0,0.0,-44.2,0.0,,0.45248868778280543,54.48839030246017,0.0
no_behavioral_response,2023-2025 OOT,frequent,matched_calendar,11245,2005,0,51909,51909,971907824.8527851,971907824.8527851,0.0,-11245.0,0.0,0.0,0,0,2861.0,-217186.3546915418,1350,67307.14285714286,8.329629629629629,0.16706993526477767,0.17830146731880836,0.0,0.0,0.0,-8.329629629629629,0.0,,0.2544241885282348,-19.31403776714467,0.0
no_behavioral_response,2023-2025 OOT,frequent,matched_random_market,11245,2382,0,51909,51909,971907824.8527851,971907824.8527851,0.0,-11245.0,0.0,0.0,0,0,5098.0,614934.3459315696,1350,67307.14285714286,8.329629629629629,0.16706993526477767,0.211827478879502,0.0,0.0,0.0,-8.329629629629629,0.0,,0.45335704757670076,54.6851352540302,0.0
no_behavioral_response,2023-2025 OOT,frequent,user_aware,11245,7512,0,51909,51909,971907824.8527851,971907824.8527851,0.0,-11245.0,0.0,0.0,0,0,5050.0,620005.4358740397,1350,67307.14285714286,8.329629629629629,0.16706993526477767,0.6680302356602935,0.0,0.0,0.0,-8.329629629629629,0.0,,0.4490884837705647,55.13609923290704,0.0
no_behavioral_response,2023-2025 OOT,frequent,weekly_fixed,68400,11655,0,51909,51909,971907824.8527851,971907824.8527851,0.0,-68400.0,0.0,0.0,0,0,18630.0,-275063.9083495474,1350,67307.14285714286,50.666666666666664,1.0162368672397326,0.17039473684210527,0.0,0.0,0.0,-50.666666666666664,0.0,,0.2723684210526316,-4.021402168853032,0.0
no_behavioral_response,2023-2025 OOT,monthly,frequency_gate,14691,3735,0,15436,15436,727562329.9799291,727562329.9799291,0.0,-14691.0,0.0,0.0,0,0,6597.0,803342.5546457015,1350,67307.14285714286,10.882222222222222,0.21826806749442854,0.2542372881355932,0.0,0.0,0.0,-10.882222222222222,0.0,,0.44905043904431285,54.68263254003822,0.0
no_behavioral_response,2023-2025 OOT,monthly,market_only,59670,7712,0,15436,15436,727562329.9799291,727562329.9799291,0.0,-59670.0,0.0,0.0,0,0,27000.0,3251322.249347798,1350,67307.14285714286,44.2,0.8865329512893984,0.12924417630299984,0.0,0.0,0.0,-44.2,0.0,,0.45248868778280543,54.48839030246017,0.0
no_behavioral_response,2023-2025 OOT,monthly,matched_calendar,9914,1093,0,15436,15436,727562329.9799291,727562329.9799291,0.0,-9914.0,0.0,0.0,0,0,2535.0,-164083.5562481691,1350,67307.14285714286,7.343703703703704,0.1472949166931975,0.11024813395198708,0.0,0.0,0.0,-7.343703703703704,0.0,,0.25569901149889046,-16.550691572339026,0.0
no_behavioral_response,2023-2025 OOT,monthly,matched_random_market,9914,1356,0,15436,15436,727562329.9799291,727562329.9799291,0.0,-9914.0,0.0,0.0,0,0,4539.0,549791.2194568999,1350,67307.14285714286,7.343703703703704,0.1472949166931975,0.136776275973371,0.0,0.0,0.0,-7.343703703703704,0.0,,0.4578374016542264,55.4560439234315,0.0
no_behavioral_response,2023-2025 OOT,monthly,user_aware,9914,5848,0,15436,15436,727562329.9799291,727562329.9799291,0.0,-9914.0,0.0,0.0,0,0,4406.0,548127.0309044742,1350,67307.14285714286,7.343703703703704,0.1472949166931975,0.5898729070002018,0.0,0.0,0.0,-7.343703703703704,0.0,,0.44442202945329834,55.28818145092538,0.0
no_behavioral_response,2023-2025 OOT,monthly,weekly_fixed,68400,8791,0,15436,15436,727562329.9799291,727562329.9799291,0.0,-68400.0,0.0,0.0,0,0,18630.0,-275063.9083495474,1350,67307.14285714286,50.666666666666664,1.0162368672397326,0.12852339181286548,0.0,0.0,0.0,-50.666666666666664,0.0,,0.2723684210526316,-4.021402168853032,0.0
no_behavioral_response,2023-2025 OOT,occasional,frequency_gate,7309,1713,0,5750,5750,562703670.9925017,562703670.9925017,0.0,-7309.0,0.0,0.0,0,0,3301.0,401617.1007232413,1350,67307.14285714286,5.414074074074074,0.10859174360607025,0.2343685866739636,0.0,0.0,0.0,-5.414074074074074,0.0,,0.45163497058421126,54.948296719556886,0.0
no_behavioral_response,2023-2025 OOT,occasional,market_only,59670,5767,0,5750,5750,562703670.9925017,562703670.9925017,0.0,-59670.0,0.0,0.0,0,0,27000.0,3251322.249347798,1350,67307.14285714286,44.2,0.8865329512893984,0.09664823194234959,0.0,0.0,0.0,-44.2,0.0,,0.45248868778280543,54.48839030246017,0.0
no_behavioral_response,2023-2025 OOT,occasional,matched_calendar,6654,581,0,5750,5750,562703670.9925017,562703670.9925017,0.0,-6654.0,0.0,0.0,0,0,1431.0,-226295.5399954315,1350,67307.14285714286,4.928888888888889,0.09886023559375995,0.08731590021039976,0.0,0.0,0.0,-4.928888888888889,0.0,,0.21505861136158702,-34.0089480005157,0.0
no_behavioral_response,2023-2025 OOT,occasional,matched_random_market,6654,713,0,5750,5750,562703670.9925017,562703670.9925017,0.0,-6654.0,0.0,0.0,0,0,2939.0,349614.87306376465,1350,67307.14285714286,4.928888888888889,0.09886023559375995,0.10715359182446649,0.0,0.0,0.0,-4.928888888888889,0.0,,0.4416892094980463,52.542060875227634,0.0
no_behavioral_response,2023-2025 OOT,occasional,user_aware,6654,4073,0,5750,5750,562703670.9925017,562703670.9925017,0.0,-6654.0,0.0,0.0,0,0,3019.0,364985.049216545,1350,67307.14285714286,4.928888888888889,0.09886023559375995,0.6121130147279832,0.0,0.0,0.0,-4.928888888888889,0.0,,0.453712052900511,54.85197613714232,0.0
no_behavioral_response,2023-2025 OOT,occasional,weekly_fixed,68400,6516,0,5750,5750,562703670.9925017,562703670.9925017,0.0,-68400.0,0.0,0.0,0,0,18630.0,-275063.9083495474,1350,67307.14285714286,50.666666666666664,1.0162368672397326,0.09526315789473684,0.0,0.0,0.0,-50.666666666666664,0.0,,0.2723684210526316,-4.021402168853032,0.0
no_behavioral_response,2026 diagnostic,frequent,frequency_gate,4992,1010,0,11156,11156,207880384.38956743,207880384.38956743,0.0,-4992.0,0.0,0.0,0,0,2368.0,304425.20988070156,450,14464.285714285716,11.093333333333334,0.3451259259259259,0.20232371794871795,0.0,0.0,0.0,-11.093333333333334,0.0,,0.47435897435897434,60.982614158794384,0.0
no_behavioral_response,2026 diagnostic,frequent,market_only,15120,2705,0,11156,11156,207880384.38956743,207880384.38956743,0.0,-15120.0,0.0,0.0,0,0,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.1789021164021164,0.0,0.0,0.0,-33.6,0.0,,0.47023809523809523,61.07041746047376,0.0
no_behavioral_response,2026 diagnostic,frequent,matched_calendar,2849,514,0,11156,11156,207880384.38956743,207880384.38956743,0.0,-2849.0,0.0,0.0,0,0,1187.0,138811.76743678606,450,14464.285714285716,6.331111111111111,0.1969679012345679,0.18041418041418042,0.0,0.0,0.0,-6.331111111111111,0.0,,0.41663741663741666,48.722979093291,0.0
no_behavioral_response,2026 diagnostic,frequent,matched_random_market,2849,612,0,11156,11156,207880384.38956743,207880384.38956743,0.0,-2849.0,0.0,0.0,0,0,1328.0,169807.09798854592,450,14464.285714285716,6.331111111111111,0.1969679012345679,0.21481221481221482,0.0,0.0,0.0,-6.331111111111111,0.0,,0.46612846612846615,59.602350996330614,0.0
no_behavioral_response,2026 diagnostic,frequent,user_aware,2849,1920,0,11156,11156,207880384.38956743,207880384.38956743,0.0,-2849.0,0.0,0.0,0,0,1324.0,173634.0888532897,450,14464.285714285716,6.331111111111111,0.1969679012345679,0.6739206739206739,0.0,0.0,0.0,-6.331111111111111,0.0,,0.4647244647244647,60.945626133130816,0.0
no_behavioral_response,2026 diagnostic,frequent,weekly_fixed,14850,2489,0,11156,11156,207880384.38956743,207880384.38956743,0.0,-14850.0,0.0,0.0,0,0,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.1676094276094276,0.0,0.0,0.0,-33.0,0.0,,0.30303030303030304,26.436343066319136,0.0
no_behavioral_response,2026 diagnostic,monthly,frequency_gate,3749,1030,0,3301,3301,155811539.33382714,155811539.33382714,0.0,-3749.0,0.0,0.0,0,0,1802.0,232509.3933301273,450,14464.285714285716,8.331111111111111,0.2591901234567901,0.27473993064817287,0.0,0.0,0.0,-8.331111111111111,0.0,,0.4806615097359296,62.0190432995805,0.0
no_behavioral_response,2026 diagnostic,monthly,market_only,15120,1913,0,3301,3301,155811539.33382714,155811539.33382714,0.0,-15120.0,0.0,0.0,0,0,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.12652116402116403,0.0,0.0,0.0,-33.6,0.0,,0.47023809523809523,61.07041746047376,0.0
no_behavioral_response,2026 diagnostic,monthly,matched_calendar,2463,287,0,3301,3301,155811539.33382714,155811539.33382714,0.0,-2463.0,0.0,0.0,0,0,1032.0,127682.78009864899,450,14464.285714285716,5.473333333333334,0.17028148148148148,0.11652456354039789,0.0,0.0,0.0,-5.473333333333334,0.0,,0.4190012180267966,51.84034920773406,0.0
