scenario,year,segment,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
base,2025,monthly,weekly_fixed,22950,2932,857,5140,5140,242889266.8012412,242889266.8012412,-176662.111636085,-199612.111636085,0.0,40301764.428337485,2786,514,4500.0,-772264.0712017276,450,22435.714285714283,51.0,1.022922636103152,0.12775599128540305,0.03734204793028322,0.16673151750972762,-392.5824703024111,-443.5824703024111,-7.273360159658658,-43.834833075414465,0.19607843137254902,-33.64985059702517,0.0
base,2025,occasional,frequency_gate,2251,505,174,1918,1918,188488960.9159697,188488960.9159697,76849.01739542006,74598.01739542006,0.0,16860359.69125947,1010,57,838.0,92166.06764070365,450,22435.714285714283,5.002222222222223,0.10033110474371221,0.2243447356730342,0.07729897823189694,0.09071949947862357,170.77559421204458,165.77337198982235,4.077109716238509,45.579702214335995,0.37227898711683693,40.944499174013174,0.0
base,2025,occasional,market_only,18180,1642,502,1918,1918,188488960.9159697,188488960.9159697,203909.4681085971,185729.4681085971,0.0,50938041.70815983,3094,185,6930.0,748758.3869724876,450,22435.714285714283,40.4,0.8103151862464184,0.09031903190319032,0.027612761276127613,0.26173096976016685,453.132151352438,412.732151352438,10.818111952959516,40.03088090367883,0.3811881188118812,41.18582986647346,0.0
base,2025,occasional,matched_calendar,2099,188,55,1918,1918,188488960.9159697,188488960.9159697,8594.60449142135,6495.604491421351,0.0,5864948.52729189,376,25,408.0,-883.3972543762103,450,22435.714285714283,4.664444444444444,0.09355619229544733,0.08956646021915197,0.026202953787517864,0.02867570385818561,19.099121092047447,14.434676647603002,0.4559738909724752,14.654185712674728,0.19437827536922345,-0.42086577149890914,0.0
base,2025,occasional,matched_random_market,2099,215,67,1918,1918,188488960.9159697,188488960.9159697,67864.60418129546,65765.60418129546,0.0,7616217.766782826,434,24,788.0,78830.32677772825,450,22435.714285714283,4.664444444444444,0.09355619229544733,0.10242972844211529,0.031919961886612676,0.034932221063607924,150.81023151398992,146.14578706954546,3.6004551063099233,89.10538834285751,0.37541686517389233,37.55613472021355,0.0
base,2025,occasional,user_aware,2099,1185,409,1918,1918,188488960.9159697,188488960.9159697,168771.18313482142,166672.18313482142,0.0,40494308.73326692,2505,139,797.0,91856.19323843108,450,22435.714285714283,4.664444444444444,0.09355619229544733,0.5645545497856121,0.19485469271081468,0.2132429614181439,375.0470736329365,370.38262918849205,8.953902781079117,41.67775384104097,0.3797046212482134,43.761883391344014,0.0
base,2025,occasional,weekly_fixed,22950,1996,532,1918,1918,188488960.9159697,188488960.9159697,-150745.44788630758,-173695.44788630758,0.0,53728386.48696845,3228,285,4500.0,-772264.0712017276,450,22435.714285714283,51.0,1.022922636103152,0.08697167755991285,0.02318082788671024,0.2773722627737226,-334.9898841917946,-385.9898841917946,-7.99757434885067,-28.0569467543698,0.19607843137254902,-33.64985059702517,0.0
base,2026,frequent,frequency_gate,4992,1010,301,11156,11156,207880384.38956743,207880384.38956743,18394.366319595752,13402.36631959575,0.0,5544925.648206965,507,74,2368.0,304425.20988070156,450,14464.285714285716,11.093333333333334,0.3451259259259259,0.20232371794871795,0.06029647435897436,0.02698099677303693,40.87636959910167,29.783036265768335,0.8848533917045652,33.17333267677601,0.47435897435897434,60.982614158794384,0.0
base,2026,frequent,market_only,15120,2705,733,11156,11156,207880384.38956743,207880384.38956743,52630.095518699694,37510.095518699694,0.0,13292016.186591735,1209,177,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.1789021164021164,0.048478835978835975,0.0657045536034421,116.95576781933265,83.35576781933266,2.5317489994664912,39.595268904193844,0.47023809523809523,61.07041746047376,0.0
base,2026,frequent,matched_calendar,2857,510,158,11156,11156,207880384.38956743,207880384.38956743,2512.894507673563,-344.1054923264372,0.0,2774760.7999937544,245,53,1192.0,140112.57760063536,450,14464.285714285716,6.348888888888889,0.19752098765432097,0.1785089254462723,0.05530276513825691,0.014162782359268555,5.584210017052363,-0.764678871836527,0.12088175202545343,9.05625633632715,0.41722086104305217,49.04185425293502,0.0
base,2026,frequent,matched_random_market,2857,615,202,11156,11156,207880384.38956743,207880384.38956743,13257.450522897763,10400.450522897763,0.0,3574892.717685029,338,50,1333.0,170517.44542308443,450,14464.285714285716,6.348888888888889,0.19752098765432097,0.21526076303815192,0.07070353517675884,0.018106848332735747,29.46100116199503,23.112112273106142,0.6377441797516271,37.08489056836035,0.4665733286664333,59.684090102584676,0.0
base,2026,frequent,user_aware,2857,1922,592,11156,11156,207880384.38956743,207880384.38956743,44133.68395414523,41276.68395414523,0.0,10766184.901478222,963,135,1327.0,174065.20699986612,450,14464.285714285716,6.348888888888889,0.19752098765432097,0.6727336366818341,0.2072103605180259,0.05306561491574041,98.07485323143383,91.72596434254496,2.1230326316618116,40.99287199506073,0.46447322366118304,60.92586874339031,0.0
base,2026,frequent,weekly_fixed,14850,2489,666,11156,11156,207880384.38956743,207880384.38956743,14098.167310727971,-751.8326892720293,0.0,12468221.83020085,1100,304,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.1676094276094276,0.044848484848484846,0.05969881678020796,31.3292606905066,-1.6707393094933984,0.6781865134667076,11.307279821232429,0.30303030303030304,26.436343066319136,0.0
base,2026,monthly,frequency_gate,3749,1024,343,3301,3301,155811539.33382714,155811539.33382714,65539.98008033773,61790.98008033774,0.0,16125662.958031125,1116,109,1802.0,232509.3933301273,450,14464.285714285716,8.331111111111111,0.2591901234567901,0.27313950386769803,0.09149106428380901,0.10390790669494093,145.6444001785283,137.3132890674172,4.2063624016907974,40.64327789245812,0.4806615097359296,62.0190432995805,0.0
base,2026,monthly,market_only,15120,1885,532,3301,3301,155811539.33382714,155811539.33382714,118062.30113505984,102942.30113505984,0.0,24786786.557458982,1692,169,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.12466931216931217,0.03518518518518519,0.16116328385337778,262.36066918902185,228.76066918902185,7.57725016002253,47.63114446536913,0.47023809523809523,61.07041746047376,0.0
base,2026,monthly,matched_calendar,2479,284,109,3301,3301,155811539.33382714,155811539.33382714,19286.03948371058,16807.03948371058,0.0,4740599.472574962,350,43,1035.0,127179.60749208338,450,14464.285714285716,5.5088888888888885,0.17138765432098763,0.1145623235175474,0.043969342476805166,0.033020296879733416,42.85786551935685,37.34897663046796,1.237779920933207,40.682701829764454,0.41750705929810406,51.30278640261532,0.0
