scenario,year,seed,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
low_response,2024,4101,matched_random_market,3563,584,52,8335,8335,259474712.15755534,259474712.15755534,13250.907720780087,9687.907720780087,0.0,2523985.584481366,136,13,1586.0,155176.48910025487,450,22500.0,7.917777777777777,0.15835555555555555,0.1639068200954252,0.014594442885209093,0.00623875224955009,29.446461601733528,21.52868382395575,0.5106820472252425,52.49993423992916,0.4451305079988774,43.55220014040271,0.0
low_response,2024,4101,user_aware,3563,2177,194,8335,8335,259474712.15755534,259474712.15755534,53397.197601892796,49834.197601892796,0.0,8924608.622359436,572,52,1548.0,147168.37042299734,450,22500.0,7.917777777777777,0.15835555555555555,0.6110019646365422,0.054448498456357006,0.023275344931013797,118.66043911531733,110.74266133753954,2.0578960145245118,59.831416548747164,0.43446533819814764,41.304622627840956,0.0
low_response,2024,4101,weekly_fixed,22950,3035,221,8335,8335,259474712.15755534,259474712.15755534,25535.33663776551,2585.336637765513,0.0,10601259.208266534,681,107,6480.0,119019.26355998935,450,22500.0,51.0,1.02,0.13224400871459696,0.00962962962962963,0.026514697060587882,56.7451925283678,5.745192528367807,0.9841165802030153,24.0870788423453,0.2823529411764706,5.186024555990821,0.0
low_response,2024,4102,frequency_gate,5082,1185,120,8009,8009,248325959.53102002,248325959.53102002,20017.194807247317,14935.194807247317,0.0,5271897.357114047,335,35,2244.0,226185.70899403322,450,22500.0,11.293333333333333,0.22586666666666666,0.23317591499409682,0.023612750885478158,0.014983143963041578,44.48265512721626,33.189321793882925,0.8060854710901394,37.969621658577154,0.44155844155844154,44.50722333609469,0.0
low_response,2024,4102,market_only,22320,2979,270,8009,8009,248325959.53102002,248325959.53102002,34079.284043870066,11759.284043870062,0.0,13215188.518899858,810,76,9900.0,955749.5476599063,450,22500.0,49.6,0.992,0.13346774193548386,0.012096774193548387,0.03371207391684355,75.73174231971126,26.13174231971125,1.3723609125776075,25.787966622747135,0.4435483870967742,42.82032023565888,0.0
low_response,2024,4102,matched_calendar,3419,428,42,8009,8009,248325959.53102002,248325959.53102002,-4343.092816169265,-7762.092816169265,0.0,1630875.6153319657,105,14,858.0,-149508.66347308544,450,22500.0,7.597777777777778,0.15195555555555557,0.12518280198888565,0.012284293653114946,0.005244100387064552,-9.651317369265032,-17.24909514704281,-0.17489483678514653,-26.630435671117848,0.2509505703422053,-43.728769661621946,0.0
low_response,2024,4102,matched_random_market,3419,526,53,8009,8009,248325959.53102002,248325959.53102002,-1857.8413211320767,-5276.841321132077,0.0,1861137.1078337145,115,18,1543.0,148290.67070153897,450,22500.0,7.597777777777778,0.15195555555555557,0.15384615384615385,0.015501608657502193,0.006617555250343364,-4.128536269182392,-11.726314046960171,-0.0748146236761043,-9.98229154269309,0.45130155016086576,43.3725272598827,0.0
low_response,2024,4102,user_aware,3419,2149,223,8009,8009,248325959.53102002,248325959.53102002,20391.948881250602,16972.948881250606,0.0,10565463.613404622,669,70,1513.0,156137.09826628806,450,22500.0,7.597777777777778,0.15195555555555557,0.6285463585843813,0.06522374963439602,0.027843675864652265,45.315441958334674,37.7176641805569,0.821176687276761,19.300571775552672,0.44252705469435505,45.66747536305588,0.0
low_response,2024,4102,weekly_fixed,22950,2944,266,8009,8009,248325959.53102002,248325959.53102002,35921.72654725768,12971.726547257676,0.0,12855825.31287296,817,119,6480.0,119019.26355998935,450,22500.0,51.0,1.02,0.12827886710239653,0.01159041394335512,0.033212635784742164,79.82605899390595,28.82605899390595,1.4465554312202489,27.941984021273274,0.2823529411764706,5.186024555990821,0.0
low_response,2024,4103,frequency_gate,5208,1152,100,8108,8108,248356818.6736752,248356818.6736752,4832.702181532091,-375.29781846790866,0.0,4938674.257799742,289,26,2272.0,209034.01479670923,450,22500.0,11.573333333333334,0.23146666666666665,0.22119815668202766,0.019201228878648235,0.0123334977799704,10.739338181182426,-0.8339951521509081,0.1945870545186017,9.785424041481807,0.4362519201228879,40.13709961534356,0.0
low_response,2024,4103,market_only,22320,2941,239,8108,8108,248356818.6736752,248356818.6736752,56494.56041991792,34174.56041991792,0.0,11575500.796436444,762,59,9900.0,955749.5476599063,450,22500.0,49.6,0.992,0.13176523297491038,0.010707885304659498,0.029477059694129254,125.5434675998176,75.94346759981761,2.2747336159973974,48.80528403342165,0.4435483870967742,42.82032023565888,0.0
low_response,2024,4103,matched_calendar,3439,464,42,8108,8108,248356818.6736752,248356818.6736752,-661.0715350136627,-4100.0715350136625,0.0,1990404.2611327888,117,14,871.0,-136562.4465885724,450,22500.0,7.642222222222222,0.15284444444444445,0.1349229427159058,0.012212852573422507,0.005180069067587568,-1.469047855585917,-9.11127007780814,-0.026617812973448812,-3.32129280429409,0.25327129979645246,-39.70992922028857,0.0
low_response,2024,4103,matched_random_market,3439,538,40,8108,8108,248356818.6736752,248356818.6736752,8204.931616106931,4765.931616106931,0.0,2261692.8550013704,114,10,1513.0,141528.55502871677,450,22500.0,7.642222222222222,0.15284444444444445,0.15644082582145974,0.011631288165164292,0.00493339911198816,18.233181369126513,10.590959146904291,0.33036868727520946,36.277833207825026,0.4399534748473393,41.153985178457916,0.0
low_response,2024,4103,user_aware,3439,2138,200,8108,8108,248356818.6736752,248356818.6736752,57702.78220918491,54263.78220918491,0.0,10199122.488737348,621,45,1486.0,143388.98668747,450,22500.0,7.642222222222222,0.15284444444444445,0.6216923524280314,0.05815644082582146,0.0246669955599408,128.2284049092998,120.58618268707757,2.32338224162078,56.576222388646414,0.43210235533585345,41.694965596821746,0.0
low_response,2024,4103,weekly_fixed,22950,2920,246,8108,8108,248356818.6736752,248356818.6736752,18173.964859212912,-4776.035140787088,0.0,11916986.803127669,849,104,6480.0,119019.26355998935,450,22500.0,51.0,1.02,0.1272331154684096,0.010718954248366013,0.030340404538727182,40.38658857602869,-10.613411423971305,0.73176830643383,15.250469904391494,0.2823529411764706,5.186024555990821,0.0
low_response,2025,4101,frequency_gate,4297,1014,98,8284,8284,258864432.24130648,258864432.24130648,18316.0175140771,14019.017514077099,0.0,4111921.676487313,272,25,1635.0,177637.70362303348,450,22435.714285714283,9.54888888888889,0.19152499204075138,0.2359785897137538,0.022806609262276005,0.011830033800096573,40.70226114239355,31.153372253504664,0.7075524959336013,44.54369259709223,0.38049802187572723,41.33993568141342,0.0
low_response,2025,4101,market_only,18180,2435,220,8284,8284,258864432.24130648,258864432.24130648,68345.61933334506,50165.61933334507,0.0,10050336.610150425,691,57,6930.0,748758.3869724876,450,22435.714285714283,40.4,0.8103151862464184,0.13393839383938394,0.0121012101210121,0.02655721873491067,151.87915407410014,111.47915407410017,2.6402089596316234,68.00331370425823,0.3811881188118812,41.18582986647346,0.0
low_response,2025,4101,matched_calendar,2796,373,43,8284,8284,258864432.24130648,258864432.24130648,8793.717935614923,5997.717935614923,0.0,1950972.335685973,128,17,604.0,2558.3483846258778,450,22435.714285714283,6.213333333333333,0.12462273161413565,0.13340486409155938,0.015379113018597998,0.005190729116368904,19.541595412477605,13.328262079144272,0.339703599273061,45.07351424090286,0.21602288984263232,0.9150029987932324,0.0
low_response,2025,4101,matched_random_market,2796,426,43,8284,8284,258864432.24130648,258864432.24130648,17784.02914357842,14988.02914357842,0.0,1742882.758812616,117,9,1077.0,119764.23773250292,450,22435.714285714283,6.213333333333333,0.12462273161413565,0.15236051502145923,0.015379113018597998,0.005190729116368904,39.5200647635076,33.30673143017427,0.6870016475264792,102.03801175756796,0.3851931330472103,42.83413366684654,0.0
low_response,2025,4101,user_aware,2796,1774,178,8284,8284,258864432.24130648,258864432.24130648,36977.69961024505,34181.69961024505,0.0,8126149.722472866,558,47,1041.0,119256.02346482937,450,22435.714285714283,6.213333333333333,0.12462273161413565,0.6344778254649499,0.06366237482117311,0.021487204249154998,82.17266580054455,75.95933246721123,1.4284581041158806,45.5045758115719,0.3723175965665236,42.652368907306645,0.0
low_response,2025,4101,weekly_fixed,22950,3039,234,8284,8284,258864432.24130648,258864432.24130648,-32434.304901229956,-55384.30490122995,0.0,10275840.499069981,710,147,4500.0,-772264.0712017276,450,22435.714285714283,51.0,1.022922636103152,0.13241830065359478,0.01019607843137255,0.028247223563495894,-72.07623311384435,-123.07623311384434,-1.2529455908796139,-31.563651561315528,0.19607843137254902,-33.64985059702517,0.0
low_response,2025,4102,frequency_gate,4218,937,76,8002,8002,249044930.38150916,249044930.38150916,13142.411899176812,8924.411899176812,0.0,3377706.7630888927,229,25,1655.0,193986.11269036707,450,22435.714285714283,9.373333333333333,0.18800382043935054,0.22214319582740635,0.018018018018018018,0.0094976255936016,29.20535977594847,19.83202644261514,0.5277124846124793,38.90927431236853,0.3923660502607871,45.99006939079352,0.0
low_response,2025,4102,market_only,18180,2405,211,8002,8002,249044930.38150916,249044930.38150916,20489.698631072664,2309.6986310726643,0.0,9729458.057852078,670,68,6930.0,748758.3869724876,450,22435.714285714283,40.4,0.8103151862464184,0.1322882288228823,0.011606160616061607,0.026368407898025494,45.532663624605924,5.132663624605921,0.8227310067980393,21.05944494466125,0.3811881188118812,41.18582986647346,0.0
low_response,2025,4102,matched_calendar,2791,341,38,8002,8002,249044930.38150916,249044930.38150916,6894.849617814315,4103.849617814315,0.0,1195431.5999089535,110,16,587.0,-17184.12507250005,450,22435.714285714283,6.202222222222222,0.12439987265202167,0.12217843067001075,0.01361519168756718,0.0047488127968008,15.321888039587368,9.119665817365144,0.27685163505445265,57.676655179095484,0.21031888212110356,-6.156977811716248,0.0
low_response,2025,4102,matched_random_market,2791,440,36,8002,8002,249044930.38150916,249044930.38150916,16218.09292389796,13427.09292389796,0.0,1908639.4457380278,113,9,1061.0,118115.18395932685,450,22435.714285714283,6.202222222222222,0.12439987265202167,0.15764958796130418,0.012898602651379433,0.004498875281179705,36.040206497551026,29.8379842753288,0.6512115263319612,84.97200956478603,0.3801504836975994,42.320022916276194,0.0
low_response,2025,4102,user_aware,2791,1738,169,8002,8002,249044930.38150916,249044930.38150916,30461.02754138449,27670.02754138449,0.0,7987374.6139715,539,55,1085.0,123783.05384168631,450,22435.714285714283,6.202222222222222,0.12439987265202167,0.6227158724471515,0.06055177355786456,0.021119720069982504,67.69117231418775,61.488950091965535,1.2231137367350373,38.13647038427636,0.38874955213185236,44.350789624394956,0.0
low_response,2025,4102,weekly_fixed,22950,2905,248,8002,8002,249044930.38150916,249044930.38150916,-45483.26409849603,-68433.26409849603,0.0,11569776.126814248,831,158,4500.0,-772264.0712017276,450,22435.714285714283,51.0,1.022922636103152,0.12657952069716777,0.010806100217864923,0.030992251937015745,-101.07392021888006,-152.07392021888006,-1.8263075674265172,-39.312138454506034,0.19607843137254902,-33.64985059702517,0.0
low_response,2025,4103,frequency_gate,4251,978,95,8071,8071,248383586.7778398,248383586.7778398,16423.667422194667,12172.667422194667,0.0,3972604.021154329,291,30,1569.0,172596.13838836807,450,22435.714285714283,9.446666666666667,0.1894746895893028,0.2300635144671842,0.022347682898141614,0.011770536488663115,36.49703871598815,27.05037204932148,0.661221928358913,41.342321899534305,0.36908962597035994,40.6013028436528,0.0
low_response,2025,4103,market_only,18180,2392,192,8071,8071,248383586.7778398,248383586.7778398,28178.805855244238,9998.805855244236,0.0,9524557.280270875,614,62,6930.0,748758.3869724876,450,22435.714285714283,40.4,0.8103151862464184,0.13157315731573158,0.010561056105610561,0.023788873745508612,62.61956856720942,22.219568567209414,1.1344874361786244,29.585423265408558,0.3811881188118812,41.18582986647346,0.0
low_response,2025,4103,matched_calendar,2771,349,34,8071,8071,248383586.7778398,248383586.7778398,3635.220533859908,864.220533859908,0.0,1553086.2791171959,97,20,546.0,-17889.69519033018,450,22435.714285714283,6.157777777777778,0.12350843680356575,0.1259473114399134,0.012269938650306749,0.004212613059100483,8.078267853022018,1.92049007524424,0.14635510264659055,23.406430040230845,0.19704077950198484,-6.456043013471737,0.0
low_response,2025,4103,matched_random_market,2771,427,32,8071,8071,248383586.7778398,248383586.7778398,5657.64056072733,2886.64056072733,0.0,1783413.2898622185,91,10,1012.0,96066.03993944761,450,22435.714285714283,6.157777777777778,0.12350843680356575,0.15409599422591122,0.01154817755322988,0.003964812290918102,12.572534579394066,6.414756801616289,0.22777835822894604,31.723664912043038,0.365211115120895,34.66836518926294,0.0
low_response,2025,4103,user_aware,2771,1740,161,8071,8071,248383586.7778398,248383586.7778398,46462.391527637614,43691.391527637614,0.0,8656477.435239552,520,47,1045.0,117672.56666256367,450,22435.714285714283,6.157777777777778,0.12350843680356575,0.6279321544568748,0.058101768314687836,0.0199479618386817,103.2497589503058,97.09198117252804,1.8705902483482002,53.673554716950356,0.3771201732226633,42.46574040511139,0.0
low_response,2025,4103,weekly_fixed,22950,3078,214,8071,8071,248383586.7778398,248383586.7778398,-22899.269239213736,-45849.26923921374,0.0,9371078.782638758,618,117,4500.0,-772264.0712017276,450,22435.714285714283,51.0,1.022922636103152,0.13411764705882354,0.009324618736383442,0.026514682195514807,-50.88726497603052,-101.88726497603054,-0.9219316596670047,-24.436107912824138,0.19607843137254902,-33.64985059702517,0.0
low_response,2026,4101,frequency_gate,3538,854,77,5352,5352,166206358.42126054,166206358.42126054,19416.991956268157,15878.991956268155,0.0,3274785.514331969,224,21,1716.0,219079.0159227346,450,14464.285714285716,7.862222222222222,0.24460246913580244,0.2413793103448276,0.021763708309779535,0.014387144992526158,43.14887101392924,35.28664879170701,1.1682460370772678,59.292408224265266,0.48501978518937255,61.92171167968756,0.0
low_response,2026,4101,market_only,15120,2038,161,5352,5352,166206358.42126054,166206358.42126054,45814.50333241189,30694.503332411892,0.0,7653866.224432271,507,46,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.1347883597883598,0.010648148148148148,0.03008221225710015,101.81000740535976,68.21000740535976,2.756483191593196,59.85798809256064,0.47023809523809523,61.07041746047376,0.0
low_response,2026,4101,matched_calendar,2370,345,38,5352,5352,166206358.42126054,166206358.42126054,-1630.7927734136456,-4000.7927734136456,0.0,1388906.9097871387,120,13,1001.0,118720.08881524383,450,14464.285714285716,5.266666666666667,0.16385185185185183,0.14556962025316456,0.016033755274261603,0.007100149476831091,-3.6239839409192123,-8.89065060758588,-0.09811855508441489,-11.741555621345263,0.42236286919831223,50.09286447900583,0.0
low_response,2026,4101,matched_random_market,2370,397,25,5352,5352,166206358.42126054,166206358.42126054,-626.0721490944533,-2996.0721490944534,0.0,729944.1361780377,67,6,1081.0,130767.82912041953,450,14464.285714285716,5.266666666666667,0.16385185185185183,0.16751054852320676,0.010548523206751054,0.004671150971599402,-1.3912714424321184,-6.657938109098786,-0.03766836329496094,-8.57698717017641,0.45611814345991564,55.17629920692807,0.0
low_response,2026,4101,user_aware,2370,1493,133,5352,5352,166206358.42126054,166206358.42126054,41013.16379853313,38643.16379853313,0.0,6481264.901846357,418,38,1109.0,144421.97020852054,450,14464.285714285716,5.266666666666667,0.16385185185185183,0.629957805907173,0.056118143459915615,0.02485052316890882,91.14036399674029,85.87369733007363,2.4676049814281273,63.27956721356886,0.4679324894514768,60.937540172371534,0.0
low_response,2026,4101,weekly_fixed,14850,1933,181,5352,5352,166206358.42126054,166206358.42126054,-11867.017215791739,-26717.01721579174,0.0,8093197.101614207,586,91,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.13016835016835016,0.012188552188552188,0.033819133034379674,-26.371149368426085,-59.37114936842609,-0.7139929740662527,-14.66295342470386,0.30303030303030304,26.436343066319136,0.0
low_response,2026,4102,frequency_gate,3506,805,74,5142,5142,159659921.89125326,159659921.89125326,14069.241392677304,10563.241392677304,0.0,2947575.361978703,210,20,1681.0,219144.1721195272,450,14464.285714285716,7.791111111111111,0.2423901234567901,0.2296063890473474,0.021106674272675412,0.014391287436795021,31.26498087261623,23.47386976150512,0.8812005684344549,47.73157481962613,0.47946377638334287,62.50546837408078,0.0
low_response,2026,4102,market_only,15120,1971,163,5142,5142,159659921.89125326,159659921.89125326,49114.779083587986,33994.779083587986,0.0,7348923.713052672,531,43,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.13035714285714287,0.01078042328042328,0.031699727732399846,109.14395351908442,75.54395351908441,3.076212145277184,66.83261522548338,0.47023809523809523,61.07041746047376,0.0
low_response,2026,4102,matched_calendar,2318,284,20,5142,5142,159659921.89125326,159659921.89125326,13838.854160708692,11520.854160708692,0.0,1205979.555677884,73,4,951.0,115015.86222219036,450,14464.285714285716,5.151111111111111,0.16025679012345678,0.12251941328731665,0.008628127696289905,0.0038895371450797353,30.753009246019314,25.601898134908204,0.8667706959129381,114.7519797956263,0.410267471958585,49.61857731759722,0.0
low_response,2026,4102,matched_random_market,2318,374,44,5142,5142,159659921.89125326,159659921.89125326,-645.5764165769407,-2963.5764165769406,0.0,1277305.5236815105,108,16,1075.0,145687.8094982822,450,14464.285714285716,5.151111111111111,0.16025679012345678,0.16134598792062121,0.01898188093183779,0.008556981719175419,-1.4346142590598683,-6.585725370170979,-0.0404344690220162,-5.054205157715358,0.4637618636755824,62.85065120719681,0.0
low_response,2026,4102,user_aware,2318,1447,131,5142,5142,159659921.89125326,159659921.89125326,50248.28065894469,47930.28065894469,0.0,6015733.485047631,435,33,1083.0,144375.40480426556,450,14464.285714285716,5.151111111111111,0.16025679012345678,0.6242450388265747,0.05651423641069888,0.025476468300272267,111.66284590876599,106.51173479765487,3.14720689223245,83.52810307145253,0.4672131147540984,62.28447144273752,0.0
low_response,2026,4102,weekly_fixed,14850,1921,152,5142,5142,159659921.89125326,159659921.89125326,22708.61922221966,7858.619222219659,0.0,8015148.156908557,510,76,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.12936026936026937,0.010235690235690235,0.02956048230260599,50.46359827159924,17.463598271599242,1.4223118083251247,28.33212659038155,0.30303030303030304,26.436343066319136,0.0
low_response,2026,4103,frequency_gate,3589,808,79,5205,5205,160156198.3293349,160156198.3293349,9340.73143884222,5751.73143884222,0.0,3492031.4593924456,275,26,1681.0,222404.97773668898,450,14464.285714285716,7.975555555555555,0.24812839506172837,0.22513234884368905,0.02201170242407356,0.015177713736791547,20.757180975204932,12.781625419649378,0.5832263462969157,26.748703576878285,0.4683755920869323,61.96850870345193,0.0
low_response,2026,4103,market_only,15120,1995,159,5205,5205,160156198.3293349,160156198.3293349,37938.91871142142,22818.918711421422,0.0,7324722.324533696,587,53,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.13194444444444445,0.010515873015873017,0.03054755043227666,84.30870824760316,50.70870824760316,2.3688698350223243,51.795709148382876,0.47023809523809523,61.07041746047376,0.0
low_response,2026,4103,matched_calendar,2337,313,39,5205,5205,160156198.3293349,160156198.3293349,1702.5448315332071,-634.4551684667927,0.0,1417824.7452624382,101,19,980.0,114926.21577558627,450,14464.285714285716,5.193333333333333,0.16157037037037036,0.1339323919554985,0.01668806161745828,0.007492795389048991,3.7834329589626825,-1.4099003743706504,0.10630527255849338,12.00814724966637,0.4193410355156183,49.176814623699734,0.0
low_response,2026,4103,matched_random_market,2337,361,41,5205,5205,160156198.3293349,160156198.3293349,7030.610216753539,4693.610216753539,0.0,1754426.6880981617,153,14,1105.0,145100.14093088923,450,14464.285714285716,5.193333333333333,0.16157037037037036,0.15447154471544716,0.017543859649122806,0.007877041306436119,15.623578259452309,10.430244926118975,0.43898458443027255,40.07354803964411,0.47282841249465124,62.08820750145025,0.0
low_response,2026,4103,user_aware,2337,1445,133,5205,5205,160156198.3293349,160156198.3293349,29077.77315945336,26740.77315945336,0.0,6233924.132773648,496,42,1080.0,137482.91887593496,450,14464.285714285716,5.193333333333333,0.16157037037037036,0.6183140778776208,0.056910569105691054,0.025552353506243995,64.61727368767414,59.4239403543408,1.8155883732741769,46.64441295745421,0.4621309370988447,58.82880568075951,0.0
low_response,2026,4103,weekly_fixed,14850,1907,150,5205,5205,160156198.3293349,160156198.3293349,51775.635955326834,36925.635955326834,0.0,7305558.769186025,501,70,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.12841750841750843,0.010101010101010102,0.02881844380403458,115.05696878961518,82.05696878961518,3.2328212392291396,70.87156176706193,0.30303030303030304,26.436343066319136,0.0
narrow_flexibility,2023,4101,frequency_gate,4515,276,80,8278,8278,256678134.08325148,256678134.08325148,11610.27333101951,7095.273331019512,0.0,3877400.4268843774,102,14,2420.0,361699.6363793027,450,22371.428571428572,10.033333333333333,0.2018199233716475,0.061129568106312294,0.017718715393133997,0.009664170089393574,25.80060740226558,15.767274068932249,0.4523281023717358,29.94344677562425,0.5359911406423035,80.1106614350615,0.0
narrow_flexibility,2023,4101,market_only,19170,684,192,8278,8278,256678134.08325148,256678134.08325148,52657.76251466884,33487.76251466884,0.0,10374099.256066967,260,40,10170.0,1546814.314715404,450,22371.428571428572,42.6,0.8568965517241379,0.03568075117370892,0.01001564945226917,0.023194008214544575,117.01725003259742,74.41725003259741,2.05150947908908,50.7588767129576,0.5305164319248826,80.68932262469505,0.0
narrow_flexibility,2023,4101,matched_calendar,2003,55,18,8278,8278,256678134.08325148,256678134.08325148,-3641.6473038864124,-5644.647303886412,0.0,820159.9391857018,22,8,445.0,-82643.49417239515,450,22371.428571428572,4.4511111111111115,0.0895338441890166,0.02745881178232651,0.008986520219670495,0.002174438270113554,-8.092549564192028,-12.543660675303139,-0.14187602371713023,-44.40167252623961,0.22216674987518722,-41.259857300247205,0.0
narrow_flexibility,2023,4101,matched_random_market,2003,92,37,8278,8278,256678134.08325148,256678134.08325148,5984.472977231572,3981.4729772315723,0.0,1304956.7752316042,42,5,1079.0,168341.68614883142,450,22371.428571428572,4.4511111111111115,0.0895338441890166,0.04593110334498253,0.018472291562656017,0.004469678666344528,13.298828838292383,8.847717727181271,0.23315086805526478,45.85954945649021,0.5386919620569146,84.04477591054989,0.0
narrow_flexibility,2023,4101,user_aware,2003,516,158,8278,8278,256678134.08325148,256678134.08325148,45219.118032087026,43216.118032087026,0.0,7595752.805050479,203,31,1066.0,162340.91534179376,450,22371.428571428572,4.4511111111111115,0.0895338441890166,0.25761357963055415,0.07888167748377434,0.019086735926552308,100.4869289601934,96.03581784908228,1.7617051095369336,59.532108525201686,0.5322016974538193,81.04888434438031,0.0
narrow_flexibility,2023,4101,weekly_fixed,22500,767,224,8278,8278,256678134.08325148,256678134.08325148,-12688.578671728612,-35188.57867172861,0.0,10005837.057960764,267,109,7650.0,378180.8992921908,450,22371.428571428572,50.0,1.0057471264367817,0.03408888888888889,0.009955555555555556,0.027059676250302006,-28.196841492730247,-78.19684149273024,-0.4943381218289975,-12.68117659544878,0.34,16.808039968541813,0.0
narrow_flexibility,2023,4102,frequency_gate,4455,254,85,7973,7973,245380996.00151533,245380996.00151533,12013.370171416867,7558.370171416868,0.0,3047681.990404699,100,12,2342.0,357053.36884583015,450,22371.428571428572,9.9,0.19913793103448274,0.05701459034792368,0.019079685746352413,0.010660980810234541,26.69637815870415,16.79637815870415,0.48958030031562344,39.418056769832546,0.5257014590347924,80.14665967358701,0.0
narrow_flexibility,2023,4102,market_only,19170,666,198,7973,7973,245380996.00151533,245380996.00151533,28842.085473690804,9672.085473690802,0.0,7627293.398975564,242,42,10170.0,1546814.314715404,450,22371.428571428572,42.6,0.8568965517241379,0.03474178403755868,0.010328638497652582,0.02483381412266399,64.09352327486846,21.493523274868448,1.17540013055912,37.814312318921196,0.5305164319248826,80.68932262469505,0.0
narrow_flexibility,2023,4102,matched_calendar,1924,60,23,7973,7973,245380996.00151533,245380996.00151533,-7161.680342450032,-9085.680342450032,0.0,905286.4724963485,27,11,417.0,-82754.00461752494,450,22371.428571428572,4.275555555555556,0.08600255427841634,0.031185031185031187,0.011954261954261955,0.002884735983945817,-15.914845205444516,-20.19040076100007,-0.2918596166430837,-79.1095477512387,0.21673596673596673,-43.0114369113955,0.0
narrow_flexibility,2023,4102,matched_random_market,1924,92,33,7973,7973,245380996.00151533,245380996.00151533,4156.475820736663,2232.4758207366635,0.0,1260780.6910980796,40,8,1018.0,152885.2977336589,450,22371.428571428572,4.275555555555556,0.08600255427841634,0.04781704781704782,0.017151767151767153,0.004138969020443998,9.236612934970362,4.961057379414808,0.16938866042873976,32.96747681880004,0.5291060291060291,79.46221295928217,0.0
narrow_flexibility,2023,4102,user_aware,1924,501,164,7973,7973,245380996.00151533,245380996.00151533,25046.962471695544,23122.962471695544,0.0,6414518.382458764,199,35,978.0,143223.3767358014,450,22371.428571428572,4.275555555555556,0.08600255427841634,0.2603950103950104,0.08523908523908524,0.020569421798570173,55.659916603767876,51.38436104821232,1.0207376642786499,39.04730016861334,0.5083160083160083,74.44042449885728,0.0
narrow_flexibility,2023,4102,weekly_fixed,22500,728,219,7973,7973,245380996.00151533,245380996.00151533,-7217.97881381582,-29717.978813815822,0.0,10345924.897675848,277,90,7650.0,378180.8992921908,450,22371.428571428572,50.0,1.0057471264367817,0.032355555555555554,0.009733333333333333,0.027467703499310173,-16.03995291959071,-66.03995291959072,-0.2941539455553944,-6.976639483858324,0.34,16.808039968541813,0.0
narrow_flexibility,2023,4103,frequency_gate,4476,232,88,8035,8035,247664255.9775431,247664255.9775431,13438.495641817766,8962.495641817766,0.0,2909126.6017660536,101,18,2379.0,368404.6130428536,450,22371.428571428572,9.946666666666667,0.2000766283524904,0.05183199285075961,0.01966041108132261,0.010952084629744866,29.863323648483924,19.91665698181726,0.542609412439246,46.194261994853065,0.5315013404825737,82.30666064406917,0.0
narrow_flexibility,2023,4103,market_only,19170,643,198,8035,8035,247664255.9775431,247664255.9775431,23806.01924684169,4636.019246841691,0.0,7994653.803320298,242,44,10170.0,1546814.314715404,450,22371.428571428572,42.6,0.8568965517241379,0.033541992696922276,0.010328638497652582,0.02464219041692595,52.902264992981536,10.302264992981534,0.9612214387933435,29.77742355391887,0.5305164319248826,80.68932262469505,0.0
narrow_flexibility,2023,4103,matched_calendar,1917,60,26,8035,8035,247664255.9775431,247664255.9775431,-3457.3302182772372,-5374.330218277237,0.0,1083975.0262009418,30,9,423.0,-84803.02858448413,450,22371.428571428572,4.26,0.0856896551724138,0.03129890453834116,0.013562858633281168,0.003235843186060983,-7.682956040616083,-11.942956040616082,-0.13959746450415236,-31.894925018653847,0.22065727699530516,-44.23736493713309,0.0
narrow_flexibility,2023,4103,matched_random_market,1917,87,30,8035,8035,247664255.9775431,247664255.9775431,4471.635864895797,2554.6358648957967,0.0,1317054.1789372012,41,8,985.0,153839.70515517963,450,22371.428571428572,4.26,0.0856896551724138,0.04538341158059468,0.01564945226917058,0.00373366521468575,9.936968588657326,5.676968588657326,0.1805523307045673,33.95179891919245,0.5138236828377674,80.25023743097529,0.0
narrow_flexibility,2023,4103,user_aware,1917,473,171,8035,8035,247664255.9775431,247664255.9775431,15280.43686346608,13363.43686346608,0.0,7151040.092633743,219,37,1005.0,154629.82694446194,450,22371.428571428572,4.26,0.0856896551724138,0.2467396974439228,0.0892018779342723,0.021281891723708774,33.95652636325796,29.696526363257956,0.6169819218826488,21.368131999716233,0.5242566510172144,80.6624032052488,0.0
