scenario,year,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
high_contact_cost,2025,user_aware,8376,5172,1778,24357,24357,756292949.4006555,756292949.4006555,380927.3534480954,297167.3534480954,0.0,82583007.57096255,5681,510,3180.0,361451.27641551703,1350,67307.14285714286,6.204444444444444,0.12444444444444445,0.6174785100286533,0.21227316141356256,0.07299749558648438,282.16840996155213,220.12396551710768,5.036769862127783,46.12660214884633,0.37965616045845274,43.15320874110757,0.0
high_contact_cost,2025,weekly_fixed,68850,8880,2553,24357,24357,756292949.4006555,756292949.4006555,-384961.64375115786,-1073461.643751158,0.0,115608429.87622683,7854,1493,13500.0,-2316792.2136051827,1350,67307.14285714286,51.0,1.0229226361031518,0.1289760348583878,0.03708061002178649,0.1048158640226629,-285.1567731490058,-795.1567731490059,-5.090112820121237,-33.29875201689938,0.19607843137254902,-33.649850597025164,0.0
high_contact_cost,2026,frequency_gate,10633,2449,784,15699,15699,486022478.6418487,486022478.6418487,220030.4640269255,113700.4640269255,0.0,35260971.85881047,2466,225,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.2303206997084548,0.07373271889400922,0.049939486591502644,162.98552890883371,84.22256594587074,4.527166410940152,62.40056709382719,0.47756982977522805,62.12998831740344,0.0
high_contact_cost,2026,market_only,45360,5874,1643,15699,15699,486022478.6418487,486022478.6418487,489540.4761655574,35940.47616555741,0.0,74736109.61076987,5239,464,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.1294973544973545,0.036221340388007055,0.10465634753805975,362.62257493744994,26.622574937449933,10.07238343241941,65.50253668743443,0.47023809523809523,61.070417460473756,0.0
high_contact_cost,2026,matched_calendar,7050,934,319,15699,15699,486022478.6418487,486022478.6418487,27881.746418317984,-42618.25358168202,0.0,12348490.977287224,897,122,2944.0,351430.6718235235,1350,43392.857142857145,5.222222222222222,0.16246913580246913,0.1324822695035461,0.04524822695035461,0.02031976559016498,20.653145495050357,-31.569076727171865,0.5736719522979948,22.579071782618076,0.4175886524822695,49.84832224447141,0.0
high_contact_cost,2026,matched_random_market,7050,1139,372,15699,15699,486022478.6418487,486022478.6418487,58475.89310760903,-12024.106892390968,0.0,14060803.510457031,1044,105,3275.0,423465.08565257554,1350,43392.857142857145,5.222222222222222,0.16246913580246913,0.16156028368794326,0.05276595744680851,0.023695776801070132,43.315476376006686,-8.906745846215532,1.2031520285031936,41.587874451215015,0.4645390070921986,60.06596959611001,0.0
high_contact_cost,2026,user_aware,7050,4299,1392,15699,15699,486022478.6418487,486022478.6418487,439920.38775884185,369420.38775884185,0.0,64821306.76402816,4531,388,3285.0,427991.05785247,1350,43392.857142857145,5.222222222222222,0.16246913580246913,0.6097872340425532,0.1974468085106383,0.08866806802981081,325.8669538954384,273.6447316732162,9.051441180008064,67.86663363025113,0.46595744680851064,60.70795146843547,0.0
high_contact_cost,2026,weekly_fixed,44550,5656,1605,15699,15699,486022478.6418487,486022478.6418487,273564.5420367724,-171935.45796322756,0.0,75572709.77005127,5268,726,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.1269584736251403,0.036026936026936025,0.1022358111981655,202.64040150872032,-127.35959849127967,5.62863970409819,36.19885311366503,0.30303030303030304,26.436343066319132,0.0
high_response,2023,frequency_gate,13446,3037,2007,24286,24286,749723386.0623099,749723386.0623099,586278.4072586817,572832.4072586817,0.0,84473317.22319598,5978,473,7141.0,1087157.6182679865,1350,67114.28571428571,9.96,0.20034482758620692,0.22586642867767365,0.14926372155287818,0.08264020423289138,434.2803016730976,424.32030167309756,7.819929565461838,69.40397589804752,0.5310873122118102,80.85360837929395,0.0
high_response,2023,market_only,57510,7316,4322,24286,24286,749723386.0623099,749723386.0623099,1398725.9412542093,1341215.9412542093,0.0,191152020.08219528,13547,1104,30510.0,4640442.944146212,1350,67114.28571428571,42.6,0.856896551724138,0.12721265866805773,0.07515214745261693,0.1779626122045623,1036.0932898179328,993.4932898179328,18.656560102794508,73.17348467741841,0.5305164319248826,80.68932262469505,0.0
high_response,2023,matched_calendar,9133,1210,861,24286,24286,749723386.0623099,749723386.0623099,-21031.62006696338,-30164.62006696338,0.0,33406382.603805516,2387,351,2524.0,-140382.54913211078,1350,67114.28571428571,6.765185185185185,0.13608131119625375,0.13248658710171904,0.09427351363188438,0.03545252408795191,-15.578977827380282,-22.344163012565467,-0.2805250637495178,-6.295689155092041,0.27636045111135443,-15.370913076985742,0.0
high_response,2023,matched_random_market,9133,1514,1047,24286,24286,749723386.0623099,749723386.0623099,325269.5722735466,316136.5722735466,0.0,40223855.74974919,2873,251,4839.0,744187.0408383395,1350,67114.28571428571,6.765185185185185,0.13608131119625375,0.16577247344793605,0.114639220409504,0.043111257514617474,240.9404239063308,234.17523872114563,4.338527759977242,80.86484157490914,0.5298368553596846,81.48330678181753,0.0
high_response,2023,user_aware,9133,5425,3638,24286,24286,749723386.0623099,749723386.0623099,1123042.3144220996,1113909.3144220996,0.0,157954252.63738388,11177,921,4815.0,734717.8508397662,1350,67114.28571428571,6.765185185185185,0.13608131119625375,0.5939997810139056,0.39833570568268917,0.14979823766779216,831.883195868222,825.1180106830368,14.97942221491225,71.09921358054676,0.5272090222270885,80.44649631443843,0.0
high_response,2023,weekly_fixed,67500,8533,4986,24286,24286,749723386.0623099,749723386.0623099,394456.0890092777,326956.0890092777,0.0,220563544.84310818,15573,2059,22950.0,1134542.6978765724,1350,67114.28571428571,50.0,1.0057471264367817,0.1264148148148148,0.07386666666666666,0.2053034670180351,292.1896955624279,242.18969556242791,5.261355005624624,17.88401112658319,0.34,16.808039968541813,0.0
high_response,2024,frequency_gate,15572,3482,2271,24452,24452,756157490.3622506,756157490.3622506,330842.7688373256,315270.7688373256,0.0,99797047.65891363,6859,643,6814.0,654712.1876474975,1350,67500.0,11.534814814814816,0.2306962962962963,0.22360647315694837,0.14583868481890572,0.09287583837722886,245.06871765727823,233.53390284246342,4.3753156327107146,33.1515587483189,0.4375802722835859,42.044193915200196,0.0
high_response,2024,market_only,66960,8460,4827,24452,24452,756157490.3622506,756157490.3622506,873222.2489258882,806262.2489258882,0.0,213061288.65526962,15279,1329,29700.0,2867248.642979719,1350,67500.0,49.6,0.992,0.12634408602150538,0.07208781362007169,0.19740716505807296,646.8312955006579,597.2312955006579,11.548153130210425,40.98455681166701,0.4435483870967742,42.82032023565889,0.0
high_response,2024,matched_calendar,10497,1412,940,24452,24452,756157490.3622506,756157490.3622506,-33831.986899689655,-44328.986899689655,0.0,37802255.201335594,2571,422,2658.0,-432109.17799849866,1350,67500.0,7.775555555555556,0.1555111111111111,0.13451462322568353,0.08954939506525673,0.03844266317683625,-25.06073103680715,-32.836286592362704,-0.4474198474643404,-8.949727131225318,0.25321520434409833,-41.16501648075628,0.0
high_response,2024,matched_random_market,10497,1649,1052,24452,24452,756157490.3622506,756157490.3622506,165154.95267481095,154657.95267481095,0.0,41901149.0994126,2800,301,4674.0,448023.3914179462,1350,67500.0,7.775555555555556,0.1555111111111111,0.15709250261979613,0.10021911022196818,0.0430230655979061,122.33700198134144,114.56144642578589,2.18413432095595,39.415375526569086,0.44527007716490424,42.68108901761896,0.0
high_response,2024,user_aware,10497,6200,4138,24452,24452,756157490.3622506,756157490.3622506,746341.3118217638,735844.3118217638,0.0,183350503.52394184,13071,1155,4585.0,450334.35652966314,1350,67500.0,7.775555555555556,0.1555111111111111,0.5906449461750977,0.3942078689149281,0.16922951087845575,552.8454161642694,545.0698606087138,9.870183411979635,40.70571378192625,0.4367914642278746,42.901243834396794,0.0
high_response,2024,weekly_fixed,68850,8543,4946,24452,24452,756157490.3622506,756157490.3622506,146778.99412363084,77928.99412363082,0.0,220133510.01515004,15872,2363,19440.0,357057.7906799681,1350,67500.0,51.0,1.02,0.12408133623819899,0.07183732752360203,0.20227384263045967,108.72518083231914,57.725180832319126,1.9411167117224981,6.667726059223296,0.2823529411764706,5.186024555990822,0.0
high_response,2025,frequency_gate,12766,2893,1982,24357,24357,756292949.4006555,756292949.4006555,435118.55122527806,422352.55122527806,0.0,86161218.75521864,5986,592,4859.0,544219.9547017686,1350,67307.14285714286,9.456296296296296,0.1896678340231349,0.22661757794140686,0.1552561491461695,0.08137291127807202,322.3100379446504,312.8537416483541,5.753306989971272,50.50051026569581,0.3806203979320069,42.63042101690181,0.0
high_response,2025,market_only,54540,6947,4174,24357,24357,756292949.4006555,756292949.4006555,826645.5540620346,772105.5540620346,0.0,189918523.85695878,13292,1236,20790.0,2246275.160917463,1350,67307.14285714286,40.4,0.8103151862464184,0.12737440410707737,0.07653098643197653,0.17136757400336658,612.3300400459516,571.9300400459515,10.930229545536976,43.526325777713,0.3811881188118812,41.18582986647346,0.0
high_response,2025,matched_calendar,8404,1070,748,24357,24357,756292949.4006555,756292949.4006555,61069.240536786885,52665.240536786885,0.0,31146542.59325361,2292,346,1744.0,-35343.38494872959,1350,67307.14285714286,6.225185185185185,0.12486044784039053,0.1273203236554022,0.08900523560209424,0.030709857535821325,45.23647447169399,39.011289286508806,0.8074812886353474,19.607068859711763,0.20752022846263685,-4.205543187616562,0.0
high_response,2025,matched_random_market,8404,1294,877,24357,24357,756292949.4006555,756292949.4006555,144381.70610216723,135977.70610216723,0.0,36218315.7704493,2450,245,3167.0,335463.0074608796,1350,67307.14285714286,6.225185185185185,0.12486044784039053,0.15397429795335554,0.10435506901475487,0.036006076281972325,106.94941192753127,100.72422674234609,1.9090711637148852,39.864279448347226,0.376844359828653,39.917064190966165,0.0
high_response,2025,user_aware,8404,5083,3503,24357,24357,756292949.4006555,756292949.4006555,771965.267423384,763561.267423384,0.0,161395749.6146423,11267,1023,3193.0,362636.4090513375,1350,67307.14285714286,6.225185185185185,0.12486044784039053,0.6048310328415041,0.4168253212755831,0.14381902533152688,571.8261240173215,565.6009388321363,10.207225494236704,47.830582234449935,0.3799381247025226,43.15045324266272,0.0
high_response,2025,weekly_fixed,68850,8674,5008,24357,24357,756292949.4006555,756292949.4006555,-799533.8596454109,-868383.8596454109,0.0,222724469.72054932,15602,2889,13500.0,-2316792.2136051827,1350,67307.14285714286,51.0,1.0229226361031518,0.1259840232389252,0.07273783587509078,0.20560824403662192,-592.2473034410451,-643.2473034410451,-10.571748160273382,-35.89789036869545,0.19607843137254902,-33.649850597025164,0.0
high_response,2026,frequency_gate,10633,2424,1611,15699,15699,486022478.6418487,486022478.6418487,396539.47839565907,385906.47839565907,0.0,71333073.50046231,4986,413,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.22796952882535504,0.15150945170695007,0.10261800114656984,293.73294695974744,285.85665066345115,8.158871159699387,55.58984899102786,0.47756982977522805,62.12998831740344,0.0
high_response,2026,market_only,45360,5712,3238,15699,15699,486022478.6418487,486022478.6418487,807121.1466269534,761761.1466269534,0.0,141301721.22003385,10066,883,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.1259259259259259,0.07138447971781305,0.20625517548888464,597.8675160199655,564.2675160199655,16.606662903378247,57.12040445495431,0.47023809523809523,61.070417460473756,0.0
high_response,2026,matched_calendar,7090,950,644,15699,15699,486022478.6418487,486022478.6418487,24726.548253252506,17636.548253252506,0.0,25941337.568580404,1838,238,2952.0,352117.5347248271,1350,43392.857142857145,5.2518518518518515,0.1633909465020576,0.13399153737658676,0.09083215796897039,0.04102172112873431,18.31596166907593,13.064109817224079,0.5087531819999126,9.531716777472868,0.416361071932299,49.66396822635079,0.0
high_response,2026,matched_random_market,7090,1141,787,15699,15699,486022478.6418487,486022478.6418487,146762.17526298287,139672.17526298287,0.0,32666001.40068406,2264,214,3299.0,425637.9323920293,1350,43392.857142857145,5.2518518518518515,0.1633909465020576,0.1609308885754584,0.11100141043723555,0.050130581565704824,108.71272241702435,103.4608705651725,3.019658178631946,44.92811148287942,0.46530324400564177,60.033558870526,0.0
high_response,2026,user_aware,7090,4190,2822,15699,15699,486022478.6418487,486022478.6418487,816928.134041449,809838.134041449,0.0,126155819.66677979,9100,753,3302.0,429479.01849923754,1350,43392.857142857145,5.2518518518518515,0.1633909465020576,0.5909732016925247,0.3980253878702398,0.1797566723995159,605.1319511418142,599.8800992899622,16.80844343505037,64.75548541472226,0.46572637517630466,60.575319957579346,0.0
high_response,2026,weekly_fixed,44550,5520,3216,15699,15699,486022478.6418487,486022478.6418487,467957.5214539335,423407.5214539335,0.0,147877306.761986,10449,1455,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.12390572390572391,0.07218855218855219,0.20485381234473532,346.63520107698776,313.63520107698776,9.628310253501109,31.644985407201695,0.30303030303030304,26.436343066319132,0.0
low_response,2023,frequency_gate,13446,3065,308,24286,24286,749723386.0623099,749723386.0623099,111708.35345433997,98262.35345433997,0.0,12719887.300390102,863,53,7141.0,1087157.6182679865,1350,67114.28571428571,9.96,0.20034482758620692,0.22794883236650304,0.022906440577123308,0.012682203738779544,82.74692848469627,72.78692848469628,1.4899942502934789,87.8218106939627,0.5310873122118102,80.85360837929395,0.0
low_response,2023,market_only,57510,7639,628,24286,24286,749723386.0623099,749723386.0623099,198377.1033369892,140867.1033369892,0.0,28785719.951653585,1857,134,30510.0,4640442.944146212,1350,67114.28571428571,42.6,0.856896551724138,0.13282907320466006,0.010919840027821249,0.02585851931153751,146.94600247184385,104.34600247184386,2.6460039399184754,68.91510918266734,0.5305164319248826,80.68932262469505,0.0
low_response,2023,matched_calendar,9067,1200,127,24286,24286,749723386.0623099,749723386.0623099,-31267.31144417329,-40334.31144417329,0.0,5053414.137652761,346,58,2478.0,-142464.43016474068,1350,67114.28571428571,6.716296296296297,0.13509791400596,0.132348075438403,0.01400683798389765,0.0052293502429383186,-23.160971440128364,-29.87726773642466,-0.41705130219286835,-61.87363749034926,0.2732987757803022,-15.712410958943497,0.0
low_response,2023,matched_random_market,9067,1509,140,24286,24286,749723386.0623099,749723386.0623099,41941.004334342644,32874.004334342644,0.0,5158533.714602221,349,23,4803.0,738442.408493314,1350,67114.28571428571,6.716296296296297,0.13509791400596,0.16642770486379177,0.015440608801147017,0.005764638063081611,31.067410618031587,24.35111432173529,0.5594197155116742,81.3041198424672,0.529723171942208,81.4428596551576,0.0
low_response,2023,user_aware,9067,5612,512,24286,24286,749723386.0623099,749723386.0623099,166786.2195171426,157719.2195171426,0.0,22678212.3714759,1449,101,4775.0,727388.3890036591,1350,67114.28571428571,6.716296296296297,0.13509791400596,0.6189478328002647,0.05646851218705195,0.02108210491641275,123.545347790476,116.82905149417971,2.224636747602814,73.54469425770182,0.5266350501819786,80.22371115072892,0.0
low_response,2023,weekly_fixed,67500,8872,756,24286,24286,749723386.0623099,749723386.0623099,62812.41787784304,-4687.582122156956,0.0,33547849.223731473,2205,320,22950.0,1134542.6978765724,1350,67114.28571428571,50.0,1.0057471264367817,0.13143703703703705,0.0112,0.0311290455406407,46.527716946550406,-3.4722830534495968,0.8378079041624383,18.723232437032078,0.34,16.808039968541813,0.0
low_response,2024,frequency_gate,15572,3549,328,24452,24452,756157490.3622506,756157490.3622506,38659.95715514075,23087.95715514075,0.0,14836151.982309353,940,94,6814.0,654712.1876474975,1350,67500.0,11.534814814814816,0.2306962962962963,0.22790906755715387,0.021063447212946312,0.013414035661704564,28.63700530010426,17.102190485289444,0.5112685868736156,26.05794090087439,0.4375802722835859,42.044193915200196,0.0
low_response,2024,market_only,66960,8907,740,24452,24452,756157490.3622506,756157490.3622506,156950.27025262383,89990.27025262383,0.0,35322317.56375067,2266,194,29700.0,2867248.642979719,1350,67500.0,49.6,0.992,0.13301971326164874,0.011051373954599762,0.030263373139211517,116.25945944638802,66.65945944638803,2.075629379501802,44.43374078423811,0.4435483870967742,42.82032023565889,0.0
low_response,2024,matched_calendar,10421,1411,127,24452,24452,756157490.3622506,756157490.3622506,-1255.6888712711163,-11676.688871271117,0.0,5064248.337425254,345,42,2627.0,-432538.76721867436,1350,67500.0,7.7192592592592595,0.15438518518518518,0.13539967373572595,0.0121869302370214,0.005193849173891706,-0.9301399046452714,-8.649399163904532,-0.016606181744884343,-2.479516776441356,0.2520871317531907,-41.506454967726164,0.0
low_response,2024,matched_random_market,10421,1648,145,24452,24452,756157490.3622506,756157490.3622506,19597.99801575494,9176.99801575494,0.0,6646815.547316451,365,41,4642.0,444995.7148305106,1350,67500.0,7.7192592592592595,0.15438518518518518,0.15814221283945878,0.013914211687937817,0.005929985277277932,14.517035567225882,6.797776307966622,0.25917878570992103,29.48479294519814,0.4454466941752231,42.701824664668514,0.0
low_response,2024,user_aware,10421,6464,617,24452,24452,756157490.3622506,756157490.3622506,131491.9286923283,121070.9286923283,0.0,29689194.724501405,1862,167,4547.0,446694.4553767554,1350,67500.0,7.7192592592592595,0.15438518518518518,0.6202859610402073,0.05920736973419058,0.025233109766072306,97.40142866098392,89.68216940172468,1.7389489672228835,44.28948980007627,0.4363304865176087,42.86483594441564,0.0
low_response,2024,weekly_fixed,68850,8899,733,24452,24452,756157490.3622506,756157490.3622506,79631.0280442361,10781.028044236102,0.0,35374071.324267164,2347,330,19440.0,357057.7906799681,1350,67500.0,51.0,1.02,0.12925199709513435,0.01064633260711692,0.02997709798789465,58.985946699434145,7.985946699434149,1.0531010941396277,22.511128932339766,0.2823529411764706,5.186024555990822,0.0
low_response,2025,frequency_gate,12766,2929,269,24357,24357,756292949.4006555,756292949.4006555,47882.096835448574,35116.096835448574,0.0,11462232.460730534,792,80,4859.0,544219.9547017686,1350,67307.14285714286,9.456296296296296,0.1896678340231349,0.2294375685414382,0.021071596428011905,0.01104405304429938,35.468219878110055,26.011923581813758,0.6331157374056444,41.77379668357979,0.3806203979320069,42.63042101690181,0.0
low_response,2025,market_only,54540,7232,623,24357,24357,756292949.4006555,756292949.4006555,117014.12381966197,62474.123819661974,0.0,29304351.94827338,1975,187,20790.0,2246275.160917463,1350,67307.14285714286,40.4,0.8103151862464184,0.1325999266593326,0.011422808947561423,0.025577862626760275,86.67712875530516,46.277128755305164,1.5472063294044052,39.93063010784529,0.3811881188118812,41.18582986647346,0.0
low_response,2025,matched_calendar,8358,1063,115,24357,24357,756292949.4006555,756292949.4006555,19323.788087289144,10965.788087289146,0.0,4699490.214712122,335,53,1737.0,-32515.471878204353,1350,67307.14285714286,6.191111111111111,0.12417701368990768,0.12718353673127542,0.013759272553242403,0.004721435316336166,14.313917101695662,8.122805990584553,0.2555066539044532,41.118902698838504,0.20782483847810482,-3.890341215386977,0.0
low_response,2025,matched_random_market,8358,1293,111,24357,24357,756292949.4006555,756292949.4006555,39659.76262820371,31301.76262820371,0.0,5434935.494412863,321,28,3150.0,333945.4616312774,1350,67307.14285714286,6.191111111111111,0.12417701368990768,0.15470208183776024,0.013280689160086146,0.004557211479246212,29.377601946817563,23.18649083570645,0.524396831408162,72.97191046512717,0.3768844221105528,39.955188039157385,0.0
low_response,2025,user_aware,8358,5252,508,24357,24357,756292949.4006555,756292949.4006555,113901.11867926715,105543.11867926715,0.0,24770001.771683916,1617,149,3171.0,360711.64396907936,1350,67307.14285714286,6.191111111111111,0.12417701368990768,0.6283799952141661,0.0607800909308447,0.020856427310424107,84.37119902167937,78.18008791056826,1.5060449627294703,45.98349234252958,0.3793969849246231,43.15765063042347,0.0
low_response,2025,weekly_fixed,68850,9022,696,24357,24357,756292949.4006555,756292949.4006555,-100816.83823893972,-169666.83823893973,0.0,31216695.408522986,2159,422,13500.0,-2316792.2136051827,1350,67307.14285714286,51.0,1.0229226361031518,0.13103848946986202,0.010108932461873638,0.028574947653651928,-74.67913943625165,-125.67913943625165,-1.3330395096084753,-32.29580739395434,0.19607843137254902,-33.649850597025164,0.0
low_response,2026,frequency_gate,10633,2467,230,15699,15699,486022478.6418487,486022478.6418487,42826.96478778768,32193.96478778768,0.0,9714392.335703118,709,67,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.23201354274428665,0.02163077212451801,0.014650614688833684,31.723677620583466,23.84738132428717,0.8811725109394989,44.08609752190733,0.47756982977522805,62.12998831740344,0.0
low_response,2026,market_only,45360,6004,483,15699,15699,486022478.6418487,486022478.6418487,132868.2011274213,87508.2011274213,0.0,22327512.26201864,1625,142,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.13236331569664903,0.010648148148148148,0.030766290846550734,98.42088972401577,64.82088972401577,2.7337871593657757,59.508735038718825,0.47023809523809523,61.070417460473756,0.0
low_response,2026,matched_calendar,7025,942,97,15699,15699,486022478.6418487,486022478.6418487,13910.606218828252,6885.606218828253,0.0,4012711.2107274607,294,36,2932.0,348662.1668130205,1350,43392.857142857145,5.203703703703703,0.16189300411522634,0.13409252669039146,0.013807829181494662,0.006178737499203771,10.304152754687594,5.100449050983891,0.2862132273737696,34.66635271843151,0.4173665480427046,49.631625169113235,0.0
low_response,2026,matched_random_market,7025,1132,110,15699,15699,486022478.6418487,486022478.6418487,5758.961651082145,-1266.0383489178555,0.0,3761676.34795771,328,36,3261.0,421555.77954959095,1350,43392.857142857145,5.203703703703703,0.16189300411522634,0.16113879003558718,0.015658362989323844,0.0070068157207465445,4.265897519320108,-0.9378061843835966,0.11849167279618646,15.309561797385365,0.46419928825622775,60.007940149407965,0.0
low_response,2026,user_aware,7025,4385,397,15699,15699,486022478.6418487,486022478.6418487,120339.21761693119,113314.21761693119,0.0,18730922.519667637,1349,113,3272.0,426280.2938887211,1350,43392.857142857145,5.203703703703703,0.16189300411522634,0.6241992882562277,0.056512455516014234,0.02528823491942162,89.1401611977268,83.9364574940231,2.476001067959029,64.24628444785563,0.4657651245551601,60.68046888095674,0.0
low_response,2026,weekly_fixed,44550,5761,483,15699,15699,486022478.6418487,486022478.6418487,62617.237961754756,18067.237961754756,0.0,23413904.027708787,1597,237,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.12931537598204265,0.010841750841750842,0.030766290846550734,46.38313923092945,13.383139230929448,1.2883609444718207,26.743612636171843,0.30303030303030304,26.436343066319132,0.0
