scenario,period,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
weak_intent,2026 diagnostic,frequency_gate,10639,1914,573,15699,15699,486022478.64184874,486022478.64184874,169028.4386525649,158389.4386525649,0.0,26203086.033343468,1799,155,5037.0,648191.4341107799,1350,43392.857142857145,7.880740740740741,0.24517860082304527,0.17990412632766237,0.053858445342607385,0.03649914007261609,125.20625085375177,117.32551011301103,3.4777905566199623,64.50707311248604,0.47344675251433405,60.925973692149626,0.0
weak_intent,2026 diagnostic,market_only,45360,5874,1643,15699,15699,486022478.64184874,486022478.64184874,489540.4761655574,444180.4761655574,0.0,74736109.61076987,5239,464,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.1294973544973545,0.036221340388007055,0.10465634753805975,362.62257493744994,329.0225749374499,10.07238343241941,65.50253668743443,0.47023809523809523,61.070417460473756,0.0
weak_intent,2026 diagnostic,matched_calendar,6304,707,245,15699,15699,486022478.64184874,486022478.64184874,-28755.082937031326,-35059.08293703133,0.0,10767314.487459855,740,110,2666.0,327213.0553544833,1350,43392.857142857145,4.66962962962963,0.14527736625514404,0.1121510152284264,0.038864213197969545,0.015606089559844575,-21.300061434838018,-25.96969106446765,-0.5916410084032558,-26.705900501486155,0.4229060913705584,51.905624263084285,0.0
weak_intent,2026 diagnostic,matched_random_market,6304,970,325,15699,15699,486022478.64184874,486022478.64184874,68955.15768962778,62651.15768962779,0.0,13262972.967090288,943,91,2912.0,365200.8632739141,1350,43392.857142857145,4.66962962962963,0.14527736625514404,0.15387055837563451,0.05155456852791878,0.020701955538569336,51.07789458490947,46.40826495527985,1.4187647839317534,51.99072474981873,0.4619289340101523,57.931609021877236,0.0
weak_intent,2026 diagnostic,user_aware,6304,2283,714,15699,15699,486022478.64184874,486022478.64184874,225711.25122486427,219407.25122486427,0.0,32592000.444573794,2282,193,2971.0,381620.3615190685,1350,43392.857142857145,4.66962962962963,0.14527736625514404,0.3621510152284264,0.11326142131979695,0.04548060386011848,167.1935194258254,162.52388979619576,4.644049630288634,69.25357392796757,0.47128807106598986,60.53622486025832,0.0
weak_intent,2026 diagnostic,weekly_fixed,44550,5656,1605,15699,15699,486022478.64184874,486022478.64184874,273564.5420367725,229014.54203677244,0.0,75572709.77005127,5268,726,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.1269584736251403,0.036026936026936025,0.1022358111981655,202.64040150872034,169.64040150872032,5.628639704098191,36.19885311366504,0.30303030303030304,26.436343066319132,0.0
wide_flexibility,2023-2025 OOT,frequency_gate,41784,16963,5731,73095,73095,2262173825.825216,2262173825.825216,1407991.3541056793,1366207.3541056793,0.0,242616139.73545966,27262,1679,18814.0,2286089.7606172524,4050,201921.42857142858,10.317037037037037,0.2069319749548976,0.40596879188206014,0.13715776373731572,0.07840481565086531,347.6521861989332,337.33514916189614,6.224063500478615,58.03370524487386,0.4502680451847597,54.7120850233882,0.0
wide_flexibility,2023-2025 OOT,market_only,179010,42754,12694,73095,73095,2262173825.825216,2262173825.825216,3487485.1365237203,3308475.1365237203,0.0,556579841.8788056,72692,3798,81000.0,9753966.748043394,4050,201921.42857142858,44.2,0.8865329512893982,0.2388358192279761,0.07091223953969052,0.17366440933032354,861.107441116968,816.907441116968,15.416521474655136,62.65920671419348,0.45248868778280543,54.48839030246016,0.0
wide_flexibility,2023-2025 OOT,matched_calendar,40404,11124,3777,73095,73095,2262173825.825216,2262173825.825216,-58744.620485305175,-99148.62048530517,0.0,162390382.5249246,19920,1789,10748.0,-521317.95486094855,4050,201921.42857142858,9.976296296296296,0.20009763345006898,0.2753192753192753,0.09348084348084348,0.051672481017853475,-14.504844564272883,-24.48114086056918,-0.2596821686055703,-3.6174938177935947,0.266013266013266,-12.902632285440761,0.0
wide_flexibility,2023-2025 OOT,matched_random_market,40404,11945,3974,73095,73095,2262173825.825216,2262173825.825216,1147512.5442412233,1107108.5442412233,0.0,164914404.50458795,20956,1162,18356.0,2217503.5210229857,4050,201921.42857142858,9.976296296296296,0.20009763345006898,0.29563904563904564,0.09835659835659835,0.054367603803269715,283.3364306768452,273.36013438054897,5.072609943325745,69.58231136257714,0.4543114543114543,54.88326702858593,0.0
wide_flexibility,2023-2025 OOT,user_aware,40404,30003,10103,73095,73095,2262173825.825216,2262173825.825216,2840309.331266032,2799905.331266032,0.0,458158535.41517687,58404,3039,18102.0,2200189.5558603895,4050,201921.42857142858,9.976296296296296,0.20009763345006898,0.7425749925749926,0.25004950004950005,0.13821738833025515,701.3109459916128,691.3346496953166,12.555663489873147,61.99402852316575,0.448024948024948,54.4547459622906,0.0
wide_flexibility,2023-2025 OOT,weekly_fixed,205200,48440,14084,73095,73095,2262173825.825216,2262173825.825216,345269.75888102566,140069.75888102563,0.0,612581332.5598825,80433,6857,55890.0,-825191.7250486424,4050,201921.42857142858,50.666666666666664,1.0162368672397326,0.23606237816764133,0.06863547758284601,0.19268075791777822,85.25179231630263,34.585125649635955,1.5262742188040086,5.636308854502581,0.2723684210526316,-4.021402168853033,0.0
wide_flexibility,2026 diagnostic,frequency_gate,10633,4375,1418,15699,15699,486022478.64184874,486022478.64184874,598486.8803605592,587853.8803605592,0.0,61893353.89830803,7026,446,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.41145490454246214,0.13335841248941974,0.09032422447289637,443.3236150818957,435.4473187855994,12.313975313096284,96.69646943739463,0.47756982977522805,62.12998831740344,0.0
wide_flexibility,2026 diagnostic,market_only,45360,10634,3046,15699,15699,486022478.64184874,486022478.64184874,1253023.8717926508,1207663.8717926508,0.0,132057146.92409313,17494,964,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.23443562610229277,0.06715167548500882,0.19402509713994523,928.1658309575191,894.5658309575191,25.781191752573392,94.8849722244032,0.47023809523809523,61.070417460473756,0.0
wide_flexibility,2026 diagnostic,matched_calendar,10216,2727,904,15699,15699,486022478.64184874,486022478.64184874,82304.28660129933,72088.28660129933,0.0,39348397.43597741,4654,384,4248.0,507183.20047165157,1350,43392.857142857145,7.567407407407408,0.2354304526748971,0.26693422083007046,0.08848864526233359,0.05758328555958978,60.96613822318469,53.398730815777284,1.6934255146241823,20.91680779000318,0.4158183241973375,49.64596715658296,0.0
wide_flexibility,2026 diagnostic,matched_random_market,10216,3011,995,15699,15699,486022478.64184874,486022478.64184874,312686.6496103207,302470.6496103207,0.0,41803358.17649276,5386,312,4744.0,609684.5132404685,1350,43392.857142857145,7.567407407407408,0.2354304526748971,0.2947337509788567,0.09739624119028974,0.0633798331103892,231.6197404520894,224.052333044682,6.433584110843983,74.79940924606231,0.4643696162881754,59.679376785480464,0.0
wide_flexibility,2026 diagnostic,user_aware,10216,7495,2442,15699,15699,486022478.64184874,486022478.64184874,1098106.4722426995,1087890.4722426995,0.0,112110125.9338709,14262,760,4707.0,593954.6084527997,1350,43392.857142857145,7.567407407407408,0.2354304526748971,0.7336530931871574,0.2390368050117463,0.1555513090005733,813.4122016612589,805.8447942538514,22.59373836599638,97.94891077817778,0.4607478465152702,58.139644523570844,0.0
wide_flexibility,2026 diagnostic,weekly_fixed,44550,10487,3047,15699,15699,486022478.64184874,486022478.64184874,704792.6538847935,660242.6538847935,0.0,133576478.34293841,17494,1459,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.23539842873176206,0.06839506172839506,0.19408879546467928,522.0686325072545,489.06863250725445,14.501235742311357,52.76323066964976,0.30303030303030304,26.436343066319132,0.0
