date,moex_session_index,cbr_rate,nbk_rate,moex_open,moex_high,moex_low,moex_close,cbr_age_days,nbk_age_days,cbr_is_fresh,nbk_is_fresh,moex_is_fresh,return_1,return_3,return_5,return_10,decreasing_run,falling_2,falling_3,falling_4,falling_5,percentile_20,distance_min_20_bps,percentile_60,distance_min_60_bps,percentile_120,distance_min_120_bps,rebound_5_bps,rebound_10_bps,rebound_20_bps,volatility_20_bps,volatility_regime,speed_3_bps,candle_body_bps,candle_range_bps,candle_close_position,gap_bps,cbr_nbk_basis_bps,cbr_moex_basis_bps,nbk_moex_basis_bps,usd_cross_rate,cny_cross_rate,usd_cross_basis_bps,cny_cross_basis_bps,weekday,week_of_month,month,is_month_end,is_ru_weekend,is_kz_weekend,is_ru_holiday,is_kz_holiday,days_since_ru_holiday,days_to_ru_holiday,days_since_kz_holiday,days_to_kz_holiday
2024-07-24,860,0.184506,0.1841620626151013,0.18600000000000003,0.18600000000000003,0.18285,0.184,0,0,1,1,1,0.005926321700587156,-0.0030313345977401873,-0.012518397602290676,-0.0014612287310039607,0,0,0,0,0,0.3,96.75053902308272,0.11666666666666667,226.5282481335129,0.058333333333333334,226.5282481335129,59.26321700587156,96.75053902308272,96.75053902308272,77.62558883654165,0.6352876577621884,-10.104448659133958,-107.52688172043223,172.27235438884492,0.3650793650793585,32.36245954692851,18.67580000000091,27.500000000000302,8.807750820722937,0.1847128771528924,0.18325688779436664,11.212489181511298,-67.70035693329012,2,4,7,0,0,0,0,0,30,30,16,30
2024-07-25,861,0.183129,0.18248175182481752,0.183975,0.183975,0.178125,0.1802,0,0,1,1,1,-0.007463171929368295,-0.007527720872760435,-0.013286995878121877,0.002139675382241135,1,0,0,0,0,0.1,21.396753822411352,0.05,150.20590957715018,0.025,150.20590957715018,0.0,0.0,21.396753822411352,78.70684863813344,0.6434953992814335,-25.09240290920145,-205.19092267971217,328.4210526315778,0.35470085470085394,-1.3586956521738358,35.469200000000086,162.54162042175224,126.6232977146231,0.18256069522664475,0.1815241749808135,-31.033029905435107,-87.63358174764701,3,4,7,0,0,0,0,0,30,30,17,30
2024-07-26,862,0.18015599999999998,0.17921146953405018,0.1814,0.183725,0.179025,0.18285,0,0,1,1,1,-0.01623445767737497,-0.017789869097530886,-0.026536335489309226,-0.020310945070721287,2,1,0,0,0,0.05,0.0,0.016666666666666666,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,66.86935967557089,0.5408076960728839,-59.299563658436284,79.93384785005553,262.53316575897355,0.8138297872340458,66.59267480577213,52.704799999998556,-147.33388022969862,-198.9899078999091,0.17991658240647115,0.17840449779668743,-13.289459886366428,-97.22141939833007,4,4,7,0,0,0,0,0,30,30,18,30
2024-07-29,863,0.18024300000000001,0.18181818181818182,0.182825,0.1838,0.1816,0.182025,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.1,4.829148071672229,0.03333333333333333,4.829148071672229,0.016666666666666666,4.829148071672229,0.0,0.0,0.0,65.41178312165444,0.5288034933025133,0.0,-43.75769178175837,121.14537444933848,0.1931818181818113,-1.367240907849121,-86.63499999999935,-97.89864029666084,-11.362075638959857,0.18020133521470844,0.17913255956017102,-2.3115896479519726,-61.6079647935841,0,5,7,1,0,0,0,0,30,30,21,30
2024-07-30,864,0.182287,0.18281535648994515,0.182025,0.183,0.18145,0.182975,0,0,1,1,1,0.011340246223154216,-0.004597851787537688,-0.006171661605395284,-0.013849291576276679,0,0,0,0,0,0.15,118.28637403139552,0.06666666666666667,118.28637403139552,0.03333333333333333,118.28637403139552,118.28637403139552,118.28637403139552,118.28637403139552,69.56805606776642,0.5569920647877296,-15.326172625125627,52.19063315478722,85.42298153761286,0.9838709677419372,0.0,-28.90109999999946,-37.600765131848846,-8.724880997669215,0.18288026368611213,0.18182333997853092,32.54558394795603,-25.43571518918375,1,5,7,1,0,0,0,0,30,30,22,30
2024-07-31,865,0.182404,0.18148820326678766,0.1821,0.1833,0.18132500000000001,0.182775,0,0,1,1,1,0.0006418450026606237,0.012478074557605856,-0.011392583439020942,-0.023768364152104704,0,0,0,0,0,0.2,124.78074557605856,0.08333333333333333,124.78074557605856,0.041666666666666664,124.78074557605856,124.78074557605856,124.78074557605856,124.78074557605856,69.61355097674377,0.5590602228756599,41.593581858686186,37.0675453047764,108.92044671170441,0.7341772151898714,-47.820740538324635,50.460400000000845,-20.298180823415947,-70.40332284023121,0.1816059069777226,0.18054911531421597,-43.7541403849373,-101.69100928620223,2,5,7,1,0,0,0,0,30,30,23,30
2024-08-01,866,0.181141,0.18181818181818182,0.182775,0.18280000000000002,0.1808,0.182475,0,0,1,1,1,-0.0069241902589856075,0.004982162968880877,-0.010855735574376468,-0.023998491338667605,1,0,0,0,0,0.15,54.67483736317558,0.06666666666666667,54.67483736317558,0.03333333333333333,54.67483736317558,54.67483736317558,54.67483736317558,54.67483736317558,68.71300161269974,0.5518199340579756,16.60720989626959,-16.413623307345304,110.6194690265494,0.8374999999999926,0.0,-37.245000000000196,-73.10590491848234,-35.99496817745851,0.1816839329043148,0.18090645947592932,29.972943967120358,-12.947953476610818,3,1,8,0,0,0,0,0,30,30,24,29
2024-08-02,867,0.180997,0.18050541516245489,0.182475,0.182475,0.1801,0.1801,0,0,1,1,1,-0.0007949608316173418,-0.007076752593437874,0.0046681764692821925,-0.021992035316939273,2,1,0,0,0,0.15,46.68176469282193,0.06666666666666667,46.68176469282193,0.03333333333333333,46.68176469282193,41.83241512846436,46.68176469282193,46.68176469282193,68.60988055945627,0.5510398369227505,-23.58917531145958,-130.15481572818177,131.87118267629083,0.0,0.0,27.23379999999942,49.80566352026594,22.510558714874396,0.18070674727728508,0.18,-16.03632782393616,-55.08378591910335,4,1,8,0,0,0,0,0,30,30,25,28
2024-08-05,868,0.180536,0.18083182640144665,0.180075,0.1832,0.17625,0.18045000000000003,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.15,21.09283065787615,0.06666666666666667,21.09283065787615,0.03333333333333333,21.09283065787615,0.0,0.0,0.0,67.95509764173453,0.5465647313457944,0.0,20.824656393170216,394.32624113475254,0.6043165467625943,-1.3881177123820088,-16.35920000000013,4.7658631199754,21.159678661493153,0.18058958636239122,0.1796068012752391,2.968181547793325,-51.468888463293005,0,1,8,0,0,0,0,0,30,30,28,25
2024-08-06,869,0.178998,0.17761989342806395,0.18,0.18075,0.1778,0.18015,0,0,1,1,1,-0.008519076527673253,-0.011830562931638977,-0.01804297618590467,-0.024103282647926383,4,1,1,1,0,0.05,0.0,0.016666666666666666,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,69.75393485209105,0.5629513892202637,-39.43520977212992,8.333333333334636,165.91676040494718,0.7966101694915276,-24.937655860350905,77.58739999999875,-63.94671107410544,-140.4444391860149,0.17803017918893432,0.1767089931281745,-54.068805856247735,-127.87890768754306,1,1,8,0,0,0,0,0,30,30,29,24
2024-08-07,870,0.178486,0.17825311942959002,0.18015,0.182,0.17952500000000002,0.181775,0,0,1,1,1,-0.002860367154940202,-0.013873158118642759,-0.021479792109822204,-0.032627665224979174,5,1,1,1,1,0.05,0.0,0.016666666666666666,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,69.80233042136503,0.5633456209063713,-46.243860395475856,90.2026089369956,137.86380726918068,0.9090909090909071,0.0,13.064600000001203,-180.9379727685323,-193.74944686617934,0.17764831038798498,0.1758240119313945,-46.93307105403388,-149.14268170083454,2,1,8,0,0,0,0,0,30,30,30,23
2024-08-08,871,0.179296,0.1811594202898551,0.1815,0.18357500000000002,0.17975000000000002,0.18285,0,0,1,1,1,0.004538171061035712,-0.00686843621216815,-0.01018543565509733,-0.020930600833292234,0,0,0,0,0,0.15,45.38171061035712,0.05,45.38171061035712,0.025,45.38171061035712,45.38171061035712,45.38171061035712,45.38171061035712,67.61694887654888,0.5447512540716424,-22.894787373893834,74.38016528925617,212.7955493741296,0.8104575163398682,-15.128593040847349,-102.86080000000086,-194.36696745966597,-92.45718950751547,0.18072053319877213,0.17830564784053154,79.4514768188992,-55.2355969719609,3,2,8,0,0,0,0,0,30,30,30,22
2024-08-09,872,0.181998,0.18214936247723132,0.18285,0.1875,0.18230000000000002,0.18600000000000003,0,0,1,1,1,0.015070051757986702,0.016759963798478106,0.005530478405719519,0.010224472124159112,0,0,0,0,0,0.45,196.76613291798705,0.16666666666666666,196.76613291798705,0.08333333333333333,196.76613291798705,196.76613291798705,196.76613291798705,196.76613291798705,74.6363913155949,0.5918757579971147,55.866545994927016,172.27235438884492,285.24410312671387,0.7115384615384657,0.0,-8.309799999999257,-215.16129032258192,-207.0235227295003,0.18141866118958797,0.17836164136479785,-31.832152573766372,-199.80212063880677,4,2,8,0,0,0,0,0,30,30,30,21
2024-08-12,873,0.18441500000000002,0.186219739292365,0.18567499999999998,0.195,0.185,0.19412500000000002,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.7,332.18291630716215,0.31666666666666665,332.18291630716215,0.15833333333333333,332.18291630716215,0.0,0.0,0.0,79.3067385789673,0.621709284343695,0.0,455.0962703648875,540.5405405405417,0.9125000000000014,-17.473118279572873,-96.91449999999824,-500.19317450096577,-407.22527792067086,0.18445413382525574,0.17873290245002255,2.122052178821221,-308.11471680597947,0,2,8,0,0,0,0,0,30,30,30,18
2024-08-13,874,0.188553,0.18832391713747648,0.1935,0.195,0.189675,0.1931,0,0,1,1,1,0.02243852181221695,0.051629707299660765,0.05338048469815315,0.034374365698047527,0,0,0,0,0,1.0,564.0218280425357,0.6333333333333333,564.0218280425357,0.31666666666666665,564.0218280425357,564.0218280425357,564.0218280425357,564.0218280425357,93.25983165621962,0.7105354146456752,172.09902433220256,-20.671834625323182,280.7433768287848,0.6431924882629082,-32.19575016097931,12.16429999999935,-235.47384774728064,-247.33727926066874,0.18777007703066617,0.17769518956990857,-41.52270021340554,-575.8492535303827,1,2,8,0,0,0,0,0,30,30,30,17
2024-08-14,875,0.193431,0.19157088122605365,0.193,0.193,0.18557500000000002,0.189575,0,0,1,1,1,0.025870710092122495,0.06281937164144669,0.08373205741626788,0.06045371812021649,0,0,0,0,0,1.0,837.3205741626788,0.6833333333333333,837.3205741626788,0.3416666666666667,837.3205741626788,788.36114581474,837.3205741626788,837.3205741626788,106.05137553596172,0.7825658856947417,209.39790547148894,-177.46113989637325,400.10777313754573,0.5387205387205364,-5.178663904712444,97.09819999999868,203.40234735592765,105.2818792590604,0.19326547638912064,0.17969361829322975,-8.557243196765096,-710.1954550599565,2,2,8,0,0,0,0,0,30,30,30,16
2024-08-15,876,0.18773,0.1855287569573284,0.19094999999999998,0.19094999999999998,0.185625,0.187225,0,0,1,1,1,-0.02947304206668,0.017975761190792472,0.04703953239336078,0.036374978607824904,1,0,0,0,0,0.9,517.9117689902846,0.6,517.9117689902846,0.3,517.9117689902846,314.948515917759,517.9117689902846,517.9117689902846,125.07729584126788,0.8910701034876994,59.919203969308235,-195.0772453521854,286.8686868686843,0.30046948356807507,72.53066068838132,118.64700000000062,26.972893577246193,-90.59917439826926,0.1875778921701436,0.17951800059506098,-8.102478551985648,-437.436712562671,3,3,8,0,0,0,0,0,30,30,30,15
2024-08-16,877,0.185057,0.18518518518518517,0.18625,0.187575,0.1855,0.1859,0,0,1,1,1,-0.014238534064880404,-0.01854120592088171,0.016807877009637595,0.022431311016204658,2,1,0,0,0,0.85,368.1521239761087,0.4166666666666667,368.1521239761087,0.20833333333333334,368.1521239761087,34.81278637854635,368.1521239761087,368.1521239761087,129.07043650489314,0.9135885628415744,-61.80401973627236,-18.79194630872383,111.85983827493251,0.1927710843373555,-52.07637868874349,-6.921999999999207,-45.34696073157707,-38.451576913116625,0.18554443446099841,0.17846096320670057,26.339693229568972,-356.4327095597264,4,3,8,0,0,0,0,0,30,30,30,14
2024-08-19,878,0.185775,0.1858736059479554,0.187,0.1891,0.185325,0.18872499999999998,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.85,408.3793686899817,0.5333333333333333,408.3793686899817,0.26666666666666666,408.3793686899817,0.0,0.0,0.0,129.1247808765375,0.9130508497333412,0.0,92.24598930481109,203.69620936193212,0.9006622516556254,59.1715976331364,-5.305000000001003,-156.312094317127,-151.08724610118253,0.1856428138898749,0.18031712789827975,-7.115387437764964,-293.7893743356346,0,3,8,0,0,0,0,0,30,30,30,11
2024-08-20,879,0.186972,0.1869158878504673,0.1888,0.19329999999999997,0.188525,0.19329999999999997,0,0,1,1,1,0.006443278159063315,-0.00403771373781503,-0.008384910343510854,0.04454798377635516,0,0,0,0,0,0.85,475.4434521475059,0.6166666666666667,475.4434521475059,0.30833333333333335,475.4434521475059,103.48162998427446,475.4434521475059,475.4434521475059,128.88964774607533,0.9112038966954878,-13.459045792716765,238.34745762711717,253.28205808248018,1.0,3.9740362961993014,3.001999999998617,-327.3667873771324,-330.26964043107455,0.1870384759994987,0.18082052812173655,3.5553986425074235,-329.00497819264183,1,3,8,0,0,0,0,0,30,30,30,10
2024-08-21,880,0.18944400000000003,0.19193857965451055,0.1934,0.1934,0.19105,0.19287500000000002,0,0,1,1,1,0.01322123098645811,0.023706209438173254,-0.020612001178714645,0.06139417097139277,0,0,0,0,0,0.95,613.9417097139277,0.7166666666666667,613.9417097139277,0.35833333333333334,613.9417097139277,237.06209438173255,565.9914331608085,613.9417097139277,131.23093711491296,0.9242923859701968,79.02069812724419,-27.145811789036635,123.00444909709496,0.776595744680863,5.173305742369738,-129.9675999999983,-177.88723266364158,-48.55063359634259,0.1902107757807093,0.18154180401558287,40.47506285283609,-417.1256933139689,2,3,8,0,0,0,0,0,30,30,30,9
2024-08-22,881,0.192291,0.19305019305019305,0.192,0.19265000000000002,0.19024999999999997,0.190975,0,0,1,1,1,0.015028187749413835,0.035074687121517956,0.024295530815532818,0.07247791361770473,0,0,0,0,0,0.95,773.4500184888437,0.7666666666666667,773.4500184888437,0.38333333333333336,773.4500184888437,390.9065855385085,565.5556654468729,773.4500184888437,132.77514047864392,0.9258602452812288,116.9156237383932,-53.38541666666696,126.1498028909358,0.30208333333334114,-45.36616979909369,-39.32620000000053,68.90954313391705,108.66307371085514,0.19273954172797983,0.18310691258059678,23.32619456864027,-477.6140027044018,3,4,8,0,0,0,0,0,30,30,30,8
2024-08-23,882,0.19190300000000002,0.19011406844106465,0.1905,0.192,0.18899999999999997,0.19177499999999997,0,0,1,1,1,-0.002017775142882261,0.02637293284555997,0.03699400725181978,0.05442367498543943,1,0,0,0,0,0.9,751.7116188384532,0.75,751.7116188384532,0.375,751.7116188384532,329.86139146817584,406.04072336848816,751.7116188384532,126.17957507658856,0.885692781163541,87.90977615186658,66.92913385826671,158.73015873016038,0.9249999999999905,-24.8723654928662,94.09779999999924,6.674488332683026,-86.60834618356539,0.1905487601235702,0.1781391537544696,-70.56897893361835,-717.229342195298,4,4,8,0,0,0,0,0,30,30,30,7
2024-08-26,883,0.191202,0.1893939393939394,0.19155,0.192025,0.188975,0.1905,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.85,712.436829779366,0.7333333333333333,712.436829779366,0.36666666666666664,712.436829779366,0.0,0.0,0.0,126.95150982849282,0.8913655320057737,0.0,-54.815974941267996,161.39701018653253,0.5,-11.73249902229001,95.46559999999982,36.85039370078691,-58.06092420265641,0.18973694022121879,0.1740274903931422,-76.62366391466779,-898.2390145949215,0,4,8,0,0,0,0,0,30,30,30,4
2024-08-27,884,0.190096,0.18975332068311196,0.1905,0.19235,0.18995,0.191275,0,0,1,1,1,-0.005784458321565822,-0.011414990821203341,0.01670838414308018,0.008183375496544576,3,1,1,0,0,0.8,650.4711854151024,0.7333333333333333,650.4711854151024,0.36666666666666664,650.4711854151024,34.41650302991705,272.29448224060707,650.4711854151024,126.83694946167871,0.8897378544584866,-38.04996940401114,40.68241469816325,126.34903922084773,0.5520833333333337,0.0,18.059200000000164,-61.63900143772105,-79.55453231671905,0.18975395430579967,0.17198381162619572,-17.993313599461437,-952.7916617816401,1,4,8,0,0,0,0,0,30,30,30,3
2024-08-28,885,0.189146,0.19011406844106465,0.191275,0.191275,0.1895,0.18987500000000002,0,0,1,1,1,-0.004997474960020121,-0.014366633142785745,-0.0015730242182387943,-0.022152602219912998,4,1,1,1,0,0.7,597.2457223535744,0.7166666666666667,597.2457223535744,0.35833333333333334,597.2457223535744,0.0,220.958947783656,597.2457223535744,127.77093669413877,0.9025387956986886,-47.88877714261915,-73.19304666056681,93.66754617414318,0.21126760563381097,0.0,-50.920400000000754,-38.3936800526663,12.590832972463328,0.19035081878524315,0.1742482206405694,63.69781995089197,-787.6338574133523,2,4,8,0,0,0,0,0,30,30,30,2
2024-08-29,886,0.190276,0.18975332068311196,0.18987500000000002,0.19247499999999998,0.18985,0.1907,0,0,1,1,1,0.005974220972158939,-0.004843045574837168,-0.010478909569350603,0.013562030575827055,0,0,0,0,0,0.8,660.5560099951813,0.7666666666666667,660.5560099951813,0.38333333333333336,660.5560099951813,59.74220972158939,282.021215085082,660.5560099951813,126.40307990948183,0.892478058329505,-16.14348524945723,43.449637919683596,138.2670529365293,0.3238095238095319,0.0,27.545199999998715,-22.233875196644437,-49.64233439371024,0.19002722247620632,0.1752917654028436,-13.074561363161097,-787.4999788284598,3,5,8,1,0,0,0,0,30,30,30,1
2024-08-30,887,0.190048,0.1893939393939394,0.19079999999999997,0.1924,0.18905000000000002,0.191375,0,0,1,1,1,-0.0011982593705984756,-0.00025250399797993595,-0.009666341849788762,0.02697006868154128,1,0,0,0,0,0.7,647.7818988604133,0.75,647.7818988604133,0.375,647.7818988604133,47.68802935298577,230.00941999730796,647.7818988604133,126.45937273000231,0.8929611984291138,-0.8416799932664532,30.136268343816663,177.20179846601349,0.6940298507462659,5.24383848977239,34.53439999999919,-69.34030045721684,-103.51720998357128,0.18988601208396488,0.17529004711425206,-8.52352647936927,-776.5381843401631,4,5,8,1,0,0,0,1,30,30,0,0
2024-09-02,888,0.18933,0.1893939393939394,0.191975,0.191975,0.18539999999999998,0.185625,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.6,607.5546541465426,0.7333333333333333,607.5546541465426,0.36666666666666664,607.5546541465426,0.0,0.0,0.0,126.73428651664237,0.8945431250167144,0.0,-330.77223596822523,354.63861920172815,0.034220532319396174,31.3520574787729,-3.3760000000004897,199.59595959595956,203.04050607080848,0.18932956834084258,0.17690076560659598,-0.022799300555265134,-656.4852053770676,0,1,9,0,0,0,0,0,30,30,3,30
2024-09-03,889,0.186868,0.18484288354898337,0.1861,0.1861,0.182,0.182,0,0,1,1,1,-0.01300375006602228,-0.017910824276314408,-0.016980893864152802,-0.0005562330188476627,3,1,1,0,0,0.35,469.6166646123512,0.6166666666666667,469.6166646123512,0.30833333333333335,469.6166646123512,0.0,0.0,469.6166646123512,129.0331121850536,0.9059815522436417,-59.70274758771469,-220.31166039763517,225.27472527472446,0.0,25.589225589224274,109.55880000000029,267.4725274725276,156.20239280128345,0.18651959463660292,0.17767099056603775,-18.644463653332277,-492.1660976712039,1,1,9,0,0,0,0,0,30,30,4,30
2024-09-04,890,0.18364,0.1838235294117647,0.18462499999999998,0.18787500000000001,0.182,0.1861,0,0,1,1,1,-0.017274225656613296,-0.033717797609025046,-0.029109788205936238,-0.0306370220223392,4,1,1,1,0,0.15,242.2809209352117,0.2833333333333333,288.7621438095978,0.14166666666666666,288.7621438095978,0.0,0.0,242.2809209352117,135.54013678941402,0.9418291113182393,-112.39265869675016,79.89167230873394,322.80219780219886,0.6978723404255284,144.23076923076871,-9.983999999999549,-132.18699623858132,-122.32512564402498,0.18356009446078633,0.17864876825490483,-4.351205576871298,-271.7943664286193,2,1,9,0,0,0,0,0,30,30,5,30
2024-09-05,891,0.18421700000000002,0.18484288354898337,0.186475,0.18899999999999997,0.18295000000000003,0.1882,0,0,1,1,1,0.003142016989762686,-0.02700575714361153,-0.03184321722129946,-0.041988444596990915,0,0,0,0,0,0.15,121.92441675183296,0.3333333333333333,321.08960926907406,0.16666666666666666,321.08960926907406,31.42016989762686,31.42016989762686,121.92441675183296,135.41860204933934,0.9402762773948699,-90.01919047870511,92.50569781471984,330.6914457502019,0.8677685950413265,20.150456743686096,-33.860299999999285,-211.63655685440986,-178.38025775858802,0.18390057282296254,0.18408535688005886,-17.17687168054427,-7.146089662797284,3,1,9,0,0,0,0,0,30,30,6,30
2024-09-06,892,0.185504,0.1869158878504673,0.1895,0.1895,0.187275,0.188525,0,0,1,1,1,0.006986325909117852,-0.007299270072992692,-0.023909749116012735,-0.033344971157303505,0,0,0,0,0,0.25,101.50294053583141,0.55,393.19610501663993,0.275,393.19610501663993,101.50294053583141,101.50294053583141,101.50294053583141,132.46623702575877,0.9272234259633333,-24.330900243308974,-51.451187335092015,118.80923775196894,0.561797752808988,69.07545164718255,-75.53600000000048,-160.24399946956592,-85.352719773647,0.1857464695407297,0.18374081692624156,13.070852419878598,-95.04825091418256,4,1,9,0,0,0,0,0,30,30,7,30
2024-09-09,893,0.185991,0.18656716417910446,0.190325,0.191,0.18825,0.19079999999999997,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.3,128.0222173818335,0.6166666666666667,420.4811581860746,0.30833333333333335,420.4811581860746,0.0,0.0,0.0,129.54767827245607,0.9112105058487209,0.0,24.95730986470379,146.08233731739693,0.9272727272727151,95.47805330857972,-30.88239999999964,-252.044025157232,-221.8467411370817,0.1869160337113724,0.18480029476787033,49.7354017867746,-64.01950804768353,0,2,9,0,0,0,0,0,30,30,10,30
2024-09-10,894,0.188087,0.1890359168241966,0.19035,0.19190000000000002,0.18989999999999999,0.1917,0,0,1,1,1,0.01126936249603494,0.02100783315329191,0.00652332127491051,-0.01056834441545318,0,0,0,0,0,0.5,242.15857111740345,0.7833333333333333,537.9133377407741,0.39166666666666666,537.9133377407741,242.15857111740345,242.15857111740345,242.15857111740345,122.17153376664318,0.8543444003347241,70.02611051097303,70.92198581560405,105.3185887309116,0.8999999999999986,-23.58490566037652,-50.19769999999979,-188.47157016171124,-138.97147500278595,0.18873916765854373,0.18763857928369743,34.673723252736096,-23.84113289608414,1,2,9,0,0,0,0,0,30,30,11,30
2024-09-11,895,0.190258,0.19083969465648853,0.190825,0.19219999999999998,0.19039999999999999,0.19039999999999999,0,0,1,1,1,0.011542530850085386,0.025627479730895297,0.036037900239599185,0.005879056390301729,0,0,0,0,0,0.8,360.37900239599185,0.9,659.5475275371742,0.45,659.5475275371742,327.9284756564271,360.37900239599185,360.37900239599185,110.39581335165073,0.7908288887832364,85.42493243631766,-22.27171492204971,94.53781512605008,0.0,-45.6442357850817,-30.480799999998975,-7.457983193276396,23.093206748348027,0.19083191957273013,0.1892828388251081,30.16533195608684,-51.254673910789975,2,2,9,0,0,0,0,0,30,30,12,30
2024-09-12,896,0.19115200000000002,0.19047619047619047,0.1891,0.191525,0.1891,0.19030000000000002,0,0,1,1,1,0.004698882569983853,0.02774865450478803,0.037645819875473,0.004603838634404944,0,0,0,0,0,0.85,409.06120670877846,0.9166666666666666,709.6354896182344,0.4666666666666667,709.6354896182344,304.4678281869939,409.06120670877846,409.06120670877846,89.01640882827894,0.7750511325543419,92.4955150159601,63.45848757271399,128.23902696985857,0.4948453608247543,-68.2773109243695,35.48000000000107,44.771413557540555,9.258564171856776,0.19108349734098237,0.18935824895771294,-3.583674720517571,-93.83898898714493,3,2,9,0,0,0,0,0,30,30,13,30
2024-09-13,897,0.190758,0.19083969465648853,0.190875,0.1935,0.188475,0.190075,0,0,1,1,1,-0.00206118690884749,0.014200875126936019,0.028322839399689492,0.0037358982993771495,1,0,0,0,0,0.8,387.6061860161184,0.9,687.5609291485052,0.4666666666666667,687.5609291485052,256.30272432537237,387.6061860161184,387.6061860161184,82.33798830726175,0.7579304861581644,47.336250423120056,-41.91224623444678,266.61360923199373,0.3184079601990029,30.2154492905915,-4.280799999998308,35.93318426936776,40.23120644422118,0.19095340892419257,0.19009253731343284,10.243812799073382,-34.88517842329952,4,2,9,0,0,0,0,0,30,30,14,30
2024-09-16,898,0.19058599999999998,0.18975332068311196,0.191025,0.191025,0.18912500000000002,0.19017499999999998,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.75,378.24003485079413,0.9,677.9243189942052,0.4666666666666667,677.9243189942052,0.0,0.0,0.0,82.32158445323353,0.8104317079215003,0.0,-44.4967936134022,100.46265697290168,0.5526315789473557,49.980270945679806,43.88219999999832,21.611673458656888,-22.173225549521057,0.18969189369602404,0.18818881325836048,-46.91353530563269,-125.77979188605148,0,3,9,0,0,0,0,0,30,30,17,30
2024-09-17,899,0.190125,0.1893939393939394,0.1907,0.19140000000000001,0.18964999999999999,0.191025,0,0,1,1,1,-0.002418855529787045,-0.005372687704026213,0.010835411272442919,0.017429415416229554,3,1,1,0,0,0.6,353.1365715530388,0.85,652.0959627085588,0.45,652.0959627085588,0.0,353.1365715530388,353.1365715530388,81.824514305382,0.8263358214042419,-17.90895901342071,17.042475091766374,92.27524387028785,0.7857142857142811,27.606152228212277,38.599999999999746,-47.11425206124886,-85.38466724568039,0.1896387923680323,0.18855076741440374,-25.57305099106899,-82.79987300966462,1,3,9,0,0,0,0,0,30,30,18,30
2024-09-18,900,0.190236,0.18975332068311196,0.1912,0.19175,0.19045,0.19112500000000002,0,0,1,1,1,0.0005838264299802276,-0.0027364514201240198,-0.00011563245697954194,0.03591810063167067,0,0,0,0,0,0.6,359.18100631670666,0.85,658.3149378662733,0.4583333333333333,658.3149378662733,5.838264299802276,326.7342319112765,359.18100631670666,76.76566269384543,0.7756713430640678,-9.121504733746733,-3.9225941422593724,68.2593856655278,0.5192307692307778,9.16110456746555,25.43719999999805,-46.51406147809123,-71.76870199545048,0.19022782597840335,0.190711334120425,-0.4296779577284138,24.98654936105904,2,3,9,0,0,0,0,0,30,30,19,30
2024-09-19,901,0.190731,0.19157088122605365,0.191275,0.19997499999999999,0.19115,0.195,0,0,1,1,1,0.002602031161294427,0.0007608113922326076,-0.0022024357579308873,0.03536047161771161,0,0,0,0,0,0.8,386.13591810063184,0.9,686.0482054614936,0.49166666666666664,686.0482054614936,31.873767258383534,281.77289977574736,386.13591810063184,69.19951327070318,0.6990267615939122,2.5360379741086923,194.74578486472493,461.6793094428462,0.4362606232294641,7.84826684107065,-43.841799999999594,-218.92307692307656,-175.8522448177624,0.19139635877735092,0.19143892339544513,34.884668845174275,37.11632589590064,3,3,9,0,0,0,0,0,30,30,20,30
2024-09-20,902,0.193536,0.19379844961240308,0.19497499999999998,0.197725,0.193275,0.196475,0,0,1,1,1,0.014706576277584649,0.017940828402366993,0.014562954109395232,0.043298257719510236,0,0,0,0,0,1.0,538.8804182095419,1.0,843.2033885010593,0.5666666666666667,843.2033885010593,179.40828402366992,405.66479023178783,538.8804182095419,76.44471642623807,0.8043267744012074,59.80276134122331,76.93294012052876,230.24188332686714,0.7191011235955059,-1.2820512820521657,-13.5423999999984,-149.58646138185537,-136.22854753006396,0.193548535276554,0.1932566371681416,0.6476974079228093,-14.434670131573402,4,3,9,0,0,0,0,0,30,30,21,30
2024-09-23,903,0.19331600000000002,0.19342359767891684,0.195,0.198175,0.1937,0.19622499999999998,2,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.95,526.9004574166858,0.9666666666666667,830.8774917920747,0.5583333333333333,830.8774917920747,0.0,0.0,0.0,75.9641781176928,0.800476270421335,0.0,62.82051282051171,231.02736189984486,0.5642458100558623,-75.07316452474933,-5.562799999999646,-148.2481844820982,-142.76480168597948,0.1932675086107922,0.1920273851590106,-2.5084001949049473,-66.65846805176012,0,4,9,0,0,0,0,0,30,30,24,30
