effective_date,available_at,source,symbol,field,raw_nominal,raw_value,normalized_value,normalized_unit,is_observation
2022-06-19,2022-06-19T00:00:00+00:00,NBK,RUB,close,1.0,7.91,0.1264222503160556,RUB_per_KZT,1
2022-06-19,2022-06-19T00:00:00+00:00,NBK,USD,close,1.0,446.87,446.87,KZT_per_USD,1
2022-06-20,2022-06-20T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,12.89,0.12890000000000001,RUB_per_KZT,1
2022-06-20,2022-06-20T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,14.0,0.14,RUB_per_KZT,1
2022-06-20,2022-06-20T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,12.58,0.1258,RUB_per_KZT,1
2022-06-20,2022-06-20T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,12.9975,0.129975,RUB_per_KZT,1
2022-06-20,2022-06-20T00:00:00+00:00,NBK,CNY,close,1.0,66.67,66.67,KZT_per_CNY,1
2022-06-20,2022-06-20T00:00:00+00:00,NBK,RUB,close,1.0,7.91,0.1264222503160556,RUB_per_KZT,1
2022-06-20,2022-06-20T00:00:00+00:00,NBK,USD,close,1.0,446.87,446.87,KZT_per_USD,1
2022-06-21,2022-06-21T00:00:00+00:00,CBR,CNY,close,10.0,84.7402,8.47402,RUB_per_CNY,1
2022-06-21,2022-06-21T00:00:00+00:00,CBR,KZT,close,100.0,12.5703,0.125703,RUB_per_KZT,1
2022-06-21,2022-06-21T00:00:00+00:00,CBR,USD,close,1.0,56.1727,56.1727,RUB_per_USD,1
2022-06-21,2022-06-21T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,12.0,0.12,RUB_per_KZT,1
2022-06-21,2022-06-21T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,13.5975,0.135975,RUB_per_KZT,1
2022-06-21,2022-06-21T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,11.91,0.1191,RUB_per_KZT,1
2022-06-21,2022-06-21T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,13.5975,0.135975,RUB_per_KZT,1
2022-06-21,2022-06-21T00:00:00+00:00,NBK,CNY,close,1.0,66.32,66.32,KZT_per_CNY,1
2022-06-21,2022-06-21T00:00:00+00:00,NBK,RUB,close,1.0,7.91,0.1264222503160556,RUB_per_KZT,1
2022-06-21,2022-06-21T00:00:00+00:00,NBK,USD,close,1.0,443.26,443.26,KZT_per_USD,1
2022-06-22,2022-06-22T00:00:00+00:00,CBR,CNY,close,10.0,82.6992,8.26992,RUB_per_CNY,1
2022-06-22,2022-06-22T00:00:00+00:00,CBR,KZT,close,100.0,12.3422,0.123422,RUB_per_KZT,1
2022-06-22,2022-06-22T00:00:00+00:00,CBR,USD,close,1.0,54.7081,54.7081,RUB_per_USD,1
2022-06-22,2022-06-22T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,11.7575,0.117575,RUB_per_KZT,1
2022-06-22,2022-06-22T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,12.135,0.12135,RUB_per_KZT,1
2022-06-22,2022-06-22T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,11.6,0.11599999999999999,RUB_per_KZT,1
2022-06-22,2022-06-22T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,12.135,0.12135,RUB_per_KZT,1
2022-06-22,2022-06-22T00:00:00+00:00,NBK,CNY,close,1.0,66.91,66.91,KZT_per_CNY,1
2022-06-22,2022-06-22T00:00:00+00:00,NBK,RUB,close,1.0,8.22,0.121654501216545,RUB_per_KZT,1
2022-06-22,2022-06-22T00:00:00+00:00,NBK,USD,close,1.0,447.93,447.93,KZT_per_USD,1
2022-06-23,2022-06-23T00:00:00+00:00,CBR,CNY,close,10.0,80.2259,8.02259,RUB_per_CNY,1
2022-06-23,2022-06-23T00:00:00+00:00,CBR,KZT,close,100.0,11.8944,0.118944,RUB_per_KZT,1
2022-06-23,2022-06-23T00:00:00+00:00,CBR,USD,close,1.0,53.2788,53.2788,RUB_per_USD,1
2022-06-23,2022-06-23T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,11.77,0.1177,RUB_per_KZT,1
2022-06-23,2022-06-23T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,12.16,0.1216,RUB_per_KZT,1
2022-06-23,2022-06-23T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,11.3125,0.113125,RUB_per_KZT,1
2022-06-23,2022-06-23T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,12.16,0.1216,RUB_per_KZT,1
2022-06-23,2022-06-23T00:00:00+00:00,NBK,CNY,close,1.0,67.68,67.68,KZT_per_CNY,1
2022-06-23,2022-06-23T00:00:00+00:00,NBK,RUB,close,1.0,8.54,0.117096018735363,RUB_per_KZT,1
2022-06-23,2022-06-23T00:00:00+00:00,NBK,USD,close,1.0,454.11,454.11,KZT_per_USD,1
2022-06-24,2022-06-24T00:00:00+00:00,CBR,CNY,close,10.0,80.0483,8.00483,RUB_per_CNY,1
2022-06-24,2022-06-24T00:00:00+00:00,CBR,KZT,close,100.0,11.75,0.1175,RUB_per_KZT,1
2022-06-24,2022-06-24T00:00:00+00:00,CBR,USD,close,1.0,53.3578,53.3578,RUB_per_USD,1
2022-06-24,2022-06-24T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,11.92,0.1192,RUB_per_KZT,1
2022-06-24,2022-06-24T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,12.045,0.12045,RUB_per_KZT,1
2022-06-24,2022-06-24T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,11.3,0.113,RUB_per_KZT,1
2022-06-24,2022-06-24T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,11.77,0.1177,RUB_per_KZT,1
2022-06-24,2022-06-24T00:00:00+00:00,NBK,CNY,close,1.0,69.3,69.3,KZT_per_CNY,1
2022-06-24,2022-06-24T00:00:00+00:00,NBK,RUB,close,1.0,8.76,0.11415525114155252,RUB_per_KZT,1
2022-06-24,2022-06-24T00:00:00+00:00,NBK,USD,close,1.0,464.81,464.81,KZT_per_USD,1
2022-06-25,2022-06-25T00:00:00+00:00,CBR,CNY,close,10.0,80.1826,8.01826,RUB_per_CNY,1
2022-06-25,2022-06-25T00:00:00+00:00,CBR,KZT,close,100.0,11.4721,0.11472099999999999,RUB_per_KZT,1
2022-06-25,2022-06-25T00:00:00+00:00,CBR,USD,close,1.0,53.3234,53.3234,RUB_per_USD,1
2022-06-25,2022-06-25T00:00:00+00:00,NBK,CNY,close,1.0,70.33,70.33,KZT_per_CNY,1
2022-06-25,2022-06-25T00:00:00+00:00,NBK,RUB,close,1.0,8.83,0.11325028312570781,RUB_per_KZT,1
2022-06-25,2022-06-25T00:00:00+00:00,NBK,USD,close,1.0,470.9,470.9,KZT_per_USD,1
2022-06-26,2022-06-26T00:00:00+00:00,NBK,CNY,close,1.0,70.33,70.33,KZT_per_CNY,1
2022-06-26,2022-06-26T00:00:00+00:00,NBK,RUB,close,1.0,8.83,0.11325028312570781,RUB_per_KZT,1
2022-06-26,2022-06-26T00:00:00+00:00,NBK,USD,close,1.0,470.9,470.9,KZT_per_USD,1
2022-06-27,2022-06-27T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,11.975,0.11975,RUB_per_KZT,1
2022-06-27,2022-06-27T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,12.5,0.125,RUB_per_KZT,1
2022-06-27,2022-06-27T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,11.58,0.1158,RUB_per_KZT,1
2022-06-27,2022-06-27T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,12.49,0.1249,RUB_per_KZT,1
2022-06-27,2022-06-27T00:00:00+00:00,NBK,CNY,close,1.0,70.33,70.33,KZT_per_CNY,1
2022-06-27,2022-06-27T00:00:00+00:00,NBK,RUB,close,1.0,8.83,0.11325028312570781,RUB_per_KZT,1
2022-06-27,2022-06-27T00:00:00+00:00,NBK,USD,close,1.0,470.9,470.9,KZT_per_USD,1
2022-06-28,2022-06-28T00:00:00+00:00,CBR,CNY,close,10.0,80.4837,8.04837,RUB_per_CNY,1
2022-06-28,2022-06-28T00:00:00+00:00,CBR,KZT,close,100.0,11.3324,0.113324,RUB_per_KZT,1
2022-06-28,2022-06-28T00:00:00+00:00,CBR,USD,close,1.0,53.3641,53.3641,RUB_per_USD,1
2022-06-28,2022-06-28T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,11.8075,0.11807499999999999,RUB_per_KZT,1
2022-06-28,2022-06-28T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,11.96,0.11960000000000001,RUB_per_KZT,1
2022-06-28,2022-06-28T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,11.55,0.1155,RUB_per_KZT,1
2022-06-28,2022-06-28T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,11.66,0.1166,RUB_per_KZT,1
2022-06-28,2022-06-28T00:00:00+00:00,NBK,CNY,close,1.0,68.91,68.91,KZT_per_CNY,1
2022-06-28,2022-06-28T00:00:00+00:00,NBK,RUB,close,1.0,8.66,0.11547344110854503,RUB_per_KZT,1
2022-06-28,2022-06-28T00:00:00+00:00,NBK,USD,close,1.0,460.95,460.95,KZT_per_USD,1
2022-06-29,2022-06-29T00:00:00+00:00,CBR,CNY,close,10.0,79.7616,7.97616,RUB_per_CNY,1
2022-06-29,2022-06-29T00:00:00+00:00,CBR,KZT,close,100.0,11.4915,0.114915,RUB_per_KZT,1
2022-06-29,2022-06-29T00:00:00+00:00,CBR,USD,close,1.0,52.9699,52.9699,RUB_per_USD,1
2022-06-29,2022-06-29T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,11.6,0.11599999999999999,RUB_per_KZT,1
2022-06-29,2022-06-29T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,11.7525,0.11752499999999999,RUB_per_KZT,1
2022-06-29,2022-06-29T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,10.9,0.109,RUB_per_KZT,1
2022-06-29,2022-06-29T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,11.32,0.11320000000000001,RUB_per_KZT,1
2022-06-29,2022-06-29T00:00:00+00:00,NBK,CNY,close,1.0,68.21,68.21,KZT_per_CNY,1
2022-06-29,2022-06-29T00:00:00+00:00,NBK,RUB,close,1.0,8.61,0.11614401858304298,RUB_per_KZT,1
2022-06-29,2022-06-29T00:00:00+00:00,NBK,USD,close,1.0,456.05,456.05,KZT_per_USD,1
2022-06-30,2022-06-30T00:00:00+00:00,CBR,CNY,close,10.0,76.9846,7.69846,RUB_per_CNY,1
2022-06-30,2022-06-30T00:00:00+00:00,CBR,KZT,close,100.0,11.2176,0.112176,RUB_per_KZT,1
2022-06-30,2022-06-30T00:00:00+00:00,CBR,USD,close,1.0,51.158,51.158,RUB_per_USD,1
2022-06-30,2022-06-30T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,11.1525,0.111525,RUB_per_KZT,1
2022-06-30,2022-06-30T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,11.77,0.1177,RUB_per_KZT,1
2022-06-30,2022-06-30T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,11.05,0.1105,RUB_per_KZT,1
2022-06-30,2022-06-30T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,11.77,0.1177,RUB_per_KZT,1
2022-06-30,2022-06-30T00:00:00+00:00,NBK,CNY,close,1.0,69.43,69.43,KZT_per_CNY,1
2022-06-30,2022-06-30T00:00:00+00:00,NBK,RUB,close,1.0,9.1,0.10989010989010989,RUB_per_KZT,1
2022-06-30,2022-06-30T00:00:00+00:00,NBK,USD,close,1.0,465.08,465.08,KZT_per_USD,1
2022-07-01,2022-07-01T00:00:00+00:00,CBR,CNY,close,10.0,82.8897,8.28897,RUB_per_CNY,1
2022-07-01,2022-07-01T00:00:00+00:00,CBR,KZT,close,100.0,11.291,0.11291000000000001,RUB_per_KZT,1
2022-07-01,2022-07-01T00:00:00+00:00,CBR,USD,close,1.0,52.5123,52.5123,RUB_per_USD,1
2022-07-01,2022-07-01T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,12.3,0.12300000000000001,RUB_per_KZT,1
2022-07-01,2022-07-01T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,12.375,0.12375,RUB_per_KZT,1
2022-07-01,2022-07-01T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,11.1,0.111,RUB_per_KZT,1
2022-07-01,2022-07-01T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,11.1,0.111,RUB_per_KZT,1
2022-07-01,2022-07-01T00:00:00+00:00,NBK,CNY,close,1.0,70.25,70.25,KZT_per_CNY,1
2022-07-01,2022-07-01T00:00:00+00:00,NBK,RUB,close,1.0,8.98,0.11135857461024498,RUB_per_KZT,1
2022-07-01,2022-07-01T00:00:00+00:00,NBK,USD,close,1.0,470.34,470.34,KZT_per_USD,1
2022-07-02,2022-07-02T00:00:00+00:00,CBR,CNY,close,10.0,85.9418,8.59418,RUB_per_CNY,1
2022-07-02,2022-07-02T00:00:00+00:00,CBR,KZT,close,100.0,11.4316,0.114316,RUB_per_KZT,1
2022-07-02,2022-07-02T00:00:00+00:00,CBR,USD,close,1.0,53.7676,53.7676,RUB_per_USD,1
2022-07-02,2022-07-02T00:00:00+00:00,NBK,CNY,close,1.0,69.65,69.65,KZT_per_CNY,1
2022-07-02,2022-07-02T00:00:00+00:00,NBK,RUB,close,1.0,8.56,0.11682242990654206,RUB_per_KZT,1
2022-07-02,2022-07-02T00:00:00+00:00,NBK,USD,close,1.0,466.44,466.44,KZT_per_USD,1
2022-07-03,2022-07-03T00:00:00+00:00,NBK,CNY,close,1.0,69.65,69.65,KZT_per_CNY,1
2022-07-03,2022-07-03T00:00:00+00:00,NBK,RUB,close,1.0,8.56,0.11682242990654206,RUB_per_KZT,1
2022-07-03,2022-07-03T00:00:00+00:00,NBK,USD,close,1.0,466.44,466.44,KZT_per_USD,1
2022-07-04,2022-07-04T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,12.45,0.1245,RUB_per_KZT,1
2022-07-04,2022-07-04T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,12.68,0.1268,RUB_per_KZT,1
2022-07-04,2022-07-04T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,11.71,0.11710000000000001,RUB_per_KZT,1
2022-07-04,2022-07-04T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,11.95,0.1195,RUB_per_KZT,1
2022-07-04,2022-07-04T00:00:00+00:00,NBK,CNY,close,1.0,69.65,69.65,KZT_per_CNY,1
2022-07-04,2022-07-04T00:00:00+00:00,NBK,RUB,close,1.0,8.56,0.11682242990654206,RUB_per_KZT,1
2022-07-04,2022-07-04T00:00:00+00:00,NBK,USD,close,1.0,466.44,466.44,KZT_per_USD,1
2022-07-05,2022-07-05T00:00:00+00:00,CBR,CNY,close,10.0,87.1399,8.713989999999999,RUB_per_CNY,1
2022-07-05,2022-07-05T00:00:00+00:00,CBR,KZT,close,100.0,11.8098,0.118098,RUB_per_KZT,1
2022-07-05,2022-07-05T00:00:00+00:00,CBR,USD,close,1.0,55.0858,55.0858,RUB_per_USD,1
2022-07-05,2022-07-05T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,13.15,0.1315,RUB_per_KZT,1
2022-07-05,2022-07-05T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,13.38,0.1338,RUB_per_KZT,1
2022-07-05,2022-07-05T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,11.86,0.1186,RUB_per_KZT,1
2022-07-05,2022-07-05T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,12.8775,0.128775,RUB_per_KZT,1
2022-07-05,2022-07-05T00:00:00+00:00,NBK,CNY,close,1.0,69.38,69.38,KZT_per_CNY,1
2022-07-05,2022-07-05T00:00:00+00:00,NBK,RUB,close,1.0,8.42,0.11876484560570072,RUB_per_KZT,1
2022-07-05,2022-07-05T00:00:00+00:00,NBK,USD,close,1.0,464.16,464.16,KZT_per_USD,1
2022-07-06,2022-07-06T00:00:00+00:00,CBR,CNY,close,10.0,89.4609,8.94609,RUB_per_CNY,1
2022-07-06,2022-07-06T00:00:00+00:00,CBR,KZT,close,100.0,12.606,0.12606,RUB_per_KZT,1
2022-07-06,2022-07-06T00:00:00+00:00,CBR,USD,close,1.0,58.5118,58.5118,RUB_per_USD,1
2022-07-06,2022-07-06T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,13.8025,0.138025,RUB_per_KZT,1
2022-07-06,2022-07-06T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,14.1,0.141,RUB_per_KZT,1
2022-07-06,2022-07-06T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,12.3,0.12300000000000001,RUB_per_KZT,1
2022-07-06,2022-07-06T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,12.9,0.129,RUB_per_KZT,1
2022-07-06,2022-07-06T00:00:00+00:00,NBK,CNY,close,1.0,69.99,69.99,KZT_per_CNY,1
2022-07-06,2022-07-06T00:00:00+00:00,NBK,RUB,close,1.0,8.04,0.12437810945273634,RUB_per_KZT,1
2022-07-06,2022-07-06T00:00:00+00:00,NBK,USD,close,1.0,469.26,469.26,KZT_per_USD,1
2022-07-07,2022-07-07T00:00:00+00:00,CBR,CNY,close,10.0,95.5793,9.55793,RUB_per_CNY,1
2022-07-07,2022-07-07T00:00:00+00:00,CBR,KZT,close,100.0,13.4064,0.134064,RUB_per_KZT,1
2022-07-07,2022-07-07T00:00:00+00:00,CBR,USD,close,1.0,62.911,62.911,RUB_per_USD,1
2022-07-07,2022-07-07T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,13.19,0.1319,RUB_per_KZT,1
2022-07-07,2022-07-07T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,13.99,0.1399,RUB_per_KZT,1
2022-07-07,2022-07-07T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,12.9,0.129,RUB_per_KZT,1
2022-07-07,2022-07-07T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,13.8,0.138,RUB_per_KZT,1
2022-07-07,2022-07-07T00:00:00+00:00,NBK,CNY,close,1.0,69.99,69.99,KZT_per_CNY,1
2022-07-07,2022-07-07T00:00:00+00:00,NBK,RUB,close,1.0,8.04,0.12437810945273634,RUB_per_KZT,1
2022-07-07,2022-07-07T00:00:00+00:00,NBK,USD,close,1.0,469.26,469.26,KZT_per_USD,1
2022-07-08,2022-07-08T00:00:00+00:00,CBR,CNY,close,10.0,95.9366,9.59366,RUB_per_CNY,1
2022-07-08,2022-07-08T00:00:00+00:00,CBR,KZT,close,100.0,13.4558,0.134558,RUB_per_KZT,1
2022-07-08,2022-07-08T00:00:00+00:00,CBR,USD,close,1.0,63.1427,63.1427,RUB_per_USD,1
2022-07-08,2022-07-08T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,13.37,0.13369999999999999,RUB_per_KZT,1
2022-07-08,2022-07-08T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,13.4475,0.134475,RUB_per_KZT,1
2022-07-08,2022-07-08T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,12.75,0.1275,RUB_per_KZT,1
2022-07-08,2022-07-08T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,13.19,0.1319,RUB_per_KZT,1
2022-07-08,2022-07-08T00:00:00+00:00,NBK,CNY,close,1.0,71.2,71.2,KZT_per_CNY,1
2022-07-08,2022-07-08T00:00:00+00:00,NBK,RUB,close,1.0,7.55,0.13245033112582782,RUB_per_KZT,1
2022-07-08,2022-07-08T00:00:00+00:00,NBK,USD,close,1.0,477.24,477.24,KZT_per_USD,1
2022-07-09,2022-07-09T00:00:00+00:00,CBR,CNY,close,10.0,92.8268,9.282680000000001,RUB_per_CNY,1
2022-07-09,2022-07-09T00:00:00+00:00,CBR,KZT,close,100.0,12.8376,0.128376,RUB_per_KZT,1
2022-07-09,2022-07-09T00:00:00+00:00,CBR,USD,close,1.0,61.2664,61.2664,RUB_per_USD,1
2022-07-09,2022-07-09T00:00:00+00:00,NBK,CNY,close,1.0,70.88,70.88,KZT_per_CNY,1
2022-07-09,2022-07-09T00:00:00+00:00,NBK,RUB,close,1.0,7.72,0.1295336787564767,RUB_per_KZT,1
2022-07-09,2022-07-09T00:00:00+00:00,NBK,USD,close,1.0,474.92,474.92,KZT_per_USD,1
2022-07-10,2022-07-10T00:00:00+00:00,NBK,CNY,close,1.0,70.88,70.88,KZT_per_CNY,1
2022-07-10,2022-07-10T00:00:00+00:00,NBK,RUB,close,1.0,7.72,0.1295336787564767,RUB_per_KZT,1
2022-07-10,2022-07-10T00:00:00+00:00,NBK,USD,close,1.0,474.92,474.92,KZT_per_USD,1
2022-07-11,2022-07-11T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,12.92,0.1292,RUB_per_KZT,1
2022-07-11,2022-07-11T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,13.42,0.13419999999999999,RUB_per_KZT,1
2022-07-11,2022-07-11T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,12.9025,0.129025,RUB_per_KZT,1
2022-07-11,2022-07-11T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,13.37,0.13369999999999999,RUB_per_KZT,1
2022-07-11,2022-07-11T00:00:00+00:00,NBK,CNY,close,1.0,70.88,70.88,KZT_per_CNY,1
2022-07-11,2022-07-11T00:00:00+00:00,NBK,RUB,close,1.0,7.72,0.1295336787564767,RUB_per_KZT,1
2022-07-11,2022-07-11T00:00:00+00:00,NBK,USD,close,1.0,474.92,474.92,KZT_per_USD,1
2022-07-12,2022-07-12T00:00:00+00:00,CBR,CNY,close,10.0,92.1024,9.21024,RUB_per_CNY,1
2022-07-12,2022-07-12T00:00:00+00:00,CBR,KZT,close,100.0,12.9084,0.129084,RUB_per_KZT,1
2022-07-12,2022-07-12T00:00:00+00:00,CBR,USD,close,1.0,61.3045,61.3045,RUB_per_USD,1
2022-07-12,2022-07-12T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,12.8125,0.128125,RUB_per_KZT,1
2022-07-12,2022-07-12T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,12.9875,0.12987500000000002,RUB_per_KZT,1
2022-07-12,2022-07-12T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,12.315,0.12315,RUB_per_KZT,1
2022-07-12,2022-07-12T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,12.45,0.1245,RUB_per_KZT,1
2022-07-12,2022-07-12T00:00:00+00:00,NBK,CNY,close,1.0,69.3,69.3,KZT_per_CNY,1
2022-07-12,2022-07-12T00:00:00+00:00,NBK,RUB,close,1.0,7.55,0.13245033112582782,RUB_per_KZT,1
2022-07-12,2022-07-12T00:00:00+00:00,NBK,USD,close,1.0,464.85,464.85,KZT_per_USD,1
2022-07-13,2022-07-13T00:00:00+00:00,CBR,CNY,close,10.0,87.9476,8.79476,RUB_per_CNY,1
2022-07-13,2022-07-13T00:00:00+00:00,CBR,KZT,close,100.0,12.6609,0.126609,RUB_per_KZT,1
2022-07-13,2022-07-13T00:00:00+00:00,CBR,USD,close,1.0,58.8541,58.8541,RUB_per_USD,1
2022-07-13,2022-07-13T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,12.85,0.1285,RUB_per_KZT,1
2022-07-13,2022-07-13T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,13.18,0.1318,RUB_per_KZT,1
2022-07-13,2022-07-13T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,12.22,0.1222,RUB_per_KZT,1
2022-07-13,2022-07-13T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,13.18,0.1318,RUB_per_KZT,1
2022-07-13,2022-07-13T00:00:00+00:00,NBK,CNY,close,1.0,70.41,70.41,KZT_per_CNY,1
2022-07-13,2022-07-13T00:00:00+00:00,NBK,RUB,close,1.0,8.05,0.12422360248447203,RUB_per_KZT,1
2022-07-13,2022-07-13T00:00:00+00:00,NBK,USD,close,1.0,473.38,473.38,KZT_per_USD,1
2022-07-14,2022-07-14T00:00:00+00:00,CBR,CNY,close,10.0,87.2451,8.724509999999999,RUB_per_CNY,1
2022-07-14,2022-07-14T00:00:00+00:00,CBR,KZT,close,100.0,12.3647,0.12364699999999999,RUB_per_KZT,1
2022-07-14,2022-07-14T00:00:00+00:00,CBR,USD,close,1.0,58.5322,58.5322,RUB_per_USD,1
2022-07-14,2022-07-14T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,12.25,0.1225,RUB_per_KZT,1
2022-07-14,2022-07-14T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,12.7975,0.127975,RUB_per_KZT,1
2022-07-14,2022-07-14T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,12.12,0.12119999999999999,RUB_per_KZT,1
2022-07-14,2022-07-14T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,12.3,0.12300000000000001,RUB_per_KZT,1
2022-07-14,2022-07-14T00:00:00+00:00,NBK,CNY,close,1.0,70.79,70.79,KZT_per_CNY,1
2022-07-14,2022-07-14T00:00:00+00:00,NBK,RUB,close,1.0,8.15,0.12269938650306748,RUB_per_KZT,1
2022-07-14,2022-07-14T00:00:00+00:00,NBK,USD,close,1.0,475.91,475.91,KZT_per_USD,1
2022-07-15,2022-07-15T00:00:00+00:00,CBR,CNY,close,10.0,86.3954,8.63954,RUB_per_CNY,1
2022-07-15,2022-07-15T00:00:00+00:00,CBR,KZT,close,100.0,12.2411,0.12241099999999999,RUB_per_KZT,1
2022-07-15,2022-07-15T00:00:00+00:00,CBR,USD,close,1.0,58.2568,58.2568,RUB_per_USD,1
2022-07-15,2022-07-15T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,12.075,0.12075,RUB_per_KZT,1
2022-07-15,2022-07-15T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,12.5,0.125,RUB_per_KZT,1
2022-07-15,2022-07-15T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,11.885,0.11885,RUB_per_KZT,1
2022-07-15,2022-07-15T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,12.5,0.125,RUB_per_KZT,1
2022-07-15,2022-07-15T00:00:00+00:00,NBK,CNY,close,1.0,70.97,70.97,KZT_per_CNY,1
2022-07-15,2022-07-15T00:00:00+00:00,NBK,RUB,close,1.0,8.21,0.12180267965895249,RUB_per_KZT,1
2022-07-15,2022-07-15T00:00:00+00:00,NBK,USD,close,1.0,478.39,478.39,KZT_per_USD,1
2022-07-16,2022-07-16T00:00:00+00:00,CBR,CNY,close,10.0,85.7233,8.57233,RUB_per_CNY,1
2022-07-16,2022-07-16T00:00:00+00:00,CBR,KZT,close,100.0,12.0889,0.12088900000000001,RUB_per_KZT,1
2022-07-16,2022-07-16T00:00:00+00:00,CBR,USD,close,1.0,57.8323,57.8323,RUB_per_USD,1
2022-07-16,2022-07-16T00:00:00+00:00,NBK,CNY,close,1.0,71.1,71.1,KZT_per_CNY,1
2022-07-16,2022-07-16T00:00:00+00:00,NBK,RUB,close,1.0,8.35,0.11976047904191617,RUB_per_KZT,1
2022-07-16,2022-07-16T00:00:00+00:00,NBK,USD,close,1.0,480.37,480.37,KZT_per_USD,1
