stage,scope,config_id,signals,hit_rate,lift,forward_delta_bps,symmetric_delta_bps,regret_bps,brier,logloss,auc,ece10,rows,dates,mean_signals_per_corridor_week,min_cell_week_coverage,mean_cell_week_coverage
inspected_retrospective_2026,all,baseline_reproduction,168.0,0.47023809523809523,1.3752929360562436,37.770423127129746,25.916718484748642,80.82230456741553,0.20662686602476496,0.6058275047333948,0.7058975987617817,0.08518621156061018,780,156,1.0453333333333332,0.8709677419354839,0.9096774193548386
inspected_retrospective_2026,all,basis_train_120m,173.0,0.45664739884393063,1.3369494467346497,29.640444412858635,23.796709359608936,86.8337922503792,0.20840602466731792,0.6083517625447268,0.6983960108344102,0.09545617758459238,780,156,1.0764444444444443,0.9354838709677419,0.9483870967741936
inspected_retrospective_2026,all,chronos2_small_ft_head10y,175.0,0.44571428571428573,1.3047394381299593,26.494694441951307,23.107862402999924,91.9098059169952,0.21698080537189063,0.6369049919371438,0.6617714698731849,0.0894808704840637,780,156,1.0888888888888888,0.9354838709677419,0.9612903225806452
inspected_retrospective_2026,all,chronos2_synth_ft_head10y,173.0,0.45664739884393063,1.3344883595018948,30.286141737017804,26.796023291190803,87.75512431575729,0.21279865596673617,0.6256923158453471,0.6850245672441612,0.09516087610496023,780,156,1.0764444444444443,0.967741935483871,0.9935483870967742
inspected_retrospective_2026,all,chronos2_synth_zs_head10y,177.0,0.4350282485875706,1.2727272727272727,24.070676601195444,20.55937214424746,91.98109155062173,0.20876389455723243,0.6092586011940537,0.6975454658285329,0.09718636878846576,780,156,1.1013333333333333,0.9354838709677419,0.9612903225806452
inspected_retrospective_2026,KZT,base_control_head10y,34.0,0.4411764705882353,1.2074303405572757,31.60429895654539,24.91316675540188,96.84326071695753,0.2349803479118283,0.6823821056094926,0.633351054403686,0.13264708194167982,156,156,1.0577777777777777,0.967741935483871,0.967741935483871
inspected_retrospective_2026,KZT,baseline_reproduction,33.0,0.36363636363636365,0.9952153110047848,31.50893421802111,18.151243205049322,95.08950750790376,0.23698814647799885,0.6915462211749547,0.6384015594541911,0.1459098270653862,156,156,1.0266666666666666,0.8709677419354839,0.8709677419354839
inspected_retrospective_2026,KZT,basis_train_120m,34.0,0.4411764705882353,1.2074303405572757,31.60429895654539,24.91316675540188,96.84326071695753,0.2349803479118283,0.6823821056094926,0.633351054403686,0.13264708194167982,156,156,1.0577777777777777,0.967741935483871,0.967741935483871
inspected_retrospective_2026,KZT,chronos2_small_ft_head10y,34.0,0.4117647058823529,1.126934984520124,37.85457310159569,29.393275296770394,99.14371023176395,0.2471151139724671,0.7176823719626554,0.5993265993265993,0.14190329976026453,156,156,1.0577777777777777,0.9354838709677419,0.9354838709677419
inspected_retrospective_2026,KZT,chronos2_synth_ft_head10y,35.0,0.4,1.0947368421052632,12.272171577242379,13.663012630058988,116.17900195043707,0.24529234462334798,0.7089507694437611,0.6255537834485202,0.14662227496910418,156,156,1.0888888888888888,1.0,1.0
inspected_retrospective_2026,KZT,chronos2_synth_ft_kzt_head10y,32.0,0.375,1.0263157894736843,34.953717537393196,25.824142619389796,98.76070550006622,0.2467720370771683,0.7157993427024241,0.6104908736487682,0.14831098846604807,156,156,0.9955555555555554,0.8709677419354839,0.8709677419354839
inspected_retrospective_2026,KZT,chronos2_synth_zs_head10y,34.0,0.4411764705882353,1.2074303405572757,32.09992321684652,26.234021854222203,97.54501536265549,0.23578668647897552,0.6845285848173683,0.6349459507354244,0.13669115708665566,156,156,1.0577777777777777,0.967741935483871,0.967741935483871
