date,client,currency,bank_side,value
2022-09-14,personal,RUB,sell,7.93
2022-09-15,personal,RUB,sell,7.99
2022-09-16,personal,RUB,sell,8.04
2022-09-19,personal,RUB,sell,8.01
2022-09-20,personal,RUB,sell,8.0
2022-09-21,personal,RUB,sell,8.0
2022-09-22,personal,RUB,sell,8.05
2022-09-23,personal,RUB,sell,8.28
2022-09-24,personal,RUB,sell,8.28
2022-09-26,personal,RUB,sell,8.27
2022-09-27,personal,RUB,sell,8.29
2022-09-28,personal,RUB,sell,8.21
2022-09-29,personal,RUB,sell,8.35
2022-09-30,personal,RUB,sell,8.39
2022-10-03,personal,RUB,sell,8.24
2022-10-04,personal,RUB,sell,8.19
2022-10-05,personal,RUB,sell,8.06
2022-10-06,personal,RUB,sell,7.93
2022-10-07,personal,RUB,sell,7.91
2022-10-10,personal,RUB,sell,7.75
2022-10-11,personal,RUB,sell,7.64
2022-10-12,personal,RUB,sell,7.45
2022-10-13,personal,RUB,sell,7.58
2022-10-14,personal,RUB,sell,7.53
2022-10-17,personal,RUB,sell,7.61
2022-10-18,personal,RUB,sell,7.64
2022-10-19,personal,RUB,sell,7.68
2022-10-20,personal,RUB,sell,7.65
2022-10-21,personal,RUB,sell,7.77
2022-10-22,personal,RUB,sell,7.76
2022-10-26,personal,RUB,sell,7.69
2022-10-27,personal,RUB,sell,7.61
2022-10-28,personal,RUB,sell,7.7
2022-10-31,personal,RUB,sell,7.63
2022-11-01,personal,RUB,sell,7.62
2022-11-02,personal,RUB,sell,7.57
2022-11-03,personal,RUB,sell,7.64
2022-11-04,personal,RUB,sell,7.53
2022-11-07,personal,RUB,sell,7.5
2022-11-08,personal,RUB,sell,7.65
2022-11-09,personal,RUB,sell,7.7
2022-11-10,personal,RUB,sell,7.72
2022-11-11,personal,RUB,sell,7.68
2022-11-14,personal,RUB,sell,7.71
2022-11-15,personal,RUB,sell,7.67
2022-11-16,personal,RUB,sell,7.68
2022-11-17,personal,RUB,sell,7.67
2022-11-18,personal,RUB,sell,7.71
2022-11-21,personal,RUB,sell,7.73
2022-11-22,personal,RUB,sell,7.69
2022-11-23,personal,RUB,sell,7.73
2022-11-24,personal,RUB,sell,7.75
2022-11-25,personal,RUB,sell,7.74
2022-11-28,personal,RUB,sell,7.78
2022-11-29,personal,RUB,sell,7.73
2022-11-30,personal,RUB,sell,7.75
2022-12-01,personal,RUB,sell,7.73
2022-12-02,personal,RUB,sell,7.74
2022-12-05,personal,RUB,sell,7.67
2022-12-06,personal,RUB,sell,7.66
2022-12-07,personal,RUB,sell,7.58
2022-12-08,personal,RUB,sell,7.56
2022-12-09,personal,RUB,sell,7.55
2022-12-12,personal,RUB,sell,7.59
2022-12-13,personal,RUB,sell,7.56
2022-12-14,personal,RUB,sell,7.51
2022-12-19,personal,RUB,sell,7.14
2022-12-20,personal,RUB,sell,6.85
2022-12-21,personal,RUB,sell,6.7
2022-12-22,personal,RUB,sell,6.66
2022-12-23,personal,RUB,sell,6.73
2022-12-26,personal,RUB,sell,6.69
2022-12-27,personal,RUB,sell,6.69
2022-12-28,personal,RUB,sell,6.71
2022-12-29,personal,RUB,sell,6.47
2022-12-30,personal,RUB,sell,6.51
2023-01-04,personal,RUB,sell,6.6
2023-01-05,personal,RUB,sell,6.59
2023-01-06,personal,RUB,sell,6.54
2023-01-09,personal,RUB,sell,6.51
2023-01-10,personal,RUB,sell,6.67
2023-01-11,personal,RUB,sell,6.69
2023-01-12,personal,RUB,sell,6.89
2023-01-13,personal,RUB,sell,6.88
2023-01-16,personal,RUB,sell,6.82
2023-01-17,personal,RUB,sell,6.83
2023-01-18,personal,RUB,sell,6.76
2023-01-19,personal,RUB,sell,6.79
2023-01-20,personal,RUB,sell,6.79
2023-01-23,personal,RUB,sell,6.78
2023-01-24,personal,RUB,sell,6.78
2023-01-25,personal,RUB,sell,6.77
2023-01-26,personal,RUB,sell,6.7
2023-01-27,personal,RUB,sell,6.71
2023-01-30,personal,RUB,sell,6.66
2023-01-31,personal,RUB,sell,6.59
2023-02-01,personal,RUB,sell,6.62
2023-02-02,personal,RUB,sell,6.61
2023-02-03,personal,RUB,sell,6.56
2023-02-06,personal,RUB,sell,6.55
2023-02-07,personal,RUB,sell,6.52
2023-02-08,personal,RUB,sell,6.41
2023-02-09,personal,RUB,sell,6.25
2023-02-10,personal,RUB,sell,6.25
2023-02-13,personal,RUB,sell,6.21
2023-02-14,personal,RUB,sell,6.15
2023-02-15,personal,RUB,sell,6.09
2023-02-16,personal,RUB,sell,5.99
2023-02-17,personal,RUB,sell,6.05
2023-02-20,personal,RUB,sell,6.1
2023-02-21,personal,RUB,sell,6.0
2023-02-22,personal,RUB,sell,6.08
2023-02-23,personal,RUB,sell,6.02
2023-02-24,personal,RUB,sell,6.01
2023-02-27,personal,RUB,sell,5.97
2023-02-28,personal,RUB,sell,6.07
2023-03-01,personal,RUB,sell,5.93
2023-03-02,personal,RUB,sell,5.86
2023-03-03,personal,RUB,sell,5.82
2023-03-06,personal,RUB,sell,5.86
2023-03-07,personal,RUB,sell,5.9
2023-03-08,personal,RUB,sell,5.9
2023-03-09,personal,RUB,sell,5.92
2023-03-10,personal,RUB,sell,6.04
2023-03-13,personal,RUB,sell,6.11
2023-03-14,personal,RUB,sell,6.24
2023-03-15,personal,RUB,sell,6.26
2023-03-16,personal,RUB,sell,6.21
2023-03-17,personal,RUB,sell,6.06
2023-03-20,personal,RUB,sell,6.12
2023-03-23,personal,RUB,sell,6.12
2023-03-24,personal,RUB,sell,6.09
2023-03-27,personal,RUB,sell,6.07
2023-03-28,personal,RUB,sell,6.01
2023-03-29,personal,RUB,sell,5.93
2023-03-30,personal,RUB,sell,5.94
2023-03-31,personal,RUB,sell,5.99
2023-04-03,personal,RUB,sell,5.9
2023-04-04,personal,RUB,sell,5.74
2023-04-05,personal,RUB,sell,5.84
2023-04-06,personal,RUB,sell,5.93
2023-04-07,personal,RUB,sell,5.82
2023-04-10,personal,RUB,sell,5.87
2023-04-11,personal,RUB,sell,5.94
2023-04-12,personal,RUB,sell,5.93
2023-04-13,personal,RUB,sell,5.91
2023-04-14,personal,RUB,sell,5.95
2023-04-17,personal,RUB,sell,5.94
2023-04-18,personal,RUB,sell,5.76
2023-04-19,personal,RUB,sell,5.82
2023-04-20,personal,RUB,sell,5.76
2023-04-21,personal,RUB,sell,5.77
2023-04-24,personal,RUB,sell,5.78
2023-04-25,personal,RUB,sell,5.74
2023-04-26,personal,RUB,sell,5.74
2023-04-27,personal,RUB,sell,5.74
2023-04-28,personal,RUB,sell,5.85
2023-05-02,personal,RUB,sell,5.76
2023-05-03,personal,RUB,sell,5.74
2023-05-04,personal,RUB,sell,5.82
2023-05-05,personal,RUB,sell,5.96
2023-05-10,personal,RUB,sell,5.98
2023-05-11,personal,RUB,sell,5.97
2023-05-12,personal,RUB,sell,5.97
2023-05-15,personal,RUB,sell,5.87
2023-05-16,personal,RUB,sell,5.82
2023-05-17,personal,RUB,sell,5.74
2023-05-18,personal,RUB,sell,5.8
2023-05-19,personal,RUB,sell,5.77
2023-05-22,personal,RUB,sell,5.7
2023-05-23,personal,RUB,sell,5.68
2023-05-24,personal,RUB,sell,5.72
2023-05-25,personal,RUB,sell,5.73
2023-05-26,personal,RUB,sell,5.72
2023-05-29,personal,RUB,sell,5.71
2023-05-30,personal,RUB,sell,5.67
2023-05-31,personal,RUB,sell,5.62
2023-06-01,personal,RUB,sell,5.65
2023-06-02,personal,RUB,sell,5.65
2023-06-05,personal,RUB,sell,5.64
2023-06-06,personal,RUB,sell,5.63
2023-06-07,personal,RUB,sell,5.59
2023-06-08,personal,RUB,sell,5.51
2023-06-09,personal,RUB,sell,5.5
2023-06-12,personal,RUB,sell,5.55
2023-06-13,personal,RUB,sell,5.5
2023-06-14,personal,RUB,sell,5.47
2023-06-15,personal,RUB,sell,5.51
2023-06-16,personal,RUB,sell,5.48
2023-06-19,personal,RUB,sell,5.44
2023-06-20,personal,RUB,sell,5.46
2023-06-21,personal,RUB,sell,5.43
2023-06-22,personal,RUB,sell,5.45
2023-06-23,personal,RUB,sell,5.46
2023-06-26,personal,RUB,sell,5.43
2023-06-27,personal,RUB,sell,5.43
2023-06-29,personal,RUB,sell,5.35
2023-06-30,personal,RUB,sell,5.25
2023-07-01,personal,RUB,sell,5.15
2023-07-03,personal,RUB,sell,5.14
2023-07-04,personal,RUB,sell,5.09
2023-07-05,personal,RUB,sell,5.1
2023-07-09,personal,RUB,sell,5.1
2023-07-10,personal,RUB,sell,5.15
2023-07-11,personal,RUB,sell,5.24
2023-07-12,personal,RUB,sell,5.24
2023-07-13,personal,RUB,sell,5.26
2023-07-14,personal,RUB,sell,5.09
2023-07-17,personal,RUB,sell,5.07
2023-07-18,personal,RUB,sell,5.03
2023-07-19,personal,RUB,sell,5.0
2023-07-20,personal,RUB,sell,5.0
2023-07-21,personal,RUB,sell,5.07
2023-07-24,personal,RUB,sell,5.06
2023-07-25,personal,RUB,sell,5.07
2023-07-26,personal,RUB,sell,5.07
2023-07-27,personal,RUB,sell,5.04
2023-07-28,personal,RUB,sell,5.0
2023-07-31,personal,RUB,sell,4.95
2023-08-01,personal,RUB,sell,4.95
2023-08-02,personal,RUB,sell,4.86
2023-08-03,personal,RUB,sell,4.94
2023-08-04,personal,RUB,sell,4.95
2023-08-07,personal,RUB,sell,4.93
2023-08-08,personal,RUB,sell,4.93
2023-08-09,personal,RUB,sell,4.93
2023-08-10,personal,RUB,sell,4.94
2023-08-11,personal,RUB,sell,4.89
2023-08-14,personal,RUB,sell,4.79
2023-08-15,personal,RUB,sell,4.91
2023-08-16,personal,RUB,sell,5.13
2023-08-17,personal,RUB,sell,5.31
2023-08-18,personal,RUB,sell,5.21
2023-08-21,personal,RUB,sell,5.16
2023-08-23,personal,RUB,sell,5.24
2023-08-24,personal,RUB,sell,5.22
2023-08-25,personal,RUB,sell,5.26
2023-08-28,personal,RUB,sell,5.21
2023-08-29,personal,RUB,sell,5.18
2023-08-31,personal,RUB,sell,5.11
2023-09-01,personal,RUB,sell,5.1
2023-09-04,personal,RUB,sell,5.05
2023-09-05,personal,RUB,sell,5.02
2023-09-06,personal,RUB,sell,5.04
2023-09-07,personal,RUB,sell,5.05
2023-09-08,personal,RUB,sell,5.05
2023-09-11,personal,RUB,sell,5.1
2023-09-12,personal,RUB,sell,5.19
2023-09-13,personal,RUB,sell,5.15
2023-09-14,personal,RUB,sell,5.05
2023-09-15,personal,RUB,sell,5.05
2023-09-18,personal,RUB,sell,5.1
2023-09-19,personal,RUB,sell,5.05
2023-09-20,personal,RUB,sell,5.05
2023-09-21,personal,RUB,sell,5.04
2023-09-22,personal,RUB,sell,5.03
2023-09-25,personal,RUB,sell,5.0
2023-09-26,personal,RUB,sell,5.05
2023-09-27,personal,RUB,sell,5.05
2023-09-28,personal,RUB,sell,4.97
2023-09-29,personal,RUB,sell,5.0
2023-10-02,personal,RUB,sell,4.93
2023-10-03,personal,RUB,sell,4.88
2023-10-04,personal,RUB,sell,4.89
2023-10-05,personal,RUB,sell,4.88
2023-10-06,personal,RUB,sell,4.97
2023-10-09,personal,RUB,sell,4.93
2023-10-10,personal,RUB,sell,5.0
2023-10-11,personal,RUB,sell,4.96
2023-10-12,personal,RUB,sell,5.11
2023-10-13,personal,RUB,sell,5.12
2023-10-16,personal,RUB,sell,4.99
2023-10-17,personal,RUB,sell,5.01
2023-10-18,personal,RUB,sell,5.01
2023-10-19,personal,RUB,sell,5.0
2023-10-20,personal,RUB,sell,5.07
2023-10-23,personal,RUB,sell,5.09
2023-10-24,personal,RUB,sell,5.15
2023-10-26,personal,RUB,sell,5.14
2023-10-27,personal,RUB,sell,5.12
2023-10-30,personal,RUB,sell,5.11
2023-10-31,personal,RUB,sell,5.14
2023-11-01,personal,RUB,sell,5.1
2023-11-02,personal,RUB,sell,5.06
2023-11-03,personal,RUB,sell,5.05
2023-11-06,personal,RUB,sell,5.06
2023-11-07,personal,RUB,sell,5.09
2023-11-08,personal,RUB,sell,5.13
2023-11-09,personal,RUB,sell,5.14
2023-11-10,personal,RUB,sell,5.13
2023-11-13,personal,RUB,sell,5.1
2023-11-14,personal,RUB,sell,5.14
2023-11-15,personal,RUB,sell,5.24
2023-11-16,personal,RUB,sell,5.23
2023-11-17,personal,RUB,sell,5.25
2023-11-20,personal,RUB,sell,5.28
2023-11-21,personal,RUB,sell,5.26
2023-11-22,personal,RUB,sell,5.24
2023-11-23,personal,RUB,sell,5.28
2023-11-24,personal,RUB,sell,5.25
2023-11-27,personal,RUB,sell,5.23
2023-11-28,personal,RUB,sell,5.24
2023-11-29,personal,RUB,sell,5.22
2023-11-30,personal,RUB,sell,5.23
2023-12-01,personal,RUB,sell,5.18
2023-12-04,personal,RUB,sell,5.13
2023-12-05,personal,RUB,sell,5.08
2023-12-06,personal,RUB,sell,5.09
2023-12-07,personal,RUB,sell,5.04
2023-12-08,personal,RUB,sell,5.11
2023-12-11,personal,RUB,sell,5.16
2023-12-12,personal,RUB,sell,5.17
2023-12-13,personal,RUB,sell,5.18
2023-12-14,personal,RUB,sell,5.17
2023-12-15,personal,RUB,sell,5.21
2023-12-19,personal,RUB,sell,5.16
2023-12-20,personal,RUB,sell,5.12
2023-12-21,personal,RUB,sell,5.08
2023-12-22,personal,RUB,sell,5.08
2023-12-25,personal,RUB,sell,5.08
2023-12-26,personal,RUB,sell,5.08
2023-12-27,personal,RUB,sell,5.05
2023-12-28,personal,RUB,sell,5.16
2024-01-03,personal,RUB,sell,5.11
2024-01-04,personal,RUB,sell,5.05
2024-01-05,personal,RUB,sell,5.06
2024-01-08,personal,RUB,sell,5.07
2024-01-09,personal,RUB,sell,5.14
2024-01-10,personal,RUB,sell,5.16
2024-01-11,personal,RUB,sell,5.18
2024-01-12,personal,RUB,sell,5.21
2024-01-15,personal,RUB,sell,5.25
2024-01-16,personal,RUB,sell,5.24
2024-01-17,personal,RUB,sell,5.21
2024-01-18,personal,RUB,sell,5.17
2024-01-19,personal,RUB,sell,5.17
2024-01-22,personal,RUB,sell,5.18
2024-01-23,personal,RUB,sell,5.12
2024-01-24,personal,RUB,sell,5.14
2024-01-25,personal,RUB,sell,5.14
2024-01-26,personal,RUB,sell,5.1
2024-01-29,personal,RUB,sell,5.1
2024-01-30,personal,RUB,sell,5.11
2024-01-31,personal,RUB,sell,5.09
2024-02-01,personal,RUB,sell,5.07
2024-02-02,personal,RUB,sell,5.06
2024-02-05,personal,RUB,sell,5.07
2024-02-06,personal,RUB,sell,5.09
2024-02-07,personal,RUB,sell,5.05
2024-02-08,personal,RUB,sell,5.01
2024-02-09,personal,RUB,sell,4.99
2024-02-12,personal,RUB,sell,5.0
2024-02-13,personal,RUB,sell,4.99
2024-02-14,personal,RUB,sell,4.98
2024-02-15,personal,RUB,sell,4.97
2024-02-16,personal,RUB,sell,4.96
2024-02-19,personal,RUB,sell,5.0
2024-02-20,personal,RUB,sell,5.02
2024-02-21,personal,RUB,sell,4.99
2024-02-22,personal,RUB,sell,4.95
2024-02-23,personal,RUB,sell,4.92
2024-02-26,personal,RUB,sell,4.96
2024-02-27,personal,RUB,sell,4.99
2024-02-28,personal,RUB,sell,5.01
2024-02-29,personal,RUB,sell,5.05
2024-03-01,personal,RUB,sell,5.04
2024-03-04,personal,RUB,sell,5.04
2024-03-05,personal,RUB,sell,5.02
2024-03-06,personal,RUB,sell,5.03
2024-03-07,personal,RUB,sell,5.01
2024-03-11,personal,RUB,sell,5.06
2024-03-12,personal,RUB,sell,5.02
2024-03-13,personal,RUB,sell,5.01
2024-03-14,personal,RUB,sell,4.99
2024-03-18,personal,RUB,sell,4.98
2024-03-19,personal,RUB,sell,4.97
2024-03-20,personal,RUB,sell,4.95
2024-03-26,personal,RUB,sell,4.97
2024-03-27,personal,RUB,sell,4.96
2024-03-28,personal,RUB,sell,4.94
2024-03-29,personal,RUB,sell,4.93
2024-04-01,personal,RUB,sell,4.94
2024-04-02,personal,RUB,sell,4.93
2024-04-03,personal,RUB,sell,4.93
2024-04-04,personal,RUB,sell,4.94
2024-04-05,personal,RUB,sell,4.93
2024-04-08,personal,RUB,sell,4.91
2024-04-09,personal,RUB,sell,4.91
2024-04-10,personal,RUB,sell,4.89
2024-04-11,personal,RUB,sell,4.87
2024-04-12,personal,RUB,sell,4.9
2024-04-15,personal,RUB,sell,4.89
2024-04-16,personal,RUB,sell,4.85
2024-04-17,personal,RUB,sell,4.85
2024-04-18,personal,RUB,sell,4.84
2024-04-19,personal,RUB,sell,4.88
2024-04-22,personal,RUB,sell,4.87
2024-04-23,personal,RUB,sell,4.84
2024-04-24,personal,RUB,sell,4.88
2024-04-25,personal,RUB,sell,4.92
2024-04-26,personal,RUB,sell,4.93
2024-04-29,personal,RUB,sell,4.84
2024-04-30,personal,RUB,sell,4.84
2024-05-02,personal,RUB,sell,4.9
2024-05-03,personal,RUB,sell,4.93
2024-05-04,personal,RUB,sell,4.9
2024-05-06,personal,RUB,sell,4.92
2024-05-10,personal,RUB,sell,4.86
2024-05-13,personal,RUB,sell,4.92
2024-05-14,personal,RUB,sell,4.93
2024-05-15,personal,RUB,sell,4.94
2024-05-16,personal,RUB,sell,4.97
2024-05-17,personal,RUB,sell,4.97
2024-05-20,personal,RUB,sell,4.97
2024-05-21,personal,RUB,sell,4.98
2024-05-22,personal,RUB,sell,5.0
2024-05-23,personal,RUB,sell,5.0
2024-05-24,personal,RUB,sell,5.04
2024-05-27,personal,RUB,sell,5.06
2024-05-28,personal,RUB,sell,5.09
2024-05-29,personal,RUB,sell,5.05
2024-05-30,personal,RUB,sell,5.06
2024-05-31,personal,RUB,sell,5.05
2024-06-03,personal,RUB,sell,5.1
2024-06-04,personal,RUB,sell,5.13
2024-06-05,personal,RUB,sell,5.14
2024-06-06,personal,RUB,sell,5.12
2024-06-07,personal,RUB,sell,5.14
2024-06-10,personal,RUB,sell,5.14
2024-06-11,personal,RUB,sell,5.16
2024-06-12,personal,RUB,sell,5.14
2024-06-13,personal,RUB,sell,5.62
2024-06-14,personal,RUB,sell,5.53
2024-06-17,personal,RUB,sell,5.55
2024-06-18,personal,RUB,sell,5.56
2024-06-19,personal,RUB,sell,5.75
2024-06-20,personal,RUB,sell,5.51
2024-06-21,personal,RUB,sell,5.44
2024-06-24,personal,RUB,sell,5.45
2024-06-25,personal,RUB,sell,5.53
2024-06-26,personal,RUB,sell,5.48
2024-06-27,personal,RUB,sell,5.55
2024-06-28,personal,RUB,sell,5.71
2024-07-01,personal,RUB,sell,5.6
2024-07-02,personal,RUB,sell,5.52
2024-07-03,personal,RUB,sell,5.57
2024-07-04,personal,RUB,sell,5.55
2024-07-05,personal,RUB,sell,5.58
2024-07-09,personal,RUB,sell,5.63
2024-07-10,personal,RUB,sell,5.58
2024-07-11,personal,RUB,sell,5.56
2024-07-12,personal,RUB,sell,5.56
2024-07-15,personal,RUB,sell,5.55
2024-07-16,personal,RUB,sell,5.54
2024-07-17,personal,RUB,sell,5.55
2024-07-18,personal,RUB,sell,5.6
2024-07-19,personal,RUB,sell,5.57
2024-07-22,personal,RUB,sell,5.55
2024-07-23,personal,RUB,sell,5.58
2024-07-24,personal,RUB,sell,5.63
2024-07-25,personal,RUB,sell,5.73
2024-07-26,personal,RUB,sell,5.72
2024-07-29,personal,RUB,sell,5.71
2024-07-30,personal,RUB,sell,5.7
2024-07-31,personal,RUB,sell,5.71
2024-08-01,personal,RUB,sell,5.75
2024-08-02,personal,RUB,sell,5.74
2024-08-05,personal,RUB,sell,5.86
2024-08-06,personal,RUB,sell,5.77
2024-08-07,personal,RUB,sell,5.76
2024-08-08,personal,RUB,sell,5.69
2024-08-09,personal,RUB,sell,5.64
2024-08-12,personal,RUB,sell,5.53
2024-08-13,personal,RUB,sell,5.46
2024-08-14,personal,RUB,sell,5.59
2024-08-15,personal,RUB,sell,5.6
2024-08-16,personal,RUB,sell,5.59
2024-08-19,personal,RUB,sell,5.51
2024-08-20,personal,RUB,sell,5.42
2024-08-21,personal,RUB,sell,5.44
2024-08-22,personal,RUB,sell,5.47
2024-08-23,personal,RUB,sell,5.5
2024-08-26,personal,RUB,sell,5.49
2024-08-27,personal,RUB,sell,5.47
2024-08-28,personal,RUB,sell,5.49
2024-08-29,personal,RUB,sell,5.48
2024-09-02,personal,RUB,sell,5.62
2024-09-03,personal,RUB,sell,5.68
2024-09-04,personal,RUB,sell,5.61
2024-09-05,personal,RUB,sell,5.59
2024-09-06,personal,RUB,sell,5.55
2024-09-09,personal,RUB,sell,5.5
2024-09-10,personal,RUB,sell,5.46
2024-09-11,personal,RUB,sell,5.45
2024-09-12,personal,RUB,sell,5.47
2024-09-13,personal,RUB,sell,5.47
2024-09-16,personal,RUB,sell,5.49
2024-09-17,personal,RUB,sell,5.47
2024-09-18,personal,RUB,sell,5.44
2024-09-19,personal,RUB,sell,5.38
2024-09-20,personal,RUB,sell,5.39
2024-09-23,personal,RUB,sell,5.48
2024-09-24,personal,RUB,sell,5.46
2024-09-25,personal,RUB,sell,5.47
2024-09-26,personal,RUB,sell,5.48
2024-09-27,personal,RUB,sell,5.49
2024-09-30,personal,RUB,sell,5.49
2024-10-01,personal,RUB,sell,5.46
2024-10-02,personal,RUB,sell,5.43
2024-10-03,personal,RUB,sell,5.39
2024-10-04,personal,RUB,sell,5.37
2024-10-07,personal,RUB,sell,5.36
2024-10-08,personal,RUB,sell,5.37
2024-10-09,personal,RUB,sell,5.36
2024-10-10,personal,RUB,sell,5.38
2024-10-11,personal,RUB,sell,5.35
2024-10-14,personal,RUB,sell,5.37
2024-10-15,personal,RUB,sell,5.32
2024-10-16,personal,RUB,sell,5.33
2024-10-17,personal,RUB,sell,5.33
2024-10-18,personal,RUB,sell,5.31
2024-10-21,personal,RUB,sell,5.32
2024-10-22,personal,RUB,sell,5.34
2024-10-23,personal,RUB,sell,5.32
2024-10-24,personal,RUB,sell,5.34
2024-10-28,personal,RUB,sell,5.36
2024-10-29,personal,RUB,sell,5.37
2024-10-30,personal,RUB,sell,5.34
2024-10-31,personal,RUB,sell,5.34
2024-11-01,personal,RUB,sell,5.31
2024-11-04,personal,RUB,sell,5.28
2024-11-05,personal,RUB,sell,5.32
2024-11-06,personal,RUB,sell,5.35
2024-11-07,personal,RUB,sell,5.33
2024-11-08,personal,RUB,sell,5.35
2024-11-11,personal,RUB,sell,5.37
2024-11-12,personal,RUB,sell,5.37
2024-11-13,personal,RUB,sell,5.35
2024-11-14,personal,RUB,sell,5.29
2024-11-18,personal,RUB,sell,5.3
2024-11-19,personal,RUB,sell,5.27
2024-11-20,personal,RUB,sell,5.26
2024-11-21,personal,RUB,sell,5.23
2024-11-22,personal,RUB,sell,5.18
2024-11-25,personal,RUB,sell,5.14
2024-11-26,personal,RUB,sell,5.05
2024-11-27,personal,RUB,sell,4.96
2024-11-28,personal,RUB,sell,5.04
2024-12-02,personal,RUB,sell,5.28
2024-12-03,personal,RUB,sell,5.28
2024-12-04,personal,RUB,sell,5.35
2024-12-05,personal,RUB,sell,5.42
2024-12-06,personal,RUB,sell,5.47
2024-12-09,personal,RUB,sell,5.43
2024-12-10,personal,RUB,sell,5.41
2024-12-11,personal,RUB,sell,5.35
2024-12-12,personal,RUB,sell,5.36
2024-12-13,personal,RUB,sell,5.42
2024-12-17,personal,RUB,sell,5.4
2024-12-18,personal,RUB,sell,5.38
2024-12-19,personal,RUB,sell,5.39
2024-12-20,personal,RUB,sell,5.4
2024-12-23,personal,RUB,sell,5.54
2024-12-24,personal,RUB,sell,5.46
2024-12-25,personal,RUB,sell,5.48
2024-12-26,personal,RUB,sell,5.52
2024-12-27,personal,RUB,sell,5.42
2024-12-30,personal,RUB,sell,5.36
2024-12-31,personal,RUB,sell,5.25
2025-01-05,personal,RUB,sell,5.19
2025-01-06,personal,RUB,sell,5.29
2025-01-08,personal,RUB,sell,5.36
2025-01-09,personal,RUB,sell,5.48
2025-01-10,personal,RUB,sell,5.52
2025-01-13,personal,RUB,sell,5.5
2025-01-14,personal,RUB,sell,5.46
2025-01-15,personal,RUB,sell,5.46
2025-01-16,personal,RUB,sell,5.46
2025-01-17,personal,RUB,sell,5.5
2025-01-20,personal,RUB,sell,5.52
2025-01-21,personal,RUB,sell,5.59
2025-01-22,personal,RUB,sell,5.59
2025-01-23,personal,RUB,sell,5.57
2025-01-24,personal,RUB,sell,5.58
2025-01-27,personal,RUB,sell,5.61
2025-01-28,personal,RUB,sell,5.59
2025-01-29,personal,RUB,sell,5.57
2025-01-30,personal,RUB,sell,5.6
2025-01-31,personal,RUB,sell,5.57
2025-02-03,personal,RUB,sell,5.54
2025-02-04,personal,RUB,sell,5.55
2025-02-05,personal,RUB,sell,5.56
2025-02-06,personal,RUB,sell,5.63
2025-02-07,personal,RUB,sell,5.56
2025-02-10,personal,RUB,sell,5.54
2025-02-11,personal,RUB,sell,5.57
2025-02-12,personal,RUB,sell,5.66
2025-02-13,personal,RUB,sell,5.79
2025-02-17,personal,RUB,sell,5.74
2025-02-18,personal,RUB,sell,5.79
2025-02-19,personal,RUB,sell,5.89
2025-02-20,personal,RUB,sell,5.98
2025-02-24,personal,RUB,sell,5.98
2025-02-25,personal,RUB,sell,6.08
2025-02-26,personal,RUB,sell,6.12
2025-02-27,personal,RUB,sell,6.04
2025-02-28,personal,RUB,sell,5.98
2025-03-01,personal,RUB,sell,5.89
2025-03-03,personal,RUB,sell,5.9
2025-03-04,personal,RUB,sell,5.92
2025-03-05,personal,RUB,sell,5.86
2025-03-06,personal,RUB,sell,5.87
2025-03-11,personal,RUB,sell,6.0
2025-03-12,personal,RUB,sell,5.98
2025-03-13,personal,RUB,sell,6.07
2025-03-17,personal,RUB,sell,6.22
2025-03-18,personal,RUB,sell,6.41
2025-03-19,personal,RUB,sell,6.3
2025-03-24,personal,RUB,sell,6.39
2025-03-26,personal,RUB,sell,6.38
2025-03-27,personal,RUB,sell,6.38
2025-03-31,personal,RUB,sell,6.21
2025-04-01,personal,RUB,sell,6.19
2025-04-02,personal,RUB,sell,6.22
2025-04-03,personal,RUB,sell,6.22
2025-04-04,personal,RUB,sell,6.26
2025-04-07,personal,RUB,sell,6.32
2025-04-08,personal,RUB,sell,6.32
2025-04-09,personal,RUB,sell,6.29
2025-04-10,personal,RUB,sell,6.35
2025-04-14,personal,RUB,sell,6.56
2025-04-15,personal,RUB,sell,6.56
2025-04-16,personal,RUB,sell,6.58
2025-04-17,personal,RUB,sell,6.64
2025-04-18,personal,RUB,sell,6.64
2025-04-21,personal,RUB,sell,6.66
2025-04-22,personal,RUB,sell,6.64
2025-04-23,personal,RUB,sell,6.51
2025-04-24,personal,RUB,sell,6.48
2025-04-28,personal,RUB,sell,6.48
2025-04-29,personal,RUB,sell,6.54
2025-05-02,personal,RUB,sell,6.5
2025-05-05,personal,RUB,sell,6.63
2025-05-12,personal,RUB,sell,6.6
2025-05-13,personal,RUB,sell,6.58
2025-05-14,personal,RUB,sell,6.58
2025-05-15,personal,RUB,sell,6.62
2025-05-16,personal,RUB,sell,6.55
2025-05-19,personal,RUB,sell,6.55
2025-05-20,personal,RUB,sell,6.63
2025-05-21,personal,RUB,sell,6.62
2025-05-22,personal,RUB,sell,6.62
2025-05-26,personal,RUB,sell,6.66
2025-05-27,personal,RUB,sell,6.66
2025-05-28,personal,RUB,sell,6.67
2025-05-29,personal,RUB,sell,6.72
2025-05-30,personal,RUB,sell,6.75
2025-06-02,personal,RUB,sell,6.72
2025-06-03,personal,RUB,sell,6.76
2025-06-04,personal,RUB,sell,6.76
2025-06-05,personal,RUB,sell,6.7
2025-06-09,personal,RUB,sell,6.69
2025-06-10,personal,RUB,sell,6.73
2025-06-11,personal,RUB,sell,6.69
