period,corridor,indicator,scenario,horizon_days,raw_candidate_count,signal_count,hit_rate,random_day_hit_rate,lift,benefit_bps_symmetric,benefit_bps_ci_low,benefit_bps_ci_high,benefit_bps_forward,signals_per_week,raw_cluster_share_gap_le_3d,post_cooldown_cluster_share_gap_le_3d,post_cooldown_gap_cv
2024,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,20,61,17,0.058823529411764705,0.11627906976744186,0.5058823529411764,89.20097907111203,26.262668228734565,252.43578985346193,-55.85764627932878,0.32513661202185795,0.9666666666666667,0.0,2.4667106300958785
2025,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,20,129,47,0.0851063829787234,0.05,1.7021276595744679,94.26856736801149,63.39711921858374,138.3977248324226,-34.15779469025327,0.9013698630136986,0.875,0.0,1.1428807957447022
2026,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,20,27,9,0.3333333333333333,0.2175925925925926,1.5319148936170213,201.35400355903496,174.1881758200768,246.63656551023095,97.82955802498013,0.28,0.8846153846153846,0.0,1.8652199414799266
ALL,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,1,224,155,0.45806451612903226,0.45508317929759706,1.006551191006525,-23.007352959720627,-32.28505917541936,-15.58922722891283,2.1805547282089677,0.3654429100707309,0.4260089686098655,0.0,1.275072380314288
2020,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,1,17,14,0.42857142857142855,0.44654088050314467,0.959758551307847,-16.44586272619188,-24.500443851681634,-7.885552734809765,24.19608501263861,0.2677595628415301,0.25,0.0,1.0973506903045493
2021,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,1,44,27,0.4444444444444444,0.4570552147239264,0.9724086502609991,-13.166494571023888,-22.127153612674395,-4.045180945244276,-8.24466185422168,0.5178082191780822,0.5813953488372093,0.0,1.2201845291124076
2022,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,1,18,15,0.4,0.38819875776397517,1.0304,-64.50672603879315,-124.16300625146026,-12.72016936384872,-27.23036428123238,0.28846153846153844,0.23529411764705882,0.0,1.319331177325488
2023,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,1,15,10,0.7,0.5029239766081871,1.3918604651162791,-16.0998999289429,-35.48905724782618,0.3571299567283519,19.367760329141554,0.1917808219178082,0.35714285714285715,0.0,1.3887648465178786
2024,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,1,22,17,0.7058823529411765,0.4796511627906977,1.4716577540106952,-27.92037822030734,-44.6182960219201,-11.975289410765445,24.549158025274313,0.32513661202185795,0.38095238095238093,0.0,1.1764316158085337
2025,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,1,36,26,0.5,0.4323529411764706,1.1564625850340136,-28.93193866114797,-41.70890128705284,-14.878181080548348,9.71167124121463,0.4986301369863014,0.37142857142857144,0.0,1.0960958838871755
2026,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,1,13,9,0.6666666666666666,0.5683760683760684,1.1729323308270676,6.837214540888884,-0.4710563584228744,48.97475005360855,46.08352950741272,0.2581967213114754,0.4166666666666667,0.0,1.3827534590578403
ALL,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,3,224,155,0.5225806451612903,0.5020347761746208,1.0409251907671095,-1.880480182940903,-12.865743164854036,8.197826467513757,-0.3410758630160368,0.36568924839905625,0.4260089686098655,0.0,1.275072380314288
2020,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,3,17,14,0.7857142857142857,0.559748427672956,1.4036918138041734,8.808730094635248,-3.4701279601491035,21.74879648741844,38.942750205292164,0.2677595628415301,0.25,0.0,1.0973506903045493
2021,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,3,44,27,0.2962962962962963,0.4785276073619632,0.6191832858499524,-3.3958347825192705,-15.928473093518644,10.665718383192612,-9.370959429969831,0.5178082191780822,0.5813953488372093,0.0,1.2201845291124076
2022,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,3,18,15,0.5333333333333333,0.4813664596273292,1.1079569892473118,-52.520208454594965,-99.79139599597745,0.7990744862737706,-96.38995595824402,0.28846153846153844,0.23529411764705882,0.0,1.319331177325488
2023,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,3,15,10,0.6,0.5555555555555556,1.0799999999999998,30.14422892629396,9.133362662436138,45.745317162346744,34.612963791123455,0.1917808219178082,0.35714285714285715,0.0,1.3887648465178786
2024,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,3,22,17,0.7647058823529411,0.48546511627906974,1.575202536104262,22.648413941472967,0.25960748364653796,65.63516577882862,68.39287112860167,0.32513661202185795,0.38095238095238093,0.0,1.1764316158085337
2025,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,3,36,26,0.5769230769230769,0.4764705882352941,1.210826210826211,-7.911521229077047,-27.03119724200737,8.984217084386545,-1.2708748025825674,0.4986301369863014,0.37142857142857144,0.0,1.0960958838871755
2026,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,3,13,9,0.4444444444444444,0.5560344827586207,0.7993109388458226,32.21607769907146,14.938859073835506,129.00689588689085,18.484065149983067,0.2603305785123967,0.4166666666666667,0.0,1.3827534590578403
ALL,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,5,224,155,0.49032258064516127,0.5027767493520918,0.9752292270416646,17.08174897479543,6.382696323923043,27.888354716118887,-3.0813141360735723,0.36593591905564926,0.4260089686098655,0.0,1.275072380314288
2020,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,5,17,14,0.8571428571428571,0.5691823899371069,1.5059194948697712,29.659030925902755,13.714612706288431,45.12877356023185,47.011168831784914,0.2677595628415301,0.25,0.0,1.0973506903045493
2021,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,5,44,27,0.4074074074074074,0.4662576687116564,0.8737816764132553,3.0926528064528043,-9.945378200300128,22.105580928427607,-8.763099618921283,0.5178082191780822,0.5813953488372093,0.0,1.2201845291124076
2022,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,5,18,15,0.3333333333333333,0.4937888198757764,0.6750524109014675,14.609247751369546,-37.39608204062165,78.20255241637953,-90.50560570558791,0.28846153846153844,0.23529411764705882,0.0,1.319331177325488
2023,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,5,15,10,0.6,0.5584795321637427,1.07434554973822,58.04302112482297,37.58087513482226,77.78043188213285,51.43303284443864,0.1917808219178082,0.35714285714285715,0.0,1.3887648465178786
2024,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,5,22,17,0.5294117647058824,0.5261627906976745,1.0061748456288593,42.0040380001639,9.080507453434155,105.9994335897508,53.812230989728484,0.32513661202185795,0.38095238095238093,0.0,1.1764316158085337
2025,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,5,36,26,0.46153846153846156,0.46176470588235297,0.9995100440960314,4.93943428720684,-17.441137657473885,26.283911215736943,-18.850551514132803,0.4986301369863014,0.37142857142857144,0.0,1.0960958838871755
2026,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,5,13,9,0.4444444444444444,0.5608695652173913,0.7924203273040482,41.83142651146444,17.333053758657336,156.4941131392544,-1.4924473116936077,0.2625,0.4166666666666667,0.0,1.3827534590578403
ALL,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,10,224,155,0.5225806451612903,0.49369436201780414,1.0585104578173095,48.709404324238264,32.81390681708349,67.6017811055843,-4.143591418024379,0.36655405405405406,0.4260089686098655,0.0,1.275072380314288
2020,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,10,17,14,0.6428571428571429,0.5754716981132075,1.1170960187353631,46.98550843576063,27.873665509412355,62.91216218658665,42.20031623078724,0.2677595628415301,0.25,0.0,1.0973506903045493
2021,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,10,44,27,0.4444444444444444,0.4263803680981595,1.0423661071143084,16.446684915389056,-1.0377638688092015,44.1036673090372,-7.004324418480322,0.5178082191780822,0.5813953488372093,0.0,1.2201845291124076
2022,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,10,18,15,0.5333333333333333,0.5093167701863354,1.0471544715447154,98.42794978819737,26.440516958006626,184.0635863284719,-105.23595235977274,0.28846153846153844,0.23529411764705882,0.0,1.319331177325488
2023,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,10,15,10,0.7,0.5672514619883041,1.2340206185567009,103.67460833725784,75.2522897970578,146.08682304501767,75.9407036742795,0.1917808219178082,0.35714285714285715,0.0,1.3887648465178786
2024,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,10,22,17,0.35294117647058826,0.5261627906976745,0.6707832304192395,78.33773611373647,14.313485268357226,197.2167679250024,50.977952849920484,0.32513661202185795,0.38095238095238093,0.0,1.1764316158085337
2025,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,10,36,26,0.4230769230769231,0.40588235294117647,1.0423634336677814,35.75990648563018,8.149346458066217,68.63389494164362,-28.713695275360767,0.4986301369863014,0.37142857142857144,0.0,1.0960958838871755
2026,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,10,13,9,0.5555555555555556,0.5777777777777777,0.9615384615384617,78.38611022531515,41.808729178838725,248.0905584811134,-19.572766990417872,0.2680851063829787,0.4166666666666667,0.0,1.3827534590578403
ALL,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,20,224,155,0.47096774193548385,0.48678823967249724,0.9675002466212883,93.25071738285781,69.6171396883346,123.65884802308007,-1.0635331891600006,0.3677966101694915,0.4260089686098655,0.0,1.275072380314288
2020,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,20,17,14,0.7857142857142857,0.5849056603773585,1.3433179723502304,68.26293032516607,47.50239865773991,85.70102933437107,54.55719814850901,0.2677595628415301,0.25,0.0,1.0973506903045493
2021,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,20,44,27,0.37037037037037035,0.41411042944785276,0.8943758573388203,35.26697384804985,14.994800909696151,69.70474517503844,-1.4648238395567392,0.5178082191780822,0.5813953488372093,0.0,1.2201845291124076
2022,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,20,18,15,0.5333333333333333,0.484472049689441,1.1008547008547007,275.60297190037966,147.20966649269343,430.4791141586293,-52.6152806130496,0.28846153846153844,0.23529411764705882,0.0,1.319331177325488
2023,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,20,15,10,0.7,0.6257309941520468,1.1186915887850466,187.1071930211508,135.57020129922319,256.1186127184105,152.32492805433512,0.1917808219178082,0.35714285714285715,0.0,1.3887648465178786
2024,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,20,22,17,0.4117647058823529,0.5203488372093024,0.791324350969438,94.59051017439147,20.814221708402318,229.12485058957472,7.968726670855348,0.32513661202185795,0.38095238095238093,0.0,1.1764316158085337
2025,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,20,36,26,0.3076923076923077,0.35294117647058826,0.8717948717948718,65.6267190568181,39.6049920761086,98.73961760404097,-53.76675809215188,0.4986301369863014,0.37142857142857144,0.0,1.0960958838871755
2026,RUB/KZT,reversal_up_from_30d_low,WINDOW_CLOSING,20,13,9,0.5555555555555556,0.5972222222222222,0.930232558139535,145.60253778815022,93.93824397716189,331.19403794768925,-22.604281895643098,0.28,0.4166666666666667,0.0,1.3827534590578403
ALL,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,1,29,29,0.5862068965517241,0.4627224627224627,1.2668650082443185,1.3600807733273401,-19.50870650563059,21.069676381447998,13.481006630358229,0.08946672542970471,0.0,0.0,0.7267043099785983
2020,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,1,0,0,nan,0.4152046783625731,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,1,2,2,0.5,0.4570552147239264,1.093959731543624,-19.967905282445326,-41.78176467680145,1.8459541119108023,-6.177684759911872,0.038356164383561646,0.0,0.0,0.0
2022,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,1,4,4,0.25,0.38819875776397517,0.644,-33.52656295714481,-72.03015589421746,0.6368397524690885,-69.7047052126761,0.07692307692307693,0.0,0.0,0.6135951727663917
2023,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,1,7,7,0.7142857142857143,0.5029239766081871,1.4202657807308972,16.598298626229926,-40.39579603274664,63.51398558116933,47.71740653745265,0.13424657534246576,0.0,0.0,0.7916203900738721
2024,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,1,5,5,0.4,0.4796511627906977,0.833939393939394,-9.478005912639114,-66.89600010284866,38.26476884520811,12.865315943983456,0.09562841530054644,0.0,0.0,0.6416383018517581
2025,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,1,7,7,0.5714285714285714,0.4323529411764706,1.3216715257531584,-0.5651622699125353,-30.398856398958827,20.600852934429273,-9.72029398013523,0.13424657534246576,0.0,0.0,0.7834248699616287
2026,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,1,4,4,1.0,0.5683760683760684,1.7593984962406015,37.16061997223415,9.352068205132786,74.1854141614687,87.95425375744438,0.11475409836065574,0.0,0.0,0.7939115056592169
ALL,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,3,28,28,0.6071428571428571,0.5069812229176697,1.1975647808981142,8.960181151959455,-22.913707977426533,40.08998402547273,38.69480162299741,0.08645787384208205,0.0,0.0,0.7176580828167216
2020,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,3,0,0,nan,0.5497076023391813,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,3,2,2,0.5,0.4785276073619632,1.044871794871795,-26.105651786877978,-61.58206425241502,9.370760678659071,-9.665008142308565,0.038356164383561646,0.0,0.0,0.0
2022,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,3,4,4,0.25,0.4813664596273292,0.5193548387096774,-28.147955179434682,-72.08017272111856,15.784262362249201,-31.24260187394985,0.07692307692307693,0.0,0.0,0.6135951727663917
2023,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,3,7,7,0.7142857142857143,0.5555555555555556,1.2857142857142856,34.06676479229294,-23.406282812206054,89.38512017252206,98.45156370136631,0.13424657534246576,0.0,0.0,0.7916203900738721
2024,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,3,5,5,0.6,0.48546511627906974,1.2359281437125749,11.142371513216336,-66.22764976250072,88.5123927889334,19.002517464877094,0.09562841530054644,0.0,0.0,0.6416383018517581
2025,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,3,7,7,0.5714285714285714,0.4764705882352941,1.199294532627866,-9.785739896338685,-98.81583082984059,48.7490830945505,3.2899554119396757,0.13424657534246576,0.0,0.0,0.7834248699616287
2026,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,3,3,3,1.0,0.5560344827586207,1.7984496124031009,63.336388236199305,45.13677336498787,85.44516607476271,140.18388270227226,0.08677685950413223,0.0,0.0,0.6483516483516484
ALL,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,5,28,28,0.6428571428571429,0.5127710843373494,1.2536922663802363,1.4628837468570433,-41.263376460522515,40.42838938923918,35.63738532826158,0.08653421633554084,0.0,0.0,0.7176580828167216
2020,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,5,0,0,nan,0.5555555555555556,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,5,2,2,0.5,0.4662576687116564,1.0723684210526316,-35.60790695306177,-89.29550584585529,18.079691939731738,-27.262901863829114,0.038356164383561646,0.0,0.0,0.0
2022,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,5,4,4,0.5,0.4937888198757764,1.0125786163522013,-48.22045125287613,-131.9165327590954,15.881825483510305,-45.08823700450903,0.07692307692307693,0.0,0.0,0.6135951727663917
2023,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,5,7,7,0.8571428571428571,0.5584795321637427,1.5347793567688854,27.349040647705845,-44.68706186195896,92.73857514129563,126.67193800988971,0.13424657534246576,0.0,0.0,0.7916203900738721
2024,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,5,5,5,0.4,0.5261627906976745,0.7602209944751381,11.229195837217002,-80.02576207407338,102.4841537485074,-37.567702522686254,0.09562841530054644,0.0,0.0,0.6416383018517581
2025,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,5,7,7,0.5714285714285714,0.46176470588235297,1.2374886260236577,-33.1320743828361,-157.47283974967067,47.050298616286184,-11.696837998804826,0.13424657534246576,0.0,0.0,0.7834248699616287
2026,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,5,3,3,1.0,0.5608695652173913,1.7829457364341086,96.46454026315068,52.324321038322445,128.41892600219367,205.2461178242852,0.08750000000000001,0.0,0.0,0.6483516483516484
ALL,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,10,28,28,0.6428571428571429,0.5019323671497584,1.2807644713323252,-25.799565817738138,-93.89425855422152,35.7441401562576,34.00041680893634,0.08672566371681416,0.0,0.0,0.7176580828167216
2020,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,10,0,0,nan,0.543859649122807,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,10,2,2,0.5,0.4263803680981595,1.1726618705035972,-36.78052787731443,-109.70473845650527,36.143682701876415,-29.192692907493115,0.038356164383561646,0.0,0.0,0.0
2022,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,10,4,4,0.25,0.5093167701863354,0.4908536585365854,-103.21574014698457,-251.5118103195309,12.82295341610763,-78.75542430402871,0.07692307692307693,0.0,0.0,0.6135951727663917
2023,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,10,7,7,0.8571428571428571,0.5672514619883041,1.5110456553755522,1.976670120592915,-122.65127977611759,97.32251199528193,171.37966659055908,0.13424657534246576,0.0,0.0,0.7916203900738721
2024,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,10,5,5,0.6,0.5261627906976745,1.140331491712707,22.692131682629174,-93.18969095070392,138.57395431596225,-43.91795179160387,0.09562841530054644,0.0,0.0,0.6416383018517581
2025,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,10,7,7,0.5714285714285714,0.40588235294117647,1.4078674948240164,-82.88431684872307,-290.3914097664521,41.128796867681636,-64.79803834012192,0.13424657534246576,0.0,0.0,0.7834248699616287
2026,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,10,3,3,1.0,0.5777777777777777,1.7307692307692308,72.3096807098882,-78.85026913537916,157.33081164806134,266.3123716287593,0.08936170212765956,0.0,0.0,0.6483516483516484
ALL,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,20,28,28,0.6071428571428571,0.4992721979621543,1.2160558100791337,-38.16546921902751,-141.5683763917162,43.11435906750349,32.39396882502706,0.08711111111111111,0.0,0.0,0.7176580828167216
2020,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,20,0,0,nan,0.5614035087719298,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,20,2,2,1.0,0.41411042944785276,2.414814814814815,11.948043071804975,-39.522311148371195,63.418397291981144,25.252642019210974,0.038356164383561646,0.0,0.0,0.0
2022,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,20,4,4,0.5,0.484472049689441,1.032051282051282,-133.5913163213097,-337.69086863318694,8.92600128701553,-46.17478007057402,0.07692307692307693,0.0,0.0,0.6135951727663917
2023,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,20,7,7,0.42857142857142855,0.6257309941520468,0.6849132176234979,-44.90965489686562,-253.0748252815315,107.99067552116803,124.80411512761712,0.13424657534246576,0.0,0.0,0.7916203900738721
2024,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,20,5,5,0.8,0.5203488372093024,1.5374301675977653,40.66674843880827,-159.33441593045657,203.84753544485616,6.7972973025843,0.09562841530054644,0.0,0.0,0.6416383018517581
2025,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,20,7,7,0.42857142857142855,0.35294117647058826,1.2142857142857142,-98.70650107954495,-348.513123265818,53.20670343228483,-133.0948198012957,0.13424657534246576,0.0,0.0,0.7834248699616287
2026,RUB/KZT,seasonal_positive_month,WINDOW_CLOSING,20,3,3,1.0,0.5972222222222222,1.6744186046511629,81.27179688323044,-182.22948639559004,241.8582135443401,355.0911365158201,0.09333333333333334,0.0,0.0,0.6483516483516484
ALL,RUB/TJS,momentum_down_3,NOW_FAVORABLE,1,282,166,0.6024096385542169,0.5558823529411765,1.0836998788806018,23.30086264184409,16.916240909933773,30.055505531180334,1.8659157506257946,0.3881095524382097,0.46619217081850534,0.0,0.8897284907876599
2020,RUB/TJS,momentum_down_3,NOW_FAVORABLE,1,46,27,0.5925925925925926,0.5566037735849056,1.0646578782172003,18.243102713430208,-0.2406207114422533,33.79086255152453,-7.6504428085273775,0.5163934426229508,0.5111111111111111,0.0,0.8639800567498872
2021,RUB/TJS,momentum_down_3,NOW_FAVORABLE,1,41,22,0.5,0.5384615384615384,0.9285714285714286,12.903427483197175,7.6187112607049645,19.500418060502145,2.544404368395531,0.4219178082191781,0.55,0.0,0.6405643638259725
2022,RUB/TJS,momentum_down_3,NOW_FAVORABLE,1,37,21,0.6190476190476191,0.5186335403726708,1.1936127744510978,40.831674754809846,8.388626046059295,74.73352366541641,-18.094688867491023,0.40384615384615385,0.5,0.0,0.9006024280347187
2023,RUB/TJS,momentum_down_3,NOW_FAVORABLE,1,34,16,0.4375,0.5905044510385756,0.740891959798995,13.004613519573784,0.4125347787399264,22.335801247264975,-8.700305145052752,0.30684931506849317,0.6363636363636364,0.0,0.9738495870522413
2024,RUB/TJS,momentum_down_3,NOW_FAVORABLE,1,29,16,0.625,0.5722543352601156,1.0921717171717171,36.86149604332078,17.693809003860892,60.97882752055333,29.250646091422922,0.30601092896174864,0.5,0.0,0.761889110294442
2025,RUB/TJS,momentum_down_3,NOW_FAVORABLE,1,31,19,0.5789473684210527,0.5264705882352941,1.099676565715966,25.79675031190868,10.769960761258764,46.305056986413405,0.7542874318998765,0.3643835616438356,0.43333333333333335,0.0,0.9030892748987946
2026,RUB/TJS,momentum_down_3,NOW_FAVORABLE,1,13,11,0.9090909090909091,0.5872340425531914,1.5480895915678525,30.995296096236714,16.356628616730404,61.3977360212463,17.272726148658727,0.3155737704918033,0.25,0.0,0.9506308324432976
ALL,RUB/TJS,momentum_down_3,NOW_FAVORABLE,3,282,166,0.39156626506024095,0.3318616629874908,1.1799081024764244,62.741170939934754,51.25496901395944,74.3422009483906,0.16595709232108155,0.38836898395721925,0.46619217081850534,0.0,0.8897284907876599
2020,RUB/TJS,momentum_down_3,NOW_FAVORABLE,3,46,27,0.4074074074074074,0.330188679245283,1.2338624338624338,55.548100954560425,35.24218708602033,77.23810637474178,9.519084676868559,0.5163934426229508,0.5111111111111111,0.0,0.8639800567498872
2021,RUB/TJS,momentum_down_3,NOW_FAVORABLE,3,41,22,0.36363636363636365,0.28,1.2987012987012987,31.51468192488844,22.176569674673598,43.0939270221024,10.10791363973168,0.4219178082191781,0.55,0.0,0.6405643638259725
2022,RUB/TJS,momentum_down_3,NOW_FAVORABLE,3,37,21,0.42857142857142855,0.30434782608695654,1.4081632653061222,131.37538934976516,86.95009945971734,177.10231206660302,-78.90556635373852,0.40384615384615385,0.5,0.0,0.9006024280347187
2023,RUB/TJS,momentum_down_3,NOW_FAVORABLE,3,34,16,0.1875,0.37091988130563797,0.5055000000000001,36.69776402767703,7.214954253909565,65.02450165460198,-31.764599133639987,0.30684931506849317,0.6363636363636364,0.0,0.9738495870522413
2024,RUB/TJS,momentum_down_3,NOW_FAVORABLE,3,29,16,0.5,0.38439306358381503,1.300751879699248,97.13239019749496,70.1654682677371,126.00701755419227,70.44315571883335,0.30601092896174864,0.5,0.0,0.761889110294442
2025,RUB/TJS,momentum_down_3,NOW_FAVORABLE,3,31,19,0.3684210526315789,0.29705882352941176,1.2402292860865034,65.79246550525404,45.39447128241486,85.32976622377618,-3.0468487989591053,0.3643835616438356,0.43333333333333335,0.0,0.9030892748987946
2026,RUB/TJS,momentum_down_3,NOW_FAVORABLE,3,13,11,0.36363636363636365,0.3648068669527897,0.9967914438502674,60.978972748688555,40.12183762865454,100.39437150163374,19.685358885083968,0.3181818181818182,0.25,0.0,0.9506308324432976
ALL,RUB/TJS,momentum_down_3,NOW_FAVORABLE,5,282,166,0.3192771084337349,0.2610456553755523,1.2230699950719661,74.12686281057253,59.96054195403381,89.65835283816637,0.03431647756010433,0.388628762541806,0.46619217081850534,0.0,0.8897284907876599
2020,RUB/TJS,momentum_down_3,NOW_FAVORABLE,5,46,27,0.37037037037037035,0.27672955974842767,1.3383838383838382,75.2056787713418,53.910328116455176,107.66123575584342,25.823473705380486,0.5163934426229508,0.5111111111111111,0.0,0.8639800567498872
2021,RUB/TJS,momentum_down_3,NOW_FAVORABLE,5,41,22,0.2727272727272727,0.2123076923076923,1.284584980237154,34.0640335715152,22.806049895518957,44.71302003385123,9.351963389709153,0.4219178082191781,0.55,0.0,0.6405643638259725
2022,RUB/TJS,momentum_down_3,NOW_FAVORABLE,5,37,21,0.42857142857142855,0.2453416149068323,1.7468354430379747,172.06189662508277,119.78597996700326,218.8591314655926,-75.99582968595728,0.40384615384615385,0.5,0.0,0.9006024280347187
2023,RUB/TJS,momentum_down_3,NOW_FAVORABLE,5,34,16,0.1875,0.314540059347181,0.5961084905660378,40.219438011943886,5.567191933861594,75.50788581208305,-38.088254087740935,0.30684931506849317,0.6363636363636364,0.0,0.9738495870522413
2024,RUB/TJS,momentum_down_3,NOW_FAVORABLE,5,29,16,0.5,0.29190751445086704,1.7128712871287128,118.07503068041137,75.37378015421773,159.12340627010448,92.31048256609022,0.30601092896174864,0.5,0.0,0.761889110294442
2025,RUB/TJS,momentum_down_3,NOW_FAVORABLE,5,31,19,0.2631578947368421,0.2235294117647059,1.1772853185595566,60.9052260865352,37.668636335385884,81.99514786555109,-24.850608539063213,0.3643835616438356,0.43333333333333335,0.0,0.9030892748987946
2026,RUB/TJS,momentum_down_3,NOW_FAVORABLE,5,13,11,0.36363636363636365,0.3116883116883117,1.1666666666666667,64.15021625924645,39.9183083209138,106.57744011643572,14.803679166455366,0.3208333333333333,0.25,0.0,0.9506308324432976
ALL,RUB/TJS,momentum_down_3,NOW_FAVORABLE,10,282,166,0.21084337349397592,0.18876985592907278,1.116933487374154,83.39128561369563,66.0761047948208,104.52727963645987,-1.6179703319179048,0.38993288590604025,0.46619217081850534,0.0,0.8897284907876599
2020,RUB/TJS,momentum_down_3,NOW_FAVORABLE,10,46,27,0.2222222222222222,0.20125786163522014,1.1041666666666665,97.29072437589431,72.20958859102018,130.71289018663722,44.129305601707934,0.5163934426229508,0.5111111111111111,0.0,0.8639800567498872
2021,RUB/TJS,momentum_down_3,NOW_FAVORABLE,10,41,22,0.13636363636363635,0.13846153846153847,0.9848484848484848,38.4067009029391,21.93730349690703,52.5163201788793,18.44567019641607,0.4219178082191781,0.55,0.0,0.6405643638259725
2022,RUB/TJS,momentum_down_3,NOW_FAVORABLE,10,37,21,0.2857142857142857,0.16459627329192547,1.7358490566037734,177.6991330208633,122.42001414067418,228.92761157530492,-124.26551471573,0.40384615384615385,0.5,0.0,0.9006024280347187
