date,corridor,session_ordinal,raw_probability,probability,candidate_signal,closing_probability,closing_annotation,primary_scenario,model_verdict,expires,authorized_contact
2026-02-04,KZT,3971,0.22015751898288727,0.2402272683948316,False,0.4743264232858606,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-05,KZT,3972,0.06062844395637512,0.09314403143058596,False,0.323486563275686,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-06,KZT,3973,0.6107790470123291,0.5388118631700664,True,0.49033714578110765,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-07,KZT,3974,0.4028039276599884,0.3804085443466246,False,0.4680183393312721,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-10,KZT,3975,0.3390932083129883,0.33264662056037425,False,0.48597528597078615,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-11,KZT,3976,0.4757469892501831,0.43493615017658716,True,0.4665126634371494,False,NOW,Модельный сигнал: выгодно сейчас,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-12,KZT,3977,0.06645669788122177,0.09964653563708455,False,0.34944445707605215,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-13,KZT,3978,0.1674591451883316,0.1962767595011984,False,0.45292353226842336,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-14,KZT,3979,0.08348366618156433,0.11781019701355495,False,0.305078783593731,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-17,KZT,3980,0.4152672588825226,0.38971120934453346,True,0.4730740486808463,False,NOW,Модельный сигнал: выгодно сейчас,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-18,KZT,3981,0.09258793294429779,0.12709872352114213,False,0.3132799580137232,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-19,KZT,3982,0.6601645946502686,0.5788830709402756,False,0.4883010242625908,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-20,KZT,3983,0.07136792689561844,0.10500465378957355,False,0.40061480924925436,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-21,KZT,3984,0.08820201456546783,0.12265672074875407,False,0.4431046271948967,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-25,KZT,3985,0.03838029503822327,0.06648074395088735,False,0.31408348112258555,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-26,KZT,3986,0.5303704142570496,0.4762461679321529,True,0.46098831675482077,False,NOW,Модельный сигнал: выгодно сейчас,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-02-27,KZT,3987,0.2794169783592224,0.28708223910561953,False,0.35615932552739227,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
