scenario,seed,year,user_id,segment,corridor,policy,exposure_weeks,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,cap_max,no_delay,no_unfunded,no_urgent_shift
no_behavioral_response,4101,2023,4,frequent,UZS,frequency_gate,49.714285714285715,14,6,0,49,49,931269.2165971482,931269.2165971482,0.0,-14.0,0.0,0.0,0,0,8.0,505.011945368552,2,True,True,True
no_behavioral_response,4101,2023,4,frequent,UZS,user_aware,49.714285714285715,10,9,0,49,49,931269.2165971482,931269.2165971482,0.0,-10.0,0.0,0.0,0,0,6.0,161.1244975551773,2,True,True,True
no_behavioral_response,4101,2023,4,frequent,UZS,matched_random_market,49.714285714285715,10,2,0,49,49,931269.2165971482,931269.2165971482,0.0,-10.0,0.0,0.0,0,0,6.0,1200.157311544242,2,True,True,True
no_behavioral_response,4101,2023,4,frequent,UZS,weekly_fixed,49.714285714285715,50,20,0,49,49,931269.2165971482,931269.2165971482,0.0,-50.0,0.0,0.0,0,0,18.0,686.363706695482,2,True,True,True
no_behavioral_response,4101,2023,4,frequent,UZS,matched_calendar,49.714285714285715,10,3,0,49,49,931269.2165971482,931269.2165971482,0.0,-10.0,0.0,0.0,0,0,1.0,-44.23098019118888,1,True,True,True
no_behavioral_response,4101,2023,5,frequent,AMD,market_only,49.714285714285715,46,19,0,49,49,1338017.1621457685,1338017.1621457685,0.0,-46.0,0.0,0.0,0,0,21.0,2995.1230407990774,2,True,True,True
no_behavioral_response,4101,2023,5,frequent,AMD,frequency_gate,49.714285714285715,15,7,0,49,49,1338017.1621457685,1338017.1621457685,0.0,-15.0,0.0,0.0,0,0,7.0,775.3078235021626,2,True,True,True
no_behavioral_response,4101,2023,5,frequent,AMD,user_aware,49.714285714285715,10,8,0,49,49,1338017.1621457685,1338017.1621457685,0.0,-10.0,0.0,0.0,0,0,7.0,721.7580287829551,2,True,True,True
no_behavioral_response,4101,2023,5,frequent,AMD,matched_random_market,49.714285714285715,10,4,0,49,49,1338017.1621457685,1338017.1621457685,0.0,-10.0,0.0,0.0,0,0,6.0,654.4056045173975,2,True,True,True
no_behavioral_response,4101,2023,5,frequent,AMD,weekly_fixed,49.714285714285715,50,17,0,49,49,1338017.1621457685,1338017.1621457685,0.0,-50.0,0.0,0.0,0,0,18.0,968.2535406940339,2,True,True,True
no_behavioral_response,4101,2023,5,frequent,AMD,matched_calendar,49.714285714285715,10,3,0,49,49,1338017.1621457685,1338017.1621457685,0.0,-10.0,0.0,0.0,0,0,4.0,276.52349362994204,1,True,True,True
no_behavioral_response,4101,2023,6,frequent,KGS,market_only,49.714285714285715,44,5,0,25,25,198239.14223306783,198239.14223306783,0.0,-44.0,0.0,0.0,0,0,23.0,3602.90245708418,2,True,True,True
no_behavioral_response,4101,2023,6,frequent,KGS,frequency_gate,49.714285714285715,7,0,0,25,25,198239.14223306783,198239.14223306783,0.0,-7.0,0.0,0.0,0,0,2.0,353.5596913567384,1,True,True,True
no_behavioral_response,4101,2023,6,frequent,KGS,user_aware,49.714285714285715,5,4,0,25,25,198239.14223306783,198239.14223306783,0.0,-5.0,0.0,0.0,0,0,2.0,114.19457373806233,1,True,True,True
no_behavioral_response,4101,2023,6,frequent,KGS,matched_random_market,49.714285714285715,5,1,0,25,25,198239.14223306783,198239.14223306783,0.0,-5.0,0.0,0.0,0,0,2.0,453.0963248831687,1,True,True,True
no_behavioral_response,4101,2023,6,frequent,KGS,weekly_fixed,49.714285714285715,50,2,0,25,25,198239.14223306783,198239.14223306783,0.0,-50.0,0.0,0.0,0,0,16.0,903.4656125878028,2,True,True,True
no_behavioral_response,4101,2023,6,frequent,KGS,matched_calendar,49.714285714285715,5,0,0,25,25,198239.14223306783,198239.14223306783,0.0,-5.0,0.0,0.0,0,0,2.0,113.24499838029747,1,True,True,True
no_behavioral_response,4101,2023,7,frequent,KZT,market_only,49.714285714285715,35,7,0,50,50,830201.1199194663,830201.1199194663,0.0,-35.0,0.0,0.0,0,0,23.0,4107.971112353642,2,True,True,True
no_behavioral_response,4101,2023,7,frequent,KZT,frequency_gate,49.714285714285715,10,3,0,50,50,830201.1199194663,830201.1199194663,0.0,-10.0,0.0,0.0,0,0,6.0,1041.788355653299,1,True,True,True
no_behavioral_response,4101,2023,7,frequent,KZT,user_aware,49.714285714285715,5,3,0,50,50,830201.1199194663,830201.1199194663,0.0,-5.0,0.0,0.0,0,0,3.0,588.99988698911,1,True,True,True
no_behavioral_response,4101,2023,7,frequent,KZT,matched_random_market,49.714285714285715,5,0,0,50,50,830201.1199194663,830201.1199194663,0.0,-5.0,0.0,0.0,0,0,4.0,532.5290889605494,1,True,True,True
no_behavioral_response,4101,2023,7,frequent,KZT,weekly_fixed,49.714285714285715,50,19,0,50,50,830201.1199194663,830201.1199194663,0.0,-50.0,0.0,0.0,0,0,16.0,986.025404010815,2,True,True,True
no_behavioral_response,4101,2023,7,frequent,KZT,matched_calendar,49.714285714285715,5,1,0,50,50,830201.1199194663,830201.1199194663,0.0,-5.0,0.0,0.0,0,0,2.0,330.01560605457774,1,True,True,True
no_behavioral_response,4101,2023,8,frequent,TJS,market_only,49.714285714285715,44,5,0,50,50,1091866.1432722383,1091866.1432722383,0.0,-44.0,0.0,0.0,0,0,21.0,2975.7993709516013,2,True,True,True
no_behavioral_response,4101,2023,8,frequent,TJS,frequency_gate,49.714285714285715,20,2,0,50,50,1091866.1432722383,1091866.1432722383,0.0,-20.0,0.0,0.0,0,0,9.0,1701.7776798338525,2,True,True,True
no_behavioral_response,4101,2023,8,frequent,TJS,user_aware,49.714285714285715,7,4,0,50,50,1091866.1432722383,1091866.1432722383,0.0,-7.0,0.0,0.0,0,0,5.0,836.0568826442305,2,True,True,True
no_behavioral_response,4101,2023,8,frequent,TJS,matched_random_market,49.714285714285715,7,1,0,50,50,1091866.1432722383,1091866.1432722383,0.0,-7.0,0.0,0.0,0,0,3.0,545.5880426219151,1,True,True,True
no_behavioral_response,4101,2023,8,frequent,TJS,weekly_fixed,49.714285714285715,50,1,0,50,50,1091866.1432722383,1091866.1432722383,0.0,-50.0,0.0,0.0,0,0,17.0,657.9017281473199,2,True,True,True
no_behavioral_response,4101,2023,8,frequent,TJS,matched_calendar,49.714285714285715,7,1,0,50,50,1091866.1432722383,1091866.1432722383,0.0,-7.0,0.0,0.0,0,0,2.0,-116.02998059609067,1,True,True,True
no_behavioral_response,4101,2023,9,frequent,UZS,market_only,49.714285714285715,44,5,0,50,50,635665.6841434243,635665.6841434243,0.0,-44.0,0.0,0.0,0,0,25.0,3505.029737871544,2,True,True,True
no_behavioral_response,4101,2023,9,frequent,UZS,frequency_gate,49.714285714285715,19,4,0,50,50,635665.6841434243,635665.6841434243,0.0,-19.0,0.0,0.0,0,0,11.0,2214.310564458919,2,True,True,True
no_behavioral_response,4101,2023,9,frequent,UZS,user_aware,49.714285714285715,8,4,0,50,50,635665.6841434243,635665.6841434243,0.0,-8.0,0.0,0.0,0,0,4.0,808.5714619606222,2,True,True,True
no_behavioral_response,4101,2023,9,frequent,UZS,matched_random_market,49.714285714285715,8,0,0,50,50,635665.6841434243,635665.6841434243,0.0,-8.0,0.0,0.0,0,0,5.0,468.7653903035105,1,True,True,True
no_behavioral_response,4101,2023,9,frequent,UZS,weekly_fixed,49.714285714285715,50,3,0,50,50,635665.6841434243,635665.6841434243,0.0,-50.0,0.0,0.0,0,0,18.0,686.363706695482,2,True,True,True
no_behavioral_response,4101,2023,9,frequent,UZS,matched_calendar,49.714285714285715,8,3,0,50,50,635665.6841434243,635665.6841434243,0.0,-8.0,0.0,0.0,0,0,3.0,-132.5783518752233,1,True,True,True
no_behavioral_response,4101,2023,10,frequent,AMD,market_only,49.714285714285715,46,8,0,25,25,708109.346026042,708109.346026042,0.0,-46.0,0.0,0.0,0,0,21.0,2995.1230407990774,2,True,True,True
no_behavioral_response,4101,2023,10,frequent,AMD,frequency_gate,49.714285714285715,6,0,0,25,25,708109.346026042,708109.346026042,0.0,-6.0,0.0,0.0,0,0,2.0,113.53729039773276,1,True,True,True
no_behavioral_response,4101,2023,10,frequent,AMD,user_aware,49.714285714285715,6,4,0,25,25,708109.346026042,708109.346026042,0.0,-6.0,0.0,0.0,0,0,3.0,195.02016968607757,1,True,True,True
no_behavioral_response,4101,2023,10,frequent,AMD,matched_random_market,49.714285714285715,6,2,0,25,25,708109.346026042,708109.346026042,0.0,-6.0,0.0,0.0,0,0,4.0,1004.0262792070907,1,True,True,True
no_behavioral_response,4101,2023,10,frequent,AMD,weekly_fixed,49.714285714285715,50,6,0,25,25,708109.346026042,708109.346026042,0.0,-50.0,0.0,0.0,0,0,18.0,968.2535406940339,2,True,True,True
no_behavioral_response,4101,2023,10,frequent,AMD,matched_calendar,49.714285714285715,6,0,0,25,25,708109.346026042,708109.346026042,0.0,-6.0,0.0,0.0,0,0,0.0,-416.9889191680598,1,True,True,True
no_behavioral_response,4101,2023,11,frequent,KGS,market_only,49.714285714285715,44,4,0,24,24,397820.8576982346,397820.8576982346,0.0,-44.0,0.0,0.0,0,0,23.0,3602.90245708418,2,True,True,True
no_behavioral_response,4101,2023,11,frequent,KGS,frequency_gate,49.714285714285715,7,0,0,24,24,397820.8576982346,397820.8576982346,0.0,-7.0,0.0,0.0,0,0,4.0,665.8458834351545,1,True,True,True
no_behavioral_response,4101,2023,11,frequent,KGS,user_aware,49.714285714285715,5,4,0,24,24,397820.8576982346,397820.8576982346,0.0,-5.0,0.0,0.0,0,0,2.0,210.01164363795957,1,True,True,True
no_behavioral_response,4101,2023,11,frequent,KGS,matched_random_market,49.714285714285715,5,2,0,24,24,397820.8576982346,397820.8576982346,0.0,-5.0,0.0,0.0,0,0,3.0,455.60048933677155,1,True,True,True
no_behavioral_response,4101,2023,11,frequent,KGS,weekly_fixed,49.714285714285715,50,2,0,24,24,397820.8576982346,397820.8576982346,0.0,-50.0,0.0,0.0,0,0,16.0,903.4656125878028,2,True,True,True
no_behavioral_response,4101,2023,11,frequent,KGS,matched_calendar,49.714285714285715,5,1,0,24,24,397820.8576982346,397820.8576982346,0.0,-5.0,0.0,0.0,0,0,2.0,113.24499838029747,1,True,True,True
no_behavioral_response,4101,2023,12,frequent,KZT,market_only,49.714285714285715,35,8,0,50,50,1485352.9077203479,1485352.9077203479,0.0,-35.0,0.0,0.0,0,0,23.0,4107.971112353642,2,True,True,True
no_behavioral_response,4101,2023,12,frequent,KZT,frequency_gate,49.714285714285715,10,1,0,50,50,1485352.9077203479,1485352.9077203479,0.0,-10.0,0.0,0.0,0,0,5.0,651.3732373516422,2,True,True,True
no_behavioral_response,4101,2023,12,frequent,KZT,user_aware,49.714285714285715,7,3,0,50,50,1485352.9077203479,1485352.9077203479,0.0,-7.0,0.0,0.0,0,0,5.0,1129.875563621845,2,True,True,True
no_behavioral_response,4101,2023,12,frequent,KZT,matched_random_market,49.714285714285715,7,3,0,50,50,1485352.9077203479,1485352.9077203479,0.0,-7.0,0.0,0.0,0,0,6.0,1544.339847300524,2,True,True,True
no_behavioral_response,4101,2023,12,frequent,KZT,weekly_fixed,49.714285714285715,50,1,0,50,50,1485352.9077203479,1485352.9077203479,0.0,-50.0,0.0,0.0,0,0,16.0,986.025404010815,2,True,True,True
no_behavioral_response,4101,2023,12,frequent,KZT,matched_calendar,49.714285714285715,7,4,0,50,50,1485352.9077203479,1485352.9077203479,0.0,-7.0,0.0,0.0,0,0,2.0,-197.46918195901353,1,True,True,True
no_behavioral_response,4101,2023,13,frequent,TJS,market_only,49.714285714285715,44,7,0,49,49,599281.1581509911,599281.1581509911,0.0,-44.0,0.0,0.0,0,0,21.0,2975.7993709516013,2,True,True,True
no_behavioral_response,4101,2023,13,frequent,TJS,frequency_gate,49.714285714285715,13,1,0,49,49,599281.1581509911,599281.1581509911,0.0,-13.0,0.0,0.0,0,0,6.0,762.159805438979,2,True,True,True
no_behavioral_response,4101,2023,13,frequent,TJS,user_aware,49.714285714285715,5,4,0,49,49,599281.1581509911,599281.1581509911,0.0,-5.0,0.0,0.0,0,0,0.0,-192.54384757693808,1,True,True,True
no_behavioral_response,4101,2023,13,frequent,TJS,matched_random_market,49.714285714285715,5,1,0,49,49,599281.1581509911,599281.1581509911,0.0,-5.0,0.0,0.0,0,0,2.0,284.23109974511146,1,True,True,True
no_behavioral_response,4101,2023,13,frequent,TJS,weekly_fixed,49.714285714285715,50,6,0,49,49,599281.1581509911,599281.1581509911,0.0,-50.0,0.0,0.0,0,0,17.0,657.9017281473199,2,True,True,True
no_behavioral_response,4101,2023,13,frequent,TJS,matched_calendar,49.714285714285715,5,0,0,49,49,599281.1581509911,599281.1581509911,0.0,-5.0,0.0,0.0,0,0,3.0,94.68484095152995,1,True,True,True
no_behavioral_response,4101,2023,14,frequent,UZS,market_only,49.714285714285715,44,3,0,25,25,308243.3055242194,308243.3055242194,0.0,-44.0,0.0,0.0,0,0,25.0,3505.029737871544,2,True,True,True
no_behavioral_response,4101,2023,14,frequent,UZS,frequency_gate,49.714285714285715,11,0,0,25,25,308243.3055242194,308243.3055242194,0.0,-11.0,0.0,0.0,0,0,8.0,923.3886002857272,1,True,True,True
no_behavioral_response,4101,2023,14,frequent,UZS,user_aware,49.714285714285715,6,2,0,25,25,308243.3055242194,308243.3055242194,0.0,-6.0,0.0,0.0,0,0,3.0,241.8251504102431,2,True,True,True
no_behavioral_response,4101,2023,14,frequent,UZS,matched_random_market,49.714285714285715,6,0,0,25,25,308243.3055242194,308243.3055242194,0.0,-6.0,0.0,0.0,0,0,3.0,420.9653567068606,1,True,True,True
no_behavioral_response,4101,2023,14,frequent,UZS,weekly_fixed,49.714285714285715,50,9,0,25,25,308243.3055242194,308243.3055242194,0.0,-50.0,0.0,0.0,0,0,18.0,686.363706695482,2,True,True,True
no_behavioral_response,4101,2023,14,frequent,UZS,matched_calendar,49.714285714285715,6,0,0,25,25,308243.3055242194,308243.3055242194,0.0,-6.0,0.0,0.0,0,0,0.0,-628.5823933646661,1,True,True,True
no_behavioral_response,4101,2023,15,frequent,AMD,market_only,49.714285714285715,46,0,0,25,25,392266.77786085766,392266.77786085766,0.0,-46.0,0.0,0.0,0,0,21.0,2995.1230407990774,2,True,True,True
no_behavioral_response,4101,2023,15,frequent,AMD,frequency_gate,49.714285714285715,10,0,0,25,25,392266.77786085766,392266.77786085766,0.0,-10.0,0.0,0.0,0,0,5.0,470.4002354516356,1,True,True,True
no_behavioral_response,4101,2023,15,frequent,AMD,user_aware,49.714285714285715,4,0,0,25,25,392266.77786085766,392266.77786085766,0.0,-4.0,0.0,0.0,0,0,2.0,29.28856614286657,1,True,True,True
no_behavioral_response,4101,2023,15,frequent,AMD,matched_random_market,49.714285714285715,4,0,0,25,25,392266.77786085766,392266.77786085766,0.0,-4.0,0.0,0.0,0,0,1.0,310.8638490418114,1,True,True,True
no_behavioral_response,4101,2023,15,frequent,AMD,weekly_fixed,49.714285714285715,50,7,0,25,25,392266.77786085766,392266.77786085766,0.0,-50.0,0.0,0.0,0,0,18.0,968.2535406940339,2,True,True,True
no_behavioral_response,4101,2023,15,frequent,AMD,matched_calendar,49.714285714285715,4,1,0,25,25,392266.77786085766,392266.77786085766,0.0,-4.0,0.0,0.0,0,0,0.0,-155.98451851438045,1,True,True,True
no_behavioral_response,4101,2023,16,frequent,KGS,market_only,49.714285714285715,44,2,0,25,25,501269.4692038462,501269.4692038462,0.0,-44.0,0.0,0.0,0,0,23.0,3602.90245708418,2,True,True,True
no_behavioral_response,4101,2023,16,frequent,KGS,frequency_gate,49.714285714285715,19,1,0,25,25,501269.4692038462,501269.4692038462,0.0,-19.0,0.0,0.0,0,0,8.0,1374.235857667383,1,True,True,True
no_behavioral_response,4101,2023,16,frequent,KGS,user_aware,49.714285714285715,6,2,0,25,25,501269.4692038462,501269.4692038462,0.0,-6.0,0.0,0.0,0,0,2.0,898.7443855253586,1,True,True,True
no_behavioral_response,4101,2023,16,frequent,KGS,matched_random_market,49.714285714285715,6,0,0,25,25,501269.4692038462,501269.4692038462,0.0,-6.0,0.0,0.0,0,0,2.0,126.18231719967449,1,True,True,True
no_behavioral_response,4101,2023,16,frequent,KGS,weekly_fixed,49.714285714285715,50,3,0,25,25,501269.4692038462,501269.4692038462,0.0,-50.0,0.0,0.0,0,0,16.0,903.4656125878028,2,True,True,True
no_behavioral_response,4101,2023,16,frequent,KGS,matched_calendar,49.714285714285715,6,0,0,25,25,501269.4692038462,501269.4692038462,0.0,-6.0,0.0,0.0,0,0,0.0,-388.6779810456797,1,True,True,True
no_behavioral_response,4101,2023,17,frequent,KZT,market_only,49.714285714285715,35,5,0,25,25,432486.9015094908,432486.9015094908,0.0,-35.0,0.0,0.0,0,0,23.0,4107.971112353642,2,True,True,True
no_behavioral_response,4101,2023,17,frequent,KZT,frequency_gate,49.714285714285715,8,0,0,25,25,432486.9015094908,432486.9015094908,0.0,-8.0,0.0,0.0,0,0,3.0,55.42475685869735,1,True,True,True
no_behavioral_response,4101,2023,17,frequent,KZT,user_aware,49.714285714285715,5,5,0,25,25,432486.9015094908,432486.9015094908,0.0,-5.0,0.0,0.0,0,0,5.0,1171.1294931910343,1,True,True,True
no_behavioral_response,4101,2023,17,frequent,KZT,matched_random_market,49.714285714285715,5,0,0,25,25,432486.9015094908,432486.9015094908,0.0,-5.0,0.0,0.0,0,0,1.0,-368.0365655025042,2,True,True,True
no_behavioral_response,4101,2023,17,frequent,KZT,weekly_fixed,49.714285714285715,50,11,0,25,25,432486.9015094908,432486.9015094908,0.0,-50.0,0.0,0.0,0,0,16.0,986.025404010815,2,True,True,True
no_behavioral_response,4101,2023,17,frequent,KZT,matched_calendar,49.714285714285715,5,0,0,25,25,432486.9015094908,432486.9015094908,0.0,-5.0,0.0,0.0,0,0,2.0,330.01560605457774,1,True,True,True
no_behavioral_response,4101,2023,18,frequent,TJS,market_only,49.714285714285715,44,2,0,25,25,606824.7811196098,606824.7811196098,0.0,-44.0,0.0,0.0,0,0,21.0,2975.7993709516013,2,True,True,True
no_behavioral_response,4101,2023,18,frequent,TJS,frequency_gate,49.714285714285715,12,0,0,25,25,606824.7811196098,606824.7811196098,0.0,-12.0,0.0,0.0,0,0,4.0,939.96726943824,1,True,True,True
no_behavioral_response,4101,2023,18,frequent,TJS,user_aware,49.714285714285715,3,2,0,25,25,606824.7811196098,606824.7811196098,0.0,-3.0,0.0,0.0,0,0,3.0,468.3891888513325,1,True,True,True
no_behavioral_response,4101,2023,18,frequent,TJS,matched_random_market,49.714285714285715,3,0,0,25,25,606824.7811196098,606824.7811196098,0.0,-3.0,0.0,0.0,0,0,2.0,94.6737223828487,1,True,True,True
no_behavioral_response,4101,2023,18,frequent,TJS,weekly_fixed,49.714285714285715,50,9,0,25,25,606824.7811196098,606824.7811196098,0.0,-50.0,0.0,0.0,0,0,17.0,657.9017281473199,2,True,True,True
no_behavioral_response,4101,2023,18,frequent,TJS,matched_calendar,49.714285714285715,3,0,0,25,25,606824.7811196098,606824.7811196098,0.0,-3.0,0.0,0.0,0,0,1.0,-262.08466964163233,1,True,True,True
no_behavioral_response,4101,2023,19,frequent,UZS,market_only,49.714285714285715,44,10,0,49,49,591599.6942821312,591599.6942821312,0.0,-44.0,0.0,0.0,0,0,25.0,3505.029737871544,2,True,True,True
no_behavioral_response,4101,2023,19,frequent,UZS,frequency_gate,49.714285714285715,17,3,0,49,49,591599.6942821312,591599.6942821312,0.0,-17.0,0.0,0.0,0,0,9.0,684.4987164142823,2,True,True,True
no_behavioral_response,4101,2023,19,frequent,UZS,user_aware,49.714285714285715,10,6,0,49,49,591599.6942821312,591599.6942821312,0.0,-10.0,0.0,0.0,0,0,3.0,-37.955067990352845,2,True,True,True
no_behavioral_response,4101,2023,19,frequent,UZS,matched_random_market,49.714285714285715,10,1,0,49,49,591599.6942821312,591599.6942821312,0.0,-10.0,0.0,0.0,0,0,3.0,266.54170665083797,1,True,True,True
no_behavioral_response,4101,2023,19,frequent,UZS,weekly_fixed,49.714285714285715,50,2,0,49,49,591599.6942821312,591599.6942821312,0.0,-50.0,0.0,0.0,0,0,18.0,686.363706695482,2,True,True,True
no_behavioral_response,4101,2023,19,frequent,UZS,matched_calendar,49.714285714285715,10,3,0,49,49,591599.6942821312,591599.6942821312,0.0,-10.0,0.0,0.0,0,0,1.0,-44.23098019118888,1,True,True,True
no_behavioral_response,4101,2023,20,monthly,AMD,market_only,49.714285714285715,46,3,0,12,12,467685.30598005204,467685.30598005204,0.0,-46.0,0.0,0.0,0,0,21.0,2995.1230407990774,2,True,True,True
no_behavioral_response,4101,2023,20,monthly,AMD,frequency_gate,49.714285714285715,13,2,0,12,12,467685.30598005204,467685.30598005204,0.0,-13.0,0.0,0.0,0,0,9.0,1361.9740733374915,2,True,True,True
no_behavioral_response,4101,2023,20,monthly,AMD,user_aware,49.714285714285715,7,3,0,12,12,467685.30598005204,467685.30598005204,0.0,-7.0,0.0,0.0,0,0,3.0,494.85475539115856,1,True,True,True
no_behavioral_response,4101,2023,20,monthly,AMD,matched_random_market,49.714285714285715,7,0,0,12,12,467685.30598005204,467685.30598005204,0.0,-7.0,0.0,0.0,0,0,4.0,959.8520523572429,2,True,True,True
no_behavioral_response,4101,2023,20,monthly,AMD,weekly_fixed,49.714285714285715,50,6,0,12,12,467685.30598005204,467685.30598005204,0.0,-50.0,0.0,0.0,0,0,18.0,968.2535406940339,2,True,True,True
no_behavioral_response,4101,2023,20,monthly,AMD,matched_calendar,49.714285714285715,7,0,0,12,12,467685.30598005204,467685.30598005204,0.0,-7.0,0.0,0.0,0,0,0.0,-132.40796243353725,1,True,True,True
no_behavioral_response,4101,2023,21,monthly,KGS,market_only,49.714285714285715,44,6,0,12,12,1178715.6558751673,1178715.6558751673,0.0,-44.0,0.0,0.0,0,0,23.0,3602.90245708418,2,True,True,True
no_behavioral_response,4101,2023,21,monthly,KGS,frequency_gate,49.714285714285715,10,5,0,12,12,1178715.6558751673,1178715.6558751673,0.0,-10.0,0.0,0.0,0,0,1.0,-331.7675477559545,2,True,True,True
no_behavioral_response,4101,2023,21,monthly,KGS,user_aware,49.714285714285715,8,6,0,12,12,1178715.6558751673,1178715.6558751673,0.0,-8.0,0.0,0.0,0,0,1.0,52.87776108286454,1,True,True,True
no_behavioral_response,4101,2023,21,monthly,KGS,matched_random_market,49.714285714285715,8,0,0,12,12,1178715.6558751673,1178715.6558751673,0.0,-8.0,0.0,0.0,0,0,6.0,910.4628004394756,2,True,True,True
no_behavioral_response,4101,2023,21,monthly,KGS,weekly_fixed,49.714285714285715,50,7,0,12,12,1178715.6558751673,1178715.6558751673,0.0,-50.0,0.0,0.0,0,0,16.0,903.4656125878028,2,True,True,True
no_behavioral_response,4101,2023,21,monthly,KGS,matched_calendar,49.714285714285715,8,0,0,12,12,1178715.6558751673,1178715.6558751673,0.0,-8.0,0.0,0.0,0,0,3.0,-12.57071821862192,1,True,True,True
no_behavioral_response,4101,2023,22,monthly,KZT,market_only,49.714285714285715,35,3,0,11,11,375952.599593001,375952.599593001,0.0,-35.0,0.0,0.0,0,0,23.0,4107.971112353642,2,True,True,True
no_behavioral_response,4101,2023,22,monthly,KZT,frequency_gate,49.714285714285715,6,0,0,11,11,375952.599593001,375952.599593001,0.0,-6.0,0.0,0.0,0,0,4.0,226.03690307782756,1,True,True,True
no_behavioral_response,4101,2023,22,monthly,KZT,user_aware,49.714285714285715,5,2,0,11,11,375952.599593001,375952.599593001,0.0,-5.0,0.0,0.0,0,0,4.0,478.74349999180833,1,True,True,True
no_behavioral_response,4101,2023,22,monthly,KZT,matched_random_market,49.714285714285715,5,0,0,11,11,375952.599593001,375952.599593001,0.0,-5.0,0.0,0.0,0,0,3.0,34.40979234885178,1,True,True,True
no_behavioral_response,4101,2023,22,monthly,KZT,weekly_fixed,49.714285714285715,50,8,0,11,11,375952.599593001,375952.599593001,0.0,-50.0,0.0,0.0,0,0,16.0,986.025404010815,2,True,True,True
no_behavioral_response,4101,2023,22,monthly,KZT,matched_calendar,49.714285714285715,5,1,0,11,11,375952.599593001,375952.599593001,0.0,-5.0,0.0,0.0,0,0,2.0,330.01560605457774,1,True,True,True
no_behavioral_response,4101,2023,23,monthly,TJS,market_only,49.714285714285715,44,7,0,12,12,427279.44298791036,427279.44298791036,0.0,-44.0,0.0,0.0,0,0,21.0,2975.7993709516013,2,True,True,True
no_behavioral_response,4101,2023,23,monthly,TJS,frequency_gate,49.714285714285715,13,4,0,12,12,427279.44298791036,427279.44298791036,0.0,-13.0,0.0,0.0,0,0,3.0,160.29818405078228,1,True,True,True
no_behavioral_response,4101,2023,23,monthly,TJS,user_aware,49.714285714285715,12,7,0,12,12,427279.44298791036,427279.44298791036,0.0,-12.0,0.0,0.0,0,0,2.0,-438.31181849653615,2,True,True,True
no_behavioral_response,4101,2023,23,monthly,TJS,matched_random_market,49.714285714285715,12,1,0,12,12,427279.44298791036,427279.44298791036,0.0,-12.0,0.0,0.0,0,0,6.0,201.4027022641607,1,True,True,True
no_behavioral_response,4101,2023,23,monthly,TJS,weekly_fixed,49.714285714285715,50,9,0,12,12,427279.44298791036,427279.44298791036,0.0,-50.0,0.0,0.0,0,0,17.0,657.9017281473199,2,True,True,True
no_behavioral_response,4101,2023,23,monthly,TJS,matched_calendar,49.714285714285715,12,3,0,12,12,427279.44298791036,427279.44298791036,0.0,-12.0,0.0,0.0,0,0,3.0,-212.02083381731575,1,True,True,True
no_behavioral_response,4101,2023,24,monthly,UZS,market_only,49.714285714285715,44,4,0,12,12,722110.5927263588,722110.5927263588,0.0,-44.0,0.0,0.0,0,0,25.0,3505.029737871544,2,True,True,True
no_behavioral_response,4101,2023,24,monthly,UZS,frequency_gate,49.714285714285715,13,1,0,12,12,722110.5927263588,722110.5927263588,0.0,-13.0,0.0,0.0,0,0,6.0,1138.3962900539602,2,True,True,True
no_behavioral_response,4101,2023,24,monthly,UZS,user_aware,49.714285714285715,5,2,0,12,12,722110.5927263588,722110.5927263588,0.0,-5.0,0.0,0.0,0,0,3.0,777.6531144339692,1,True,True,True
no_behavioral_response,4101,2023,24,monthly,UZS,matched_random_market,49.714285714285715,5,0,0,12,12,722110.5927263588,722110.5927263588,0.0,-5.0,0.0,0.0,0,0,2.0,801.1750021231778,1,True,True,True
no_behavioral_response,4101,2023,24,monthly,UZS,weekly_fixed,49.714285714285715,50,8,0,12,12,722110.5927263588,722110.5927263588,0.0,-50.0,0.0,0.0,0,0,18.0,686.363706695482,2,True,True,True
no_behavioral_response,4101,2023,24,monthly,UZS,matched_calendar,49.714285714285715,5,0,0,12,12,722110.5927263588,722110.5927263588,0.0,-5.0,0.0,0.0,0,0,3.0,68.0944227367808,1,True,True,True
no_behavioral_response,4101,2023,25,monthly,AMD,market_only,49.714285714285715,46,3,0,12,12,617260.3064465699,617260.3064465699,0.0,-46.0,0.0,0.0,0,0,21.0,2995.1230407990774,2,True,True,True
no_behavioral_response,4101,2023,25,monthly,AMD,frequency_gate,49.714285714285715,10,3,0,12,12,617260.3064465699,617260.3064465699,0.0,-10.0,0.0,0.0,0,0,4.0,773.1995340294907,2,True,True,True
no_behavioral_response,4101,2023,25,monthly,AMD,user_aware,49.714285714285715,6,3,0,12,12,617260.3064465699,617260.3064465699,0.0,-6.0,0.0,0.0,0,0,4.0,628.8589224889107,1,True,True,True
no_behavioral_response,4101,2023,25,monthly,AMD,matched_random_market,49.714285714285715,6,0,0,12,12,617260.3064465699,617260.3064465699,0.0,-6.0,0.0,0.0,0,0,3.0,125.2238994142163,1,True,True,True
