effective_date,available_at,symbol,normalized_value,normalized_unit
2023-09-05,2023-09-05 00:00:00+00:00,CNY,13.2861,RUB_per_CNY
2023-09-05,2023-09-05 00:00:00+00:00,KZT,0.211705,RUB_per_KZT
2023-09-05,2023-09-05 00:00:00+00:00,USD,96.6199,RUB_per_USD
2023-09-06,2023-09-06 00:00:00+00:00,CNY,13.3402,RUB_per_CNY
2023-09-06,2023-09-06 00:00:00+00:00,KZT,0.2122609999999999,RUB_per_KZT
2023-09-06,2023-09-06 00:00:00+00:00,USD,97.5383,RUB_per_USD
2023-09-07,2023-09-07 00:00:00+00:00,CNY,13.3749,RUB_per_CNY
2023-09-07,2023-09-07 00:00:00+00:00,KZT,0.212718,RUB_per_KZT
2023-09-07,2023-09-07 00:00:00+00:00,USD,97.8439,RUB_per_USD
2023-09-08,2023-09-08 00:00:00+00:00,CNY,13.3787,RUB_per_CNY
2023-09-08,2023-09-08 00:00:00+00:00,KZT,0.212817,RUB_per_KZT
2023-09-08,2023-09-08 00:00:00+00:00,USD,98.1961,RUB_per_USD
2023-09-09,2023-09-09 00:00:00+00:00,CNY,13.3135,RUB_per_CNY
2023-09-09,2023-09-09 00:00:00+00:00,KZT,0.2108249999999999,RUB_per_KZT
2023-09-09,2023-09-09 00:00:00+00:00,USD,97.9241,RUB_per_USD
2023-09-12,2023-09-12 00:00:00+00:00,CNY,13.1975,RUB_per_CNY
2023-09-12,2023-09-12 00:00:00+00:00,KZT,0.206971,RUB_per_KZT
2023-09-12,2023-09-12 00:00:00+00:00,USD,96.5083,RUB_per_USD
2023-09-13,2023-09-13 00:00:00+00:00,CNY,12.9522,RUB_per_CNY
2023-09-13,2023-09-13 00:00:00+00:00,KZT,0.2045959999999999,RUB_per_KZT
2023-09-13,2023-09-13 00:00:00+00:00,USD,94.7035,RUB_per_USD
2023-09-14,2023-09-14 00:00:00+00:00,CNY,13.1735,RUB_per_CNY
2023-09-14,2023-09-14 00:00:00+00:00,KZT,0.208424,RUB_per_KZT
2023-09-14,2023-09-14 00:00:00+00:00,USD,95.9794,RUB_per_USD
2023-09-15,2023-09-15 00:00:00+00:00,CNY,13.1931,RUB_per_CNY
2023-09-15,2023-09-15 00:00:00+00:00,KZT,0.207252,RUB_per_KZT
2023-09-15,2023-09-15 00:00:00+00:00,USD,96.1609,RUB_per_USD
2023-09-16,2023-09-16 00:00:00+00:00,CNY,13.2672,RUB_per_CNY
2023-09-16,2023-09-16 00:00:00+00:00,KZT,0.207289,RUB_per_KZT
2023-09-16,2023-09-16 00:00:00+00:00,USD,96.6338,RUB_per_USD
2023-09-19,2023-09-19 00:00:00+00:00,CNY,13.2387,RUB_per_CNY
2023-09-19,2023-09-19 00:00:00+00:00,KZT,0.206825,RUB_per_KZT
2023-09-19,2023-09-19 00:00:00+00:00,USD,96.6472,RUB_per_USD
2023-09-20,2023-09-20 00:00:00+00:00,CNY,13.1695,RUB_per_CNY
2023-09-20,2023-09-20 00:00:00+00:00,KZT,0.205032,RUB_per_KZT
2023-09-20,2023-09-20 00:00:00+00:00,USD,96.2236,RUB_per_USD
2023-09-21,2023-09-21 00:00:00+00:00,CNY,13.2097,RUB_per_CNY
2023-09-21,2023-09-21 00:00:00+00:00,KZT,0.204936,RUB_per_KZT
2023-09-21,2023-09-21 00:00:00+00:00,USD,96.6172,RUB_per_USD
2023-09-22,2023-09-22 00:00:00+00:00,CNY,13.1335,RUB_per_CNY
2023-09-22,2023-09-22 00:00:00+00:00,KZT,0.203026,RUB_per_KZT
2023-09-22,2023-09-22 00:00:00+00:00,USD,96.0762,RUB_per_USD
2023-09-23,2023-09-23 00:00:00+00:00,CNY,13.1414,RUB_per_CNY
2023-09-23,2023-09-23 00:00:00+00:00,KZT,0.201786,RUB_per_KZT
2023-09-23,2023-09-23 00:00:00+00:00,USD,96.0419,RUB_per_USD
2023-09-26,2023-09-26 00:00:00+00:00,CNY,13.1394,RUB_per_CNY
2023-09-26,2023-09-26 00:00:00+00:00,KZT,0.2023049999999999,RUB_per_KZT
2023-09-26,2023-09-26 00:00:00+00:00,USD,96.1456,RUB_per_USD
2023-09-27,2023-09-27 00:00:00+00:00,CNY,13.1504,RUB_per_CNY
2023-09-27,2023-09-27 00:00:00+00:00,KZT,0.203042,RUB_per_KZT
2023-09-27,2023-09-27 00:00:00+00:00,USD,96.2378,RUB_per_USD
2023-09-28,2023-09-28 00:00:00+00:00,CNY,13.1852,RUB_per_CNY
2023-09-28,2023-09-28 00:00:00+00:00,KZT,0.2023529999999999,RUB_per_KZT
2023-09-28,2023-09-28 00:00:00+00:00,USD,96.5,RUB_per_USD
2023-09-29,2023-09-29 00:00:00+00:00,CNY,13.2753,RUB_per_CNY
2023-09-29,2023-09-29 00:00:00+00:00,KZT,0.200928,RUB_per_KZT
2023-09-29,2023-09-29 00:00:00+00:00,USD,97.0018,RUB_per_USD
2023-09-30,2023-09-30 00:00:00+00:00,CNY,13.3587,RUB_per_CNY
2023-09-30,2023-09-30 00:00:00+00:00,KZT,0.20398,RUB_per_KZT
2023-09-30,2023-09-30 00:00:00+00:00,USD,97.4147,RUB_per_USD
2023-10-03,2023-10-03 00:00:00+00:00,CNY,13.4955,RUB_per_CNY
2023-10-03,2023-10-03 00:00:00+00:00,KZT,0.207555,RUB_per_KZT
2023-10-03,2023-10-03 00:00:00+00:00,USD,98.4785,RUB_per_USD
2023-10-04,2023-10-04 00:00:00+00:00,CNY,13.5556,RUB_per_CNY
2023-10-04,2023-10-04 00:00:00+00:00,KZT,0.2075209999999999,RUB_per_KZT
2023-10-04,2023-10-04 00:00:00+00:00,USD,99.2677,RUB_per_USD
2023-10-05,2023-10-05 00:00:00+00:00,CNY,13.5779,RUB_per_CNY
2023-10-05,2023-10-05 00:00:00+00:00,KZT,0.208393,RUB_per_KZT
2023-10-05,2023-10-05 00:00:00+00:00,USD,99.4555,RUB_per_USD
2023-10-06,2023-10-06 00:00:00+00:00,CNY,13.6183,RUB_per_CNY
2023-10-06,2023-10-06 00:00:00+00:00,KZT,0.209145,RUB_per_KZT
2023-10-06,2023-10-06 00:00:00+00:00,USD,99.6762,RUB_per_USD
2023-10-07,2023-10-07 00:00:00+00:00,CNY,13.7373,RUB_per_CNY
2023-10-07,2023-10-07 00:00:00+00:00,KZT,0.2104789999999999,RUB_per_KZT
2023-10-07,2023-10-07 00:00:00+00:00,USD,100.4911,RUB_per_USD
2023-10-10,2023-10-10 00:00:00+00:00,CNY,13.8926,RUB_per_CNY
2023-10-10,2023-10-10 00:00:00+00:00,KZT,0.211859,RUB_per_KZT
2023-10-10,2023-10-10 00:00:00+00:00,USD,101.3598,RUB_per_USD
2023-10-11,2023-10-11 00:00:00+00:00,CNY,13.6821,RUB_per_CNY
2023-10-11,2023-10-11 00:00:00+00:00,KZT,0.209498,RUB_per_KZT
2023-10-11,2023-10-11 00:00:00+00:00,USD,99.9349,RUB_per_USD
2023-10-12,2023-10-12 00:00:00+00:00,CNY,13.6982,RUB_per_CNY
2023-10-12,2023-10-12 00:00:00+00:00,KZT,0.209511,RUB_per_KZT
2023-10-12,2023-10-12 00:00:00+00:00,USD,99.9808,RUB_per_USD
2023-10-13,2023-10-13 00:00:00+00:00,CNY,13.284,RUB_per_CNY
2023-10-13,2023-10-13 00:00:00+00:00,KZT,0.2034369999999999,RUB_per_KZT
2023-10-13,2023-10-13 00:00:00+00:00,USD,96.9948,RUB_per_USD
2023-10-14,2023-10-14 00:00:00+00:00,CNY,13.3026,RUB_per_CNY
2023-10-14,2023-10-14 00:00:00+00:00,KZT,0.204522,RUB_per_KZT
2023-10-14,2023-10-14 00:00:00+00:00,USD,97.3075,RUB_per_USD
2023-10-17,2023-10-17 00:00:00+00:00,CNY,13.2893,RUB_per_CNY
2023-10-17,2023-10-17 00:00:00+00:00,KZT,0.203963,RUB_per_KZT
2023-10-17,2023-10-17 00:00:00+00:00,USD,97.2865,RUB_per_USD
2023-10-18,2023-10-18 00:00:00+00:00,CNY,13.2855,RUB_per_CNY
2023-10-18,2023-10-18 00:00:00+00:00,KZT,0.204233,RUB_per_KZT
2023-10-18,2023-10-18 00:00:00+00:00,USD,97.3458,RUB_per_USD
2023-10-19,2023-10-19 00:00:00+00:00,CNY,13.2881,RUB_per_CNY
2023-10-19,2023-10-19 00:00:00+00:00,KZT,0.204084,RUB_per_KZT
2023-10-19,2023-10-19 00:00:00+00:00,USD,97.3724,RUB_per_USD
2023-10-20,2023-10-20 00:00:00+00:00,CNY,13.2533,RUB_per_CNY
2023-10-20,2023-10-20 00:00:00+00:00,KZT,0.203576,RUB_per_KZT
2023-10-20,2023-10-20 00:00:00+00:00,USD,97.3074,RUB_per_USD
2023-10-21,2023-10-21 00:00:00+00:00,CNY,13.0688,RUB_per_CNY
2023-10-21,2023-10-21 00:00:00+00:00,KZT,0.2000529999999999,RUB_per_KZT
2023-10-21,2023-10-21 00:00:00+00:00,USD,95.9053,RUB_per_USD
2023-10-24,2023-10-24 00:00:00+00:00,CNY,12.9219,RUB_per_CNY
2023-10-24,2023-10-24 00:00:00+00:00,KZT,0.197696,RUB_per_KZT
2023-10-24,2023-10-24 00:00:00+00:00,USD,94.7081,RUB_per_USD
2023-10-25,2023-10-25 00:00:00+00:00,CNY,12.766,RUB_per_CNY
2023-10-25,2023-10-25 00:00:00+00:00,KZT,0.1953389999999999,RUB_per_KZT
2023-10-25,2023-10-25 00:00:00+00:00,USD,93.5224,RUB_per_USD
2023-10-26,2023-10-26 00:00:00+00:00,CNY,12.7084,RUB_per_CNY
2023-10-26,2023-10-26 00:00:00+00:00,KZT,0.1957519999999999,RUB_per_KZT
2023-10-26,2023-10-26 00:00:00+00:00,USD,93.1507,RUB_per_USD
2023-10-27,2023-10-27 00:00:00+00:00,CNY,12.7507,RUB_per_CNY
2023-10-27,2023-10-27 00:00:00+00:00,KZT,0.196616,RUB_per_KZT
2023-10-27,2023-10-27 00:00:00+00:00,USD,93.5616,RUB_per_USD
2023-10-28,2023-10-28 00:00:00+00:00,CNY,12.7122,RUB_per_CNY
2023-10-28,2023-10-28 00:00:00+00:00,KZT,0.19572,RUB_per_KZT
2023-10-28,2023-10-28 00:00:00+00:00,USD,93.2174,RUB_per_USD
2023-10-31,2023-10-31 00:00:00+00:00,CNY,12.7071,RUB_per_CNY
2023-10-31,2023-10-31 00:00:00+00:00,KZT,0.198264,RUB_per_KZT
2023-10-31,2023-10-31 00:00:00+00:00,USD,93.2435,RUB_per_USD
2023-11-01,2023-11-01 00:00:00+00:00,CNY,12.5339,RUB_per_CNY
2023-11-01,2023-11-01 00:00:00+00:00,KZT,0.195017,RUB_per_KZT
2023-11-01,2023-11-01 00:00:00+00:00,USD,92.0226,RUB_per_USD
2023-11-02,2023-11-02 00:00:00+00:00,CNY,12.7052,RUB_per_CNY
2023-11-02,2023-11-02 00:00:00+00:00,KZT,0.198608,RUB_per_KZT
2023-11-02,2023-11-02 00:00:00+00:00,USD,93.2801,RUB_per_USD
2023-11-03,2023-11-03 00:00:00+00:00,CNY,12.7042,RUB_per_CNY
2023-11-03,2023-11-03 00:00:00+00:00,KZT,0.198202,RUB_per_KZT
2023-11-03,2023-11-03 00:00:00+00:00,USD,93.173,RUB_per_USD
2023-11-04,2023-11-04 00:00:00+00:00,CNY,12.6911,RUB_per_CNY
2023-11-04,2023-11-04 00:00:00+00:00,KZT,0.198738,RUB_per_KZT
2023-11-04,2023-11-04 00:00:00+00:00,USD,93.0351,RUB_per_USD
2023-11-08,2023-11-08 00:00:00+00:00,CNY,12.6656,RUB_per_CNY
2023-11-08,2023-11-08 00:00:00+00:00,KZT,0.1998339999999999,RUB_per_KZT
2023-11-08,2023-11-08 00:00:00+00:00,USD,92.4151,RUB_per_USD
2023-11-09,2023-11-09 00:00:00+00:00,CNY,12.663,RUB_per_CNY
2023-11-09,2023-11-09 00:00:00+00:00,KZT,0.198491,RUB_per_KZT
2023-11-09,2023-11-09 00:00:00+00:00,USD,92.1973,RUB_per_USD
2023-11-10,2023-11-10 00:00:00+00:00,CNY,12.5998,RUB_per_CNY
2023-11-10,2023-11-10 00:00:00+00:00,KZT,0.196934,RUB_per_KZT
2023-11-10,2023-11-10 00:00:00+00:00,USD,91.9266,RUB_per_USD
2023-11-11,2023-11-11 00:00:00+00:00,CNY,12.5979,RUB_per_CNY
2023-11-11,2023-11-11 00:00:00+00:00,KZT,0.196675,RUB_per_KZT
2023-11-11,2023-11-11 00:00:00+00:00,USD,92.0535,RUB_per_USD
2023-11-14,2023-11-14 00:00:00+00:00,CNY,12.6122,RUB_per_CNY
2023-11-14,2023-11-14 00:00:00+00:00,KZT,0.196876,RUB_per_KZT
2023-11-14,2023-11-14 00:00:00+00:00,USD,92.1185,RUB_per_USD
2023-11-15,2023-11-15 00:00:00+00:00,CNY,12.4948,RUB_per_CNY
2023-11-15,2023-11-15 00:00:00+00:00,KZT,0.195877,RUB_per_KZT
2023-11-15,2023-11-15 00:00:00+00:00,USD,91.257,RUB_per_USD
2023-11-16,2023-11-16 00:00:00+00:00,CNY,12.3348,RUB_per_CNY
2023-11-16,2023-11-16 00:00:00+00:00,KZT,0.19294,RUB_per_KZT
2023-11-16,2023-11-16 00:00:00+00:00,USD,89.4565,RUB_per_USD
2023-11-17,2023-11-17 00:00:00+00:00,CNY,12.2479,RUB_per_CNY
2023-11-17,2023-11-17 00:00:00+00:00,KZT,0.1927209999999999,RUB_per_KZT
2023-11-17,2023-11-17 00:00:00+00:00,USD,88.9466,RUB_per_USD
2023-11-18,2023-11-18 00:00:00+00:00,CNY,12.3104,RUB_per_CNY
2023-11-18,2023-11-18 00:00:00+00:00,KZT,0.193097,RUB_per_KZT
2023-11-18,2023-11-18 00:00:00+00:00,USD,89.1237,RUB_per_USD
2023-11-21,2023-11-21 00:00:00+00:00,CNY,12.323,RUB_per_CNY
2023-11-21,2023-11-21 00:00:00+00:00,KZT,0.191222,RUB_per_KZT
2023-11-21,2023-11-21 00:00:00+00:00,USD,88.4954,RUB_per_USD
2023-11-22,2023-11-22 00:00:00+00:00,CNY,12.3009,RUB_per_CNY
2023-11-22,2023-11-22 00:00:00+00:00,KZT,0.189965,RUB_per_KZT
2023-11-22,2023-11-22 00:00:00+00:00,USD,87.8701,RUB_per_USD
2023-11-23,2023-11-23 00:00:00+00:00,CNY,12.3026,RUB_per_CNY
2023-11-23,2023-11-23 00:00:00+00:00,KZT,0.1920629999999999,RUB_per_KZT
2023-11-23,2023-11-23 00:00:00+00:00,USD,88.1648,RUB_per_USD
2023-11-24,2023-11-24 00:00:00+00:00,CNY,12.3225,RUB_per_CNY
2023-11-24,2023-11-24 00:00:00+00:00,KZT,0.192896,RUB_per_KZT
2023-11-24,2023-11-24 00:00:00+00:00,USD,88.1206,RUB_per_USD
2023-11-25,2023-11-25 00:00:00+00:00,CNY,12.3949,RUB_per_CNY
2023-11-25,2023-11-25 00:00:00+00:00,KZT,0.1925829999999999,RUB_per_KZT
2023-11-25,2023-11-25 00:00:00+00:00,USD,88.8133,RUB_per_USD
2023-11-28,2023-11-28 00:00:00+00:00,CNY,12.3842,RUB_per_CNY
2023-11-28,2023-11-28 00:00:00+00:00,KZT,0.191549,RUB_per_KZT
2023-11-28,2023-11-28 00:00:00+00:00,USD,88.7045,RUB_per_USD
2023-11-29,2023-11-29 00:00:00+00:00,CNY,12.3685,RUB_per_CNY
2023-11-29,2023-11-29 00:00:00+00:00,KZT,0.192895,RUB_per_KZT
2023-11-29,2023-11-29 00:00:00+00:00,USD,88.6102,RUB_per_USD
2023-11-30,2023-11-30 00:00:00+00:00,CNY,12.4527,RUB_per_CNY
2023-11-30,2023-11-30 00:00:00+00:00,KZT,0.19363,RUB_per_KZT
2023-11-30,2023-11-30 00:00:00+00:00,USD,88.8841,RUB_per_USD
2023-12-01,2023-12-01 00:00:00+00:00,CNY,12.3927,RUB_per_CNY
2023-12-01,2023-12-01 00:00:00+00:00,KZT,0.192964,RUB_per_KZT
2023-12-01,2023-12-01 00:00:00+00:00,USD,88.5819,RUB_per_USD
2023-12-02,2023-12-02 00:00:00+00:00,CNY,12.5479,RUB_per_CNY
2023-12-02,2023-12-02 00:00:00+00:00,KZT,0.19597,RUB_per_KZT
2023-12-02,2023-12-02 00:00:00+00:00,USD,89.7619,RUB_per_USD
2023-12-05,2023-12-05 00:00:00+00:00,CNY,12.6897,RUB_per_CNY
2023-12-05,2023-12-05 00:00:00+00:00,KZT,0.197051,RUB_per_KZT
2023-12-05,2023-12-05 00:00:00+00:00,USD,90.6728,RUB_per_USD
2023-12-06,2023-12-06 00:00:00+00:00,CNY,12.8073,RUB_per_CNY
2023-12-06,2023-12-06 00:00:00+00:00,KZT,0.198518,RUB_per_KZT
2023-12-06,2023-12-06 00:00:00+00:00,USD,91.5823,RUB_per_USD
2023-12-07,2023-12-07 00:00:00+00:00,CNY,12.9511,RUB_per_CNY
2023-12-07,2023-12-07 00:00:00+00:00,KZT,0.2012419999999999,RUB_per_KZT
2023-12-07,2023-12-07 00:00:00+00:00,USD,92.7826,RUB_per_USD
2023-12-08,2023-12-08 00:00:00+00:00,CNY,12.922,RUB_per_CNY
2023-12-08,2023-12-08 00:00:00+00:00,KZT,0.201466,RUB_per_KZT
2023-12-08,2023-12-08 00:00:00+00:00,USD,92.5654,RUB_per_USD
2023-12-09,2023-12-09 00:00:00+00:00,CNY,12.7893,RUB_per_CNY
2023-12-09,2023-12-09 00:00:00+00:00,KZT,0.199257,RUB_per_KZT
2023-12-09,2023-12-09 00:00:00+00:00,USD,91.6402,RUB_per_USD
2023-12-12,2023-12-12 00:00:00+00:00,CNY,12.6503,RUB_per_CNY
2023-12-12,2023-12-12 00:00:00+00:00,KZT,0.198826,RUB_per_KZT
2023-12-12,2023-12-12 00:00:00+00:00,USD,90.9846,RUB_per_USD
2023-12-13,2023-12-13 00:00:00+00:00,CNY,12.5636,RUB_per_CNY
2023-12-13,2023-12-13 00:00:00+00:00,KZT,0.196767,RUB_per_KZT
2023-12-13,2023-12-13 00:00:00+00:00,USD,90.2158,RUB_per_USD
2023-12-14,2023-12-14 00:00:00+00:00,CNY,12.4993,RUB_per_CNY
2023-12-14,2023-12-14 00:00:00+00:00,KZT,0.196908,RUB_per_KZT
2023-12-14,2023-12-14 00:00:00+00:00,USD,89.8926,RUB_per_USD
2023-12-15,2023-12-15 00:00:00+00:00,CNY,12.5457,RUB_per_CNY
2023-12-15,2023-12-15 00:00:00+00:00,KZT,0.196788,RUB_per_KZT
2023-12-15,2023-12-15 00:00:00+00:00,USD,89.6741,RUB_per_USD
2023-12-16,2023-12-16 00:00:00+00:00,CNY,12.6091,RUB_per_CNY
2023-12-16,2023-12-16 00:00:00+00:00,KZT,0.1968629999999999,RUB_per_KZT
2023-12-16,2023-12-16 00:00:00+00:00,USD,89.6966,RUB_per_USD
2023-12-19,2023-12-19 00:00:00+00:00,CNY,12.6578,RUB_per_CNY
2023-12-19,2023-12-19 00:00:00+00:00,KZT,0.197657,RUB_per_KZT
2023-12-19,2023-12-19 00:00:00+00:00,USD,90.4162,RUB_per_USD
2023-12-20,2023-12-20 00:00:00+00:00,CNY,12.579,RUB_per_CNY
2023-12-20,2023-12-20 00:00:00+00:00,KZT,0.196937,RUB_per_KZT
2023-12-20,2023-12-20 00:00:00+00:00,USD,90.087,RUB_per_USD
2023-12-21,2023-12-21 00:00:00+00:00,CNY,12.6577,RUB_per_CNY
2023-12-21,2023-12-21 00:00:00+00:00,KZT,0.197392,RUB_per_KZT
2023-12-21,2023-12-21 00:00:00+00:00,USD,90.4056,RUB_per_USD
2023-12-22,2023-12-22 00:00:00+00:00,CNY,12.8124,RUB_per_CNY
2023-12-22,2023-12-22 00:00:00+00:00,KZT,0.201031,RUB_per_KZT
2023-12-22,2023-12-22 00:00:00+00:00,USD,91.7062,RUB_per_USD
2023-12-23,2023-12-23 00:00:00+00:00,CNY,12.8598,RUB_per_CNY
2023-12-23,2023-12-23 00:00:00+00:00,KZT,0.201184,RUB_per_KZT
2023-12-23,2023-12-23 00:00:00+00:00,USD,91.9389,RUB_per_USD
2023-12-26,2023-12-26 00:00:00+00:00,CNY,12.8379,RUB_per_CNY
2023-12-26,2023-12-26 00:00:00+00:00,KZT,0.200067,RUB_per_KZT
2023-12-26,2023-12-26 00:00:00+00:00,USD,91.969,RUB_per_USD
2023-12-27,2023-12-27 00:00:00+00:00,CNY,12.7937,RUB_per_CNY
2023-12-27,2023-12-27 00:00:00+00:00,KZT,0.200395,RUB_per_KZT
2023-12-27,2023-12-27 00:00:00+00:00,USD,91.7069,RUB_per_USD
2023-12-28,2023-12-28 00:00:00+00:00,CNY,12.8011,RUB_per_CNY
2023-12-28,2023-12-28 00:00:00+00:00,KZT,0.201011,RUB_per_KZT
2023-12-28,2023-12-28 00:00:00+00:00,USD,91.7051,RUB_per_USD
2023-12-29,2023-12-29 00:00:00+00:00,CNY,12.6749,RUB_per_CNY
2023-12-29,2023-12-29 00:00:00+00:00,KZT,0.1982529999999999,RUB_per_KZT
2023-12-29,2023-12-29 00:00:00+00:00,USD,90.3041,RUB_per_USD
2023-12-30,2023-12-30 00:00:00+00:00,CNY,12.5762,RUB_per_CNY
2023-12-30,2023-12-30 00:00:00+00:00,KZT,0.197708,RUB_per_KZT
2023-12-30,2023-12-30 00:00:00+00:00,USD,89.6883,RUB_per_USD
2024-01-10,2024-01-10 00:00:00+00:00,CNY,12.5861,RUB_per_CNY
2024-01-10,2024-01-10 00:00:00+00:00,KZT,0.1993909999999999,RUB_per_KZT
2024-01-10,2024-01-10 00:00:00+00:00,USD,90.404,RUB_per_USD
2024-01-11,2024-01-11 00:00:00+00:00,CNY,12.4305,RUB_per_CNY
2024-01-11,2024-01-11 00:00:00+00:00,KZT,0.197255,RUB_per_KZT
2024-01-11,2024-01-11 00:00:00+00:00,USD,89.3939,RUB_per_USD
2024-01-12,2024-01-12 00:00:00+00:00,CNY,12.363,RUB_per_CNY
2024-01-12,2024-01-12 00:00:00+00:00,KZT,0.1958389999999999,RUB_per_KZT
2024-01-12,2024-01-12 00:00:00+00:00,USD,88.7818,RUB_per_USD
2024-01-13,2024-01-13 00:00:00+00:00,CNY,12.2428,RUB_per_CNY
2024-01-13,2024-01-13 00:00:00+00:00,KZT,0.1945009999999999,RUB_per_KZT
2024-01-13,2024-01-13 00:00:00+00:00,USD,88.1324,RUB_per_USD
2024-01-16,2024-01-16 00:00:00+00:00,CNY,12.152,RUB_per_CNY
2024-01-16,2024-01-16 00:00:00+00:00,KZT,0.194264,RUB_per_KZT
2024-01-16,2024-01-16 00:00:00+00:00,USD,87.6772,RUB_per_USD
2024-01-17,2024-01-17 00:00:00+00:00,CNY,12.1217,RUB_per_CNY
2024-01-17,2024-01-17 00:00:00+00:00,KZT,0.194177,RUB_per_KZT
2024-01-17,2024-01-17 00:00:00+00:00,USD,87.6457,RUB_per_USD
2024-01-18,2024-01-18 00:00:00+00:00,CNY,12.1935,RUB_per_CNY
2024-01-18,2024-01-18 00:00:00+00:00,KZT,0.195798,RUB_per_KZT
2024-01-18,2024-01-18 00:00:00+00:00,USD,88.354,RUB_per_USD
2024-01-19,2024-01-19 00:00:00+00:00,CNY,12.249,RUB_per_CNY
2024-01-19,2024-01-19 00:00:00+00:00,KZT,0.195741,RUB_per_KZT
2024-01-19,2024-01-19 00:00:00+00:00,USD,88.661,RUB_per_USD
2024-01-20,2024-01-20 00:00:00+00:00,CNY,12.2706,RUB_per_CNY
2024-01-20,2024-01-20 00:00:00+00:00,KZT,0.196081,RUB_per_KZT
2024-01-20,2024-01-20 00:00:00+00:00,USD,88.5896,RUB_per_USD
2024-01-23,2024-01-23 00:00:00+00:00,CNY,12.1803,RUB_per_CNY
2024-01-23,2024-01-23 00:00:00+00:00,KZT,0.1954769999999999,RUB_per_KZT
2024-01-23,2024-01-23 00:00:00+00:00,USD,87.9724,RUB_per_USD
2024-01-24,2024-01-24 00:00:00+00:00,CNY,12.2274,RUB_per_CNY
2024-01-24,2024-01-24 00:00:00+00:00,KZT,0.195983,RUB_per_KZT
2024-01-24,2024-01-24 00:00:00+00:00,USD,87.9199,RUB_per_USD
2024-01-25,2024-01-25 00:00:00+00:00,CNY,12.2887,RUB_per_CNY
2024-01-25,2024-01-25 00:00:00+00:00,KZT,0.19793,RUB_per_KZT
2024-01-25,2024-01-25 00:00:00+00:00,USD,88.2829,RUB_per_USD
2024-01-26,2024-01-26 00:00:00+00:00,CNY,12.327,RUB_per_CNY
2024-01-26,2024-01-26 00:00:00+00:00,KZT,0.199035,RUB_per_KZT
2024-01-26,2024-01-26 00:00:00+00:00,USD,88.6562,RUB_per_USD
2024-01-27,2024-01-27 00:00:00+00:00,CNY,12.4375,RUB_per_CNY
2024-01-27,2024-01-27 00:00:00+00:00,KZT,0.200695,RUB_per_KZT
2024-01-27,2024-01-27 00:00:00+00:00,USD,89.5159,RUB_per_USD
2024-01-30,2024-01-30 00:00:00+00:00,CNY,12.449,RUB_per_CNY
2024-01-30,2024-01-30 00:00:00+00:00,KZT,0.199246,RUB_per_KZT
2024-01-30,2024-01-30 00:00:00+00:00,USD,89.609,RUB_per_USD
2024-01-31,2024-01-31 00:00:00+00:00,CNY,12.4066,RUB_per_CNY
2024-01-31,2024-01-31 00:00:00+00:00,KZT,0.198428,RUB_per_KZT
2024-01-31,2024-01-31 00:00:00+00:00,USD,89.2887,RUB_per_USD
2024-02-01,2024-02-01 00:00:00+00:00,CNY,12.458,RUB_per_CNY
2024-02-01,2024-02-01 00:00:00+00:00,KZT,0.200075,RUB_per_KZT
2024-02-01,2024-02-01 00:00:00+00:00,USD,89.6678,RUB_per_USD
2024-02-02,2024-02-02 00:00:00+00:00,CNY,12.5357,RUB_per_CNY
2024-02-02,2024-02-02 00:00:00+00:00,KZT,0.201523,RUB_per_KZT
2024-02-02,2024-02-02 00:00:00+00:00,USD,90.2299,RUB_per_USD
2024-02-03,2024-02-03 00:00:00+00:00,CNY,12.6002,RUB_per_CNY
2024-02-03,2024-02-03 00:00:00+00:00,KZT,0.2016339999999999,RUB_per_KZT
2024-02-03,2024-02-03 00:00:00+00:00,USD,90.6626,RUB_per_USD
2024-02-06,2024-02-06 00:00:00+00:00,CNY,12.6335,RUB_per_CNY
2024-02-06,2024-02-06 00:00:00+00:00,KZT,0.202206,RUB_per_KZT
2024-02-06,2024-02-06 00:00:00+00:00,USD,91.2434,RUB_per_USD
2024-02-07,2024-02-07 00:00:00+00:00,CNY,12.5926,RUB_per_CNY
2024-02-07,2024-02-07 00:00:00+00:00,KZT,0.200115,RUB_per_KZT
2024-02-07,2024-02-07 00:00:00+00:00,USD,90.6842,RUB_per_USD
2024-02-08,2024-02-08 00:00:00+00:00,CNY,12.6484,RUB_per_CNY
2024-02-08,2024-02-08 00:00:00+00:00,KZT,0.200513,RUB_per_KZT
2024-02-08,2024-02-08 00:00:00+00:00,USD,91.1514,RUB_per_USD
2024-02-09,2024-02-09 00:00:00+00:00,CNY,12.6352,RUB_per_CNY
2024-02-09,2024-02-09 00:00:00+00:00,KZT,0.2018319999999999,RUB_per_KZT
2024-02-09,2024-02-09 00:00:00+00:00,USD,91.2561,RUB_per_USD
2024-02-10,2024-02-10 00:00:00+00:00,CNY,12.5407,RUB_per_CNY
2024-02-10,2024-02-10 00:00:00+00:00,KZT,0.201826,RUB_per_KZT
2024-02-10,2024-02-10 00:00:00+00:00,USD,90.8901,RUB_per_USD
2024-02-13,2024-02-13 00:00:00+00:00,CNY,12.5526,RUB_per_CNY
2024-02-13,2024-02-13 00:00:00+00:00,KZT,0.203703,RUB_per_KZT
2024-02-13,2024-02-13 00:00:00+00:00,USD,91.0758,RUB_per_USD
2024-02-14,2024-02-14 00:00:00+00:00,CNY,12.5814,RUB_per_CNY
