date,pair,base,quote,quote_per_rub,rub_per_quote,rub_per_usd,quote_per_usd,published_at_utc,source
2018-06-26,RUB/AMD,RUB,AMD,7.637713911006432,0.13092922982607877,63.1349,482.206304,2018-06-26T23:59:59+00:00,openexchangerates.org
2018-06-26,RUB/AZN,RUB,AZN,0.026966067895886424,37.08364170337739,63.1349,1.7025,2018-06-26T23:59:59+00:00,openexchangerates.org
2018-06-26,RUB/BYN,RUB,BYN,0.03163727193675764,31.60828790797711,63.1349,1.997416,2018-06-26T23:59:59+00:00,openexchangerates.org
2018-06-26,RUB/KGS,RUB,KGS,1.0791472228513863,0.9266576226344179,63.1349,68.131852,2018-06-26T23:59:59+00:00,openexchangerates.org
2018-06-26,RUB/KZT,RUB,KZT,5.379041908674917,0.1859067129384649,63.1349,339.605273,2018-06-26T23:59:59+00:00,openexchangerates.org
2018-06-26,RUB/MDL,RUB,MDL,0.26923660289317,3.7142052352992607,63.1349,16.998226,2018-06-26T23:59:59+00:00,openexchangerates.org
2018-06-26,RUB/TJS,RUB,TJS,0.14482633218711047,6.904821691597047,63.1349,9.143596,2018-06-26T23:59:59+00:00,openexchangerates.org
2018-06-26,RUB/TMT,RUB,TMT,0.05559492451876854,17.987253488623868,63.1349,3.50998,2018-06-26T23:59:59+00:00,openexchangerates.org
2018-06-26,RUB/UZS,RUB,UZS,125.00006600153006,0.007999995775904307,63.1349,7891.866667,2018-06-26T23:59:59+00:00,openexchangerates.org
2018-06-27,RUB/AMD,RUB,AMD,7.636495904950495,0.1309501127803568,63.125,482.053804,2018-06-27T23:59:59+00:00,openexchangerates.org
2018-06-27,RUB/AZN,RUB,AZN,0.02697029702970297,37.07782672540382,63.125,1.7025,2018-06-27T23:59:59+00:00,openexchangerates.org
2018-06-27,RUB/BYN,RUB,BYN,0.031702099009900994,31.543652667531145,63.125,2.001195,2018-06-27T23:59:59+00:00,openexchangerates.org
2018-06-27,RUB/KGS,RUB,KGS,1.0785177346534653,0.927198476083758,63.125,68.081432,2018-06-27T23:59:59+00:00,openexchangerates.org
2018-06-27,RUB/KZT,RUB,KZT,5.402240253465346,0.18510839079371474,63.125,341.016416,2018-06-27T23:59:59+00:00,openexchangerates.org
2018-06-27,RUB/MDL,RUB,MDL,0.2686395405940594,3.722460207416367,63.125,16.957871,2018-06-27T23:59:59+00:00,openexchangerates.org
2018-06-27,RUB/TJS,RUB,TJS,0.14483741782178217,6.904293207094234,63.125,9.142862,2018-06-27T23:59:59+00:00,openexchangerates.org
2018-06-27,RUB/TMT,RUB,TMT,0.05560364356435644,17.984432959731965,63.125,3.50998,2018-06-27T23:59:59+00:00,openexchangerates.org
2018-06-27,RUB/UZS,RUB,UZS,124.74323432871287,0.008016466827891316,63.125,7874.416667,2018-06-27T23:59:59+00:00,openexchangerates.org
2018-06-28,RUB/AMD,RUB,AMD,7.664923944665629,0.13046443868447588,62.8687,481.883804,2018-06-28T23:59:58+00:00,openexchangerates.org
2018-06-28,RUB/AZN,RUB,AZN,0.027080248199819624,36.927283406754775,62.8687,1.7025,2018-06-28T23:59:58+00:00,openexchangerates.org
