config_id,fold_test_year,signal_date,corridor,wait_cbr_rows,future_date,counterfactual_official_rate_change_while_waiting_bps,is_fast_slow_confirmation_pair
logit_plus_kazakhstan_official,2024,2024-03-30,KZT,3,2024-04-04,16.350889109919553,False
logit_plus_kazakhstan_official,2024,2024-03-30,KZT,5,2024-04-06,42.5511268528167,False
logit_plus_kazakhstan_official,2024,2024-04-05,KZT,1,2024-04-06,21.303173204481052,False
logit_plus_kazakhstan_official,2024,2024-04-05,KZT,2,2024-04-09,32.72942065052131,False
logit_plus_kazakhstan_official,2024,2024-04-05,KZT,3,2024-04-10,69.38056182277607,False
logit_plus_kazakhstan_official,2024,2024-04-05,KZT,5,2024-04-12,147.71813965198444,False
logit_plus_kazakhstan_official,2024,2024-04-11,KZT,1,2024-04-12,30.916931087787702,False
logit_plus_kazakhstan_official,2024,2024-04-11,KZT,2,2024-04-13,-26.896772865846465,False
logit_plus_kazakhstan_official,2024,2024-04-11,KZT,3,2024-04-16,0.4307312380658068,False
logit_plus_kazakhstan_official,2024,2024-04-11,KZT,5,2024-04-18,58.29229421815185,False
logit_plus_kazakhstan_official,2024,2024-04-17,UZS,1,2024-04-18,12.913622661254731,False
logit_plus_kazakhstan_official,2024,2024-04-17,UZS,2,2024-04-19,-29.90310747497005,False
logit_plus_kazakhstan_official,2024,2024-04-17,UZS,3,2024-04-20,-100.51102971343818,False
logit_plus_kazakhstan_official,2024,2024-04-17,UZS,5,2024-04-24,-127.19918321336566,False
logit_plus_kazakhstan_official,2024,2024-04-23,KZT,1,2024-04-24,22.886582142718215,False
logit_plus_kazakhstan_official,2024,2024-04-23,KZT,2,2024-04-25,-31.600720113380554,False
logit_plus_kazakhstan_official,2024,2024-04-23,KZT,3,2024-04-26,-61.4298847052519,False
logit_plus_kazakhstan_official,2024,2024-04-23,KZT,5,2024-04-28,-88.24261692266467,False
logit_plus_kazakhstan_official,2024,2024-04-27,KZT,1,2024-04-28,-5.889878581601948,False
logit_plus_kazakhstan_official,2024,2024-04-27,KZT,2,2024-05-03,53.49168416733052,False
logit_plus_kazakhstan_official,2024,2024-04-27,KZT,3,2024-05-04,-15.835083399716732,False
logit_plus_kazakhstan_official,2024,2024-04-27,KZT,5,2024-05-08,11.200424843700318,False
logit_plus_kazakhstan_official,2024,2024-05-07,KZT,1,2024-05-08,29.93983013136914,False
logit_plus_kazakhstan_official,2024,2024-05-07,KZT,2,2024-05-09,107.03852032426076,False
logit_plus_kazakhstan_official,2024,2024-05-07,KZT,3,2024-05-14,86.72393445160465,False
logit_plus_kazakhstan_official,2024,2024-05-07,KZT,5,2024-05-16,11.22139029156255,False
logit_plus_kazakhstan_official,2024,2024-05-15,KZT,1,2024-05-16,-10.66597168932537,False
logit_plus_kazakhstan_official,2024,2024-05-15,KZT,2,2024-05-17,-58.6869754489594,False
logit_plus_kazakhstan_official,2024,2024-05-15,KZT,3,2024-05-18,-55.59818726743493,False
logit_plus_kazakhstan_official,2024,2024-05-15,KZT,5,2024-05-22,-166.50498791029088,False
logit_plus_kazakhstan_official,2024,2024-05-21,KZT,1,2024-05-22,-33.36056311847968,False
logit_plus_kazakhstan_official,2024,2024-05-21,KZT,2,2024-05-23,-14.381239819403202,False
logit_plus_kazakhstan_official,2024,2024-05-21,KZT,3,2024-05-24,-7.533030381592365,False
logit_plus_kazakhstan_official,2024,2024-05-21,KZT,5,2024-05-28,-210.97376646627586,False
logit_plus_kazakhstan_official,2024,2024-05-25,KZT,1,2024-05-28,-116.3106556364979,False
logit_plus_kazakhstan_official,2024,2024-05-25,KZT,2,2024-05-29,-136.80701321150735,False
logit_plus_kazakhstan_official,2024,2024-05-25,KZT,3,2024-05-30,-16.989751821211428,False
logit_plus_kazakhstan_official,2024,2024-05-25,KZT,5,2024-06-01,14.717866403259894,False
logit_plus_kazakhstan_official,2024,2024-05-31,KZT,1,2024-06-01,1.2330577860208969,False
logit_plus_kazakhstan_official,2024,2024-05-31,KZT,2,2024-06-04,-143.77453784994222,False
logit_plus_kazakhstan_official,2024,2024-05-31,KZT,3,2024-06-05,-208.18947659163146,False
logit_plus_kazakhstan_official,2024,2024-05-31,KZT,5,2024-06-07,-241.92593761714122,False
logit_plus_kazakhstan_official,2024,2024-06-06,KZT,1,2024-06-07,-12.1665556026751,False
logit_plus_kazakhstan_official,2024,2024-06-06,KZT,2,2024-06-08,26.958260132063927,False
logit_plus_kazakhstan_official,2024,2024-06-06,KZT,3,2024-06-11,42.60818642596087,False
logit_plus_kazakhstan_official,2024,2024-06-06,KZT,5,2024-06-14,-143.07061650612906,False
logit_plus_kazakhstan_official,2024,2024-06-12,KZT,1,2024-06-14,-171.40268304346674,False
logit_plus_kazakhstan_official,2024,2024-06-12,KZT,2,2024-06-15,-67.25227152601265,False
logit_plus_kazakhstan_official,2024,2024-06-12,KZT,3,2024-06-18,-56.0267800961467,False
logit_plus_kazakhstan_official,2024,2024-06-12,KZT,5,2024-06-20,-917.9733709194338,False
logit_plus_kazakhstan_official,2024,2024-06-19,KZT,1,2024-06-20,-611.2455441937925,False
logit_plus_kazakhstan_official,2024,2024-06-19,KZT,2,2024-06-21,-331.69411703483973,False
logit_plus_kazakhstan_official,2024,2024-06-19,KZT,3,2024-06-22,-40.69419509275862,False
logit_plus_kazakhstan_official,2024,2024-06-19,KZT,5,2024-06-26,-238.59703900294016,False
logit_plus_kazakhstan_official,2024,2024-06-26,KZT,1,2024-06-27,17.3792515193516,False
logit_plus_kazakhstan_official,2024,2024-06-26,KZT,2,2024-06-28,-233.34044141166353,False
logit_plus_kazakhstan_official,2024,2024-06-26,KZT,3,2024-06-29,-180.2964068664037,False
logit_plus_kazakhstan_official,2024,2024-06-26,KZT,5,2024-07-03,-128.15865230834777,False
logit_plus_kazakhstan_official,2024,2024-07-02,KZT,1,2024-07-03,0.6480741396819312,False
logit_plus_kazakhstan_official,2024,2024-07-02,KZT,2,2024-07-04,66.91365492212498,False
logit_plus_kazakhstan_official,2024,2024-07-02,KZT,3,2024-07-05,70.58607504698556,False
logit_plus_kazakhstan_official,2024,2024-07-02,KZT,5,2024-07-09,-2.1602471322712535,False
logit_plus_kazakhstan_official,2024,2024-07-06,KZT,1,2024-07-09,-14.617438442244834,False
logit_plus_kazakhstan_official,2024,2024-07-06,KZT,2,2024-07-10,-33.38817120202897,False
logit_plus_kazakhstan_official,2024,2024-07-06,KZT,3,2024-07-11,-143.31562339868876,False
logit_plus_kazakhstan_official,2024,2024-07-06,KZT,5,2024-07-13,-20.76647158769096,False
logit_plus_kazakhstan_official,2024,2024-07-16,KZT,1,2024-07-17,108.08939284922215,False
logit_plus_kazakhstan_official,2024,2024-07-16,KZT,2,2024-07-18,40.465898824433296,False
logit_plus_kazakhstan_official,2024,2024-07-16,KZT,3,2024-07-19,11.901734948362996,False
logit_plus_kazakhstan_official,2024,2024-07-16,KZT,5,2024-07-23,-77.25307957391902,False
logit_plus_kazakhstan_official,2024,2024-07-20,KZT,1,2024-07-23,-59.56058487518789,False
logit_plus_kazakhstan_official,2024,2024-07-20,KZT,2,2024-07-24,-0.6503430559612333,False
logit_plus_kazakhstan_official,2024,2024-07-20,KZT,3,2024-07-25,-75.27720872760435,False
logit_plus_kazakhstan_official,2024,2024-07-20,KZT,5,2024-07-27,-231.6847136864697,False
logit_plus_kazakhstan_official,2024,2024-07-26,TJS,1,2024-07-27,50.678120928653314,False
logit_plus_kazakhstan_official,2024,2024-07-26,TJS,2,2024-07-30,147.62919738635193,False
logit_plus_kazakhstan_official,2024,2024-07-26,TJS,3,2024-07-31,140.64083301303265,False
logit_plus_kazakhstan_official,2024,2024-07-26,TJS,5,2024-08-02,91.3354265148536,False
logit_plus_kazakhstan_official,2024,2024-08-01,TJS,1,2024-08-02,-37.83314977295116,False
logit_plus_kazakhstan_official,2024,2024-08-01,TJS,2,2024-08-03,-45.54514969410728,False
logit_plus_kazakhstan_official,2024,2024-08-01,TJS,3,2024-08-06,-129.55174308445504,False
logit_plus_kazakhstan_official,2024,2024-08-01,TJS,5,2024-08-08,-3.0921916616766243,False
logit_plus_kazakhstan_official,2024,2024-08-07,TJS,1,2024-08-08,99.95768196753963,False
logit_plus_kazakhstan_official,2024,2024-08-07,TJS,2,2024-08-09,176.09280095588932,False
logit_plus_kazakhstan_official,2024,2024-08-07,TJS,3,2024-08-10,343.59753061834255,False
logit_plus_kazakhstan_official,2024,2024-08-07,TJS,5,2024-08-14,885.5546151548333,False
logit_plus_kazakhstan_official,2024,2024-08-13,TJS,1,2024-08-14,298.75720957398545,False
logit_plus_kazakhstan_official,2024,2024-08-13,TJS,2,2024-08-15,-37.940787877787095,False
logit_plus_kazakhstan_official,2024,2024-08-13,TJS,3,2024-08-16,-187.67854661582595,False
logit_plus_kazakhstan_official,2024,2024-08-13,TJS,5,2024-08-20,-108.67645292492622,False
logit_plus_kazakhstan_official,2024,2024-08-17,TJS,1,2024-08-20,71.6052550487567,False
logit_plus_kazakhstan_official,2024,2024-08-17,TJS,2,2024-08-21,192.9097368518873,False
logit_plus_kazakhstan_official,2024,2024-08-17,TJS,3,2024-08-22,304.3702946103011,False
logit_plus_kazakhstan_official,2024,2024-08-17,TJS,5,2024-08-24,291.6367412175047,False
logit_plus_kazakhstan_official,2024,2024-08-23,TJS,1,2024-08-24,29.97283164382969,False
logit_plus_kazakhstan_official,2024,2024-08-23,TJS,2,2024-08-27,50.73763547661425,False
logit_plus_kazakhstan_official,2024,2024-08-23,TJS,3,2024-08-28,18.567964710349827,False
logit_plus_kazakhstan_official,2024,2024-08-23,TJS,5,2024-08-30,10.283076743302644,False
logit_plus_kazakhstan_official,2024,2024-08-29,TJS,1,2024-08-30,-9.784325021516826,False
logit_plus_kazakhstan_official,2024,2024-08-29,TJS,2,2024-08-31,-25.504551635346928,False
logit_plus_kazakhstan_official,2024,2024-08-29,TJS,3,2024-09-03,-168.82916965016648,False
logit_plus_kazakhstan_official,2024,2024-08-29,TJS,5,2024-09-05,-272.9581781330237,False
logit_plus_kazakhstan_official,2024,2024-09-05,KGS,1,2024-09-06,103.88600053129026,False
logit_plus_kazakhstan_official,2024,2024-09-05,KGS,2,2024-09-07,120.86827824370872,False
logit_plus_kazakhstan_official,2024,2024-09-05,KGS,3,2024-09-10,184.24348222078945,False
logit_plus_kazakhstan_official,2024,2024-09-05,KGS,5,2024-09-12,283.3858297597791,False
logit_plus_kazakhstan_official,2024,2024-09-11,KGS,1,2024-09-12,16.72673505221267,False
logit_plus_kazakhstan_official,2024,2024-09-11,KGS,2,2024-09-13,-19.314296275761976,False
logit_plus_kazakhstan_official,2024,2024-09-11,KGS,3,2024-09-14,-60.90010165419213,False
logit_plus_kazakhstan_official,2024,2024-09-11,KGS,5,2024-09-18,-7.485444968117205,False
logit_plus_kazakhstan_official,2024,2024-09-17,KGS,1,2024-09-18,44.86929379633242,False
logit_plus_kazakhstan_official,2024,2024-09-17,KGS,2,2024-09-19,94.56923620013713,False
logit_plus_kazakhstan_official,2024,2024-09-17,KGS,3,2024-09-20,218.02946695650638,False
logit_plus_kazakhstan_official,2024,2024-09-17,KGS,5,2024-09-24,245.71279936086876,False
logit_plus_kazakhstan_official,2024,2024-09-21,KGS,1,2024-09-24,34.84732685518743,False
logit_plus_kazakhstan_official,2024,2024-09-21,KGS,2,2024-09-25,31.935800851621288,False
logit_plus_kazakhstan_official,2024,2024-09-21,KGS,3,2024-09-26,-16.741274520508664,False
logit_plus_kazakhstan_official,2024,2024-09-21,KGS,5,2024-09-28,18.379007897513233,False
logit_plus_kazakhstan_official,2024,2024-09-27,KGS,1,2024-09-28,32.98465575682474,False
logit_plus_kazakhstan_official,2024,2024-09-27,KGS,2,2024-10-01,87.65535590625761,False
logit_plus_kazakhstan_official,2024,2024-09-27,KGS,3,2024-10-02,97.86055326748588,False
logit_plus_kazakhstan_official,2024,2024-09-27,KGS,5,2024-10-04,251.66745635455845,False
logit_plus_kazakhstan_official,2024,2024-10-03,KGS,1,2024-10-04,47.95798987256017,False
logit_plus_kazakhstan_official,2024,2024-10-03,KGS,2,2024-10-05,3.0364462861576236,False
logit_plus_kazakhstan_official,2024,2024-10-03,KGS,3,2024-10-08,129.04896716172675,False
logit_plus_kazakhstan_official,2024,2024-10-03,KGS,5,2024-10-10,162.1819545783376,False
logit_plus_kazakhstan_official,2024,2024-10-09,KGS,1,2024-10-10,70.98161735421104,False
logit_plus_kazakhstan_official,2024,2024-10-09,KGS,2,2024-10-11,101.25058635064299,False
logit_plus_kazakhstan_official,2024,2024-10-09,KGS,3,2024-10-12,-55.40460406949443,False
logit_plus_kazakhstan_official,2024,2024-10-09,KGS,5,2024-10-16,42.217246231868174,False
logit_plus_kazakhstan_official,2024,2024-10-15,KGS,1,2024-10-16,94.66192170818566,False
logit_plus_kazakhstan_official,2024,2024-10-15,KGS,2,2024-10-17,120.19572953736679,False
logit_plus_kazakhstan_official,2024,2024-10-15,KGS,3,2024-10-18,108.98576512455405,False
logit_plus_kazakhstan_official,2024,2024-10-15,KGS,5,2024-10-22,-0.9786476868334226,False
logit_plus_kazakhstan_official,2024,2024-10-19,KGS,1,2024-10-22,-33.69720401883547,False
logit_plus_kazakhstan_official,2024,2024-10-19,KGS,2,2024-10-23,18.09007794695283,False
logit_plus_kazakhstan_official,2024,2024-10-19,KGS,3,2024-10-24,22.8786279917359,False
logit_plus_kazakhstan_official,2024,2024-10-19,KGS,5,2024-10-26,-9.311069531520166,False
logit_plus_kazakhstan_official,2024,2024-10-25,KGS,1,2024-10-26,-7.716117817135881,False
logit_plus_kazakhstan_official,2024,2024-10-25,KGS,2,2024-10-29,50.64256636304609,False
logit_plus_kazakhstan_official,2024,2024-10-25,KGS,3,2024-10-30,60.57595941499238,False
logit_plus_kazakhstan_official,2024,2024-10-25,KGS,5,2024-11-01,29.179342090093208,False
logit_plus_kazakhstan_official,2024,2024-10-31,KGS,1,2024-11-01,-3.0941961720376554,False
logit_plus_kazakhstan_official,2024,2024-10-31,KGS,2,2024-11-02,39.95933342173741,False
logit_plus_kazakhstan_official,2024,2024-10-31,KGS,3,2024-11-03,51.275250850901784,False
logit_plus_kazakhstan_official,2024,2024-10-31,KGS,5,2024-11-07,73.64186889448732,False
logit_plus_kazakhstan_official,2024,2024-11-06,KGS,1,2024-11-07,13.797224736578073,False
logit_plus_kazakhstan_official,2024,2024-11-06,KGS,2,2024-11-08,-1.5818474220286038,False
logit_plus_kazakhstan_official,2024,2024-11-06,KGS,3,2024-11-09,-25.92472163879367,False
logit_plus_kazakhstan_official,2024,2024-11-06,KGS,5,2024-11-13,-13.445703087239247,False
logit_plus_kazakhstan_official,2024,2024-11-12,KGS,1,2024-11-13,0.08799950720117522,False
logit_plus_kazakhstan_official,2024,2024-11-12,KGS,2,2024-11-14,41.88776542851214,False
logit_plus_kazakhstan_official,2024,2024-11-12,KGS,3,2024-11-15,87.82350818835383,False
logit_plus_kazakhstan_official,2024,2024-11-12,KGS,5,2024-11-19,167.551061714053,False
logit_plus_kazakhstan_official,2024,2024-11-16,KGS,1,2024-11-19,-5.449638420814695,False
logit_plus_kazakhstan_official,2024,2024-11-16,KGS,2,2024-11-20,3.7195944777002055,False
logit_plus_kazakhstan_official,2024,2024-11-16,KGS,3,2024-11-21,22.144562471888563,False
logit_plus_kazakhstan_official,2024,2024-11-16,KGS,5,2024-11-23,257.8630497214629,False
logit_plus_kazakhstan_official,2024,2024-11-22,KGS,1,2024-11-23,188.32747673829255,False
logit_plus_kazakhstan_official,2024,2024-11-22,KGS,2,2024-11-26,274.5869596968897,False
logit_plus_kazakhstan_official,2024,2024-11-22,KGS,3,2024-11-27,398.99306659335167,False
logit_plus_kazakhstan_official,2024,2024-11-22,KGS,5,2024-11-29,846.1849080271166,False
logit_plus_kazakhstan_official,2024,2024-11-28,KGS,1,2024-11-29,145.1348484361459,False
logit_plus_kazakhstan_official,2024,2024-11-28,KGS,2,2024-11-30,-24.99276736635636,False
logit_plus_kazakhstan_official,2024,2024-11-28,KGS,3,2024-12-03,-77.2284547880031,False
logit_plus_kazakhstan_official,2024,2024-11-28,KGS,5,2024-12-05,-349.41656755279826,False
logit_plus_kazakhstan_official,2024,2024-12-04,AMD,1,2024-12-05,-260.1019033498642,False
logit_plus_kazakhstan_official,2024,2024-12-04,AMD,2,2024-12-06,-347.17884263684164,False
logit_plus_kazakhstan_official,2024,2024-12-04,AMD,3,2024-12-07,-677.348706640275,False
logit_plus_kazakhstan_official,2024,2024-12-04,AMD,5,2024-12-11,-467.0695637121713,False
logit_plus_kazakhstan_official,2024,2024-12-10,KZT,1,2024-12-11,156.24514485173214,False
logit_plus_kazakhstan_official,2024,2024-12-10,KZT,2,2024-12-12,526.9454255440364,False
logit_plus_kazakhstan_official,2024,2024-12-10,KZT,3,2024-12-13,414.1506209410961,False
logit_plus_kazakhstan_official,2024,2024-12-10,KZT,5,2024-12-17,200.47230882368262,False
logit_plus_kazakhstan_official,2024,2024-12-14,AMD,1,2024-12-17,-45.25593603218026,False
logit_plus_kazakhstan_official,2024,2024-12-14,AMD,2,2024-12-18,-56.45563737347925,False
logit_plus_kazakhstan_official,2024,2024-12-14,AMD,3,2024-12-19,-78.58838050032846,False
logit_plus_kazakhstan_official,2024,2024-12-14,AMD,5,2024-12-21,-131.12031298213034,False
logit_plus_kazakhstan_official,2025,2025-01-14,TJS,1,2025-01-15,71.06633603965795,False
logit_plus_kazakhstan_official,2025,2025-01-14,TJS,2,2025-01-16,7.970853105061515,False
logit_plus_kazakhstan_official,2025,2025-01-14,TJS,3,2025-01-17,-34.04662522817681,False
logit_plus_kazakhstan_official,2025,2025-01-14,TJS,5,2025-01-21,-69.68102734492886,False
logit_plus_kazakhstan_official,2025,2025-01-18,TJS,1,2025-01-21,-35.94791508508055,False
logit_plus_kazakhstan_official,2025,2025-01-18,TJS,2,2025-01-22,-238.94350339270565,False
logit_plus_kazakhstan_official,2025,2025-01-18,TJS,3,2025-01-23,-399.90718979686534,False
logit_plus_kazakhstan_official,2025,2025-01-18,TJS,5,2025-01-25,-402.16329035693497,False
logit_plus_kazakhstan_official,2025,2025-02-04,AMD,1,2025-02-05,-134.0996929530147,False
logit_plus_kazakhstan_official,2025,2025-02-04,AMD,2,2025-02-06,-178.74662863997636,False
logit_plus_kazakhstan_official,2025,2025-02-04,AMD,3,2025-02-07,-299.5793496006005,False
logit_plus_kazakhstan_official,2025,2025-02-04,AMD,5,2025-02-11,-302.161245347623,False
logit_plus_kazakhstan_official,2025,2025-02-15,TJS,1,2025-02-18,124.17521438973678,False
logit_plus_kazakhstan_official,2025,2025-02-15,TJS,2,2025-02-19,110.8962569332883,False
logit_plus_kazakhstan_official,2025,2025-02-15,TJS,3,2025-02-20,4.252658820451671,False
logit_plus_kazakhstan_official,2025,2025-02-15,TJS,5,2025-02-22,-246.84806497965783,False
logit_plus_kazakhstan_official,2025,2025-02-21,TJS,1,2025-02-22,-39.90264990714088,False
logit_plus_kazakhstan_official,2025,2025-02-21,TJS,2,2025-02-25,-23.112604659392133,False
logit_plus_kazakhstan_official,2025,2025-02-21,TJS,3,2025-02-26,-201.22071176429057,False
logit_plus_kazakhstan_official,2025,2025-02-21,TJS,5,2025-02-28,-83.04700346565275,False
logit_plus_kazakhstan_official,2025,2025-02-27,TJS,1,2025-02-28,208.4601687856158,False
logit_plus_kazakhstan_official,2025,2025-02-27,TJS,2,2025-03-01,296.8140632602156,False
logit_plus_kazakhstan_official,2025,2025-02-27,TJS,3,2025-03-04,408.8453240067369,False
logit_plus_kazakhstan_official,2025,2025-02-27,TJS,5,2025-03-06,455.6141722856366,False
logit_plus_kazakhstan_official,2025,2025-03-05,TJS,1,2025-03-06,66.00639831667144,False
logit_plus_kazakhstan_official,2025,2025-03-05,TJS,2,2025-03-07,41.850239170497794,False
logit_plus_kazakhstan_official,2025,2025-03-05,TJS,3,2025-03-08,-0.9196507289155331,False
logit_plus_kazakhstan_official,2025,2025-03-05,TJS,5,2025-03-12,-305.28725597067876,False
logit_plus_kazakhstan_official,2025,2025-03-11,TJS,1,2025-03-12,-205.94483775263072,False
logit_plus_kazakhstan_official,2025,2025-03-11,TJS,2,2025-03-13,-193.25987451300875,False
logit_plus_kazakhstan_official,2025,2025-03-11,TJS,3,2025-03-14,-193.4209140853882,False
logit_plus_kazakhstan_official,2025,2025-03-11,TJS,5,2025-03-18,-452.6822379545492,False
logit_plus_kazakhstan_official,2025,2025-03-15,AMD,1,2025-03-18,-162.7036084126099,False
logit_plus_kazakhstan_official,2025,2025-03-15,AMD,2,2025-03-19,-470.9889486069019,False
logit_plus_kazakhstan_official,2025,2025-03-15,AMD,3,2025-03-20,-313.73321003140495,False
logit_plus_kazakhstan_official,2025,2025-03-15,AMD,5,2025-03-22,-128.7803180823488,False
logit_plus_kazakhstan_official,2025,2025-03-21,AMD,1,2025-03-22,21.798542425819356,False
logit_plus_kazakhstan_official,2025,2025-03-21,AMD,2,2025-03-25,-50.94073027441137,False
logit_plus_kazakhstan_official,2025,2025-03-21,AMD,3,2025-03-26,-12.270394883617808,False
logit_plus_kazakhstan_official,2025,2025-03-21,AMD,5,2025-03-28,-55.03086190228434,False
logit_plus_kazakhstan_official,2025,2025-03-27,AMD,1,2025-03-28,-44.38819664808635,False
logit_plus_kazakhstan_official,2025,2025-03-27,AMD,2,2025-03-29,-57.04395082867242,False
logit_plus_kazakhstan_official,2025,2025-03-27,AMD,3,2025-04-01,159.1274974176682,False
logit_plus_kazakhstan_official,2025,2025-03-27,AMD,5,2025-04-03,57.50923590884138,False
logit_plus_kazakhstan_official,2025,2025-04-02,AMD,1,2025-04-03,-39.03135872445396,False
logit_plus_kazakhstan_official,2025,2025-04-02,AMD,2,2025-04-04,-63.04002211930615,False
logit_plus_kazakhstan_official,2025,2025-04-02,AMD,3,2025-04-05,-72.94762793484067,False
logit_plus_kazakhstan_official,2025,2025-04-02,AMD,5,2025-04-09,72.25639962212816,False
logit_plus_kazakhstan_official,2025,2025-04-08,AMD,1,2025-04-09,-80.82449150004112,False
logit_plus_kazakhstan_official,2025,2025-04-08,AMD,2,2025-04-10,-27.546584132804863,False
logit_plus_kazakhstan_official,2025,2025-04-08,AMD,3,2025-04-11,-134.64697713678865,False
logit_plus_kazakhstan_official,2025,2025-04-08,AMD,5,2025-04-15,-391.642538823892,False
logit_plus_kazakhstan_official,2025,2025-04-15,AMD,1,2025-04-16,-50.30133570119499,False
logit_plus_kazakhstan_official,2025,2025-04-15,AMD,2,2025-04-17,-30.4169579263569,False
logit_plus_kazakhstan_official,2025,2025-04-15,AMD,3,2025-04-18,-90.77856076779244,False
logit_plus_kazakhstan_official,2025,2025-04-15,AMD,5,2025-04-22,-232.28353894693132,False
logit_plus_kazakhstan_official,2025,2025-04-19,AMD,1,2025-04-22,-36.56685857442277,False
logit_plus_kazakhstan_official,2025,2025-04-19,AMD,2,2025-04-23,59.836677667235435,False
logit_plus_kazakhstan_official,2025,2025-04-19,AMD,3,2025-04-24,186.11037506323314,False
logit_plus_kazakhstan_official,2025,2025-04-19,AMD,5,2025-04-26,201.91265386746426,False
logit_plus_kazakhstan_official,2025,2025-04-25,TJS,1,2025-04-26,-24.250905076128593,False
logit_plus_kazakhstan_official,2025,2025-04-25,TJS,2,2025-04-29,-17.985980948468374,False
logit_plus_kazakhstan_official,2025,2025-04-25,TJS,3,2025-04-30,-121.19033558425474,False
logit_plus_kazakhstan_official,2025,2025-04-25,TJS,5,2025-05-06,123.16738131306737,False
logit_plus_kazakhstan_official,2025,2025-05-01,AMD,1,2025-05-06,63.97465895334298,False
logit_plus_kazakhstan_official,2025,2025-05-01,AMD,2,2025-05-07,-52.634349176273744,False
logit_plus_kazakhstan_official,2025,2025-05-01,AMD,3,2025-05-08,-60.72089918608303,False
logit_plus_kazakhstan_official,2025,2025-05-01,AMD,5,2025-05-14,-68.3768045208133,False
logit_plus_kazakhstan_official,2025,2025-05-13,TJS,1,2025-05-14,-41.82333247488956,False
logit_plus_kazakhstan_official,2025,2025-05-13,TJS,2,2025-05-15,-65.00128766417812,False
logit_plus_kazakhstan_official,2025,2025-05-13,TJS,3,2025-05-16,-53.888745815091625,False
logit_plus_kazakhstan_official,2025,2025-05-13,TJS,5,2025-05-20,-20.345093999484256,False
logit_plus_kazakhstan_official,2025,2025-05-17,TJS,1,2025-05-20,-35.242188795786554,False
logit_plus_kazakhstan_official,2025,2025-05-17,TJS,2,2025-05-21,-0.3214355052516549,False
logit_plus_kazakhstan_official,2025,2025-05-17,TJS,3,2025-05-22,-57.52409801982883,False
logit_plus_kazakhstan_official,2025,2025-05-17,TJS,5,2025-05-24,-25.830557202018987,False
logit_plus_kazakhstan_official,2025,2025-05-23,TJS,1,2025-05-24,21.49626399065907,False
logit_plus_kazakhstan_official,2025,2025-05-23,TJS,2,2025-05-27,63.72660472711233,False
logit_plus_kazakhstan_official,2025,2025-05-23,TJS,3,2025-05-28,109.63869740908017,False
logit_plus_kazakhstan_official,2025,2025-05-23,TJS,5,2025-05-30,128.4220915451484,False
logit_plus_kazakhstan_official,2025,2025-05-29,TJS,1,2025-05-30,-30.200761949328303,False
logit_plus_kazakhstan_official,2025,2025-05-29,TJS,2,2025-05-31,12.15660144149755,False
logit_plus_kazakhstan_official,2025,2025-05-29,TJS,3,2025-06-03,123.61330817239002,False
logit_plus_kazakhstan_official,2025,2025-05-29,TJS,5,2025-06-05,92.36982517891512,False
logit_plus_kazakhstan_official,2025,2025-06-04,TJS,1,2025-06-05,-44.69219084556442,False
logit_plus_kazakhstan_official,2025,2025-06-04,TJS,2,2025-06-06,40.31453869706603,False
logit_plus_kazakhstan_official,2025,2025-06-04,TJS,3,2025-06-07,45.78346802871502,False
logit_plus_kazakhstan_official,2025,2025-06-04,TJS,5,2025-06-11,-71.53510086787884,False
logit_plus_kazakhstan_official,2025,2025-06-10,TJS,1,2025-06-11,-93.08292603555812,False
logit_plus_kazakhstan_official,2025,2025-06-10,TJS,2,2025-06-12,-42.35479651799601,False
logit_plus_kazakhstan_official,2025,2025-06-10,TJS,3,2025-06-17,-309.0373170289063,False
logit_plus_kazakhstan_official,2025,2025-06-10,TJS,5,2025-06-19,-231.97511780866486,False
logit_plus_kazakhstan_official,2025,2025-06-18,TJS,1,2025-06-19,37.28463908881041,False
logit_plus_kazakhstan_official,2025,2025-06-18,TJS,2,2025-06-20,184.21106784029416,False
logit_plus_kazakhstan_official,2025,2025-06-18,TJS,3,2025-06-21,186.29458337406035,False
logit_plus_kazakhstan_official,2025,2025-06-18,TJS,5,2025-06-25,178.5907203819259,False
logit_plus_kazakhstan_official,2025,2025-06-24,TJS,1,2025-06-25,7.422571952793167,False
logit_plus_kazakhstan_official,2025,2025-06-24,TJS,2,2025-06-26,-17.247679972081098,False
logit_plus_kazakhstan_official,2025,2025-06-24,TJS,3,2025-06-27,-10.495289132570473,False
logit_plus_kazakhstan_official,2025,2025-06-24,TJS,5,2025-07-01,29.955831271157862,False
logit_plus_kazakhstan_official,2025,2025-06-28,TJS,1,2025-07-01,7.633154385278118,False
logit_plus_kazakhstan_official,2025,2025-06-28,TJS,2,2025-07-02,41.04239870299287,False
logit_plus_kazakhstan_official,2025,2025-06-28,TJS,3,2025-07-03,64.20681432509623,False
logit_plus_kazakhstan_official,2025,2025-06-28,TJS,5,2025-07-05,176.38264182842312,False
logit_plus_kazakhstan_official,2025,2025-07-04,TJS,1,2025-07-05,6.6498023048500166,False
logit_plus_kazakhstan_official,2025,2025-07-04,TJS,2,2025-07-08,33.993392379276784,False
logit_plus_kazakhstan_official,2025,2025-07-04,TJS,3,2025-07-09,46.32530187745232,False
logit_plus_kazakhstan_official,2025,2025-07-04,TJS,5,2025-07-11,-1.12897763011377,False
