date,pair,base,quote,source_quote,quote_per_rub,rub_per_quote,rub_per_usd,quote_per_usd,published_at_utc,source
2010-01-20,RUB/KZT,RUB,KZT,KZT,4.957107637717047,0.20173053988001385,29.846759,147.953597,2010-01-20T17:00:00+00:00,openexchangerates.org
2010-01-20,RUB/MDL,RUB,MDL,MDL,0.42394998398318556,2.35876881184093,29.846759,12.653533,2010-01-20T17:00:00+00:00,openexchangerates.org
2010-01-20,RUB/TJS,RUB,TJS,TJS,0.1464103020364791,6.830120463455115,29.846759,4.369873,2010-01-20T17:00:00+00:00,openexchangerates.org
2010-01-20,RUB/UZS,RUB,UZS,UZS,51.481006128672135,0.01942463978851909,29.846759,1536.541183,2010-01-20T17:00:00+00:00,openexchangerates.org
2010-01-21,RUB/AMD,RUB,AMD,AMD,12.622954732887091,0.0792207546617164,29.902879,377.462688,2010-01-21T17:00:00+00:00,openexchangerates.org
2010-01-21,RUB/AZN,RUB,AZN,AZN,0.026845742846366063,37.24985394231189,29.902879,0.802765,2010-01-21T17:00:00+00:00,openexchangerates.org
2010-01-21,RUB/BYN,RUB,BYN,BYR,0.009565710305017789,104.54006739838651,29.902879,0.2860422778,2010-01-21T17:00:00+00:00,openexchangerates.org
2010-01-21,RUB/KGS,RUB,KGS,KGS,1.4780386530674856,0.6765722925612427,29.902879,44.197611,2010-01-21T17:00:00+00:00,openexchangerates.org
2010-01-21,RUB/KZT,RUB,KZT,KZT,4.946028240290843,0.20218242828738814,29.902879,147.900484,2010-01-21T17:00:00+00:00,openexchangerates.org
2010-01-21,RUB/MDL,RUB,MDL,MDL,0.4213643107742235,2.373243234963539,29.902879,12.600006,2010-01-21T17:00:00+00:00,openexchangerates.org
2010-01-21,RUB/TJS,RUB,TJS,TJS,0.14614960653119724,6.842303744324751,29.902879,4.370294,2010-01-21T17:00:00+00:00,openexchangerates.org
2010-01-21,RUB/UZS,RUB,UZS,UZS,51.439994289513066,0.019440126574894804,29.902879,1538.203925,2010-01-21T17:00:00+00:00,openexchangerates.org
2010-01-22,RUB/AMD,RUB,AMD,AMD,12.685655884559399,0.07882919173435644,29.780233,377.781788,2010-01-22T17:00:00+00:00,openexchangerates.org
2010-01-22,RUB/AZN,RUB,AZN,AZN,0.026956202793980828,37.09721312169734,29.780233,0.802762,2010-01-22T17:00:00+00:00,openexchangerates.org
2010-01-22,RUB/BYN,RUB,BYN,BYR,0.009614966252950405,104.0045252049787,29.780233,0.28633593529999996,2010-01-22T17:00:00+00:00,openexchangerates.org
