config_id,track,rows,dates,signals,brier,log_loss,auc,hit_rate,lift,forward_delta_bps,symmetric_bps,symmetric_delta_bps,regret_bps,min_cell_week_coverage,mean_cell_week_coverage,min_observed_calendar_week_coverage,mean_observed_calendar_week_coverage
kzt_residual_120m__halyk_lag2,diagnostic_2026,156,156,33,0.24239939506019204,0.7101126749176603,0.6372496898812688,0.42424242424242425,1.1610845295055823,33.33373733456064,25.6657142361545,22.749203987319625,101.46702135135723,0.9032258064516129,0.9032258064516129,0.8787878787878788,0.8787878787878788
kzt_residual_shrink_120m__halyk_lag2,development_2023_2025,727,727,141,0.18625017197248522,0.5540034283685947,0.6834559170202734,0.41843971631205673,1.490371691497217,42.01225942854663,32.75419478817134,30.886690632430184,99.91303621510544,0.8571428571428571,0.8767006802721089,0.8235294117647058,0.8554248366013072
kzt_residual_shrink_120m__halyk_lag2,diagnostic_2026,156,156,33,0.24239939506019204,0.7101126749176603,0.6372496898812688,0.42424242424242425,1.1610845295055823,33.33373733456064,25.6657142361545,22.749203987319625,101.46702135135723,0.9032258064516129,0.9032258064516129,0.8787878787878788,0.8787878787878788
kzt_pooled_120m__kase_prices_lag2,development_2023_2025,727,727,149,0.1827549521478894,0.5484445295702264,0.7011173974540311,0.4161073825503356,1.4752001812657036,34.86093088983366,28.311931481531314,26.4335323943993,102.67506296008038,0.7959183673469388,0.8772675736961452,0.7647058823529411,0.8690196078431373
kzt_pooled_120m__kase_prices_lag2,diagnostic_2026,156,156,35,0.23155703185852963,0.6757868616563585,0.6680843522948785,0.45714285714285713,1.2511278195488724,38.61261842155911,31.090739087842223,28.17422883900736,92.06135462761341,0.967741935483871,0.967741935483871,0.9393939393939394,0.9393939393939394
kzt_only_120m__kase_prices_lag2,development_2023_2025,727,727,151,0.18400698706939447,0.5459305368431051,0.7203630363036304,0.3841059602649007,1.3663405127260122,34.79222954052296,27.268901505871213,25.37225996540819,102.96231597194377,0.8571428571428571,0.9114229024943311,0.8235294117647058,0.8887581699346404
kzt_only_120m__kase_prices_lag2,diagnostic_2026,156,156,34,0.2254022250637712,0.6579270452064667,0.7047669679248627,0.4411764705882353,1.2074303405572757,29.947625632244282,22.117227839415172,19.2007175905803,105.08768304596276,0.9354838709677419,0.9354838709677419,0.9090909090909091,0.9090909090909091
kzt_residual_120m__kase_prices_lag2,development_2023_2025,727,727,146,0.18129993393767338,0.5441845606921678,0.7076096181046676,0.4383561643835616,1.5449129227942533,35.50472647564512,28.835273357570195,26.91250119763044,105.13024124045381,0.7755102040816326,0.8704648526077098,0.7450980392156863,0.862483660130719
kzt_residual_120m__kase_prices_lag2,diagnostic_2026,156,156,34,0.22795603271928236,0.6644331575603568,0.6939571150097466,0.4117647058823529,1.126934984520124,35.83709855087978,25.071424242996066,22.1549139941612,89.26977888704465,0.9354838709677419,0.9354838709677419,0.9090909090909091,0.9090909090909091
kzt_residual_shrink_120m__kase_prices_lag2,development_2023_2025,727,727,144,0.18115957854923587,0.544363752615858,0.7074728901461576,0.4166666666666667,1.4745367468217947,35.702747323386085,28.938327432710235,27.03720190774827,105.14241943641903,0.7755102040816326,0.8704648526077098,0.7450980392156863,0.862483660130719
kzt_residual_shrink_120m__kase_prices_lag2,diagnostic_2026,156,156,34,0.22795603271928236,0.6644331575603568,0.6939571150097466,0.4117647058823529,1.126934984520124,35.83709855087978,25.071424242996066,22.1549139941612,89.26977888704465,0.9354838709677419,0.9354838709677419,0.9090909090909091,0.9090909090909091
