config_id,cutoff,year,mode,policy,rows,dates,signals,weeks,weeks_1_2,signals_per_week,silent_weeks,brier,base_hit,hit_rate,lift,forward_delta_bps,forward_signal_bps
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,oxr_delayed,legacy,242,242,60,51,0.9411764705882353,1.1764705882352942,3,0.3575066343771186,0.19834710743801653,0.15,0.75625,-0.8203922012711118,-29.06669108899122
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,bank_delayed,cadence90_cd3,242,242,50,51,0.8431372549019608,0.9803921568627451,8,0.1473333834022815,0.19834710743801653,0.32,1.6133333333333333,35.60042124465024,7.354122356930136
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,both_delayed,cadence90_cd3,242,242,60,51,0.9411764705882353,1.1764705882352942,3,0.35930566152218196,0.19834710743801653,0.15,0.75625,-0.8203922012711118,-29.06669108899122
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,normal,cadence90_cd3,242,242,53,51,0.9019607843137255,1.0392156862745099,5,0.1431393153483634,0.19834710743801653,0.2830188679245283,1.4268867924528301,37.90251051468701,9.656211626966899
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,oxr_delayed,cadence90_cd3,242,242,60,51,0.9411764705882353,1.1764705882352942,3,0.3575066343771186,0.19834710743801653,0.15,0.75625,-0.8203922012711118,-29.06669108899122
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,bank_delayed,cadence90_cd2,242,242,71,51,0.9411764705882353,1.392156862745098,3,0.1473333834022815,0.19834710743801653,0.28169014084507044,1.42018779342723,29.607502772007475,1.3612038842873653
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,both_delayed,cadence90_cd2,242,242,80,51,0.9607843137254902,1.5686274509803921,2,0.35930566152218196,0.19834710743801653,0.1375,0.6932291666666667,-18.120635555098794,-46.3669344428189
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,normal,cadence90_cd2,242,242,69,51,0.9803921568627451,1.3529411764705883,1,0.1431393153483634,0.19834710743801653,0.2608695652173913,1.3152173913043477,27.48787585205727,-0.7584230356628383
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,oxr_delayed,cadence90_cd2,242,242,80,51,0.9607843137254902,1.5686274509803921,2,0.3575066343771186,0.19834710743801653,0.1375,0.6932291666666667,-18.120635555098794,-46.3669344428189
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,bank_delayed,cadence85_cd2,242,242,65,51,0.9215686274509803,1.2745098039215685,4,0.1473333834022815,0.19834710743801653,0.27692307692307694,1.3961538461538463,17.39351817749462,-10.852780710225488
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,both_delayed,cadence85_cd2,242,242,80,51,0.9607843137254902,1.5686274509803921,2,0.35930566152218196,0.19834710743801653,0.1375,0.6932291666666667,-18.120635555098794,-46.3669344428189
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,normal,cadence85_cd2,242,242,63,51,0.9411764705882353,1.2352941176470589,3,0.1431393153483634,0.19834710743801653,0.30158730158730157,1.5205026455026454,39.14146485901375,10.895165971293647
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2025-01-01,2025,oxr_delayed,cadence85_cd2,242,242,80,51,0.9607843137254902,1.5686274509803921,2,0.3575066343771186,0.19834710743801653,0.1375,0.6932291666666667,-18.120635555098794,-46.3669344428189
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,bank_delayed,legacy,156,156,35,33,0.9090909090909091,1.0606060606060606,3,0.2085696144736253,0.36538461538461536,0.4,1.0947368421052632,9.980893056463657,47.14546934818277
